year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_total_mio_nac
2001,NUTS,2010,IS0,1,22783.797
2002,NUTS,2010,IS0,1,24097.031
2003,NUTS,2010,IS0,1,23720.0
2005,NUTS,2010,IS0,1,28443.011
2006,NUTS,2010,IS0,1,34965.473
2007,NUTS,2010,IS0,1,35130.575
2008,NUTS,2010,IS0,1,39170.591
2009,NUTS,2010,IS0,1,42239.542
2011,NUTS,2010,IS0,1,42424.9
2013,NUTS,2010,IS0,1,33342.3
2014,NUTS,2010,IS0,1,40395.266
2015,NUTS,2010,IS0,1,50408.6
2016,NUTS,2010,IS0,1,52999.4
2017,NUTS,2010,IS0,1,55061.5
2018,NUTS,2010,IS0,1,56900.2
2019,NUTS,2010,IS0,1,70808.0
2020,NUTS,2010,IS0,1,72697.0
1981,NUTS,2010,IS00,2,160.2
1983,NUTS,2010,IS00,2,461.9
1984,NUTS,2010,IS00,2,647.2
1985,NUTS,2010,IS00,2,895.2
1986,NUTS,2010,IS00,2,1160.6
1987,NUTS,2010,IS00,2,1593.5
1989,NUTS,2010,IS00,2,3149.94
1990,NUTS,2010,IS00,2,3613.311
1991,NUTS,2010,IS00,2,4619.223
1992,NUTS,2010,IS00,2,5309.49
1993,NUTS,2010,IS00,2,5497.662
1994,NUTS,2010,IS00,2,6047.428
1995,NUTS,2010,IS00,2,6957.929
1997,NUTS,2010,IS00,2,9650.698
1998,NUTS,2010,IS00,2,11772.451
1999,NUTS,2010,IS00,2,14521.644
2000,NUTS,2010,IS00,2,18250.0
2001,NUTS,2010,IS00,2,22783.797
2002,NUTS,2010,IS00,2,24097.031
2003,NUTS,2010,IS00,2,23720.0
2005,NUTS,2010,IS00,2,28443.011
2006,NUTS,2010,IS00,2,34965.473
2007,NUTS,2010,IS00,2,35130.575
2008,NUTS,2010,IS00,2,39170.591
2009,NUTS,2010,IS00,2,42239.542
2011,NUTS,2010,IS00,2,42424.9
2013,NUTS,2010,IS00,2,33342.3
2014,NUTS,2010,IS00,2,40395.266
2015,NUTS,2010,IS00,2,50408.6
2016,NUTS,2010,IS00,2,52999.4
2017,NUTS,2010,IS00,2,55061.5
2018,NUTS,2010,IS00,2,56900.2
2019,NUTS,2010,IS00,2,70808.0
2020,NUTS,2010,IS00,2,72697.0
1981,NUTS,2010,IT,0,2094.41
1982,NUTS,2010,IT,0,2538.74
1983,NUTS,2010,IT,0,3112.69
1984,NUTS,2010,IT,0,3781.99
1985,NUTS,2010,IT,0,4716.75
1986,NUTS,2010,IT,0,5262.25
1987,NUTS,2010,IT,0,6040.5
1988,NUTS,2010,IT,0,6859.21
1989,NUTS,2010,IT,0,7643.91
1990,NUTS,2010,IT,0,8780.4
1991,NUTS,2010,IT,0,9119.22
1992,NUTS,2010,IT,0,9274.51
1993,NUTS,2010,IT,0,9096.48
1994,NUTS,2010,IT,0,8980.6
1995,NUTS,2010,IT,0,9225.94
1996,NUTS,2010,IT,0,9892.95
1997,NUTS,2010,IT,0,10789.1
1998,NUTS,2010,IT,0,11444.0
1999,NUTS,2010,IT,0,11524.1
2000,NUTS,2010,IT,0,12460.3
2001,NUTS,2010,IT,0,13572.2
2002,NUTS,2010,IT,0,14599.5
2003,NUTS,2010,IT,0,14769.0
2004,NUTS,2010,IT,0,15253.0
2005,NUTS,2010,IT,0,15598.8
2006,NUTS,2010,IT,0,16831.3
2007,NUTS,2010,IT,0,18231.4
2008,NUTS,2010,IT,0,18992.8
2009,NUTS,2010,IT,0,19209.0
2010,NUTS,2010,IT,0,19624.9
2011,NUTS,2010,IT,0,19810.6
2012,NUTS,2010,IT,0,20502.5
2013,NUTS,2010,IT,0,20983.1
2014,NUTS,2010,IT,0,21781.275
2015,NUTS,2010,IT,0,22157.0
2016,NUTS,2010,IT,0,23171.612
2017,NUTS,2010,IT,0,23793.65
2018,NUTS,2010,IT,0,25232.243
2019,NUTS,2010,IT,0,26259.661
2020,NUTS,2010,IT,0,25364.336
1994,NUTS,2010,ITC,1,3820.88
1995,NUTS,2010,ITC,1,3930.46
1996,NUTS,2010,ITC,1,4215.78
1997,NUTS,2010,ITC,1,4428.3
1998,NUTS,2010,ITC,1,4536.8
1999,NUTS,2010,ITC,1,4622.3
2000,NUTS,2010,ITC,1,4858.86
2003,NUTS,2010,ITC,1,5472.0
2004,NUTS,2010,ITC,1,5630.0
2005,NUTS,2010,ITC,1,5846.0
2007,NUTS,2010,ITC,1,6730.1
2008,NUTS,2010,ITC,1,6852.7
2009,NUTS,2010,ITC,1,6872.2
2010,NUTS,2010,ITC,1,7315.5
2011,NUTS,2010,ITC,1,7498.1
2012,NUTS,2010,ITC,1,7617.5
2013,NUTS,2010,ITC,1,7660.4
2014,NUTS,2010,ITC,1,7954.021
2015,NUTS,2010,ITC,1,8016.2
2016,NUTS,2010,ITC,1,8397.258
2017,NUTS,2010,ITC,1,8397.494
2018,NUTS,2010,ITC,1,8892.117
2019,NUTS,2010,ITC,1,9205.094
1994,NUTS,2010,ITC1,2,1380.09
1995,NUTS,2010,ITC1,2,1366.2
1996,NUTS,2010,ITC1,2,1434.64
1997,NUTS,2010,ITC1,2,1502.5
1998,NUTS,2010,ITC1,2,1555.4
1999,NUTS,2010,ITC1,2,1564.2
2000,NUTS,2010,ITC1,2,1662.08
2003,NUTS,2010,ITC1,2,1751.0
2004,NUTS,2010,ITC1,2,1895.0
2005,NUTS,2010,ITC1,2,1999.0
2007,NUTS,2010,ITC1,2,2282.6
2008,NUTS,2010,ITC1,2,2336.5
2009,NUTS,2010,ITC1,2,2222.3
2010,NUTS,2010,ITC1,2,2254.8
2011,NUTS,2010,ITC1,2,2369.8
2012,NUTS,2010,ITC1,2,2424.9
2013,NUTS,2010,ITC1,2,2487.6
2014,NUTS,2010,ITC1,2,2749.138
2015,NUTS,2010,ITC1,2,2749.6
2016,NUTS,2010,ITC1,2,2864.477
2017,NUTS,2010,ITC1,2,2775.616
2018,NUTS,2010,ITC1,2,2987.464
2019,NUTS,2010,ITC1,2,3122.136
1994,NUTS,2010,ITC2,2,2.1
1995,NUTS,2010,ITC2,2,1.59
1996,NUTS,2010,ITC2,2,4.56
1997,NUTS,2010,ITC2,2,2.1
1998,NUTS,2010,ITC2,2,4.3
1999,NUTS,2010,ITC2,2,10.6
2000,NUTS,2010,ITC2,2,21.75
2003,NUTS,2010,ITC2,2,13.0
2004,NUTS,2010,ITC2,2,13.0
2005,NUTS,2010,ITC2,2,12.0
2007,NUTS,2010,ITC2,2,19.0
2008,NUTS,2010,ITC2,2,26.1
2009,NUTS,2010,ITC2,2,28.5
2010,NUTS,2010,ITC2,2,25.6
2011,NUTS,2010,ITC2,2,25.7
2012,NUTS,2010,ITC2,2,21.3
2013,NUTS,2010,ITC2,2,18.6
2014,NUTS,2010,ITC2,2,20.845
2015,NUTS,2010,ITC2,2,30.1
2016,NUTS,2010,ITC2,2,26.31
2017,NUTS,2010,ITC2,2,24.847
2018,NUTS,2010,ITC2,2,23.656
2019,NUTS,2010,ITC2,2,23.584
1994,NUTS,2010,ITC3,2,317.73
1995,NUTS,2010,ITC3,2,317.55
1996,NUTS,2010,ITC3,2,376.62
1997,NUTS,2010,ITC3,2,414.8
1998,NUTS,2010,ITC3,2,394.3
1999,NUTS,2010,ITC3,2,389.3
2000,NUTS,2010,ITC3,2,382.5
2003,NUTS,2010,ITC3,2,445.0
2004,NUTS,2010,ITC3,2,487.0
2005,NUTS,2010,ITC3,2,490.0
2007,NUTS,2010,ITC3,2,508.1
2008,NUTS,2010,ITC3,2,537.9
2009,NUTS,2010,ITC3,2,590.5
2010,NUTS,2010,ITC3,2,639.5
2011,NUTS,2010,ITC3,2,637.1
2012,NUTS,2010,ITC3,2,629.8
2013,NUTS,2010,ITC3,2,613.2
2014,NUTS,2010,ITC3,2,644.302
2015,NUTS,2010,ITC3,2,692.3
2016,NUTS,2010,ITC3,2,748.988
2017,NUTS,2010,ITC3,2,692.605
2018,NUTS,2010,ITC3,2,672.716
2019,NUTS,2010,ITC3,2,742.69
1994,NUTS,2010,ITC4,2,2120.97
1995,NUTS,2010,ITC4,2,2245.12
1996,NUTS,2010,ITC4,2,2399.95
1997,NUTS,2010,ITC4,2,2508.8
1998,NUTS,2010,ITC4,2,2582.7
1999,NUTS,2010,ITC4,2,2658.3
2000,NUTS,2010,ITC4,2,2792.53
2003,NUTS,2010,ITC4,2,3263.0
2004,NUTS,2010,ITC4,2,3236.0
2005,NUTS,2010,ITC4,2,3345.0
2007,NUTS,2010,ITC4,2,3920.4
2008,NUTS,2010,ITC4,2,3952.2
2009,NUTS,2010,ITC4,2,4030.9
2010,NUTS,2010,ITC4,2,4395.6
2011,NUTS,2010,ITC4,2,4465.7
2012,NUTS,2010,ITC4,2,4541.5
2013,NUTS,2010,ITC4,2,4540.9
2014,NUTS,2010,ITC4,2,4539.736
2015,NUTS,2010,ITC4,2,4544.1
2016,NUTS,2010,ITC4,2,4757.483
2017,NUTS,2010,ITC4,2,4904.426
2018,NUTS,2010,ITC4,2,5208.28
2019,NUTS,2010,ITC4,2,5316.684
1994,NUTS,2010,ITF,1,940.64
1995,NUTS,2010,ITF,1,911.56
1996,NUTS,2010,ITF,1,1048.75
1997,NUTS,2010,ITF,1,1188.3
1998,NUTS,2010,ITF,1,1253.0
1999,NUTS,2010,ITF,1,1260.1
2000,NUTS,2010,ITF,1,1452.01
2003,NUTS,2010,ITF,1,1733.0
2004,NUTS,2010,ITF,1,1891.0
2005,NUTS,2010,ITF,1,1911.0
2007,NUTS,2010,ITF,1,2306.1
2008,NUTS,2010,ITF,1,2348.8
2009,NUTS,2010,ITF,1,2285.1
2010,NUTS,2010,ITF,1,2209.9
2011,NUTS,2010,ITF,1,2145.8
2012,NUTS,2010,ITF,1,2303.8
2013,NUTS,2010,ITF,1,2435.2
2014,NUTS,2010,ITF,1,2622.46
2015,NUTS,2010,ITF,1,
2016,NUTS,2010,ITF,1,
2017,NUTS,2010,ITF,1,2543.659
2018,NUTS,2010,ITF,1,2646.273
2019,NUTS,2010,ITF,1,2758.681
1994,NUTS,2010,ITF1,2,155.69
1995,NUTS,2010,ITF1,2,150.54
1996,NUTS,2010,ITF1,2,232.1
1997,NUTS,2010,ITF1,2,176.3
1998,NUTS,2010,ITF1,2,157.4
1999,NUTS,2010,ITF1,2,159.6
2000,NUTS,2010,ITF1,2,205.02
2003,NUTS,2010,ITF1,2,265.0
2004,NUTS,2010,ITF1,2,264.0
2005,NUTS,2010,ITF1,2,267.0
2007,NUTS,2010,ITF1,2,289.3
2008,NUTS,2010,ITF1,2,263.8
2009,NUTS,2010,ITF1,2,267.3
2010,NUTS,2010,ITF1,2,265.4
2011,NUTS,2010,ITF1,2,258.9
2012,NUTS,2010,ITF1,2,256.5
2013,NUTS,2010,ITF1,2,271.2
2014,NUTS,2010,ITF1,2,301.334
2015,NUTS,2010,ITF1,2,299.8
2016,NUTS,2010,ITF1,2,321.433
2017,NUTS,2010,ITF1,2,316.766
2018,NUTS,2010,ITF1,2,307.134
2019,NUTS,2010,ITF1,2,353.195
1994,NUTS,2010,ITF2,2,8.53
1995,NUTS,2010,ITF2,2,7.37
1996,NUTS,2010,ITF2,2,13.92
1997,NUTS,2010,ITF2,2,13.0
1998,NUTS,2010,ITF2,2,16.7
1999,NUTS,2010,ITF2,2,14.2
2000,NUTS,2010,ITF2,2,20.65
2003,NUTS,2010,ITF2,2,22.0
2004,NUTS,2010,ITF2,2,24.0
2005,NUTS,2010,ITF2,2,27.0
2007,NUTS,2010,ITF2,2,28.6
2008,NUTS,2010,ITF2,2,26.9
2009,NUTS,2010,ITF2,2,33.0
2010,NUTS,2010,ITF2,2,32.6
2011,NUTS,2010,ITF2,2,28.7
2012,NUTS,2010,ITF2,2,28.2
2013,NUTS,2010,ITF2,2,46.1
2014,NUTS,2010,ITF2,2,39.446
2015,NUTS,2010,ITF2,2,
2016,NUTS,2010,ITF2,2,
2017,NUTS,2010,ITF2,2,68.972
2018,NUTS,2010,ITF2,2,81.565
2019,NUTS,2010,ITF2,2,76.342
1994,NUTS,2010,ITF3,2,480.99
1995,NUTS,2010,ITF3,2,457.66
1996,NUTS,2010,ITF3,2,510.98
1997,NUTS,2010,ITF3,2,661.6
1998,NUTS,2010,ITF3,2,704.0
1999,NUTS,2010,ITF3,2,707.7
2000,NUTS,2010,ITF3,2,749.6
2003,NUTS,2010,ITF3,2,917.0
2004,NUTS,2010,ITF3,2,1028.0
2005,NUTS,2010,ITF3,2,1019.0
2007,NUTS,2010,ITF3,2,1216.9
2008,NUTS,2010,ITF3,2,1297.8
2009,NUTS,2010,ITF3,2,1223.4
2010,NUTS,2010,ITF3,2,1153.2
2011,NUTS,2010,ITF3,2,1147.9
2012,NUTS,2010,ITF3,2,1243.6
2013,NUTS,2010,ITF3,2,1301.3
2014,NUTS,2010,ITF3,2,1267.689
2015,NUTS,2010,ITF3,2,1286.2
2016,NUTS,2010,ITF3,2,1272.103
2017,NUTS,2010,ITF3,2,1324.366
2018,NUTS,2010,ITF3,2,1403.993
2019,NUTS,2010,ITF3,2,1435.2
1994,NUTS,2010,ITF4,2,196.7
1995,NUTS,2010,ITF4,2,205.05
1996,NUTS,2010,ITF4,2,205.76
1997,NUTS,2010,ITF4,2,246.1
1998,NUTS,2010,ITF4,2,272.4
1999,NUTS,2010,ITF4,2,267.8
2000,NUTS,2010,ITF4,2,333.37
2003,NUTS,2010,ITF4,2,365.0
2004,NUTS,2010,ITF4,2,403.0
2005,NUTS,2010,ITF4,2,426.0
2007,NUTS,2010,ITF4,2,543.3
2008,NUTS,2010,ITF4,2,532.8
2009,NUTS,2010,ITF4,2,537.3
2010,NUTS,2010,ITF4,2,532.6
2011,NUTS,2010,ITF4,2,496.8
2012,NUTS,2010,ITF4,2,546.9
2013,NUTS,2010,ITF4,2,580.1
2014,NUTS,2010,ITF4,2,696.221
2015,NUTS,2010,ITF4,2,715.6
2016,NUTS,2010,ITF4,2,606.169
2017,NUTS,2010,ITF4,2,579.53
2018,NUTS,2010,ITF4,2,594.573
2019,NUTS,2010,ITF4,2,621.998
1994,NUTS,2010,ITF5,2,38.98
1995,NUTS,2010,ITF5,2,35.63
1996,NUTS,2010,ITF5,2,32.32
1997,NUTS,2010,ITF5,2,25.9
1998,NUTS,2010,ITF5,2,33.0
1999,NUTS,2010,ITF5,2,45.5
2000,NUTS,2010,ITF5,2,70.65
2003,NUTS,2010,ITF5,2,48.0
2004,NUTS,2010,ITF5,2,55.0
2005,NUTS,2010,ITF5,2,54.0
2007,NUTS,2010,ITF5,2,75.1
2008,NUTS,2010,ITF5,2,75.2
2009,NUTS,2010,ITF5,2,71.5
2010,NUTS,2010,ITF5,2,74.3
2011,NUTS,2010,ITF5,2,62.6
2012,NUTS,2010,ITF5,2,58.9
2013,NUTS,2010,ITF5,2,61.3
2014,NUTS,2010,ITF5,2,63.381
2015,NUTS,2010,ITF5,2,75.9
2016,NUTS,2010,ITF5,2,
2017,NUTS,2010,ITF5,2,80.781
2018,NUTS,2010,ITF5,2,79.212
2019,NUTS,2010,ITF5,2,82.019
1994,NUTS,2010,ITF6,2,59.74
1995,NUTS,2010,ITF6,2,55.33
1996,NUTS,2010,ITF6,2,53.66
1997,NUTS,2010,ITF6,2,65.5
1998,NUTS,2010,ITF6,2,69.5
1999,NUTS,2010,ITF6,2,65.3
2000,NUTS,2010,ITF6,2,72.72
2003,NUTS,2010,ITF6,2,116.0
2004,NUTS,2010,ITF6,2,117.0
2005,NUTS,2010,ITF6,2,118.0
2007,NUTS,2010,ITF6,2,152.9
2008,NUTS,2010,ITF6,2,152.3
2009,NUTS,2010,ITF6,2,152.6
2010,NUTS,2010,ITF6,2,151.8
2011,NUTS,2010,ITF6,2,150.8
2012,NUTS,2010,ITF6,2,169.7
2013,NUTS,2010,ITF6,2,175.2
2014,NUTS,2010,ITF6,2,254.389
2015,NUTS,2010,ITF6,2,229.1
2016,NUTS,2010,ITF6,2,186.916
2017,NUTS,2010,ITF6,2,173.244
2018,NUTS,2010,ITF6,2,179.796
2019,NUTS,2010,ITF6,2,189.927
1994,NUTS,2010,ITG,1,427.45
1995,NUTS,2010,ITG,1,408.47
1996,NUTS,2010,ITG,1,421.92
1997,NUTS,2010,ITG,1,530.3
1998,NUTS,2010,ITG,1,661.3
1999,NUTS,2010,ITG,1,609.1
2000,NUTS,2010,ITG,1,739.84
2003,NUTS,2010,ITG,1,793.0
2004,NUTS,2010,ITG,1,880.0
2005,NUTS,2010,ITG,1,806.0
2007,NUTS,2010,ITG,1,893.3
2008,NUTS,2010,ITG,1,940.9
2009,NUTS,2010,ITG,1,944.3
2010,NUTS,2010,ITG,1,915.7
2011,NUTS,2010,ITG,1,974.4
2012,NUTS,2010,ITG,1,988.9
2013,NUTS,2010,ITG,1,1030.6
2014,NUTS,2010,ITG,1,1159.411
2015,NUTS,2010,ITG,1,1138.3
2016,NUTS,2010,ITG,1,968.577
2017,NUTS,2010,ITG,1,935.543
2018,NUTS,2010,ITG,1,1015.548
2019,NUTS,2010,ITG,1,1044.569
1994,NUTS,2010,ITG1,2,310.15
1995,NUTS,2010,ITG1,2,287.78
1996,NUTS,2010,ITG1,2,281.9
1997,NUTS,2010,ITG1,2,377.0
1998,NUTS,2010,ITG1,2,503.7
1999,NUTS,2010,ITG1,2,446.6
2000,NUTS,2010,ITG1,2,568.03
2003,NUTS,2010,ITG1,2,590.0
2004,NUTS,2010,ITG1,2,681.0
2005,NUTS,2010,ITG1,2,629.0
2007,NUTS,2010,ITG1,2,695.2
2008,NUTS,2010,ITG1,2,743.0
2009,NUTS,2010,ITG1,2,726.2
2010,NUTS,2010,ITG1,2,691.6
2011,NUTS,2010,ITG1,2,710.9
2012,NUTS,2010,ITG1,2,744.5
2013,NUTS,2010,ITG1,2,778.8
2014,NUTS,2010,ITG1,2,910.49
2015,NUTS,2010,ITG1,2,862.7
2016,NUTS,2010,ITG1,2,687.059
2017,NUTS,2010,ITG1,2,673.801
2018,NUTS,2010,ITG1,2,735.174
2019,NUTS,2010,ITG1,2,747.735
1994,NUTS,2010,ITG2,2,117.3
1995,NUTS,2010,ITG2,2,120.69
1996,NUTS,2010,ITG2,2,140.02
1997,NUTS,2010,ITG2,2,153.3
1998,NUTS,2010,ITG2,2,157.6
1999,NUTS,2010,ITG2,2,162.5
2000,NUTS,2010,ITG2,2,171.81
2003,NUTS,2010,ITG2,2,203.0
2004,NUTS,2010,ITG2,2,199.0
2005,NUTS,2010,ITG2,2,177.0
2007,NUTS,2010,ITG2,2,198.1
2008,NUTS,2010,ITG2,2,197.9
2009,NUTS,2010,ITG2,2,218.2
2010,NUTS,2010,ITG2,2,224.1
2011,NUTS,2010,ITG2,2,263.5
2012,NUTS,2010,ITG2,2,244.4
2013,NUTS,2010,ITG2,2,251.8
2014,NUTS,2010,ITG2,2,248.921
2015,NUTS,2010,ITG2,2,275.6
2016,NUTS,2010,ITG2,2,281.518
2017,NUTS,2010,ITG2,2,261.742
2018,NUTS,2010,ITG2,2,280.374
2019,NUTS,2010,ITG2,2,296.834
1994,NUTS,2010,ITH,1,1383.74
1995,NUTS,2010,ITH,1,1433.33
1996,NUTS,2010,ITH,1,1500.12
1997,NUTS,2010,ITH,1,1697.3
1998,NUTS,2010,ITH,1,1823.9
1999,NUTS,2010,ITH,1,1812.9
2000,NUTS,2010,ITH,1,1987.11
2003,NUTS,2010,ITH,1,2773.0
2004,NUTS,2010,ITH,1,2790.0
2005,NUTS,2010,ITH,1,2815.0
2007,NUTS,2010,ITH,1,4018.8
2008,NUTS,2010,ITH,1,4166.1
2009,NUTS,2010,ITH,1,4334.9
2010,NUTS,2010,ITH,1,4436.9
2011,NUTS,2010,ITH,1,4547.8
2012,NUTS,2010,ITH,1,4807.5
2013,NUTS,2010,ITH,1,4997.7
2014,NUTS,2010,ITH,1,5119.141
2015,NUTS,2010,ITH,1,5419.9
2016,NUTS,2010,ITH,1,6039.017
2017,NUTS,2010,ITH,1,6280.833
2018,NUTS,2010,ITH,1,6706.424
2019,NUTS,2010,ITH,1,6864.016
2003,NUTS,2010,ITH1,2,48.0
2004,NUTS,2010,ITH1,2,66.0
2005,NUTS,2010,ITH1,2,51.0
2007,NUTS,2010,ITH1,2,92.1
2008,NUTS,2010,ITH1,2,98.5
2009,NUTS,2010,ITH1,2,98.4
2010,NUTS,2010,ITH1,2,103.2
2011,NUTS,2010,ITH1,2,118.1
2012,NUTS,2010,ITH1,2,113.5
2013,NUTS,2010,ITH1,2,131.6
2014,NUTS,2010,ITH1,2,148.237
2015,NUTS,2010,ITH1,2,161.1
2016,NUTS,2010,ITH1,2,150.976
2017,NUTS,2010,ITH1,2,163.618
2018,NUTS,2010,ITH1,2,207.81
2019,NUTS,2010,ITH1,2,191.872
2003,NUTS,2010,ITH2,2,146.0
2004,NUTS,2010,ITH2,2,146.0
2005,NUTS,2010,ITH2,2,158.0
2007,NUTS,2010,ITH2,2,182.6
2008,NUTS,2010,ITH2,2,271.7
2009,NUTS,2010,ITH2,2,338.2
2010,NUTS,2010,ITH2,2,327.7
2011,NUTS,2010,ITH2,2,312.4
2012,NUTS,2010,ITH2,2,326.8
2013,NUTS,2010,ITH2,2,335.8
2014,NUTS,2010,ITH2,2,335.6
2015,NUTS,2010,ITH2,2,334.8
2016,NUTS,2010,ITH2,2,294.571
2017,NUTS,2010,ITH2,2,303.987
2018,NUTS,2010,ITH2,2,321.528
2019,NUTS,2010,ITH2,2,330.29
1994,NUTS,2010,ITH3,2,423.21
1995,NUTS,2010,ITH3,2,445.46
1996,NUTS,2010,ITH3,2,445.89
1997,NUTS,2010,ITH3,2,484.6
1998,NUTS,2010,ITH3,2,506.6
1999,NUTS,2010,ITH3,2,513.7
2000,NUTS,2010,ITH3,2,569.98
2003,NUTS,2010,ITH3,2,835.0
2004,NUTS,2010,ITH3,2,839.0
2005,NUTS,2010,ITH3,2,776.0
2007,NUTS,2010,ITH3,2,1232.3
2008,NUTS,2010,ITH3,2,1514.2
2009,NUTS,2010,ITH3,2,1529.8
2010,NUTS,2010,ITH3,2,1502.4
2011,NUTS,2010,ITH3,2,1535.1
2012,NUTS,2010,ITH3,2,1562.3
2013,NUTS,2010,ITH3,2,1647.4
2014,NUTS,2010,ITH3,2,1599.502
2015,NUTS,2010,ITH3,2,1675.6
2016,NUTS,2010,ITH3,2,1989.18
2017,NUTS,2010,ITH3,2,2106.96
2018,NUTS,2010,ITH3,2,2263.378
2019,NUTS,2010,ITH3,2,2288.428
1994,NUTS,2010,ITH4,2,228.18
1995,NUTS,2010,ITH4,2,249.98
1996,NUTS,2010,ITH4,2,248.23
1997,NUTS,2010,ITH4,2,278.7
1998,NUTS,2010,ITH4,2,310.8
1999,NUTS,2010,ITH4,2,286.9
2000,NUTS,2010,ITH4,2,314.95
2003,NUTS,2010,ITH4,2,345.0
2004,NUTS,2010,ITH4,2,368.0
2005,NUTS,2010,ITH4,2,379.0
2007,NUTS,2010,ITH4,2,495.1
2008,NUTS,2010,ITH4,2,480.5
2009,NUTS,2010,ITH4,2,512.6
2010,NUTS,2010,ITH4,2,508.7
2011,NUTS,2010,ITH4,2,531.9
2012,NUTS,2010,ITH4,2,514.5
2013,NUTS,2010,ITH4,2,525.5
2014,NUTS,2010,ITH4,2,546.236
2015,NUTS,2010,ITH4,2,566.9
2016,NUTS,2010,ITH4,2,581.438
2017,NUTS,2010,ITH4,2,585.914
2018,NUTS,2010,ITH4,2,634.715
2019,NUTS,2010,ITH4,2,662.176
1994,NUTS,2010,ITH5,2,664.54
1995,NUTS,2010,ITH5,2,660.46
1996,NUTS,2010,ITH5,2,721.25
1997,NUTS,2010,ITH5,2,841.5
1998,NUTS,2010,ITH5,2,902.7
1999,NUTS,2010,ITH5,2,898.8
2000,NUTS,2010,ITH5,2,982.48
2003,NUTS,2010,ITH5,2,1399.0
2004,NUTS,2010,ITH5,2,1371.0
2005,NUTS,2010,ITH5,2,1451.0
2007,NUTS,2010,ITH5,2,2016.7
2008,NUTS,2010,ITH5,2,1801.2
2009,NUTS,2010,ITH5,2,1855.9
2010,NUTS,2010,ITH5,2,1994.9
2011,NUTS,2010,ITH5,2,2050.2
2012,NUTS,2010,ITH5,2,2290.4
2013,NUTS,2010,ITH5,2,2357.4
2014,NUTS,2010,ITH5,2,2489.566
2015,NUTS,2010,ITH5,2,2681.6
2016,NUTS,2010,ITH5,2,3022.852
2017,NUTS,2010,ITH5,2,3120.354
2018,NUTS,2010,ITH5,2,3278.992
2019,NUTS,2010,ITH5,2,3391.25
1994,NUTS,2010,ITI,1,2407.88
1995,NUTS,2010,ITI,1,2542.1
1996,NUTS,2010,ITI,1,2706.39
1997,NUTS,2010,ITI,1,2945.0
1998,NUTS,2010,ITI,1,3169.0
1999,NUTS,2010,ITI,1,3219.4
2000,NUTS,2010,ITI,1,3422.53
2003,NUTS,2010,ITI,1,3998.0
2004,NUTS,2010,ITI,1,4061.0
2005,NUTS,2010,ITI,1,4221.0
2007,NUTS,2010,ITI,1,4283.1
2008,NUTS,2010,ITI,1,4684.2
2009,NUTS,2010,ITI,1,4772.5
2010,NUTS,2010,ITI,1,4746.9
2011,NUTS,2010,ITI,1,4644.5
2012,NUTS,2010,ITI,1,4784.8
2013,NUTS,2010,ITI,1,4859.2
2014,NUTS,2010,ITI,1,4926.242
2015,NUTS,2010,ITI,1,
2016,NUTS,2010,ITI,1,
2017,NUTS,2010,ITI,1,5636.121
2018,NUTS,2010,ITI,1,5971.88
2019,NUTS,2010,ITI,1,6387.298
1994,NUTS,2010,ITI1,2,533.65
1995,NUTS,2010,ITI1,2,577.69
1996,NUTS,2010,ITI1,2,617.39
1997,NUTS,2010,ITI1,2,623.3
1998,NUTS,2010,ITI1,2,693.4
1999,NUTS,2010,ITI1,2,716.9
2000,NUTS,2010,ITI1,2,806.93
2003,NUTS,2010,ITI1,2,994.0
2004,NUTS,2010,ITI1,2,1040.0
2005,NUTS,2010,ITI1,2,1045.0
2007,NUTS,2010,ITI1,2,1048.7
2008,NUTS,2010,ITI1,2,1180.0
2009,NUTS,2010,ITI1,2,1271.6
2010,NUTS,2010,ITI1,2,1273.7
2011,NUTS,2010,ITI1,2,1276.6
2012,NUTS,2010,ITI1,2,1347.9
2013,NUTS,2010,ITI1,2,1362.4
2014,NUTS,2010,ITI1,2,1412.329
2015,NUTS,2010,ITI1,2,1450.6
2016,NUTS,2010,ITI1,2,1478.638
2017,NUTS,2010,ITI1,2,1666.21
2018,NUTS,2010,ITI1,2,1828.003
2019,NUTS,2010,ITI1,2,1957.975
1994,NUTS,2010,ITI2,2,77.29
1995,NUTS,2010,ITI2,2,78.11
1996,NUTS,2010,ITI2,2,93.38
1997,NUTS,2010,ITI2,2,119.0
1998,NUTS,2010,ITI2,2,128.4
1999,NUTS,2010,ITI2,2,143.3
2000,NUTS,2010,ITI2,2,154.06
2003,NUTS,2010,ITI2,2,157.0
2004,NUTS,2010,ITI2,2,153.0
2005,NUTS,2010,ITI2,2,153.0
2007,NUTS,2010,ITI2,2,189.3
2008,NUTS,2010,ITI2,2,189.4
2009,NUTS,2010,ITI2,2,207.6
2010,NUTS,2010,ITI2,2,189.9
2011,NUTS,2010,ITI2,2,190.1
2012,NUTS,2010,ITI2,2,187.5
2013,NUTS,2010,ITI2,2,178.4
2014,NUTS,2010,ITI2,2,200.607
2015,NUTS,2010,ITI2,2,
2016,NUTS,2010,ITI2,2,
2017,NUTS,2010,ITI2,2,214.529
2018,NUTS,2010,ITI2,2,231.109
2019,NUTS,2010,ITI2,2,236.51
1994,NUTS,2010,ITI3,2,90.46
1995,NUTS,2010,ITI3,2,100.48
1996,NUTS,2010,ITI3,2,105.17
1997,NUTS,2010,ITI3,2,149.5
1998,NUTS,2010,ITI3,2,123.5
