year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_nac_bes
2008,NUTS,2010,ITI1,2,481.7
2009,NUTS,2010,ITI1,2,550.7
2010,NUTS,2010,ITI1,2,579.0
2011,NUTS,2010,ITI1,2,612.3
2012,NUTS,2010,ITI1,2,634.5
2013,NUTS,2010,ITI1,2,674.2
2014,NUTS,2010,ITI1,2,780.411
2015,NUTS,2010,ITI1,2,788.0
2016,NUTS,2010,ITI1,2,794.489
2017,NUTS,2010,ITI1,2,986.395
2018,NUTS,2010,ITI1,2,1117.865
2019,NUTS,2010,ITI1,2,1175.673
1991,NUTS,2010,ITI2,2,15.74
1992,NUTS,2010,ITI2,2,16.84
1993,NUTS,2010,ITI2,2,12.03
1994,NUTS,2010,ITI2,2,16.75
1995,NUTS,2010,ITI2,2,13.92
1996,NUTS,2010,ITI2,2,14.64
1997,NUTS,2010,ITI2,2,15.86
1998,NUTS,2010,ITI2,2,15.9
1999,NUTS,2010,ITI2,2,19.2
2000,NUTS,2010,ITI2,2,26.17
2003,NUTS,2010,ITI2,2,36.0
2004,NUTS,2010,ITI2,2,30.0
2005,NUTS,2010,ITI2,2,38.0
2007,NUTS,2010,ITI2,2,39.6
2008,NUTS,2010,ITI2,2,48.5
2009,NUTS,2010,ITI2,2,49.6
2010,NUTS,2010,ITI2,2,54.2
2011,NUTS,2010,ITI2,2,54.5
2012,NUTS,2010,ITI2,2,48.5
2013,NUTS,2010,ITI2,2,50.6
2014,NUTS,2010,ITI2,2,51.937
2015,NUTS,2010,ITI2,2,55.4
2016,NUTS,2010,ITI2,2,76.071
2017,NUTS,2010,ITI2,2,91.808
2018,NUTS,2010,ITI2,2,109.494
2019,NUTS,2010,ITI2,2,110.77
1991,NUTS,2010,ITI3,2,26.02
1992,NUTS,2010,ITI3,2,22.1
1993,NUTS,2010,ITI3,2,16.87
1994,NUTS,2010,ITI3,2,25.69
1995,NUTS,2010,ITI3,2,28.41
1996,NUTS,2010,ITI3,2,29.22
1997,NUTS,2010,ITI3,2,55.4
1998,NUTS,2010,ITI3,2,29.2
1999,NUTS,2010,ITI3,2,31.1
2000,NUTS,2010,ITI3,2,40.74
2003,NUTS,2010,ITI3,2,98.0
2004,NUTS,2010,ITI3,2,96.0
2005,NUTS,2010,ITI3,2,91.0
2007,NUTS,2010,ITI3,2,139.4
2008,NUTS,2010,ITI3,2,145.0
2009,NUTS,2010,ITI3,2,131.0
2010,NUTS,2010,ITI3,2,145.9
2011,NUTS,2010,ITI3,2,153.3
2012,NUTS,2010,ITI3,2,163.9
2013,NUTS,2010,ITI3,2,168.7
2014,NUTS,2010,ITI3,2,198.54
2015,NUTS,2010,ITI3,2,194.4
2016,NUTS,2010,ITI3,2,263.711
2017,NUTS,2010,ITI3,2,293.023
2018,NUTS,2010,ITI3,2,294.081
2019,NUTS,2010,ITI3,2,279.691
1991,NUTS,2010,ITI4,2,537.03
1992,NUTS,2010,ITI4,2,567.77
1993,NUTS,2010,ITI4,2,545.89
1994,NUTS,2010,ITI4,2,519.48
1995,NUTS,2010,ITI4,2,586.87
1996,NUTS,2010,ITI4,2,665.45
1997,NUTS,2010,ITI4,2,673.9
1998,NUTS,2010,ITI4,2,680.7
1999,NUTS,2010,ITI4,2,680.7
2000,NUTS,2010,ITI4,2,720.96
2003,NUTS,2010,ITI4,2,668.0
2004,NUTS,2010,ITI4,2,647.0
2005,NUTS,2010,ITI4,2,790.0
2007,NUTS,2010,ITI4,2,943.9
2008,NUTS,2010,ITI4,2,1033.8
2009,NUTS,2010,ITI4,2,1081.7
2010,NUTS,2010,ITI4,2,1000.3
2011,NUTS,2010,ITI4,2,901.5
2012,NUTS,2010,ITI4,2,889.4
2013,NUTS,2010,ITI4,2,914.3
2014,NUTS,2010,ITI4,2,1063.493
2015,NUTS,2010,ITI4,2,1104.4
2016,NUTS,2010,ITI4,2,1238.158
2017,NUTS,2010,ITI4,2,1229.964
2018,NUTS,2010,ITI4,2,1292.563
2019,NUTS,2010,ITI4,2,1514.434
1991,NUTS,2010,ITZZ,2,24.76
1992,NUTS,2010,ITZZ,2,12.57
1993,NUTS,2010,ITZZ,2,10.13
1994,NUTS,2010,ITZZ,2,24.6
1995,NUTS,2010,ITZZ,2,32.66
1996,NUTS,2010,ITZZ,2,39.02
1997,NUTS,2010,ITZZ,2,40.6
1998,NUTS,2010,ITZZ,2,41.2
1999,NUTS,2010,ITZZ,2,50.8
2000,NUTS,2010,ITZZ,2,55.13
1980,NUTS,2010,JP,0,3142256.0
1981,NUTS,2010,JP,0,3629793.0
1982,NUTS,2010,JP,0,4039018.0
1983,NUTS,2010,JP,0,4560127.0
1984,NUTS,2010,JP,0,5136634.0
1985,NUTS,2010,JP,0,5939947.0
1986,NUTS,2010,JP,0,6120163.0
1987,NUTS,2010,JP,0,6494268.0
1988,NUTS,2010,JP,0,7219318.0
1989,NUTS,2010,JP,0,8233820.0
1990,NUTS,2010,JP,0,9267166.0
1991,NUTS,2010,JP,0,9743048.0
1992,NUTS,2010,JP,0,9560685.0
1993,NUTS,2010,JP,0,9053608.0
1994,NUTS,2010,JP,0,8980253.0
1995,NUTS,2010,JP,0,9395896.0
1996,NUTS,2010,JP,0,10058409.0
1997,NUTS,2010,JP,0,10658357.0
1998,NUTS,2010,JP,0,10800063.0
1999,NUTS,2010,JP,0,10630161.0
2000,NUTS,2010,JP,0,10860215.0
2001,NUTS,2010,JP,0,11451011.0
2002,NUTS,2010,JP,0,11576840.0
2003,NUTS,2010,JP,0,11758939.0
2004,NUTS,2010,JP,0,11867276.0
2005,NUTS,2010,JP,0,12745840.0
2006,NUTS,2010,JP,0,13327391.0
2007,NUTS,2010,JP,0,13830433.0
2008,NUTS,2010,JP,0,13634478.0
2009,NUTS,2010,JP,0,11983844.0
2010,NUTS,2010,JP,0,12010033.0
2011,NUTS,2010,JP,0,12271778.0
2012,NUTS,2010,JP,0,12170475.0
2013,NUTS,2010,JP,0,12691955.0
2014,NUTS,2010,JP,0,13586360.0
2015,NUTS,2010,JP,0,13685745.0
2016,NUTS,2010,JP,0,13318291.0
2017,NUTS,2010,JP,0,13798898.0
2018,NUTS,2010,JP,0,14231616.0
2019,NUTS,2010,JP,0,14212065.0
1995,NUTS,2010,KR,0,6960322.0
1996,NUTS,2010,KR,0,7963612.0
1997,NUTS,2010,KR,0,8845307.0
1998,NUTS,2010,KR,0,7972073.0
1999,NUTS,2010,KR,0,8511157.0
2000,NUTS,2010,KR,0,10254655.0
2001,NUTS,2010,KR,0,12273579.0
2002,NUTS,2010,KR,0,12975354.0
2003,NUTS,2010,KR,0,14509663.0
2004,NUTS,2010,KR,0,17019810.796
2005,NUTS,2010,KR,0,18564243.0
2006,NUTS,2010,KR,0,21126780.0
2007,NUTS,2010,KR,0,23864892.99
2008,NUTS,2010,KR,0,26000068.84
2009,NUTS,2010,KR,0,28165859.14
2010,NUTS,2010,KR,0,32803239.56
2011,NUTS,2010,KR,0,38183291.34
2012,NUTS,2010,KR,0,43222925.54
2013,NUTS,2010,KR,0,46559916.253
2014,NUTS,2010,KR,0,49854464.99
2015,NUTS,2010,KR,0,51136420.5
2016,NUTS,2010,KR,0,53952471.26
2017,NUTS,2010,KR,0,62563446.96
2018,NUTS,2010,KR,0,68834432.33
2019,NUTS,2010,KR,0,71506662.118
1996,NUTS,2010,LT,0,1.709
1997,NUTS,2010,LT,0,3.441
1998,NUTS,2010,LT,0,1.364
1999,NUTS,2010,LT,0,2.835
2000,NUTS,2010,LT,0,16.81
2001,NUTS,2010,LT,0,27.543
2002,NUTS,2010,LT,0,16.827
2003,NUTS,2010,LT,0,23.228
2004,NUTS,2010,LT,0,29.339
2005,NUTS,2010,LT,0,32.003
2006,NUTS,2010,LT,0,53.232
2007,NUTS,2010,LT,0,66.352
2008,NUTS,2010,LT,0,61.226
2009,NUTS,2010,LT,0,54.507
2010,NUTS,2010,LT,0,64.556
2011,NUTS,2010,LT,0,74.114
2012,NUTS,2010,LT,0,80.341
2013,NUTS,2010,LT,0,84.627
2014,NUTS,2010,LT,0,116.336
2015,NUTS,2010,LT,0,106.74
2016,NUTS,2010,LT,0,114.56
2017,NUTS,2010,LT,0,139.464
2018,NUTS,2010,LT,0,178.316
2019,NUTS,2010,LT,0,210.18
2020,NUTS,2010,LT,0,272.477
1996,NUTS,2010,LT0,1,1.709
1997,NUTS,2010,LT0,1,3.441
1998,NUTS,2010,LT0,1,1.364
1999,NUTS,2010,LT0,1,2.835
2000,NUTS,2010,LT0,1,16.81
2001,NUTS,2010,LT0,1,27.543
2002,NUTS,2010,LT0,1,16.827
2003,NUTS,2010,LT0,1,23.228
2004,NUTS,2010,LT0,1,29.339
2005,NUTS,2010,LT0,1,32.003
2006,NUTS,2010,LT0,1,53.232
2007,NUTS,2010,LT0,1,66.352
2008,NUTS,2010,LT0,1,61.226
2009,NUTS,2010,LT0,1,54.507
2010,NUTS,2010,LT0,1,64.556
2011,NUTS,2010,LT0,1,74.114
2012,NUTS,2010,LT0,1,80.341
2013,NUTS,2010,LT0,1,84.627
2014,NUTS,2010,LT0,1,116.336
2015,NUTS,2010,LT0,1,106.74
2016,NUTS,2010,LT0,1,114.56
2017,NUTS,2010,LT0,1,139.464
2018,NUTS,2010,LT0,1,178.316
2019,NUTS,2010,LT0,1,210.18
2020,NUTS,2010,LT0,1,272.477
1996,NUTS,2010,LT00,2,1.709
1997,NUTS,2010,LT00,2,3.441
1998,NUTS,2010,LT00,2,1.364
1999,NUTS,2010,LT00,2,2.835
2000,NUTS,2010,LT00,2,16.81
2001,NUTS,2010,LT00,2,27.543
2002,NUTS,2010,LT00,2,16.827
2003,NUTS,2010,LT00,2,23.228
2004,NUTS,2010,LT00,2,29.339
2005,NUTS,2010,LT00,2,32.003
2006,NUTS,2010,LT00,2,53.232
2007,NUTS,2010,LT00,2,66.352
2008,NUTS,2010,LT00,2,61.226
2009,NUTS,2010,LT00,2,54.507
2010,NUTS,2010,LT00,2,64.556
2011,NUTS,2010,LT00,2,74.114
2012,NUTS,2010,LT00,2,80.341
2013,NUTS,2010,LT00,2,84.627
2014,NUTS,2010,LT00,2,116.336
2015,NUTS,2010,LT01,2,76.326
2016,NUTS,2010,LT01,2,80.378
2017,NUTS,2010,LT01,2,85.51
2018,NUTS,2010,LT01,2,120.145
2019,NUTS,2010,LT01,2,151.396
2015,NUTS,2010,LT02,2,30.414
2016,NUTS,2010,LT02,2,34.182
2017,NUTS,2010,LT02,2,53.954
2018,NUTS,2010,LT02,2,58.171
2019,NUTS,2010,LT02,2,58.784
2000,NUTS,2010,LU,0,337.0
2003,NUTS,2010,LU,0,379.4
2004,NUTS,2010,LU,0,393.0
2005,NUTS,2010,LU,0,408.0
2006,NUTS,2010,LU,0,485.0
2007,NUTS,2010,LU,0,495.0
2008,NUTS,2010,LU,0,482.0
2009,NUTS,2010,LU,0,470.7
2010,NUTS,2010,LU,0,400.0
2011,NUTS,2010,LU,0,416.2
2012,NUTS,2010,LU,0,310.4
2013,NUTS,2010,LU,0,317.9
2014,NUTS,2010,LU,0,331.9
2015,NUTS,2010,LU,0,357.5
2016,NUTS,2010,LU,0,395.0
2017,NUTS,2010,LU,0,402.0
2018,NUTS,2010,LU,0,375.1
2019,NUTS,2010,LU,0,400.8
2020,NUTS,2010,LU,0,389.6
2000,NUTS,2010,LU0,1,337.0
2003,NUTS,2010,LU0,1,379.4
2004,NUTS,2010,LU0,1,393.0
2005,NUTS,2010,LU0,1,408.0
2006,NUTS,2010,LU0,1,485.0
2007,NUTS,2010,LU0,1,495.0
2008,NUTS,2010,LU0,1,482.0
2009,NUTS,2010,LU0,1,470.7
2010,NUTS,2010,LU0,1,400.0
2011,NUTS,2010,LU0,1,416.2
2012,NUTS,2010,LU0,1,310.4
2013,NUTS,2010,LU0,1,317.9
2014,NUTS,2010,LU0,1,331.9
2015,NUTS,2010,LU0,1,357.5
2016,NUTS,2010,LU0,1,395.0
2017,NUTS,2010,LU0,1,402.0
2018,NUTS,2010,LU0,1,375.1
2019,NUTS,2010,LU0,1,400.8
2020,NUTS,2010,LU0,1,389.6
2000,NUTS,2010,LU00,2,337.0
2003,NUTS,2010,LU00,2,379.4
2004,NUTS,2010,LU00,2,393.0
2005,NUTS,2010,LU00,2,408.0
2006,NUTS,2010,LU00,2,485.0
2007,NUTS,2010,LU00,2,495.0
2008,NUTS,2010,LU00,2,482.0
2009,NUTS,2010,LU00,2,470.7
2010,NUTS,2010,LU00,2,400.0
2011,NUTS,2010,LU00,2,416.2
2012,NUTS,2010,LU00,2,310.4
2013,NUTS,2010,LU00,2,317.9
2014,NUTS,2010,LU00,2,331.9
2015,NUTS,2010,LU00,2,357.5
2016,NUTS,2010,LU00,2,395.0
2017,NUTS,2010,LU00,2,402.0
2018,NUTS,2010,LU00,2,375.1
2019,NUTS,2010,LU00,2,400.8
2020,NUTS,2010,LU00,2,389.6
1995,NUTS,2010,LV,0,4.923
1996,NUTS,2010,LV,0,5.037
1997,NUTS,2010,LV,0,4.71
1998,NUTS,2010,LV,0,4.795
1999,NUTS,2010,LV,0,3.785
2000,NUTS,2010,LV,0,12.023
2001,NUTS,2010,LV,0,10.942
2002,NUTS,2010,LV,0,14.044
2003,NUTS,2010,LV,0,11.81
2004,NUTS,2010,LV,0,19.664
2005,NUTS,2010,LV,0,29.331
2006,NUTS,2010,LV,0,56.061
2007,NUTS,2010,LV,0,40.728
2008,NUTS,2010,LV,0,35.43
2009,NUTS,2010,LV,0,31.019
2010,NUTS,2010,LV,0,40.552
2011,NUTS,2010,LV,0,39.271
2012,NUTS,2010,LV,0,32.84
2013,NUTS,2010,LV,0,39.4
2014,NUTS,2010,LV,0,57.8
2015,NUTS,2010,LV,0,37.6
2016,NUTS,2010,LV,0,27.0
2017,NUTS,2010,LV,0,37.5
2018,NUTS,2010,LV,0,46.3
2019,NUTS,2010,LV,0,51.3
2020,NUTS,2010,LV,0,64.4
1995,NUTS,2010,LV0,1,4.923
1996,NUTS,2010,LV0,1,5.037
1997,NUTS,2010,LV0,1,4.71
1998,NUTS,2010,LV0,1,4.795
1999,NUTS,2010,LV0,1,3.785
2000,NUTS,2010,LV0,1,12.023
2001,NUTS,2010,LV0,1,10.942
2002,NUTS,2010,LV0,1,14.044
2003,NUTS,2010,LV0,1,11.81
2004,NUTS,2010,LV0,1,19.664
2005,NUTS,2010,LV0,1,29.331
2006,NUTS,2010,LV0,1,56.061
2007,NUTS,2010,LV0,1,40.728
2008,NUTS,2010,LV0,1,35.43
2009,NUTS,2010,LV0,1,31.019
2010,NUTS,2010,LV0,1,40.552
2011,NUTS,2010,LV0,1,39.271
2012,NUTS,2010,LV0,1,32.84
2013,NUTS,2010,LV0,1,39.4
2014,NUTS,2010,LV0,1,57.8
2015,NUTS,2010,LV0,1,37.6
2016,NUTS,2010,LV0,1,27.0
2017,NUTS,2010,LV0,1,37.5
2018,NUTS,2010,LV0,1,46.3
2019,NUTS,2010,LV0,1,51.3
2020,NUTS,2010,LV0,1,64.4
1995,NUTS,2010,LV00,2,4.923
1996,NUTS,2010,LV00,2,5.037
1997,NUTS,2010,LV00,2,4.71
1998,NUTS,2010,LV00,2,4.795
1999,NUTS,2010,LV00,2,3.785
2000,NUTS,2010,LV00,2,12.023
2001,NUTS,2010,LV00,2,10.942
2002,NUTS,2010,LV00,2,14.044
2003,NUTS,2010,LV00,2,11.81
2004,NUTS,2010,LV00,2,19.664
2005,NUTS,2010,LV00,2,29.331
2006,NUTS,2010,LV00,2,56.061
2007,NUTS,2010,LV00,2,40.728
2008,NUTS,2010,LV00,2,35.43
2009,NUTS,2010,LV00,2,31.019
2010,NUTS,2010,LV00,2,40.552
2011,NUTS,2010,LV00,2,39.271
2012,NUTS,2010,LV00,2,32.84
2013,NUTS,2010,LV00,2,39.4
2014,NUTS,2010,LV00,2,57.8
2015,NUTS,2010,LV00,2,37.6
2016,NUTS,2010,LV00,2,27.0
2017,NUTS,2010,LV00,2,37.5
2018,NUTS,2010,LV00,2,46.3
2019,NUTS,2010,LV00,2,51.3
2020,NUTS,2010,LV00,2,64.4
2011,NUTS,2010,ME,0,2.946
2013,NUTS,2010,ME,0,6.206
2014,NUTS,2010,ME,0,4.839
2015,NUTS,2010,ME,0,4.16
2016,NUTS,2010,ME,0,2.108
2017,NUTS,2010,ME,0,2.807
2018,NUTS,2010,ME,0,9.005
2019,NUTS,2010,ME,0,2.478
2011,NUTS,2010,ME0,1,2.946
2013,NUTS,2010,ME0,1,6.206
2014,NUTS,2010,ME0,1,4.839
2015,NUTS,2010,ME0,1,4.16
2016,NUTS,2010,ME0,1,2.108
2017,NUTS,2010,ME0,1,2.807
2018,NUTS,2010,ME0,1,9.005
2019,NUTS,2010,ME0,1,2.478
2011,NUTS,2010,ME00,2,2.946
2013,NUTS,2010,ME00,2,6.206
2014,NUTS,2010,ME00,2,4.839
2015,NUTS,2010,ME00,2,4.16
2016,NUTS,2010,ME00,2,2.108
2017,NUTS,2010,ME00,2,2.807
2018,NUTS,2010,ME00,2,9.005
2019,NUTS,2010,ME00,2,2.478
2015,NUTS,2010,MK,0,428.8
2016,NUTS,2010,MK,0,606.9
2017,NUTS,2010,MK,0,578.1
2018,NUTS,2010,MK,0,734.7
2019,NUTS,2010,MK,0,706.4
2020,NUTS,2010,MK,0,640.5
2015,NUTS,2010,MK0,1,428.8
2016,NUTS,2010,MK0,1,606.9
2017,NUTS,2010,MK0,1,578.1
2018,NUTS,2010,MK0,1,734.7
2019,NUTS,2010,MK0,1,706.4
2020,NUTS,2010,MK0,1,640.5
2015,NUTS,2010,MK00,2,428.8
2016,NUTS,2010,MK00,2,606.9
2017,NUTS,2010,MK00,2,578.1
2018,NUTS,2010,MK00,2,734.7
2019,NUTS,2010,MK00,2,706.4
2020,NUTS,2010,MK00,2,640.5
2002,NUTS,2010,MT,0,2.795
2003,NUTS,2010,MT,0,3.494
2004,NUTS,2010,MT,0,15.858
2005,NUTS,2010,MT,0,18.11
2006,NUTS,2010,MT,0,20.685
2007,NUTS,2010,MT,0,20.902
2008,NUTS,2010,MT,0,21.438
2009,NUTS,2010,MT,0,20.124
2010,NUTS,2010,MT,0,24.548
2011,NUTS,2010,MT,0,29.961
2012,NUTS,2010,MT,0,34.183
2013,NUTS,2010,MT,0,30.544
2014,NUTS,2010,MT,0,33.46
2015,NUTS,2010,MT,0,36.729
2016,NUTS,2010,MT,0,36.366
2017,NUTS,2010,MT,0,43.072
2018,NUTS,2010,MT,0,46.992
2019,NUTS,2010,MT,0,49.6
2020,NUTS,2010,MT,0,56.008
2002,NUTS,2010,MT0,1,2.795
2003,NUTS,2010,MT0,1,3.494
2004,NUTS,2010,MT0,1,15.858
2005,NUTS,2010,MT0,1,18.11
2006,NUTS,2010,MT0,1,20.685
2007,NUTS,2010,MT0,1,20.902
2008,NUTS,2010,MT0,1,21.438
2009,NUTS,2010,MT0,1,20.124
2010,NUTS,2010,MT0,1,24.548
2011,NUTS,2010,MT0,1,29.961
2012,NUTS,2010,MT0,1,34.183
2013,NUTS,2010,MT0,1,30.544
2014,NUTS,2010,MT0,1,33.46
2015,NUTS,2010,MT0,1,36.729
2016,NUTS,2010,MT0,1,36.366
2017,NUTS,2010,MT0,1,43.072
2018,NUTS,2010,MT0,1,46.992
2019,NUTS,2010,MT0,1,49.6
2020,NUTS,2010,MT0,1,56.008
2002,NUTS,2010,MT00,2,2.795
2003,NUTS,2010,MT00,2,3.494
2004,NUTS,2010,MT00,2,15.858
2005,NUTS,2010,MT00,2,18.11
2006,NUTS,2010,MT00,2,20.685
2007,NUTS,2010,MT00,2,20.902
2008,NUTS,2010,MT00,2,21.438
2009,NUTS,2010,MT00,2,20.124
2010,NUTS,2010,MT00,2,24.548
2011,NUTS,2010,MT00,2,29.961
2012,NUTS,2010,MT00,2,34.183
2013,NUTS,2010,MT00,2,30.544
2014,NUTS,2010,MT00,2,33.46
2015,NUTS,2010,MT00,2,36.729
2016,NUTS,2010,MT00,2,36.366
2017,NUTS,2010,MT00,2,43.072
2018,NUTS,2010,MT00,2,46.992
2019,NUTS,2010,MT00,2,49.6
2020,NUTS,2010,MT00,2,56.008
1981,NUTS,2010,NL,0,1605.47
1982,NUTS,2010,NL,0,1704.85
1983,NUTS,2010,NL,0,1871.39
1984,NUTS,2010,NL,0,1915.86
1985,NUTS,2010,NL,0,2229.88
1986,NUTS,2010,NL,0,2532.09
1987,NUTS,2010,NL,0,2696.82
1988,NUTS,2010,NL,0,2768.51
1989,NUTS,2010,NL,0,2758.53
1990,NUTS,2010,NL,0,2665.05
1991,NUTS,2010,NL,0,2504.87
1992,NUTS,2010,NL,0,2476.73
1993,NUTS,2010,NL,0,2608.783
1994,NUTS,2010,NL,0,2916.899
1995,NUTS,2010,NL,0,3130.63
1996,NUTS,2010,NL,0,3342.091
1997,NUTS,2010,NL,0,3714.645
1998,NUTS,2010,NL,0,3720.544
1999,NUTS,2010,NL,0,4263.0
2000,NUTS,2010,NL,0,4458.0
2001,NUTS,2010,NL,0,4712.0
2002,NUTS,2010,NL,0,4543.0
2003,NUTS,2010,NL,0,4804.0
2004,NUTS,2010,NL,0,5071.0
2005,NUTS,2010,NL,0,5169.0
2006,NUTS,2010,NL,0,5480.0
2007,NUTS,2010,NL,0,5495.0
2008,NUTS,2010,NL,0,5263.0
2009,NUTS,2010,NL,0,4900.0
2010,NUTS,2010,NL,0,5218.0
2011,NUTS,2010,NL,0,6921.738
2012,NUTS,2010,NL,0,7077.622
2013,NUTS,2010,NL,0,9299.0
2014,NUTS,2010,NL,0,9444.0
2015,NUTS,2010,NL,0,9515.0
2016,NUTS,2010,NL,0,10008.0
2017,NUTS,2010,NL,0,10667.0
2018,NUTS,2010,NL,0,10998.0
2019,NUTS,2010,NL,0,11846.0
2020,NUTS,2010,NL,0,12355.0
1996,NUTS,2010,NL1,1,157.46
1997,NUTS,2010,NL1,1,192.4
1998,NUTS,2010,NL1,1,182.42
1999,NUTS,2010,NL1,1,209.0
2000,NUTS,2010,NL1,1,195.0
2001,NUTS,2010,NL1,1,217.0
2002,NUTS,2010,NL1,1,208.0
2003,NUTS,2010,NL1,1,278.0
2005,NUTS,2010,NL1,1,231.0
2007,NUTS,2010,NL1,1,244.591
2009,NUTS,2010,NL1,1,250.0
2011,NUTS,2010,NL1,1,352.1
2012,NUTS,2010,NL1,1,318.776
1996,NUTS,2010,NL11,2,73.97
1997,NUTS,2010,NL11,2,192.4
1998,NUTS,2010,NL11,2,182.42
2001,NUTS,2010,NL11,2,68.0
2002,NUTS,2010,NL11,2,76.0
2003,NUTS,2010,NL11,2,48.0
2005,NUTS,2010,NL11,2,56.0
2007,NUTS,2010,NL11,2,33.853
2009,NUTS,2010,NL11,2,76.0
1996,NUTS,2010,NL12,2,41.75
1999,NUTS,2010,NL12,2,64.0
2000,NUTS,2010,NL12,2,89.0
2001,NUTS,2010,NL12,2,90.0
2002,NUTS,2010,NL12,2,86.0
2003,NUTS,2010,NL12,2,117.0
2005,NUTS,2010,NL12,2,111.0
2007,NUTS,2010,NL12,2,112.966
2009,NUTS,2010,NL12,2,134.0
1996,NUTS,2010,NL13,2,41.75
2001,NUTS,2010,NL13,2,60.0
2002,NUTS,2010,NL13,2,46.0
2003,NUTS,2010,NL13,2,113.0
2005,NUTS,2010,NL13,2,64.0
2007,NUTS,2010,NL13,2,97.772
2009,NUTS,2010,NL13,2,41.0
1996,NUTS,2010,NL2,1,531.83
1997,NUTS,2010,NL2,1,585.38
1998,NUTS,2010,NL2,1,597.63
1999,NUTS,2010,NL2,1,671.0
2000,NUTS,2010,NL2,1,647.0
2001,NUTS,2010,NL2,1,752.0
2002,NUTS,2010,NL2,1,708.0
2003,NUTS,2010,NL2,1,690.0
2005,NUTS,2010,NL2,1,686.0
2007,NUTS,2010,NL2,1,711.694
2009,NUTS,2010,NL2,1,837.0
2011,NUTS,2010,NL2,1,1295.59
2012,NUTS,2010,NL2,1,1240.571
1996,NUTS,2010,NL21,2,169.71
1997,NUTS,2010,NL21,2,183.33
1998,NUTS,2010,NL21,2,162.45
1999,NUTS,2010,NL21,2,191.0
2000,NUTS,2010,NL21,2,244.0
2001,NUTS,2010,NL21,2,286.0
2002,NUTS,2010,NL21,2,242.0
2003,NUTS,2010,NL21,2,206.0
2005,NUTS,2010,NL21,2,162.0
2007,NUTS,2010,NL21,2,244.321
2009,NUTS,2010,NL21,2,295.0
1996,NUTS,2010,NL22,2,348.5
1997,NUTS,2010,NL22,2,382.99
1998,NUTS,2010,NL22,2,418.39
1999,NUTS,2010,NL22,2,465.0
2000,NUTS,2010,NL22,2,378.0
2001,NUTS,2010,NL22,2,435.0
2002,NUTS,2010,NL22,2,435.0
2003,NUTS,2010,NL22,2,444.0
2005,NUTS,2010,NL22,2,463.0
2007,NUTS,2010,NL22,2,391.381
2009,NUTS,2010,NL22,2,484.0
1996,NUTS,2010,NL23,2,13.61
1997,NUTS,2010,NL23,2,19.06
1998,NUTS,2010,NL23,2,16.79
1999,NUTS,2010,NL23,2,15.0
2000,NUTS,2010,NL23,2,25.0
2001,NUTS,2010,NL23,2,31.0
2002,NUTS,2010,NL23,2,31.0
2003,NUTS,2010,NL23,2,40.0
2005,NUTS,2010,NL23,2,61.0
2007,NUTS,2010,NL23,2,75.991
2009,NUTS,2010,NL23,2,58.0
1996,NUTS,2010,NL3,1,1277.39
1997,NUTS,2010,NL3,1,1450.28
1998,NUTS,2010,NL3,1,1455.27
1999,NUTS,2010,NL3,1,1633.0
2000,NUTS,2010,NL3,1,1593.0
2001,NUTS,2010,NL3,1,1600.0
2002,NUTS,2010,NL3,1,1623.0
2003,NUTS,2010,NL3,1,1699.0
2005,NUTS,2010,NL3,1,1673.0
2007,NUTS,2010,NL3,1,2039.7
2009,NUTS,2010,NL3,1,1825.0
2011,NUTS,2010,NL3,1,2845.81
2012,NUTS,2010,NL3,1,3000.685
1996,NUTS,2010,NL31,2,260.92
1997,NUTS,2010,NL31,2,320.82
1998,NUTS,2010,NL31,2,229.16
1999,NUTS,2010,NL31,2,277.0
2001,NUTS,2010,NL31,2,171.0
2002,NUTS,2010,NL31,2,218.0
2003,NUTS,2010,NL31,2,221.0
2005,NUTS,2010,NL31,2,272.0
2007,NUTS,2010,NL31,2,368.177
2009,NUTS,2010,NL31,2,206.0
1996,NUTS,2010,NL32,2,452.87
1997,NUTS,2010,NL32,2,501.88
1998,NUTS,2010,NL32,2,522.75
1999,NUTS,2010,NL32,2,682.0
2000,NUTS,2010,NL32,2,771.0
2001,NUTS,2010,NL32,2,725.0
2002,NUTS,2010,NL32,2,744.0
2003,NUTS,2010,NL32,2,747.0
2005,NUTS,2010,NL32,2,572.0
2007,NUTS,2010,NL32,2,700.528
2009,NUTS,2010,NL32,2,658.0
2011,NUTS,2010,NL32,2,1179.22
2012,NUTS,2010,NL32,2,1272.131
1996,NUTS,2010,NL33,2,550.44
1997,NUTS,2010,NL33,2,610.79
1998,NUTS,2010,NL33,2,658.44
1999,NUTS,2010,NL33,2,624.0
2000,NUTS,2010,NL33,2,587.0
2001,NUTS,2010,NL33,2,635.0
2002,NUTS,2010,NL33,2,577.0
2003,NUTS,2010,NL33,2,660.0
2005,NUTS,2010,NL33,2,776.0
2007,NUTS,2010,NL33,2,910.26
2009,NUTS,2010,NL33,2,895.0
2011,NUTS,2010,NL33,2,1255.52
2012,NUTS,2010,NL33,2,1266.962
1996,NUTS,2010,NL34,2,13.16
1997,NUTS,2010,NL34,2,16.79
1998,NUTS,2010,NL34,2,44.92
1999,NUTS,2010,NL34,2,50.0
2001,NUTS,2010,NL34,2,69.0
2002,NUTS,2010,NL34,2,83.0
2003,NUTS,2010,NL34,2,71.0
2005,NUTS,2010,NL34,2,53.0
