year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_pps_kp05_gov
2003,NUTS,2010,ITF,1,274.798
2004,NUTS,2010,ITF,1,279.374
2005,NUTS,2010,ITF,1,248.013
2007,NUTS,2010,ITF,1,234.964
2008,NUTS,2010,ITF,1,254.297
2009,NUTS,2010,ITF,1,248.165
2010,NUTS,2010,ITF,1,262.222
2011,NUTS,2010,ITF,1,236.03
2012,NUTS,2010,ITF,1,318.676
2013,NUTS,2010,ITF,1,294.688
2014,NUTS,2010,ITF,1,317.804
2015,NUTS,2010,ITF,1,302.083
2016,NUTS,2010,ITF,1,285.815
2017,NUTS,2010,ITF,1,274.208
2018,NUTS,2010,ITF,1,272.896
2019,NUTS,2010,ITF,1,286.773
1995,NUTS,2010,ITF1,2,25.413
1996,NUTS,2010,ITF1,2,26.516
1997,NUTS,2010,ITF1,2,21.204
1998,NUTS,2010,ITF1,2,20.365
1999,NUTS,2010,ITF1,2,26.556
2000,NUTS,2010,ITF1,2,28.851
2003,NUTS,2010,ITF1,2,36.105
2004,NUTS,2010,ITF1,2,38.097
2005,NUTS,2010,ITF1,2,43.091
2007,NUTS,2010,ITF1,2,40.991
2008,NUTS,2010,ITF1,2,17.871
2009,NUTS,2010,ITF1,2,26.1
2010,NUTS,2010,ITF1,2,27.823
2011,NUTS,2010,ITF1,2,27.469
2012,NUTS,2010,ITF1,2,32.224
2013,NUTS,2010,ITF1,2,32.194
2014,NUTS,2010,ITF1,2,32.066
2015,NUTS,2010,ITF1,2,35.888
2016,NUTS,2010,ITF1,2,32.332
2017,NUTS,2010,ITF1,2,33.346
2018,NUTS,2010,ITF1,2,32.909
2019,NUTS,2010,ITF1,2,33.07
1995,NUTS,2010,ITF2,2,1.249
1996,NUTS,2010,ITF2,2,1.326
1997,NUTS,2010,ITF2,2,3.728
1998,NUTS,2010,ITF2,2,0.796
1999,NUTS,2010,ITF2,2,0.896
2000,NUTS,2010,ITF2,2,1.013
2003,NUTS,2010,ITF2,2,3.009
2004,NUTS,2010,ITF2,2,3.907
2005,NUTS,2010,ITF2,2,3.83
2007,NUTS,2010,ITF2,2,4.117
2008,NUTS,2010,ITF2,2,2.591
2009,NUTS,2010,ITF2,2,4.921
2010,NUTS,2010,ITF2,2,4.725
2011,NUTS,2010,ITF2,2,1.808
2012,NUTS,2010,ITF2,2,1.696
2013,NUTS,2010,ITF2,2,1.844
2014,NUTS,2010,ITF2,2,1.321
2015,NUTS,2010,ITF2,2,1.811
2016,NUTS,2010,ITF2,2,1.567
2017,NUTS,2010,ITF2,2,1.478
2018,NUTS,2010,ITF2,2,1.448
2019,NUTS,2010,ITF2,2,2.016
1995,NUTS,2010,ITF3,2,121.435
1996,NUTS,2010,ITF3,2,115.027
1997,NUTS,2010,ITF3,2,134.678
1998,NUTS,2010,ITF3,2,154.388
1999,NUTS,2010,ITF3,2,127.737
2000,NUTS,2010,ITF3,2,126.181
2003,NUTS,2010,ITF3,2,147.428
2004,NUTS,2010,ITF3,2,150.432
2005,NUTS,2010,ITF3,2,120.655
2007,NUTS,2010,ITF3,2,82.164
2008,NUTS,2010,ITF3,2,128.489
2009,NUTS,2010,ITF3,2,128.828
2010,NUTS,2010,ITF3,2,111.644
2011,NUTS,2010,ITF3,2,107.38
2012,NUTS,2010,ITF3,2,146.109
2013,NUTS,2010,ITF3,2,145.374
2014,NUTS,2010,ITF3,2,162.03
2015,NUTS,2010,ITF3,2,152.194
2016,NUTS,2010,ITF3,2,147.216
2017,NUTS,2010,ITF3,2,136.297
2018,NUTS,2010,ITF3,2,135.337
2019,NUTS,2010,ITF3,2,147.022
1995,NUTS,2010,ITF4,2,46.643
1996,NUTS,2010,ITF4,2,28.906
1997,NUTS,2010,ITF4,2,39.029
1998,NUTS,2010,ITF4,2,62.916
1999,NUTS,2010,ITF4,2,56.473
2000,NUTS,2010,ITF4,2,51.879
2003,NUTS,2010,ITF4,2,62.181
2004,NUTS,2010,ITF4,2,61.541
2005,NUTS,2010,ITF4,2,54.582
2007,NUTS,2010,ITF4,2,60.937
2008,NUTS,2010,ITF4,2,62.547
2009,NUTS,2010,ITF4,2,48.596
2010,NUTS,2010,ITF4,2,73.846
2011,NUTS,2010,ITF4,2,59.847
2012,NUTS,2010,ITF4,2,97.434
2013,NUTS,2010,ITF4,2,74.531
2014,NUTS,2010,ITF4,2,75.258
2015,NUTS,2010,ITF4,2,70.294
2016,NUTS,2010,ITF4,2,67.329
2017,NUTS,2010,ITF4,2,64.297
2018,NUTS,2010,ITF4,2,65.819
2019,NUTS,2010,ITF4,2,63.796
1995,NUTS,2010,ITF5,2,18.92
1996,NUTS,2010,ITF5,2,12.117
1997,NUTS,2010,ITF5,2,3.612
1998,NUTS,2010,ITF5,2,6.257
1999,NUTS,2010,ITF5,2,10.645
2000,NUTS,2010,ITF5,2,28.4
2003,NUTS,2010,ITF5,2,10.029
2004,NUTS,2010,ITF5,2,9.768
2005,NUTS,2010,ITF5,2,9.576
2007,NUTS,2010,ITF5,2,30.926
2008,NUTS,2010,ITF5,2,27.431
2009,NUTS,2010,ITF5,2,25.748
2010,NUTS,2010,ITF5,2,29.748
2011,NUTS,2010,ITF5,2,24.972
2012,NUTS,2010,ITF5,2,25.185
2013,NUTS,2010,ITF5,2,25.151
2014,NUTS,2010,ITF5,2,25.849
2015,NUTS,2010,ITF5,2,25.846
2016,NUTS,2010,ITF5,2,23.403
2017,NUTS,2010,ITF5,2,24.934
2018,NUTS,2010,ITF5,2,24.491
2019,NUTS,2010,ITF5,2,25.071
1995,NUTS,2010,ITF6,2,12.526
1996,NUTS,2010,ITF6,2,9.106
1997,NUTS,2010,ITF6,2,11.301
1998,NUTS,2010,ITF6,2,15.7
1999,NUTS,2010,ITF6,2,14.903
2000,NUTS,2010,ITF6,2,14.97
2003,NUTS,2010,ITF6,2,16.047
2004,NUTS,2010,ITF6,2,15.629
2005,NUTS,2010,ITF6,2,16.279
2007,NUTS,2010,ITF6,2,15.829
2008,NUTS,2010,ITF6,2,15.369
2009,NUTS,2010,ITF6,2,13.973
2010,NUTS,2010,ITF6,2,14.437
2011,NUTS,2010,ITF6,2,14.553
2012,NUTS,2010,ITF6,2,16.027
2013,NUTS,2010,ITF6,2,15.594
2014,NUTS,2010,ITF6,2,21.281
2015,NUTS,2010,ITF6,2,16.051
2016,NUTS,2010,ITF6,2,13.968
2017,NUTS,2010,ITF6,2,13.857
2018,NUTS,2010,ITF6,2,12.891
2019,NUTS,2010,ITF6,2,15.798
1995,NUTS,2010,ITG,1,99.693
1996,NUTS,2010,ITG,1,93.697
1997,NUTS,2010,ITG,1,95.067
1998,NUTS,2010,ITG,1,111.496
1999,NUTS,2010,ITG,1,103.086
2000,NUTS,2010,ITG,1,106.554
2003,NUTS,2010,ITG,1,120.349
2004,NUTS,2010,ITG,1,132.849
2005,NUTS,2010,ITG,1,129.273
2007,NUTS,2010,ITG,1,82.256
2008,NUTS,2010,ITG,1,73.984
2009,NUTS,2010,ITG,1,94.029
2010,NUTS,2010,ITG,1,107.794
2011,NUTS,2010,ITG,1,140.275
2012,NUTS,2010,ITG,1,162.221
2013,NUTS,2010,ITG,1,154.26
2014,NUTS,2010,ITG,1,161.417
2015,NUTS,2010,ITG,1,164.705
2016,NUTS,2010,ITG,1,150.675
2017,NUTS,2010,ITG,1,149.919
2018,NUTS,2010,ITG,1,168.707
2019,NUTS,2010,ITG,1,178.876
1995,NUTS,2010,ITG1,2,65.151
1996,NUTS,2010,ITG1,2,56.701
1997,NUTS,2010,ITG1,2,61.165
1998,NUTS,2010,ITG1,2,74.975
1999,NUTS,2010,ITG1,2,68.575
2000,NUTS,2010,ITG1,2,69.458
2003,NUTS,2010,ITG1,2,82.239
2004,NUTS,2010,ITG1,2,91.822
2005,NUTS,2010,ITG1,2,90.97
2007,NUTS,2010,ITG1,2,69.263
2008,NUTS,2010,ITG1,2,54.148
2009,NUTS,2010,ITG1,2,63.623
2010,NUTS,2010,ITG1,2,72.358
2011,NUTS,2010,ITG1,2,79.394
2012,NUTS,2010,ITG1,2,102.692
2013,NUTS,2010,ITG1,2,96.58
2014,NUTS,2010,ITG1,2,106.36
2015,NUTS,2010,ITG1,2,107.828
2016,NUTS,2010,ITG1,2,95.53
2017,NUTS,2010,ITG1,2,96.515
2018,NUTS,2010,ITG1,2,108.894
2019,NUTS,2010,ITG1,2,117.41
1995,NUTS,2010,ITG2,2,34.542
1996,NUTS,2010,ITG2,2,36.996
1997,NUTS,2010,ITG2,2,33.903
1998,NUTS,2010,ITG2,2,36.521
1999,NUTS,2010,ITG2,2,34.511
2000,NUTS,2010,ITG2,2,37.096
2003,NUTS,2010,ITG2,2,38.111
2004,NUTS,2010,ITG2,2,41.027
2005,NUTS,2010,ITG2,2,38.303
2007,NUTS,2010,ITG2,2,12.993
2008,NUTS,2010,ITG2,2,19.836
2009,NUTS,2010,ITG2,2,30.406
2010,NUTS,2010,ITG2,2,35.435
2011,NUTS,2010,ITG2,2,60.88
2012,NUTS,2010,ITG2,2,59.529
2013,NUTS,2010,ITG2,2,57.68
2014,NUTS,2010,ITG2,2,55.056
2015,NUTS,2010,ITG2,2,56.877
2016,NUTS,2010,ITG2,2,55.145
2017,NUTS,2010,ITG2,2,53.404
2018,NUTS,2010,ITG2,2,59.813
2019,NUTS,2010,ITG2,2,61.466
1995,NUTS,2010,ITH,1,313.765
1996,NUTS,2010,ITH,1,267.348
1997,NUTS,2010,ITH,1,277.512
1998,NUTS,2010,ITH,1,295.237
1999,NUTS,2010,ITH,1,269.48
2000,NUTS,2010,ITH,1,304.813
2003,NUTS,2010,ITH,1,312.908
2004,NUTS,2010,ITH,1,330.169
2005,NUTS,2010,ITH,1,315.044
2007,NUTS,2010,ITH,1,667.562
2008,NUTS,2010,ITH,1,350.35
2009,NUTS,2010,ITH,1,383.671
2010,NUTS,2010,ITH,1,406.589
2011,NUTS,2010,ITH,1,382.333
2012,NUTS,2010,ITH,1,432.731
2013,NUTS,2010,ITH,1,436.288
2014,NUTS,2010,ITH,1,402.899
2015,NUTS,2010,ITH,1,402.503
2016,NUTS,2010,ITH,1,380.518
2017,NUTS,2010,ITH,1,368.699
2018,NUTS,2010,ITH,1,421.21
2019,NUTS,2010,ITH,1,441.299
2003,NUTS,2010,ITH1,2,1.003
2004,NUTS,2010,ITH1,2,12.699
2005,NUTS,2010,ITH1,2,6.703
2007,NUTS,2010,ITH1,2,1.738
2008,NUTS,2010,ITH1,2,8.667
2009,NUTS,2010,ITH1,2,9.842
2010,NUTS,2010,ITH1,2,21.174
2011,NUTS,2010,ITH1,2,23.939
2012,NUTS,2010,ITH1,2,24.592
2013,NUTS,2010,ITH1,2,27.331
2014,NUTS,2010,ITH1,2,1.67
2015,NUTS,2010,ITH1,2,0.988
2016,NUTS,2010,ITH1,2,1.319
2017,NUTS,2010,ITH1,2,1.083
2018,NUTS,2010,ITH1,2,12.341
2019,NUTS,2010,ITH1,2,13.274
2003,NUTS,2010,ITH2,2,70.204
2004,NUTS,2010,ITH2,2,64.471
2005,NUTS,2010,ITH2,2,67.031
2007,NUTS,2010,ITH2,2,60.48
2008,NUTS,2010,ITH2,2,64.78
2009,NUTS,2010,ITH2,2,66.084
2010,NUTS,2010,ITH2,2,79.708
2011,NUTS,2010,ITH2,2,76.811
2012,NUTS,2010,ITH2,2,74.369
2013,NUTS,2010,ITH2,2,76.879
2014,NUTS,2010,ITH2,2,70.643
2015,NUTS,2010,ITH2,2,69.636
2016,NUTS,2010,ITH2,2,63.891
2017,NUTS,2010,ITH2,2,65.757
2018,NUTS,2010,ITH2,2,67.637
2019,NUTS,2010,ITH2,2,72.451
1995,NUTS,2010,ITH3,2,96.908
1996,NUTS,2010,ITH3,2,89.694
1997,NUTS,2010,ITH3,2,84.582
1998,NUTS,2010,ITH3,2,81.233
1999,NUTS,2010,ITH3,2,79.443
2000,NUTS,2010,ITH3,2,73.036
2003,NUTS,2010,ITH3,2,84.245
2004,NUTS,2010,ITH3,2,87.915
2005,NUTS,2010,ITH3,2,80.437
2007,NUTS,2010,ITH3,2,133.586
2008,NUTS,2010,ITH3,2,125.004
2009,NUTS,2010,ITH3,2,118.722
2010,NUTS,2010,ITH3,2,104.294
2011,NUTS,2010,ITH3,2,84.561
2012,NUTS,2010,ITH3,2,105.999
2013,NUTS,2010,ITH3,2,101.108
2014,NUTS,2010,ITH3,2,84.345
2015,NUTS,2010,ITH3,2,84.781
2016,NUTS,2010,ITH3,2,76.305
2017,NUTS,2010,ITH3,2,74.059
2018,NUTS,2010,ITH3,2,86.138
2019,NUTS,2010,ITH3,2,79.652
1995,NUTS,2010,ITH4,2,53.774
1996,NUTS,2010,ITH4,2,35.395
1997,NUTS,2010,ITH4,2,41.825
1998,NUTS,2010,ITH4,2,54.269
1999,NUTS,2010,ITH4,2,47.733
2000,NUTS,2010,ITH4,2,47.179
2003,NUTS,2010,ITH4,2,44.128
2004,NUTS,2010,ITH4,2,51.772
2005,NUTS,2010,ITH4,2,50.752
2007,NUTS,2010,ITH4,2,94.242
2008,NUTS,2010,ITH4,2,39.672
2009,NUTS,2010,ITH4,2,52.551
2010,NUTS,2010,ITH4,2,47.772
2011,NUTS,2010,ITH4,2,63.205
2012,NUTS,2010,ITH4,2,63.6
2013,NUTS,2010,ITH4,2,62.878
2014,NUTS,2010,ITH4,2,79.905
2015,NUTS,2010,ITH4,2,85.933
2016,NUTS,2010,ITH4,2,81.972
2017,NUTS,2010,ITH4,2,85.962
2018,NUTS,2010,ITH4,2,103.014
2019,NUTS,2010,ITH4,2,122.973
1995,NUTS,2010,ITH5,2,135.222
1996,NUTS,2010,ITH5,2,115.302
1997,NUTS,2010,ITH5,2,122.912
1998,NUTS,2010,ITH5,2,123.669
1999,NUTS,2010,ITH5,2,110.033
2000,NUTS,2010,ITH5,2,148.251
2003,NUTS,2010,ITH5,2,113.329
2004,NUTS,2010,ITH5,2,113.313
2005,NUTS,2010,ITH5,2,110.122
2007,NUTS,2010,ITH5,2,377.516
2008,NUTS,2010,ITH5,2,112.226
2009,NUTS,2010,ITH5,2,136.473
2010,NUTS,2010,ITH5,2,153.641
2011,NUTS,2010,ITH5,2,133.816
2012,NUTS,2010,ITH5,2,164.172
2013,NUTS,2010,ITH5,2,168.093
2014,NUTS,2010,ITH5,2,166.336
2015,NUTS,2010,ITH5,2,161.166
2016,NUTS,2010,ITH5,2,157.032
2017,NUTS,2010,ITH5,2,141.839
2018,NUTS,2010,ITH5,2,152.08
2019,NUTS,2010,ITH5,2,152.949
1995,NUTS,2010,ITI,1,1282.184
1996,NUTS,2010,ITI,1,1195.926
1997,NUTS,2010,ITI,1,1304.259
1998,NUTS,2010,ITI,1,1475.728
1999,NUTS,2010,ITI,1,1405.219
2000,NUTS,2010,ITI,1,1450.679
2003,NUTS,2010,ITI,1,1498.349
2004,NUTS,2010,ITI,1,1524.836
2005,NUTS,2010,ITI,1,1519.678
2007,NUTS,2010,ITI,1,1097.597
2008,NUTS,2010,ITI,1,1185.347
2009,NUTS,2010,ITI,1,1135.372
2010,NUTS,2010,ITI,1,1196.493
2011,NUTS,2010,ITI,1,1152.336
2012,NUTS,2010,ITI,1,1202.624
2013,NUTS,2010,ITI,1,1137.837
2014,NUTS,2010,ITI,1,1143.966
2015,NUTS,2010,ITI,1,1097.295
2016,NUTS,2010,ITI,1,1153.017
2017,NUTS,2010,ITI,1,1212.356
2018,NUTS,2010,ITI,1,1269.829
2019,NUTS,2010,ITI,1,1299.962
1995,NUTS,2010,ITI1,2,175.559
1996,NUTS,2010,ITI1,2,163.518
1997,NUTS,2010,ITI1,2,152.154
1998,NUTS,2010,ITI1,2,179.417
1999,NUTS,2010,ITI1,2,153.509
2000,NUTS,2010,ITI1,2,151.664
2003,NUTS,2010,ITI1,2,139.405
2004,NUTS,2010,ITI1,2,167.038
2005,NUTS,2010,ITI1,2,170.449
2007,NUTS,2010,ITI1,2,77.132
2008,NUTS,2010,ITI1,2,89.799
2009,NUTS,2010,ITI1,2,120.128
2010,NUTS,2010,ITI1,2,132.992
2011,NUTS,2010,ITI1,2,114.872
2012,NUTS,2010,ITI1,2,140.089
2013,NUTS,2010,ITI1,2,128.522
2014,NUTS,2010,ITI1,2,126.191
2015,NUTS,2010,ITI1,2,129.394
2016,NUTS,2010,ITI1,2,124.306
2017,NUTS,2010,ITI1,2,133.271
2018,NUTS,2010,ITI1,2,140.352
2019,NUTS,2010,ITI1,2,151.506
1995,NUTS,2010,ITI2,2,13.537
1996,NUTS,2010,ITI2,2,13.419
1997,NUTS,2010,ITI2,2,14.563
1998,NUTS,2010,ITI2,2,15.7
1999,NUTS,2010,ITI2,2,20.169
2000,NUTS,2010,ITI2,2,19.33
2003,NUTS,2010,ITI2,2,14.041
2004,NUTS,2010,ITI2,2,13.676
2005,NUTS,2010,ITI2,2,14.364
2007,NUTS,2010,ITI2,2,14.091
2008,NUTS,2010,ITI2,2,11.437
2009,NUTS,2010,ITI2,2,10.018
2010,NUTS,2010,ITI2,2,11.112
2011,NUTS,2010,ITI2,2,10.85
2012,NUTS,2010,ITI2,2,15.858
2013,NUTS,2010,ITI2,2,13.582
2014,NUTS,2010,ITI2,2,14.433
2015,NUTS,2010,ITI2,2,15.804
2016,NUTS,2010,ITI2,2,12.957
2017,NUTS,2010,ITI2,2,12.255
2018,NUTS,2010,ITI2,2,12.086
2019,NUTS,2010,ITI2,2,13.915
1995,NUTS,2010,ITI3,2,14.249
1996,NUTS,2010,ITI3,2,12.475
1997,NUTS,2010,ITI3,2,20.505
1998,NUTS,2010,ITI3,2,14.449
1999,NUTS,2010,ITI3,2,13.222
2000,NUTS,2010,ITI3,2,15.389
2003,NUTS,2010,ITI3,2,12.035
2004,NUTS,2010,ITI3,2,12.699
2005,NUTS,2010,ITI3,2,13.406
2007,NUTS,2010,ITI3,2,12.352
2008,NUTS,2010,ITI3,2,11.437
2009,NUTS,2010,ITI3,2,8.7
2010,NUTS,2010,ITI3,2,10.062
2011,NUTS,2010,ITI3,2,9.128
2012,NUTS,2010,ITI3,2,11.618
2013,NUTS,2010,ITI3,2,11.402
2014,NUTS,2010,ITI3,2,12.18
2015,NUTS,2010,ITI3,2,11.359
2016,NUTS,2010,ITI3,2,12.402
2017,NUTS,2010,ITI3,2,12.471
2018,NUTS,2010,ITI3,2,14.06
2019,NUTS,2010,ITI3,2,14.635
1995,NUTS,2010,ITI4,2,1078.839
1996,NUTS,2010,ITI4,2,1006.501
1997,NUTS,2010,ITI4,2,1117.038
1998,NUTS,2010,ITI4,2,1266.161
1999,NUTS,2010,ITI4,2,1218.432
2000,NUTS,2010,ITI4,2,1264.297
2003,NUTS,2010,ITI4,2,1332.869
2004,NUTS,2010,ITI4,2,1331.423
2005,NUTS,2010,ITI4,2,1321.459
2007,NUTS,2010,ITI4,2,994.023
2008,NUTS,2010,ITI4,2,1072.674
2009,NUTS,2010,ITI4,2,996.526
2010,NUTS,2010,ITI4,2,1042.327
2011,NUTS,2010,ITI4,2,1017.487
2012,NUTS,2010,ITI4,2,1035.06
2013,NUTS,2010,ITI4,2,984.332
2014,NUTS,2010,ITI4,2,991.161
2015,NUTS,2010,ITI4,2,940.738
2016,NUTS,2010,ITI4,2,1003.353
2017,NUTS,2010,ITI4,2,1054.359
2018,NUTS,2010,ITI4,2,1103.332
2019,NUTS,2010,ITI4,2,1119.907
1995,NUTS,2010,ITZZ,2,27.849
1996,NUTS,2010,ITZZ,2,26.946
1997,NUTS,2010,ITZZ,2,28.077
1998,NUTS,2010,ITZZ,2,35.952
1999,NUTS,2010,ITZZ,2,32.158
2000,NUTS,2010,ITZZ,2,36.347
1980,NUTS,2010,JP,0,4279.032
1981,NUTS,2010,JP,0,4434.942
1982,NUTS,2010,JP,0,4444.085
1983,NUTS,2010,JP,0,4523.411
1984,NUTS,2010,JP,0,4666.604
1985,NUTS,2010,JP,0,5161.791
1986,NUTS,2010,JP,0,5256.041
1987,NUTS,2010,JP,0,5906.333
1988,NUTS,2010,JP,0,5837.345
1989,NUTS,2010,JP,0,5823.14
1990,NUTS,2010,JP,0,5832.193
1991,NUTS,2010,JP,0,6092.697
1992,NUTS,2010,JP,0,6644.712
1993,NUTS,2010,JP,0,7291.753
1994,NUTS,2010,JP,0,6985.991
1995,NUTS,2010,JP,0,7976.355
1996,NUTS,2010,JP,0,7665.578
1997,NUTS,2010,JP,0,7496.565
1998,NUTS,2010,JP,0,8051.231
1999,NUTS,2010,JP,0,8613.286
2000,NUTS,2010,JP,0,8909.922
2001,NUTS,2010,JP,0,8829.619
2002,NUTS,2010,JP,0,8975.78
2003,NUTS,2010,JP,0,8990.327
2004,NUTS,2010,JP,0,9347.121
2005,NUTS,2010,JP,0,8736.49
2006,NUTS,2010,JP,0,9143.904
2007,NUTS,2010,JP,0,8900.291
2008,NUTS,2010,JP,0,9458.723
2009,NUTS,2010,JP,0,9573.027
2010,NUTS,2010,JP,0,9509.143
2011,NUTS,2010,JP,0,9134.377
2012,NUTS,2010,JP,0,9452.87
2013,NUTS,2010,JP,0,10617.746
2014,NUTS,2010,JP,0,9934.152
2015,NUTS,2010,JP,0,9219.07
2016,NUTS,2010,JP,0,8463.409
1995,NUTS,2010,KR,0,2077.452
1996,NUTS,2010,KR,0,2195.544
1997,NUTS,2010,KR,0,2299.38
1998,NUTS,2010,KR,0,2262.773
1999,NUTS,2010,KR,0,1993.35
2000,NUTS,2010,KR,0,2110.383
2001,NUTS,2010,KR,0,2198.805
2002,NUTS,2010,KR,0,2488.764
2003,NUTS,2010,KR,0,2488.095
2004,NUTS,2010,KR,0,2692.536
2005,NUTS,2010,KR,0,2853.425
2006,NUTS,2010,KR,0,3152.741
2007,NUTS,2010,KR,0,3553.558
2008,NUTS,2010,KR,0,3935.053
2009,NUTS,2010,KR,0,4511.494
2010,NUTS,2010,KR,0,4922.586
2011,NUTS,2010,KR,0,5101.518
2012,NUTS,2010,KR,0,5384.299
2013,NUTS,2010,KR,0,5536.973
2014,NUTS,2010,KR,0,6079.893
2015,NUTS,2010,KR,0,6445.983
2016,NUTS,2010,KR,0,6631.911
1996,NUTS,2010,LT,0,72.112
1997,NUTS,2010,LT,0,75.804
1998,NUTS,2010,LT,0,85.565
1999,NUTS,2010,LT,0,76.667
2000,NUTS,2010,LT,0,67.182
2001,NUTS,2010,LT,0,76.958
2002,NUTS,2010,LT,0,68.288
2003,NUTS,2010,LT,0,60.354
2004,NUTS,2010,LT,0,67.866
2005,NUTS,2010,LT,0,73.795
2006,NUTS,2010,LT,0,76.746
2007,NUTS,2010,LT,0,78.742
2008,NUTS,2010,LT,0,88.237
2009,NUTS,2010,LT,0,80.072
2010,NUTS,2010,LT,0,57.511
2011,NUTS,2010,LT,0,78.437
2012,NUTS,2010,LT,0,80.585
2013,NUTS,2010,LT,0,89.782
2014,NUTS,2010,LT,0,86.51
2015,NUTS,2010,LT,0,89.818
2016,NUTS,2010,LT,0,113.627
2017,NUTS,2010,LT,0,134.874
2018,NUTS,2010,LT,0,116.749
2019,NUTS,2010,LT,0,118.831
2020,NUTS,2010,LT,0,105.685
1996,NUTS,2010,LT0,1,72.112
1997,NUTS,2010,LT0,1,75.804
1998,NUTS,2010,LT0,1,85.565
1999,NUTS,2010,LT0,1,76.667
2000,NUTS,2010,LT0,1,67.182
2001,NUTS,2010,LT0,1,76.958
2002,NUTS,2010,LT0,1,68.288
2003,NUTS,2010,LT0,1,60.354
2004,NUTS,2010,LT0,1,67.866
2005,NUTS,2010,LT0,1,73.795
2006,NUTS,2010,LT0,1,76.746
2007,NUTS,2010,LT0,1,78.742
2008,NUTS,2010,LT0,1,88.237
2009,NUTS,2010,LT0,1,80.072
2010,NUTS,2010,LT0,1,57.511
2011,NUTS,2010,LT0,1,78.437
2012,NUTS,2010,LT0,1,80.585
2013,NUTS,2010,LT0,1,89.782
2014,NUTS,2010,LT0,1,86.51
2015,NUTS,2010,LT0,1,89.818
2016,NUTS,2010,LT0,1,113.627
2017,NUTS,2010,LT0,1,134.874
2018,NUTS,2010,LT0,1,116.749
2019,NUTS,2010,LT0,1,118.831
2020,NUTS,2010,LT0,1,105.685
1996,NUTS,2010,LT00,2,72.112
1997,NUTS,2010,LT00,2,75.804
1998,NUTS,2010,LT00,2,85.565
1999,NUTS,2010,LT00,2,76.667
2000,NUTS,2010,LT00,2,67.182
2001,NUTS,2010,LT00,2,76.958
2002,NUTS,2010,LT00,2,68.288
2003,NUTS,2010,LT00,2,60.354
2004,NUTS,2010,LT00,2,67.866
2005,NUTS,2010,LT00,2,73.795
2006,NUTS,2010,LT00,2,76.746
2007,NUTS,2010,LT00,2,78.742
2008,NUTS,2010,LT00,2,88.237
2009,NUTS,2010,LT00,2,80.072
2010,NUTS,2010,LT00,2,57.511
2011,NUTS,2010,LT00,2,78.437
2012,NUTS,2010,LT00,2,80.585
2013,NUTS,2010,LT00,2,89.782
2014,NUTS,2010,LT00,2,86.51
2015,NUTS,2010,LT01,2,68.349
2016,NUTS,2010,LT01,2,52.368
2017,NUTS,2010,LT01,2,53.701
2018,NUTS,2010,LT01,2,55.394
2019,NUTS,2010,LT01,2,63.077
2015,NUTS,2010,LT02,2,21.469
2016,NUTS,2010,LT02,2,61.259
2017,NUTS,2010,LT02,2,81.172
2018,NUTS,2010,LT02,2,61.354
2019,NUTS,2010,LT02,2,55.754
2000,NUTS,2010,LU,0,25.411
2001,NUTS,2010,LU,0,31.514
2002,NUTS,2010,LU,0,36.316
2003,NUTS,2010,LU,0,41.992
2004,NUTS,2010,LU,0,44.622
2005,NUTS,2010,LU,0,49.234
2006,NUTS,2010,LU,0,54.068
2007,NUTS,2010,LU,0,63.02
2008,NUTS,2010,LU,0,74.077
2009,NUTS,2010,LU,0,74.091
2010,NUTS,2010,LU,0,91.151
2011,NUTS,2010,LU,0,101.266
2012,NUTS,2010,LU,0,103.662
2013,NUTS,2010,LU,0,113.83
2014,NUTS,2010,LU,0,118.651
2015,NUTS,2010,LU,0,121.879
2016,NUTS,2010,LU,0,113.255
2017,NUTS,2010,LU,0,105.072
2018,NUTS,2010,LU,0,110.253
2019,NUTS,2010,LU,0,104.961
2020,NUTS,2010,LU,0,100.145
2000,NUTS,2010,LU0,1,25.411
2001,NUTS,2010,LU0,1,31.514
2002,NUTS,2010,LU0,1,36.316
2003,NUTS,2010,LU0,1,41.992
2004,NUTS,2010,LU0,1,44.622
2005,NUTS,2010,LU0,1,49.234
2006,NUTS,2010,LU0,1,54.068
2007,NUTS,2010,LU0,1,63.02
2008,NUTS,2010,LU0,1,74.077
2009,NUTS,2010,LU0,1,74.091
2010,NUTS,2010,LU0,1,91.151
2011,NUTS,2010,LU0,1,101.266
2012,NUTS,2010,LU0,1,103.662
2013,NUTS,2010,LU0,1,113.83
2014,NUTS,2010,LU0,1,118.651
2015,NUTS,2010,LU0,1,121.879
2016,NUTS,2010,LU0,1,113.255
2017,NUTS,2010,LU0,1,105.072
2018,NUTS,2010,LU0,1,110.253
2019,NUTS,2010,LU0,1,104.961
2020,NUTS,2010,LU0,1,100.145
2000,NUTS,2010,LU00,2,25.411
2001,NUTS,2010,LU00,2,31.514
2002,NUTS,2010,LU00,2,36.316
2003,NUTS,2010,LU00,2,41.992
2004,NUTS,2010,LU00,2,44.622
2005,NUTS,2010,LU00,2,49.234
2006,NUTS,2010,LU00,2,54.068
2007,NUTS,2010,LU00,2,63.02
2008,NUTS,2010,LU00,2,74.077
2009,NUTS,2010,LU00,2,74.091
2010,NUTS,2010,LU00,2,91.151
2011,NUTS,2010,LU00,2,101.266
2012,NUTS,2010,LU00,2,103.662
2013,NUTS,2010,LU00,2,113.83
2014,NUTS,2010,LU00,2,118.651
2015,NUTS,2010,LU00,2,121.879
2016,NUTS,2010,LU00,2,113.255
