year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_t_hc_hes_total
1995,NUTS,2010,ITF3,2,7199.0
1996,NUTS,2010,ITF3,2,7889.0
2000,NUTS,2010,ITF3,2,10824.0
2003,NUTS,2010,ITF3,2,13527.0
2004,NUTS,2010,ITF3,2,13456.0
2005,NUTS,2010,ITF3,2,14174.0
2007,NUTS,2010,ITF3,2,14356.0
2008,NUTS,2010,ITF3,2,16151.0
2009,NUTS,2010,ITF3,2,15513.0
2010,NUTS,2010,ITF3,2,13487.0
2011,NUTS,2010,ITF3,2,12657.0
2012,NUTS,2010,ITF3,2,12824.0
2013,NUTS,2010,ITF3,2,13024.0
2014,NUTS,2010,ITF3,2,13045.0
2015,NUTS,2010,ITF3,2,12826.0
2016,NUTS,2010,ITF3,2,13103.0
2017,NUTS,2010,ITF3,2,12639.0
2018,NUTS,2010,ITF3,2,12286.0
2019,NUTS,2010,ITF3,2,12610.0
1994,NUTS,2010,ITF4,2,3196.0
1995,NUTS,2010,ITF4,2,3415.0
1996,NUTS,2010,ITF4,2,3514.0
2000,NUTS,2010,ITF4,2,4141.0
2003,NUTS,2010,ITF4,2,6725.0
2004,NUTS,2010,ITF4,2,7080.0
2005,NUTS,2010,ITF4,2,7620.0
2007,NUTS,2010,ITF4,2,8797.0
2008,NUTS,2010,ITF4,2,7711.0
2009,NUTS,2010,ITF4,2,7427.0
2010,NUTS,2010,ITF4,2,6873.0
2011,NUTS,2010,ITF4,2,7242.0
2012,NUTS,2010,ITF4,2,7402.0
2013,NUTS,2010,ITF4,2,6707.0
2014,NUTS,2010,ITF4,2,6462.0
2015,NUTS,2010,ITF4,2,6751.0
2016,NUTS,2010,ITF4,2,6559.0
2017,NUTS,2010,ITF4,2,6488.0
2018,NUTS,2010,ITF4,2,6226.0
2019,NUTS,2010,ITF4,2,6180.0
1994,NUTS,2010,ITF5,2,320.0
1995,NUTS,2010,ITF5,2,339.0
1996,NUTS,2010,ITF5,2,370.0
2000,NUTS,2010,ITF5,2,547.0
2003,NUTS,2010,ITF5,2,750.0
2004,NUTS,2010,ITF5,2,716.0
2005,NUTS,2010,ITF5,2,792.0
2007,NUTS,2010,ITF5,2,790.0
2008,NUTS,2010,ITF5,2,699.0
2009,NUTS,2010,ITF5,2,650.0
2012,NUTS,2010,ITF5,2,767.0
2013,NUTS,2010,ITF5,2,712.0
2015,NUTS,2010,ITF5,2,805.0
2016,NUTS,2010,ITF5,2,677.0
2017,NUTS,2010,ITF5,2,723.0
2018,NUTS,2010,ITF5,2,690.0
2019,NUTS,2010,ITF5,2,716.0
1994,NUTS,2010,ITF6,2,1191.0
1995,NUTS,2010,ITF6,2,1207.0
1996,NUTS,2010,ITF6,2,1245.0
2000,NUTS,2010,ITF6,2,1596.0
2003,NUTS,2010,ITF6,2,2362.0
2004,NUTS,2010,ITF6,2,2467.0
2005,NUTS,2010,ITF6,2,2674.0
2007,NUTS,2010,ITF6,2,3030.0
2008,NUTS,2010,ITF6,2,3124.0
2009,NUTS,2010,ITF6,2,2905.0
2010,NUTS,2010,ITF6,2,2968.0
2011,NUTS,2010,ITF6,2,2495.0
2015,NUTS,2010,ITF6,2,3240.0
2016,NUTS,2010,ITF6,2,2894.0
2017,NUTS,2010,ITF6,2,2835.0
2018,NUTS,2010,ITF6,2,2982.0
2019,NUTS,2010,ITF6,2,2879.0
1994,NUTS,2010,ITG,1,9172.0
1995,NUTS,2010,ITG,1,9255.0
1996,NUTS,2010,ITG,1,9501.0
2000,NUTS,2010,ITG,1,10815.0
2003,NUTS,2010,ITG,1,14967.0
2004,NUTS,2010,ITG,1,15299.0
2005,NUTS,2010,ITG,1,16577.0
2007,NUTS,2010,ITG,1,16919.0
2008,NUTS,2010,ITG,1,16533.0
2009,NUTS,2010,ITG,1,16251.0
2010,NUTS,2010,ITG,1,14925.0
2011,NUTS,2010,ITG,1,14335.0
2012,NUTS,2010,ITG,1,14222.0
2013,NUTS,2010,ITG,1,14304.0
2014,NUTS,2010,ITG,1,13864.0
2015,NUTS,2010,ITG,1,14303.0
2016,NUTS,2010,ITG,1,12847.0
2017,NUTS,2010,ITG,1,12194.0
2018,NUTS,2010,ITG,1,11985.0
2019,NUTS,2010,ITG,1,12185.0
1994,NUTS,2010,ITG1,2,6612.0
1995,NUTS,2010,ITG1,2,6436.0
1996,NUTS,2010,ITG1,2,6896.0
2000,NUTS,2010,ITG1,2,7866.0
2003,NUTS,2010,ITG1,2,11093.0
2004,NUTS,2010,ITG1,2,11463.0
2005,NUTS,2010,ITG1,2,12434.0
2007,NUTS,2010,ITG1,2,12859.0
2008,NUTS,2010,ITG1,2,12209.0
2009,NUTS,2010,ITG1,2,12042.0
2010,NUTS,2010,ITG1,2,10829.0
2011,NUTS,2010,ITG1,2,10056.0
2012,NUTS,2010,ITG1,2,9759.0
2013,NUTS,2010,ITG1,2,9740.0
2014,NUTS,2010,ITG1,2,9583.0
2015,NUTS,2010,ITG1,2,9565.0
2016,NUTS,2010,ITG1,2,9103.0
2017,NUTS,2010,ITG1,2,8554.0
2018,NUTS,2010,ITG1,2,8332.0
2019,NUTS,2010,ITG1,2,8278.0
1994,NUTS,2010,ITG2,2,2560.0
1995,NUTS,2010,ITG2,2,2819.0
1996,NUTS,2010,ITG2,2,2605.0
2000,NUTS,2010,ITG2,2,2949.0
2003,NUTS,2010,ITG2,2,3874.0
2004,NUTS,2010,ITG2,2,3836.0
2005,NUTS,2010,ITG2,2,4143.0
2007,NUTS,2010,ITG2,2,4060.0
2008,NUTS,2010,ITG2,2,4324.0
2009,NUTS,2010,ITG2,2,4209.0
2010,NUTS,2010,ITG2,2,4096.0
2011,NUTS,2010,ITG2,2,4279.0
2012,NUTS,2010,ITG2,2,4463.0
2013,NUTS,2010,ITG2,2,4564.0
2014,NUTS,2010,ITG2,2,4281.0
2015,NUTS,2010,ITG2,2,4738.0
2016,NUTS,2010,ITG2,2,3744.0
2017,NUTS,2010,ITG2,2,3640.0
2018,NUTS,2010,ITG2,2,3653.0
2019,NUTS,2010,ITG2,2,3907.0
1994,NUTS,2010,ITH,1,13141.0
1995,NUTS,2010,ITH,1,13632.0
1996,NUTS,2010,ITH,1,13619.0
2000,NUTS,2010,ITH,1,16953.0
2003,NUTS,2010,ITH,1,23176.0
2004,NUTS,2010,ITH,1,23446.0
2005,NUTS,2010,ITH,1,26356.0
2007,NUTS,2010,ITH,1,29107.0
2008,NUTS,2010,ITH,1,27405.0
2009,NUTS,2010,ITH,1,27974.0
2010,NUTS,2010,ITH,1,27410.0
2011,NUTS,2010,ITH,1,28238.0
2012,NUTS,2010,ITH,1,29840.0
2013,NUTS,2010,ITH,1,29557.0
2014,NUTS,2010,ITH,1,28792.0
2015,NUTS,2010,ITH,1,29236.0
2016,NUTS,2010,ITH,1,31396.0
2017,NUTS,2010,ITH,1,31553.0
2018,NUTS,2010,ITH,1,32731.0
2019,NUTS,2010,ITH,1,33475.0
2003,NUTS,2010,ITH1,2,269.0
2004,NUTS,2010,ITH1,2,282.0
2005,NUTS,2010,ITH1,2,83.0
2007,NUTS,2010,ITH1,2,277.0
2008,NUTS,2010,ITH1,2,295.0
2009,NUTS,2010,ITH1,2,324.0
2010,NUTS,2010,ITH1,2,359.0
2011,NUTS,2010,ITH1,2,338.0
2012,NUTS,2010,ITH1,2,358.0
2013,NUTS,2010,ITH1,2,458.0
2014,NUTS,2010,ITH1,2,238.0
2015,NUTS,2010,ITH1,2,412.0
2016,NUTS,2010,ITH1,2,675.0
2017,NUTS,2010,ITH1,2,690.0
2018,NUTS,2010,ITH1,2,724.0
2019,NUTS,2010,ITH1,2,754.0
2003,NUTS,2010,ITH2,2,1062.0
2004,NUTS,2010,ITH2,2,1111.0
2005,NUTS,2010,ITH2,2,1218.0
2007,NUTS,2010,ITH2,2,1329.0
2008,NUTS,2010,ITH2,2,1404.0
2009,NUTS,2010,ITH2,2,1395.0
2010,NUTS,2010,ITH2,2,1378.0
2011,NUTS,2010,ITH2,2,1410.0
2012,NUTS,2010,ITH2,2,1503.0
2013,NUTS,2010,ITH2,2,1659.0
2014,NUTS,2010,ITH2,2,1750.0
2015,NUTS,2010,ITH2,2,1805.0
2016,NUTS,2010,ITH2,2,1992.0
2017,NUTS,2010,ITH2,2,1986.0
2018,NUTS,2010,ITH2,2,2044.0
2019,NUTS,2010,ITH2,2,2154.0
1994,NUTS,2010,ITH3,2,4155.0
1995,NUTS,2010,ITH3,2,4249.0
1996,NUTS,2010,ITH3,2,4042.0
2000,NUTS,2010,ITH3,2,5430.0
2003,NUTS,2010,ITH3,2,7456.0
2004,NUTS,2010,ITH3,2,7572.0
2005,NUTS,2010,ITH3,2,8486.0
2007,NUTS,2010,ITH3,2,9750.0
2008,NUTS,2010,ITH3,2,9088.0
2009,NUTS,2010,ITH3,2,9523.0
2010,NUTS,2010,ITH3,2,9510.0
2011,NUTS,2010,ITH3,2,9848.0
2012,NUTS,2010,ITH3,2,10748.0
2013,NUTS,2010,ITH3,2,10185.0
2014,NUTS,2010,ITH3,2,9871.0
2015,NUTS,2010,ITH3,2,10877.0
2016,NUTS,2010,ITH3,2,11934.0
2017,NUTS,2010,ITH3,2,12097.0
2018,NUTS,2010,ITH3,2,12967.0
2019,NUTS,2010,ITH3,2,13303.0
1994,NUTS,2010,ITH4,2,1783.0
1995,NUTS,2010,ITH4,2,1876.0
1996,NUTS,2010,ITH4,2,1931.0
2000,NUTS,2010,ITH4,2,2484.0
2003,NUTS,2010,ITH4,2,3782.0
2004,NUTS,2010,ITH4,2,3843.0
2005,NUTS,2010,ITH4,2,4271.0
2007,NUTS,2010,ITH4,2,3979.0
2008,NUTS,2010,ITH4,2,3650.0
2009,NUTS,2010,ITH4,2,3734.0
2010,NUTS,2010,ITH4,2,3505.0
2011,NUTS,2010,ITH4,2,3563.0
2012,NUTS,2010,ITH4,2,3697.0
2013,NUTS,2010,ITH4,2,3727.0
2014,NUTS,2010,ITH4,2,3541.0
2015,NUTS,2010,ITH4,2,3623.0
2016,NUTS,2010,ITH4,2,3488.0
2017,NUTS,2010,ITH4,2,3587.0
2018,NUTS,2010,ITH4,2,3652.0
2019,NUTS,2010,ITH4,2,3596.0
1994,NUTS,2010,ITH5,2,6643.0
1995,NUTS,2010,ITH5,2,6929.0
1996,NUTS,2010,ITH5,2,7028.0
2000,NUTS,2010,ITH5,2,8268.0
2003,NUTS,2010,ITH5,2,10607.0
2004,NUTS,2010,ITH5,2,10638.0
2005,NUTS,2010,ITH5,2,12298.0
2007,NUTS,2010,ITH5,2,13772.0
2008,NUTS,2010,ITH5,2,12968.0
2009,NUTS,2010,ITH5,2,12998.0
2010,NUTS,2010,ITH5,2,12658.0
2011,NUTS,2010,ITH5,2,13079.0
2012,NUTS,2010,ITH5,2,13534.0
2013,NUTS,2010,ITH5,2,13528.0
2014,NUTS,2010,ITH5,2,13392.0
2015,NUTS,2010,ITH5,2,12519.0
2016,NUTS,2010,ITH5,2,13307.0
2017,NUTS,2010,ITH5,2,13193.0
2018,NUTS,2010,ITH5,2,13344.0
2019,NUTS,2010,ITH5,2,13668.0
1994,NUTS,2010,ITI,1,21869.0
1995,NUTS,2010,ITI,1,23755.0
1996,NUTS,2010,ITI,1,22592.0
2000,NUTS,2010,ITI,1,24078.0
2003,NUTS,2010,ITI,1,32734.0
2004,NUTS,2010,ITI,1,33908.0
2005,NUTS,2010,ITI,1,37221.0
2007,NUTS,2010,ITI,1,38748.0
2008,NUTS,2010,ITI,1,37652.0
2009,NUTS,2010,ITI,1,37588.0
2010,NUTS,2010,ITI,1,35117.0
2011,NUTS,2010,ITI,1,34948.0
2012,NUTS,2010,ITI,1,36104.0
2013,NUTS,2010,ITI,1,36953.0
2014,NUTS,2010,ITI,1,34612.0
2015,NUTS,2010,ITI,1,35767.0
2016,NUTS,2010,ITI,1,34790.0
2017,NUTS,2010,ITI,1,34654.0
2018,NUTS,2010,ITI,1,34213.0
2019,NUTS,2010,ITI,1,35255.0
1994,NUTS,2010,ITI1,2,6887.0
1995,NUTS,2010,ITI1,2,7268.0
1996,NUTS,2010,ITI1,2,7618.0
2000,NUTS,2010,ITI1,2,8298.0
2003,NUTS,2010,ITI1,2,10855.0
2004,NUTS,2010,ITI1,2,10988.0
2005,NUTS,2010,ITI1,2,12552.0
2007,NUTS,2010,ITI1,2,13096.0
2008,NUTS,2010,ITI1,2,13748.0
2009,NUTS,2010,ITI1,2,13508.0
2010,NUTS,2010,ITI1,2,11804.0
2011,NUTS,2010,ITI1,2,12673.0
2012,NUTS,2010,ITI1,2,13262.0
2013,NUTS,2010,ITI1,2,12861.0
2014,NUTS,2010,ITI1,2,11529.0
2015,NUTS,2010,ITI1,2,11963.0
2016,NUTS,2010,ITI1,2,11619.0
2017,NUTS,2010,ITI1,2,11885.0
2018,NUTS,2010,ITI1,2,12236.0
2019,NUTS,2010,ITI1,2,12269.0
1994,NUTS,2010,ITI2,2,1990.0
1995,NUTS,2010,ITI2,2,1800.0
1996,NUTS,2010,ITI2,2,2301.0
2000,NUTS,2010,ITI2,2,2416.0
2003,NUTS,2010,ITI2,2,2943.0
2004,NUTS,2010,ITI2,2,3148.0
2005,NUTS,2010,ITI2,2,3353.0
2007,NUTS,2010,ITI2,2,3403.0
2008,NUTS,2010,ITI2,2,3242.0
2009,NUTS,2010,ITI2,2,3228.0
2010,NUTS,2010,ITI2,2,3031.0
2011,NUTS,2010,ITI2,2,3129.0
2012,NUTS,2010,ITI2,2,3102.0
2013,NUTS,2010,ITI2,2,3059.0
2014,NUTS,2010,ITI2,2,3068.0
2015,NUTS,2010,ITI2,2,3224.0
2016,NUTS,2010,ITI2,2,2904.0
2017,NUTS,2010,ITI2,2,2793.0
2018,NUTS,2010,ITI2,2,2848.0
2019,NUTS,2010,ITI2,2,2808.0
1994,NUTS,2010,ITI3,2,1692.0
1995,NUTS,2010,ITI3,2,2182.0
1996,NUTS,2010,ITI3,2,1907.0
2000,NUTS,2010,ITI3,2,3146.0
2003,NUTS,2010,ITI3,2,2772.0
2004,NUTS,2010,ITI3,2,2783.0
2005,NUTS,2010,ITI3,2,3170.0
2007,NUTS,2010,ITI3,2,3662.0
2008,NUTS,2010,ITI3,2,3608.0
2009,NUTS,2010,ITI3,2,3657.0
2010,NUTS,2010,ITI3,2,3556.0
2011,NUTS,2010,ITI3,2,3532.0
2012,NUTS,2010,ITI3,2,3653.0
2013,NUTS,2010,ITI3,2,3644.0
2014,NUTS,2010,ITI3,2,3471.0
2015,NUTS,2010,ITI3,2,3679.0
2016,NUTS,2010,ITI3,2,3584.0
2017,NUTS,2010,ITI3,2,3791.0
2018,NUTS,2010,ITI3,2,3355.0
2019,NUTS,2010,ITI3,2,3637.0
1994,NUTS,2010,ITI4,2,11300.0
1995,NUTS,2010,ITI4,2,12505.0
1996,NUTS,2010,ITI4,2,10766.0
2000,NUTS,2010,ITI4,2,10218.0
2003,NUTS,2010,ITI4,2,16164.0
2004,NUTS,2010,ITI4,2,16989.0
2005,NUTS,2010,ITI4,2,18146.0
2007,NUTS,2010,ITI4,2,18587.0
2008,NUTS,2010,ITI4,2,17054.0
2009,NUTS,2010,ITI4,2,17195.0
2010,NUTS,2010,ITI4,2,16726.0
2011,NUTS,2010,ITI4,2,15614.0
2012,NUTS,2010,ITI4,2,16087.0
2013,NUTS,2010,ITI4,2,17389.0
2014,NUTS,2010,ITI4,2,16544.0
2015,NUTS,2010,ITI4,2,16901.0
2016,NUTS,2010,ITI4,2,16683.0
2017,NUTS,2010,ITI4,2,16185.0
2018,NUTS,2010,ITI4,2,15774.0
2019,NUTS,2010,ITI4,2,16541.0
1990,NUTS,2010,JP,0,259417.0
1991,NUTS,2010,JP,0,264055.0
1992,NUTS,2010,JP,0,271509.0
1993,NUTS,2010,JP,0,279046.0
1994,NUTS,2010,JP,0,284243.0
1995,NUTS,2010,JP,0,290549.0
1996,NUTS,2010,JP,0,295816.0
1997,NUTS,2010,JP,0,301357.0
1998,NUTS,2010,JP,0,304992.0
1999,NUTS,2010,JP,0,308156.0
2000,NUTS,2010,JP,0,308525.0
2001,NUTS,2010,JP,0,330654.0
2002,NUTS,2010,JP,0,331499.0
2003,NUTS,2010,JP,0,335983.0
2004,NUTS,2010,JP,0,345274.0
2005,NUTS,2010,JP,0,349034.0
2006,NUTS,2010,JP,0,355687.0
2007,NUTS,2010,JP,0,358249.0
2008,NUTS,2010,JP,0,364244.0
2009,NUTS,2010,JP,0,369714.0
2010,NUTS,2010,JP,0,375160.0
2011,NUTS,2010,JP,0,380044.0
2012,NUTS,2010,JP,0,384397.0
2013,NUTS,2010,JP,0,388831.0
2014,NUTS,2010,JP,0,393086.0
2015,NUTS,2010,JP,0,393601.0
2016,NUTS,2010,JP,0,398821.0
2017,NUTS,2010,JP,0,402870.0
2018,NUTS,2010,JP,0,406787.0
2019,NUTS,2010,JP,0,410735.0
1997,NUTS,2010,KR,0,86665.0
1998,NUTS,2010,KR,0,92591.0
1999,NUTS,2010,KR,0,98052.0
2000,NUTS,2010,KR,0,100643.0
2001,NUTS,2010,KR,0,102501.0
2002,NUTS,2010,KR,0,111083.0
2003,NUTS,2010,KR,0,121039.0
2004,NUTS,2010,KR,0,123695.0
2005,NUTS,2010,KR,0,125039.0
2006,NUTS,2010,KR,0,132042.0
2007,NUTS,2010,KR,0,168547.0
2008,NUTS,2010,KR,0,167789.0
2009,NUTS,2010,KR,0,174575.0
2010,NUTS,2010,KR,0,188211.0
2011,NUTS,2010,KR,0,186690.0
2012,NUTS,2010,KR,0,184281.0
2013,NUTS,2010,KR,0,181284.0
2014,NUTS,2010,KR,0,187087.0
2015,NUTS,2010,KR,0,185113.0
2016,NUTS,2010,KR,0,185737.0
2017,NUTS,2010,KR,0,185660.0
2018,NUTS,2010,KR,0,192448.0
2019,NUTS,2010,KR,0,194136.0
1996,NUTS,2010,LT,0,9213.0
1997,NUTS,2010,LT,0,8729.0
1998,NUTS,2010,LT,0,9144.0
1999,NUTS,2010,LT,0,9235.0
2000,NUTS,2010,LT,0,8841.0
2001,NUTS,2010,LT,0,9206.0
2002,NUTS,2010,LT,0,9483.0
2003,NUTS,2010,LT,0,10452.0
2004,NUTS,2010,LT,0,11797.0
2005,NUTS,2010,LT,0,11505.0
2006,NUTS,2010,LT,0,11752.0
2007,NUTS,2010,LT,0,12872.0
2008,NUTS,2010,LT,0,12997.0
2009,NUTS,2010,LT,0,13309.0
2010,NUTS,2010,LT,0,13280.0
2011,NUTS,2010,LT,0,16492.0
2012,NUTS,2010,LT,0,16584.0
2013,NUTS,2010,LT,0,16527.0
2014,NUTS,2010,LT,0,15975.0
2015,NUTS,2010,LT,0,14860.0
2016,NUTS,2010,LT,0,14438.0
2017,NUTS,2010,LT,0,14051.0
2018,NUTS,2010,LT,0,14040.0
2019,NUTS,2010,LT,0,13652.0
2015,NUTS,2010,LT01,2,7215.0
2016,NUTS,2010,LT01,2,6871.0
2017,NUTS,2010,LT01,2,6588.0
2018,NUTS,2010,LT01,2,6480.0
2019,NUTS,2010,LT01,2,6057.0
2015,NUTS,2010,LT02,2,7645.0
2016,NUTS,2010,LT02,2,7567.0
2017,NUTS,2010,LT02,2,7463.0
2018,NUTS,2010,LT02,2,7560.0
2019,NUTS,2010,LT02,2,7595.0
2000,NUTS,2010,LU,0,37.0
2001,NUTS,2010,LU,0,54.0
2003,NUTS,2010,LU,0,54.0
2005,NUTS,2010,LU,0,217.0
2006,NUTS,2010,LU,0,297.0
2007,NUTS,2010,LU,0,325.0
2008,NUTS,2010,LU,0,424.0
2009,NUTS,2010,LU,0,612.0
2010,NUTS,2010,LU,0,603.0
2011,NUTS,2010,LU,0,687.0
2012,NUTS,2010,LU,0,787.0
2013,NUTS,2010,LU,0,935.0
2014,NUTS,2010,LU,0,1329.0
2015,NUTS,2010,LU,0,1435.0
2017,NUTS,2010,LU,0,1506.0
2019,NUTS,2010,LU,0,1683.0
1993,NUTS,2010,LV,0,2979.0
1994,NUTS,2010,LV,0,3173.0
1995,NUTS,2010,LV,0,3285.0
1996,NUTS,2010,LV,0,2932.0
1997,NUTS,2010,LV,0,3416.0
1998,NUTS,2010,LV,0,3829.0
1999,NUTS,2010,LV,0,4149.0
2000,NUTS,2010,LV,0,5030.0
2001,NUTS,2010,LV,0,5137.0
2002,NUTS,2010,LV,0,5220.0
2003,NUTS,2010,LV,0,5302.0
2004,NUTS,2010,LV,0,5694.0
2005,NUTS,2010,LV,0,5474.0
2006,NUTS,2010,LV,0,6317.0
2007,NUTS,2010,LV,0,6969.0
2008,NUTS,2010,LV,0,7120.0
2009,NUTS,2010,LV,0,6272.0
2010,NUTS,2010,LV,0,5979.0
2011,NUTS,2010,LV,0,6779.0
2012,NUTS,2010,LV,0,7559.0
2013,NUTS,2010,LV,0,6929.0
2014,NUTS,2010,LV,0,7142.0
2015,NUTS,2010,LV,0,7632.0
2016,NUTS,2010,LV,0,7676.0
2017,NUTS,2010,LV,0,7898.0
2018,NUTS,2010,LV,0,8276.0
2019,NUTS,2010,LV,0,8637.0
2011,NUTS,2010,ME,0,1268.0
2013,NUTS,2010,ME,0,1296.0
2014,NUTS,2010,ME,0,1448.0
2015,NUTS,2010,ME,0,1243.0
2016,NUTS,2010,ME,0,1271.0
2017,NUTS,2010,ME,0,1238.0
2018,NUTS,2010,ME,0,1250.0
2019,NUTS,2010,ME,0,1138.0
2005,NUTS,2010,MK,0,1865.0
2006,NUTS,2010,MK,0,1771.0
2007,NUTS,2010,MK,0,1802.0
2008,NUTS,2010,MK,0,1586.0
2009,NUTS,2010,MK,0,1433.0
2010,NUTS,2010,MK,0,1488.0
2011,NUTS,2010,MK,0,1569.0
2012,NUTS,2010,MK,0,1889.0
2015,NUTS,2010,MK,0,3296.0
2016,NUTS,2010,MK,0,3136.0
2017,NUTS,2010,MK,0,2853.0
2018,NUTS,2010,MK,0,2965.0
2019,NUTS,2010,MK,0,2815.0
2002,NUTS,2010,MT,0,795.0
2003,NUTS,2010,MT,0,841.0
2004,NUTS,2010,MT,0,849.0
2005,NUTS,2010,MT,0,876.0
2006,NUTS,2010,MT,0,922.0
2007,NUTS,2010,MT,0,930.0
2008,NUTS,2010,MT,0,1005.0
2009,NUTS,2010,MT,0,864.0
2010,NUTS,2010,MT,0,933.0
2011,NUTS,2010,MT,0,957.0
2012,NUTS,2010,MT,0,1075.0
2013,NUTS,2010,MT,0,1160.0
2014,NUTS,2010,MT,0,1181.0
2015,NUTS,2010,MT,0,1277.0
2016,NUTS,2010,MT,0,1218.0
2017,NUTS,2010,MT,0,1280.0
2018,NUTS,2010,MT,0,1329.0
2019,NUTS,2010,MT,0,1408.0
1999,NUTS,2010,NL,0,36355.0
2000,NUTS,2010,NL,0,37096.0
2001,NUTS,2010,NL,0,37942.0
2002,NUTS,2010,NL,0,37828.0
2003,NUTS,2010,NL,0,38628.0
2004,NUTS,2010,NL,0,39213.0
2005,NUTS,2010,NL,0,38279.0
2006,NUTS,2010,NL,0,38205.0
2007,NUTS,2010,NL,0,38481.0
2008,NUTS,2010,NL,0,39181.0
2009,NUTS,2010,NL,0,40074.0
2010,NUTS,2010,NL,0,40972.0
2011,NUTS,2010,NL,0,37607.0
2012,NUTS,2010,NL,0,37302.0
2013,NUTS,2010,NL,0,37640.0
2014,NUTS,2010,NL,0,38676.0
2015,NUTS,2010,NL,0,38988.0
2016,NUTS,2010,NL,0,38434.0
2017,NUTS,2010,NL,0,39522.0
2018,NUTS,2010,NL,0,39951.0
2019,NUTS,2010,NL,0,42117.0
2002,NUTS,2010,NL1,1,2953.0
2002,NUTS,2010,NL11,2,2953.0
2002,NUTS,2010,NL2,1,6266.0
2002,NUTS,2010,NL21,2,1570.0
2002,NUTS,2010,NL22,2,4696.0
2002,NUTS,2010,NL3,1,19094.0
2005,NUTS,2010,NL3,1,22219.0
2007,NUTS,2010,NL3,1,22422.0
2009,NUTS,2010,NL3,1,23732.0
2011,NUTS,2010,NL3,1,21237.0
2012,NUTS,2010,NL3,1,21118.0
2002,NUTS,2010,NL31,2,4375.0
2002,NUTS,2010,NL32,2,6381.0
2002,NUTS,2010,NL33,2,8338.0
2002,NUTS,2010,NL4,1,4480.0
2002,NUTS,2010,NL41,2,2468.0
2002,NUTS,2010,NL42,2,2012.0
1985,NUTS,2010,NO,0,7937.0
1987,NUTS,2010,NO,0,8098.0
1989,NUTS,2010,NO,0,11776.0
1991,NUTS,2010,NO,0,12745.0
1993,NUTS,2010,NO,0,14063.0
1995,NUTS,2010,NO,0,18192.0
1997,NUTS,2010,NO,0,19648.0
1999,NUTS,2010,NO,0,20069.0
2001,NUTS,2010,NO,0,21114.0
2002,NUTS,2010,NO,0,22000.0
2003,NUTS,2010,NO,0,21961.0
2005,NUTS,2010,NO,0,24205.0
2007,NUTS,2010,NO,0,27074.0
2008,NUTS,2010,NO,0,28092.0
2009,NUTS,2010,NO,0,28942.0
2010,NUTS,2010,NO,0,29083.0
2011,NUTS,2010,NO,0,29294.0
2012,NUTS,2010,NO,0,29276.0
2013,NUTS,2010,NO,0,30583.0
2014,NUTS,2010,NO,0,31529.0
2015,NUTS,2010,NO,0,33166.0
2016,NUTS,2010,NO,0,34948.0
2017,NUTS,2010,NO,0,36306.0
2018,NUTS,2010,NO,0,36919.0
2019,NUTS,2010,NO,0,37955.0
1985,NUTS,2010,NO0,1,7937.0
1987,NUTS,2010,NO0,1,8098.0
1989,NUTS,2010,NO0,1,11776.0
1991,NUTS,2010,NO0,1,12745.0
1993,NUTS,2010,NO0,1,14063.0
1995,NUTS,2010,NO0,1,18192.0
1997,NUTS,2010,NO0,1,19648.0
1999,NUTS,2010,NO0,1,20069.0
2001,NUTS,2010,NO0,1,21114.0
2002,NUTS,2010,NO0,1,22000.0
2003,NUTS,2010,NO0,1,21961.0
2005,NUTS,2010,NO0,1,24205.0
2007,NUTS,2010,NO0,1,27074.0
2008,NUTS,2010,NO0,1,28092.0
2009,NUTS,2010,NO0,1,28942.0
2010,NUTS,2010,NO0,1,29083.0
2011,NUTS,2010,NO0,1,29294.0
2012,NUTS,2010,NO0,1,29276.0
2013,NUTS,2010,NO0,1,30583.0
2014,NUTS,2010,NO0,1,31529.0
2015,NUTS,2010,NO0,1,33166.0
2017,NUTS,2010,NO0,1,36306.0
2018,NUTS,2010,NO0,1,36919.0
2019,NUTS,2010,NO0,1,37955.0
1993,NUTS,2010,NO01,2,6271.0
1995,NUTS,2010,NO01,2,7040.0
1997,NUTS,2010,NO01,2,7754.0
1999,NUTS,2010,NO01,2,7884.0
2001,NUTS,2010,NO01,2,8280.0
2003,NUTS,2010,NO01,2,8569.0
2005,NUTS,2010,NO01,2,9204.0
2007,NUTS,2010,NO01,2,10190.0
2008,NUTS,2010,NO01,2,10502.0
2009,NUTS,2010,NO01,2,11056.0
2010,NUTS,2010,NO01,2,10848.0
2011,NUTS,2010,NO01,2,10869.0
2012,NUTS,2010,NO01,2,10753.0
2013,NUTS,2010,NO01,2,11141.0
2014,NUTS,2010,NO01,2,11789.0
2015,NUTS,2010,NO01,2,12296.0
2017,NUTS,2010,NO01,2,13441.0
2018,NUTS,2010,NO01,2,13532.0
2019,NUTS,2010,NO01,2,13876.0
1993,NUTS,2010,NO02,2,137.0
1995,NUTS,2010,NO02,2,882.0
1997,NUTS,2010,NO02,2,929.0
1999,NUTS,2010,NO02,2,1003.0
2001,NUTS,2010,NO02,2,578.0
2003,NUTS,2010,NO02,2,492.0
2005,NUTS,2010,NO02,2,578.0
2007,NUTS,2010,NO02,2,597.0
2008,NUTS,2010,NO02,2,708.0
2009,NUTS,2010,NO02,2,699.0
2010,NUTS,2010,NO02,2,742.0
2011,NUTS,2010,NO02,2,766.0
2012,NUTS,2010,NO02,2,750.0
