year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_mge_p_mhab
2010,NUTS,2010,ITC17,3,2.894
1991,NUTS,2010,ITC18,3,0.318
2003,NUTS,2010,ITC18,3,0.48
2005,NUTS,2010,ITC18,3,0.593
2009,NUTS,2010,ITC18,3,1.493
2010,NUTS,2010,ITC18,3,1.472
2011,NUTS,2010,ITC18,3,11.118
2012,NUTS,2010,ITC18,3,4.099
2002,NUTS,2010,ITC2,2,1.424
2002,NUTS,2010,ITC20,3,1.424
1990,NUTS,2010,ITC3,2,0.59
1991,NUTS,2010,ITC3,2,1.14
1992,NUTS,2010,ITC3,2,0.597
2000,NUTS,2010,ITC3,2,0.157
2001,NUTS,2010,ITC3,2,0.633
2002,NUTS,2010,ITC3,2,1.019
2003,NUTS,2010,ITC3,2,2.127
2004,NUTS,2010,ITC3,2,0.127
2005,NUTS,2010,ITC3,2,1.695
2006,NUTS,2010,ITC3,2,0.953
2007,NUTS,2010,ITC3,2,1.272
2008,NUTS,2010,ITC3,2,1.271
2009,NUTS,2010,ITC3,2,0.216
2010,NUTS,2010,ITC3,2,0.362
2011,NUTS,2010,ITC3,2,2.344
2012,NUTS,2010,ITC3,2,0.849
2009,NUTS,2010,ITC31,3,0.937
2011,NUTS,2010,ITC31,3,0.513
2005,NUTS,2010,ITC32,3,0.615
2012,NUTS,2010,ITC32,3,1.176
1990,NUTS,2010,ITC33,3,1.035
1991,NUTS,2010,ITC33,3,1.389
1992,NUTS,2010,ITC33,3,1.053
2001,NUTS,2010,ITC33,3,1.132
2002,NUTS,2010,ITC33,3,1.824
2003,NUTS,2010,ITC33,3,2.672
2004,NUTS,2010,ITC33,3,0.23
2005,NUTS,2010,ITC33,3,2.859
2006,NUTS,2010,ITC33,3,1.722
2007,NUTS,2010,ITC33,3,2.305
2008,NUTS,2010,ITC33,3,2.318
2010,NUTS,2010,ITC33,3,0.662
2011,NUTS,2010,ITC33,3,3.006
2012,NUTS,2010,ITC33,3,1.171
1991,NUTS,2010,ITC34,3,2.547
2003,NUTS,2010,ITC34,3,4.653
2009,NUTS,2010,ITC34,3,0.638
2011,NUTS,2010,ITC34,3,4.553
1990,NUTS,2010,ITC4,2,2.176
1991,NUTS,2010,ITC4,2,2.104
1992,NUTS,2010,ITC4,2,1.868
2000,NUTS,2010,ITC4,2,3.13
2001,NUTS,2010,ITC4,2,1.618
2002,NUTS,2010,ITC4,2,3.981
2003,NUTS,2010,ITC4,2,2.772
2004,NUTS,2010,ITC4,2,1.919
2005,NUTS,2010,ITC4,2,3.802
2006,NUTS,2010,ITC4,2,2.419
2007,NUTS,2010,ITC4,2,2.911
2008,NUTS,2010,ITC4,2,2.279
2009,NUTS,2010,ITC4,2,1.559
2010,NUTS,2010,ITC4,2,1.823
2011,NUTS,2010,ITC4,2,1.542
2012,NUTS,2010,ITC4,2,1.309
1990,NUTS,2010,ITC41,3,1.655
1991,NUTS,2010,ITC41,3,1.624
1992,NUTS,2010,ITC41,3,1.882
2001,NUTS,2010,ITC41,3,1.272
2002,NUTS,2010,ITC41,3,2.054
2003,NUTS,2010,ITC41,3,3.877
2004,NUTS,2010,ITC41,3,0.448
2005,NUTS,2010,ITC41,3,0.587
2006,NUTS,2010,ITC41,3,3.277
2007,NUTS,2010,ITC41,3,0.295
2008,NUTS,2010,ITC41,3,0.785
2009,NUTS,2010,ITC41,3,1.836
2010,NUTS,2010,ITC41,3,0.289
2011,NUTS,2010,ITC41,3,2.151
2012,NUTS,2010,ITC41,3,0.126
1990,NUTS,2010,ITC42,3,0.87
2001,NUTS,2010,ITC42,3,1.25
2002,NUTS,2010,ITC42,3,1.618
2003,NUTS,2010,ITC42,3,2.822
2004,NUTS,2010,ITC42,3,1.948
2005,NUTS,2010,ITC42,3,1.581
2006,NUTS,2010,ITC42,3,0.302
2007,NUTS,2010,ITC42,3,1.765
2008,NUTS,2010,ITC42,3,1.173
2010,NUTS,2010,ITC42,3,1.119
2011,NUTS,2010,ITC42,3,2.087
2012,NUTS,2010,ITC42,3,2.045
1992,NUTS,2010,ITC43,3,3.377
2001,NUTS,2010,ITC43,3,4.294
2003,NUTS,2010,ITC43,3,1.274
2004,NUTS,2010,ITC43,3,1.574
2005,NUTS,2010,ITC43,3,2.087
2006,NUTS,2010,ITC43,3,2.255
2007,NUTS,2010,ITC43,3,0.767
1991,NUTS,2010,ITC44,3,0.967
1992,NUTS,2010,ITC44,3,1.134
1990,NUTS,2010,ITC46,3,1.112
1991,NUTS,2010,ITC46,3,0.188
1992,NUTS,2010,ITC46,3,0.549
2001,NUTS,2010,ITC46,3,0.207
2002,NUTS,2010,ITC46,3,0.555
2003,NUTS,2010,ITC46,3,0.743
2005,NUTS,2010,ITC46,3,0.767
2006,NUTS,2010,ITC46,3,0.389
2007,NUTS,2010,ITC46,3,0.241
2008,NUTS,2010,ITC46,3,0.505
2009,NUTS,2010,ITC46,3,0.611
2010,NUTS,2010,ITC46,3,0.308
2011,NUTS,2010,ITC46,3,0.822
2012,NUTS,2010,ITC46,3,0.46
1990,NUTS,2010,ITC47,3,0.482
2003,NUTS,2010,ITC47,3,0.89
2004,NUTS,2010,ITC47,3,0.175
2005,NUTS,2010,ITC47,3,2.297
2006,NUTS,2010,ITC47,3,0.17
2007,NUTS,2010,ITC47,3,1.685
2008,NUTS,2010,ITC47,3,0.416
2010,NUTS,2010,ITC47,3,0.817
2011,NUTS,2010,ITC47,3,0.948
1990,NUTS,2010,ITC48,3,3.291
1991,NUTS,2010,ITC48,3,1.831
1992,NUTS,2010,ITC48,3,1.874
2001,NUTS,2010,ITC48,3,1.361
2002,NUTS,2010,ITC48,3,2.026
2003,NUTS,2010,ITC48,3,1.373
2004,NUTS,2010,ITC48,3,1.058
2005,NUTS,2010,ITC48,3,4.112
2006,NUTS,2010,ITC48,3,0.647
2007,NUTS,2010,ITC48,3,0.815
2008,NUTS,2010,ITC48,3,1.146
2009,NUTS,2010,ITC48,3,2.358
2010,NUTS,2010,ITC48,3,0.374
2011,NUTS,2010,ITC48,3,0.617
2012,NUTS,2010,ITC48,3,0.933
1991,NUTS,2010,ITC49,3,2.355
1992,NUTS,2010,ITC49,3,1.085
2001,NUTS,2010,ITC49,3,2.041
2002,NUTS,2010,ITC49,3,7.575
2003,NUTS,2010,ITC49,3,2.497
2005,NUTS,2010,ITC49,3,2.41
2006,NUTS,2010,ITC49,3,0.238
2007,NUTS,2010,ITC49,3,1.175
2008,NUTS,2010,ITC49,3,5.855
2002,NUTS,2010,ITC4A,3,7.445
2004,NUTS,2010,ITC4A,3,3.426
2006,NUTS,2010,ITC4A,3,1.933
2007,NUTS,2010,ITC4A,3,5.744
2008,NUTS,2010,ITC4A,3,5.665
2009,NUTS,2010,ITC4A,3,0.701
2010,NUTS,2010,ITC4A,3,0.475
2012,NUTS,2010,ITC4A,3,0.923
2005,NUTS,2010,ITC4B,3,0.849
2008,NUTS,2010,ITC4B,3,0.827
2001,NUTS,2010,ITC4C,3,3.218
2002,NUTS,2010,ITC4C,3,8.982
2003,NUTS,2010,ITC4C,3,5.797
2004,NUTS,2010,ITC4C,3,4.428
2005,NUTS,2010,ITC4C,3,7.829
2006,NUTS,2010,ITC4C,3,5.18
2007,NUTS,2010,ITC4C,3,6.106
2008,NUTS,2010,ITC4C,3,4.759
2009,NUTS,2010,ITC4C,3,3.658
2010,NUTS,2010,ITC4C,3,4.196
2011,NUTS,2010,ITC4C,3,2.762
2012,NUTS,2010,ITC4C,3,3.054
2001,NUTS,2010,ITC4D,3,1.05
2002,NUTS,2010,ITC4D,3,1.956
2003,NUTS,2010,ITC4D,3,0.181
2004,NUTS,2010,ITC4D,3,0.959
2005,NUTS,2010,ITC4D,3,4.602
2006,NUTS,2010,ITC4D,3,2.357
2007,NUTS,2010,ITC4D,3,3.42
2008,NUTS,2010,ITC4D,3,1.022
2009,NUTS,2010,ITC4D,3,0.304
2010,NUTS,2010,ITC4D,3,2.813
2011,NUTS,2010,ITC4D,3,1.293
2012,NUTS,2010,ITC4D,3,0.94
1990,NUTS,2010,ITF,1,0.12
1991,NUTS,2010,ITF,1,0.15
1992,NUTS,2010,ITF,1,0.22
2000,NUTS,2010,ITF,1,0.326
2001,NUTS,2010,ITF,1,0.574
2002,NUTS,2010,ITF,1,0.264
2003,NUTS,2010,ITF,1,0.54
2004,NUTS,2010,ITF,1,0.544
2005,NUTS,2010,ITF,1,0.281
2006,NUTS,2010,ITF,1,0.533
2007,NUTS,2010,ITF,1,0.163
2008,NUTS,2010,ITF,1,0.816
2009,NUTS,2010,ITF,1,0.774
2010,NUTS,2010,ITF,1,0.708
2011,NUTS,2010,ITF,1,0.395
2012,NUTS,2010,ITF,1,0.596
1990,NUTS,2010,ITF1,2,0.265
1991,NUTS,2010,ITF1,2,0.602
1992,NUTS,2010,ITF1,2,0.112
2000,NUTS,2010,ITF1,2,1.522
2001,NUTS,2010,ITF1,2,1.586
2002,NUTS,2010,ITF1,2,0.792
2003,NUTS,2010,ITF1,2,0.53
2004,NUTS,2010,ITF1,2,0.361
2005,NUTS,2010,ITF1,2,0.391
2006,NUTS,2010,ITF1,2,0.257
2007,NUTS,2010,ITF1,2,0.156
2008,NUTS,2010,ITF1,2,0.385
2009,NUTS,2010,ITF1,2,0.865
2012,NUTS,2010,ITF1,2,1.531
1991,NUTS,2010,ITF11,3,2.527
1992,NUTS,2010,ITF11,3,0.47
2001,NUTS,2010,ITF11,3,6.716
2002,NUTS,2010,ITF11,3,3.364
2004,NUTS,2010,ITF11,3,1.102
2005,NUTS,2010,ITF11,3,1.666
2006,NUTS,2010,ITF11,3,1.099
2009,NUTS,2010,ITF11,3,0.432
2008,NUTS,2010,ITF12,3,1.657
2009,NUTS,2010,ITF12,3,3.281
2012,NUTS,2010,ITF12,3,3.266
1990,NUTS,2010,ITF13,3,1.144
2003,NUTS,2010,ITF13,3,1.112
2007,NUTS,2010,ITF13,3,0.658
2012,NUTS,2010,ITF13,3,2.131
2003,NUTS,2010,ITF14,3,0.863
2004,NUTS,2010,ITF14,3,0.339
2012,NUTS,2010,ITF14,3,0.851
2010,NUTS,2010,ITF2,2,0.919
2010,NUTS,2010,ITF22,3,1.273
1990,NUTS,2010,ITF3,2,0.237
1991,NUTS,2010,ITF3,2,0.237
1992,NUTS,2010,ITF3,2,0.43
2000,NUTS,2010,ITF3,2,0.46
2001,NUTS,2010,ITF3,2,1.016
2002,NUTS,2010,ITF3,2,0.468
2003,NUTS,2010,ITF3,2,0.877
2004,NUTS,2010,ITF3,2,0.72
2006,NUTS,2010,ITF3,2,0.657
2007,NUTS,2010,ITF3,2,0.174
2008,NUTS,2010,ITF3,2,1.216
2009,NUTS,2010,ITF3,2,0.979
2010,NUTS,2010,ITF3,2,1.026
2011,NUTS,2010,ITF3,2,0.555
2012,NUTS,2010,ITF3,2,1.098
1991,NUTS,2010,ITF31,3,1.233
2002,NUTS,2010,ITF31,3,0.199
2006,NUTS,2010,ITF31,3,0.228
2009,NUTS,2010,ITF31,3,0.28
2011,NUTS,2010,ITF31,3,0.222
1990,NUTS,2010,ITF33,3,0.332
1991,NUTS,2010,ITF33,3,0.109
1992,NUTS,2010,ITF33,3,0.663
2001,NUTS,2010,ITF33,3,1.567
2002,NUTS,2010,ITF33,3,0.762
2003,NUTS,2010,ITF33,3,1.635
2004,NUTS,2010,ITF33,3,0.597
2006,NUTS,2010,ITF33,3,0.947
2007,NUTS,2010,ITF33,3,0.327
2008,NUTS,2010,ITF33,3,2.004
2009,NUTS,2010,ITF33,3,1.387
2010,NUTS,2010,ITF33,3,1.87
2011,NUTS,2010,ITF33,3,0.818
2012,NUTS,2010,ITF33,3,0.763
2001,NUTS,2010,ITF34,3,2.324
2002,NUTS,2010,ITF34,3,0.397
2004,NUTS,2010,ITF34,3,2.318
2006,NUTS,2010,ITF34,3,1.55
2009,NUTS,2010,ITF34,3,0.324
2010,NUTS,2010,ITF34,3,0.464
2011,NUTS,2010,ITF34,3,1.162
2012,NUTS,2010,ITF34,3,9.327
1990,NUTS,2010,ITF35,3,0.312
1992,NUTS,2010,ITF35,3,0.394
2004,NUTS,2010,ITF35,3,1.198
2008,NUTS,2010,ITF35,3,0.792
2009,NUTS,2010,ITF35,3,0.918
1992,NUTS,2010,ITF4,2,0.124
2001,NUTS,2010,ITF4,2,0.05
2003,NUTS,2010,ITF4,2,0.206
2004,NUTS,2010,ITF4,2,0.745
2005,NUTS,2010,ITF4,2,0.848
2006,NUTS,2010,ITF4,2,0.702
2007,NUTS,2010,ITF4,2,0.203
2008,NUTS,2010,ITF4,2,0.822
2009,NUTS,2010,ITF4,2,0.846
2010,NUTS,2010,ITF4,2,0.667
2011,NUTS,2010,ITF4,2,0.493
2009,NUTS,2010,ITF43,3,0.564
1992,NUTS,2010,ITF44,3,1.216
2004,NUTS,2010,ITF44,3,2.497
2009,NUTS,2010,ITF44,3,2.5
2004,NUTS,2010,ITF45,3,1.266
2006,NUTS,2010,ITF45,3,1.259
2008,NUTS,2010,ITF45,3,1.566
2009,NUTS,2010,ITF45,3,2.601
2011,NUTS,2010,ITF45,3,1.247
2005,NUTS,2010,ITF46,3,0.39
2007,NUTS,2010,ITF46,3,0.395
2008,NUTS,2010,ITF46,3,0.522
2003,NUTS,2010,ITF47,3,0.68
2004,NUTS,2010,ITF47,3,0.817
2005,NUTS,2010,ITF47,3,2.032
2006,NUTS,2010,ITF47,3,1.485
2007,NUTS,2010,ITF47,3,0.462
2008,NUTS,2010,ITF47,3,1.407
2010,NUTS,2010,ITF47,3,2.175
2011,NUTS,2010,ITF47,3,0.802
2001,NUTS,2010,ITF48,3,0.524
2005,NUTS,2010,ITF48,3,1.732
2003,NUTS,2010,ITF5,2,1.395
2006,NUTS,2010,ITF5,2,0.848
2007,NUTS,2010,ITF5,2,0.427
2011,NUTS,2010,ITF5,2,0.57
2007,NUTS,2010,ITF51,3,0.65
2003,NUTS,2010,ITF52,3,4.084
2006,NUTS,2010,ITF52,3,2.477
2011,NUTS,2010,ITF52,3,1.648
2003,NUTS,2010,ITF6,2,0.085
2008,NUTS,2010,ITF6,2,0.294
2009,NUTS,2010,ITF6,2,0.33
2010,NUTS,2010,ITF6,2,0.509
2003,NUTS,2010,ITF61,3,0.233
2009,NUTS,2010,ITF61,3,0.557
2010,NUTS,2010,ITF61,3,1.393
2009,NUTS,2010,ITF63,3,0.691
2008,NUTS,2010,ITF64,3,3.487
1991,NUTS,2010,ITG,1,0.324
2000,NUTS,2010,ITG,1,0.565
2001,NUTS,2010,ITG,1,0.29
2002,NUTS,2010,ITG,1,0.323
2003,NUTS,2010,ITG,1,0.08
2004,NUTS,2010,ITG,1,1.21
2005,NUTS,2010,ITG,1,0.189
2006,NUTS,2010,ITG,1,0.303
2007,NUTS,2010,ITG,1,0.379
2008,NUTS,2010,ITG,1,0.211
2009,NUTS,2010,ITG,1,0.351
2010,NUTS,2010,ITG,1,0.301
2011,NUTS,2010,ITG,1,0.12
1991,NUTS,2010,ITG1,2,0.431
2000,NUTS,2010,ITG1,2,0.35
2001,NUTS,2010,ITG1,2,0.335
2002,NUTS,2010,ITG1,2,0.155
2003,NUTS,2010,ITG1,2,0.04
2004,NUTS,2010,ITG1,2,0.973
2005,NUTS,2010,ITG1,2,0.101
2006,NUTS,2010,ITG1,2,0.201
2007,NUTS,2010,ITG1,2,0.302
2008,NUTS,2010,ITG1,2,0.281
2009,NUTS,2010,ITG1,2,0.267
2010,NUTS,2010,ITG1,2,0.2
2011,NUTS,2010,ITG1,2,0.16
2004,NUTS,2010,ITG12,3,2.431
2009,NUTS,2010,ITG12,3,0.67
2011,NUTS,2010,ITG12,3,0.643
1991,NUTS,2010,ITG13,3,0.216
2001,NUTS,2010,ITG13,3,0.499
2003,NUTS,2010,ITG13,3,0.304
2008,NUTS,2010,ITG13,3,0.613
2006,NUTS,2010,ITG15,3,1.84
2007,NUTS,2010,ITG15,3,0.626
2004,NUTS,2010,ITG16,3,1.879
1991,NUTS,2010,ITG17,3,1.449
2001,NUTS,2010,ITG17,3,0.948
2002,NUTS,2010,ITG17,3,0.73
2004,NUTS,2010,ITG17,3,0.944
2006,NUTS,2010,ITG17,3,0.469
2007,NUTS,2010,ITG17,3,1.247
2008,NUTS,2010,ITG17,3,0.934
2009,NUTS,2010,ITG17,3,0.466
2010,NUTS,2010,ITG17,3,0.929
1991,NUTS,2010,ITG19,3,1.243
2001,NUTS,2010,ITG19,3,0.831
2004,NUTS,2010,ITG19,3,1.264
2005,NUTS,2010,ITG19,3,1.263
2000,NUTS,2010,ITG2,2,1.221
2001,NUTS,2010,ITG2,2,0.153
2002,NUTS,2010,ITG2,2,0.841
2003,NUTS,2010,ITG2,2,0.202
2004,NUTS,2010,ITG2,2,1.925
2005,NUTS,2010,ITG2,2,0.459
2006,NUTS,2010,ITG2,2,0.612
2007,NUTS,2010,ITG2,2,0.611
2009,NUTS,2010,ITG2,2,0.609
2010,NUTS,2010,ITG2,2,0.609
2003,NUTS,2010,ITG25,3,1.022
2004,NUTS,2010,ITG25,3,0.432
2002,NUTS,2010,ITG26,3,1.036
2001,NUTS,2010,ITG27,3,0.46
2002,NUTS,2010,ITG27,3,2.211
2004,NUTS,2010,ITG27,3,4.593
2006,NUTS,2010,ITG27,3,1.831
2007,NUTS,2010,ITG27,3,1.826
2009,NUTS,2010,ITG27,3,1.818
2010,NUTS,2010,ITG27,3,1.818
2005,NUTS,2010,ITG2B,3,7.22
2001,NUTS,2010,ITH,1,0.781
2002,NUTS,2010,ITH,1,1.211
2003,NUTS,2010,ITH,1,0.916
2004,NUTS,2010,ITH,1,1.004
2005,NUTS,2010,ITH,1,1.096
2006,NUTS,2010,ITH,1,1.548
2007,NUTS,2010,ITH,1,0.972
2008,NUTS,2010,ITH,1,1.352
2009,NUTS,2010,ITH,1,2.135
2010,NUTS,2010,ITH,1,1.25
2011,NUTS,2010,ITH,1,1.329
2012,NUTS,2010,ITH,1,1.522
2000,NUTS,2010,ITH1,2,0.72
2003,NUTS,2010,ITH1,2,0.364
2005,NUTS,2010,ITH1,2,1.054
2007,NUTS,2010,ITH1,2,2.065
2009,NUTS,2010,ITH1,2,4.044
2011,NUTS,2010,ITH1,2,5.321
2012,NUTS,2010,ITH1,2,7.925
2000,NUTS,2010,ITH10,3,0.72
2003,NUTS,2010,ITH10,3,0.364
2005,NUTS,2010,ITH10,3,1.054
2007,NUTS,2010,ITH10,3,2.065
2009,NUTS,2010,ITH10,3,4.044
2011,NUTS,2010,ITH10,3,5.321
2012,NUTS,2010,ITH10,3,7.925
2007,NUTS,2010,ITH2,2,1.491
2008,NUTS,2010,ITH2,2,1.434
2011,NUTS,2010,ITH2,2,1.914
2007,NUTS,2010,ITH20,3,1.491
2008,NUTS,2010,ITH20,3,1.434
2011,NUTS,2010,ITH20,3,1.914
1990,NUTS,2010,ITH3,2,1.088
1991,NUTS,2010,ITH3,2,0.729
1992,NUTS,2010,ITH3,2,0.381
2000,NUTS,2010,ITH3,2,0.595
2001,NUTS,2010,ITH3,2,0.26
2002,NUTS,2010,ITH3,2,0.735
2003,NUTS,2010,ITH3,2,0.555
2004,NUTS,2010,ITH3,2,0.799
2005,NUTS,2010,ITH3,2,0.595
2006,NUTS,2010,ITH3,2,0.744
2007,NUTS,2010,ITH3,2,0.916
2008,NUTS,2010,ITH3,2,0.78
2009,NUTS,2010,ITH3,2,1.709
2010,NUTS,2010,ITH3,2,1.832
2011,NUTS,2010,ITH3,2,0.744
2012,NUTS,2010,ITH3,2,0.721
1991,NUTS,2010,ITH31,3,0.178
2003,NUTS,2010,ITH31,3,0.396
2005,NUTS,2010,ITH31,3,1.5
2006,NUTS,2010,ITH31,3,2.323
2007,NUTS,2010,ITH31,3,1.151
2008,NUTS,2010,ITH31,3,0.758
2010,NUTS,2010,ITH31,3,1.484
2011,NUTS,2010,ITH31,3,1.302
1990,NUTS,2010,ITH32,3,0.445
1991,NUTS,2010,ITH32,3,0.389
2004,NUTS,2010,ITH32,3,0.613
2009,NUTS,2010,ITH32,3,2.808
2010,NUTS,2010,ITH33,3,2.364
2001,NUTS,2010,ITH34,3,0.633
2003,NUTS,2010,ITH34,3,1.24
2004,NUTS,2010,ITH34,3,0.474
2009,NUTS,2010,ITH34,3,0.803
2002,NUTS,2010,ITH35,3,1.025
2004,NUTS,2010,ITH35,3,0.613
2007,NUTS,2010,ITH35,3,0.4
2008,NUTS,2010,ITH35,3,0.24
2009,NUTS,2010,ITH35,3,0.595
2010,NUTS,2010,ITH35,3,2.536
2011,NUTS,2010,ITH35,3,1.111
2012,NUTS,2010,ITH35,3,1.772
1990,NUTS,2010,ITH36,3,5.411
1991,NUTS,2010,ITH36,3,2.97
1992,NUTS,2010,ITH36,3,2.035
2001,NUTS,2010,ITH36,3,0.791
2002,NUTS,2010,ITH36,3,2.554
2003,NUTS,2010,ITH36,3,1.403
2004,NUTS,2010,ITH36,3,2.653
2005,NUTS,2010,ITH36,3,1.711
2006,NUTS,2010,ITH36,3,1.696
2007,NUTS,2010,ITH36,3,3.371
2008,NUTS,2010,ITH36,3,3.185
2009,NUTS,2010,ITH36,3,5.104
2010,NUTS,2010,ITH36,3,5.338
2011,NUTS,2010,ITH36,3,1.632
2012,NUTS,2010,ITH36,3,1.086
1991,NUTS,2010,ITH37,3,1.331
2002,NUTS,2010,ITH37,3,1.362
2012,NUTS,2010,ITH37,3,4.129
1990,NUTS,2010,ITH4,2,0.833
1992,NUTS,2010,ITH4,2,0.836
2000,NUTS,2010,ITH4,2,1.867
2001,NUTS,2010,ITH4,2,2.641
2002,NUTS,2010,ITH4,2,1.69
2003,NUTS,2010,ITH4,2,1.683
2004,NUTS,2010,ITH4,2,1.884
2005,NUTS,2010,ITH4,2,1.668
2006,NUTS,2010,ITH4,2,1.248
2008,NUTS,2010,ITH4,2,3.319
2009,NUTS,2010,ITH4,2,2.866
2010,NUTS,2010,ITH4,2,2.251
2011,NUTS,2010,ITH4,2,4.022
2012,NUTS,2010,ITH4,2,1.437
2004,NUTS,2010,ITH41,3,2.383
2008,NUTS,2010,ITH41,3,1.079
2010,NUTS,2010,ITH41,3,3.223
2011,NUTS,2010,ITH41,3,6.436
2012,NUTS,2010,ITH41,3,1.61
1990,NUTS,2010,ITH42,3,1.915
1992,NUTS,2010,ITH42,3,1.916
2004,NUTS,2010,ITH42,3,2.003
2006,NUTS,2010,ITH42,3,1.895
2008,NUTS,2010,ITH42,3,4.743
2009,NUTS,2010,ITH42,3,6.523
2010,NUTS,2010,ITH42,3,0.932
2011,NUTS,2010,ITH42,3,1.306
2001,NUTS,2010,ITH43,3,7.332
2003,NUTS,2010,ITH43,3,10.935
2005,NUTS,2010,ITH43,3,7.204
2008,NUTS,2010,ITH43,3,1.779
2010,NUTS,2010,ITH43,3,3.548
2001,NUTS,2010,ITH44,3,8.724
2002,NUTS,2010,ITH44,3,8.265
2003,NUTS,2010,ITH44,3,2.081
2004,NUTS,2010,ITH44,3,2.096
2005,NUTS,2010,ITH44,3,4.212
2006,NUTS,2010,ITH44,3,2.12
2008,NUTS,2010,ITH44,3,3.921
2010,NUTS,2010,ITH44,3,3.206
2011,NUTS,2010,ITH44,3,9.468
2012,NUTS,2010,ITH44,3,5.381
2001,NUTS,2010,ITH5,2,1.004
2002,NUTS,2010,ITH5,2,1.891
2003,NUTS,2010,ITH5,2,1.273
2004,NUTS,2010,ITH5,2,1.216
2005,NUTS,2010,ITH5,2,1.635
2006,NUTS,2010,ITH5,2,2.911
2007,NUTS,2010,ITH5,2,1.126
2008,NUTS,2010,ITH5,2,1.58
2009,NUTS,2010,ITH5,2,2.443
2010,NUTS,2010,ITH5,2,0.606
2011,NUTS,2010,ITH5,2,0.693
2012,NUTS,2010,ITH5,2,1.882
1990,NUTS,2010,ITH51,3,1.677
1991,NUTS,2010,ITH51,3,0.635
2001,NUTS,2010,ITH51,3,1.252
2002,NUTS,2010,ITH51,3,3.412
2003,NUTS,2010,ITH51,3,0.641
2006,NUTS,2010,ITH51,3,4.878
2009,NUTS,2010,ITH51,3,1.42
1990,NUTS,2010,ITH52,3,1.28
1991,NUTS,2010,ITH52,3,3.836
1992,NUTS,2010,ITH52,3,0.511
2002,NUTS,2010,ITH52,3,3.051
2003,NUTS,2010,ITH52,3,0.834
2005,NUTS,2010,ITH52,3,1.655
2007,NUTS,2010,ITH52,3,2.859
2008,NUTS,2010,ITH52,3,0.484
2009,NUTS,2010,ITH52,3,2.379
2011,NUTS,2010,ITH52,3,2.345
2012,NUTS,2010,ITH52,3,1.171
2003,NUTS,2010,ITH53,3,0.369
2004,NUTS,2010,ITH53,3,1.065
2005,NUTS,2010,ITH53,3,0.689
2007,NUTS,2010,ITH53,3,1.018
2008,NUTS,2010,ITH53,3,0.66
2009,NUTS,2010,ITH53,3,0.709
2002,NUTS,2010,ITH54,3,1.575
2003,NUTS,2010,ITH54,3,3.121
2004,NUTS,2010,ITH54,3,1.127
2005,NUTS,2010,ITH54,3,0.26
2007,NUTS,2010,ITH54,3,0.756
2008,NUTS,2010,ITH54,3,1.544
2009,NUTS,2010,ITH54,3,3.047
2010,NUTS,2010,ITH54,3,0.838
2011,NUTS,2010,ITH54,3,0.248
1990,NUTS,2010,ITH55,3,0.275
1992,NUTS,2010,ITH55,3,0.882
2001,NUTS,2010,ITH55,3,1.976
2002,NUTS,2010,ITH55,3,3.42
2003,NUTS,2010,ITH55,3,1.383
2004,NUTS,2010,ITH55,3,2.151
2005,NUTS,2010,ITH55,3,4.363
2006,NUTS,2010,ITH55,3,0.427
2007,NUTS,2010,ITH55,3,2.167
2008,NUTS,2010,ITH55,3,3.787
2009,NUTS,2010,ITH55,3,4.629
2010,NUTS,2010,ITH55,3,1.178
2011,NUTS,2010,ITH55,3,0.689
2012,NUTS,2010,ITH55,3,6.321
1990,NUTS,2010,ITH56,3,2.064
1991,NUTS,2010,ITH56,3,1.851
1992,NUTS,2010,ITH56,3,0.555
2001,NUTS,2010,ITH56,3,4.842
2002,NUTS,2010,ITH56,3,0.959
2004,NUTS,2010,ITH56,3,4.637
2005,NUTS,2010,ITH56,3,1.932
2006,NUTS,2010,ITH56,3,29.678
2008,NUTS,2010,ITH56,3,2.843
2009,NUTS,2010,ITH56,3,4.355
2010,NUTS,2010,ITH56,3,1.808
2011,NUTS,2010,ITH56,3,0.48
2012,NUTS,2010,ITH56,3,4.251
1991,NUTS,2010,ITH57,3,0.571
1992,NUTS,2010,ITH57,3,0.4
2005,NUTS,2010,ITH57,3,0.92
2001,NUTS,2010,ITH58,3,0.561
2003,NUTS,2010,ITH58,3,2.765
2004,NUTS,2010,ITH58,3,0.355
2009,NUTS,2010,ITH58,3,1.303
2011,NUTS,2010,ITH58,3,2.567
2002,NUTS,2010,ITH59,3,3.446
2003,NUTS,2010,ITH59,3,0.683
2005,NUTS,2010,ITH59,3,1.665
2007,NUTS,2010,ITH59,3,1.63
2008,NUTS,2010,ITH59,3,1.61
2009,NUTS,2010,ITH59,3,0.445
2010,NUTS,2010,ITH59,3,0.787
2001,NUTS,2010,ITI,1,5.169
2002,NUTS,2010,ITI,1,2.54
2003,NUTS,2010,ITI,1,2.717
2004,NUTS,2010,ITI,1,2.366
2005,NUTS,2010,ITI,1,2.446
2006,NUTS,2010,ITI,1,1.105
2007,NUTS,2010,ITI,1,1.735
2008,NUTS,2010,ITI,1,1.822
2009,NUTS,2010,ITI,1,2.204
2010,NUTS,2010,ITI,1,1.798
2011,NUTS,2010,ITI,1,0.671
2012,NUTS,2010,ITI,1,1.083
1990,NUTS,2010,ITI1,2,1.698
1991,NUTS,2010,ITI1,2,1.246
1992,NUTS,2010,ITI1,2,2.589
2000,NUTS,2010,ITI1,2,3.491
2001,NUTS,2010,ITI1,2,9.01
