year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_ht_nr
2003,NUTS,2010,FR521,3,45.06
2004,NUTS,2010,FR521,3,54.58
2005,NUTS,2010,FR521,3,64.25
2006,NUTS,2010,FR521,3,59.12
2007,NUTS,2010,FR521,3,50.0
2008,NUTS,2010,FR521,3,46.13
2009,NUTS,2010,FR521,3,42.53
2010,NUTS,2010,FR521,3,43.93
2011,NUTS,2010,FR521,3,35.9
2012,NUTS,2010,FR521,3,33.22
1979,NUTS,2010,FR522,3,1.0
1980,NUTS,2010,FR522,3,0.5
1982,NUTS,2010,FR522,3,0.33
1984,NUTS,2010,FR522,3,2.5
1985,NUTS,2010,FR522,3,2.0
1987,NUTS,2010,FR522,3,1.0
1988,NUTS,2010,FR522,3,2.5
1989,NUTS,2010,FR522,3,3.62
1990,NUTS,2010,FR522,3,2.67
1991,NUTS,2010,FR522,3,4.0
1992,NUTS,2010,FR522,3,3.33
1993,NUTS,2010,FR522,3,4.17
1994,NUTS,2010,FR522,3,3.33
1995,NUTS,2010,FR522,3,3.77
1996,NUTS,2010,FR522,3,6.83
1997,NUTS,2010,FR522,3,2.2
1998,NUTS,2010,FR522,3,3.38
1999,NUTS,2010,FR522,3,5.53
2000,NUTS,2010,FR522,3,2.65
2001,NUTS,2010,FR522,3,10.29
2002,NUTS,2010,FR522,3,5.03
2003,NUTS,2010,FR522,3,14.5
2004,NUTS,2010,FR522,3,8.0
2005,NUTS,2010,FR522,3,5.75
2006,NUTS,2010,FR522,3,9.15
2007,NUTS,2010,FR522,3,10.48
2008,NUTS,2010,FR522,3,15.9
2009,NUTS,2010,FR522,3,25.5
2010,NUTS,2010,FR522,3,15.87
2011,NUTS,2010,FR522,3,16.87
2012,NUTS,2010,FR522,3,8.2
1977,NUTS,2010,FR523,3,0.67
1978,NUTS,2010,FR523,3,4.5
1979,NUTS,2010,FR523,3,11.0
1980,NUTS,2010,FR523,3,11.33
1981,NUTS,2010,FR523,3,6.0
1982,NUTS,2010,FR523,3,5.75
1983,NUTS,2010,FR523,3,8.67
1984,NUTS,2010,FR523,3,8.38
1985,NUTS,2010,FR523,3,6.17
1986,NUTS,2010,FR523,3,11.5
1987,NUTS,2010,FR523,3,11.67
1988,NUTS,2010,FR523,3,17.5
1989,NUTS,2010,FR523,3,23.25
1990,NUTS,2010,FR523,3,25.83
1991,NUTS,2010,FR523,3,7.5
1992,NUTS,2010,FR523,3,8.92
1993,NUTS,2010,FR523,3,9.33
1994,NUTS,2010,FR523,3,20.33
1995,NUTS,2010,FR523,3,19.78
1996,NUTS,2010,FR523,3,16.83
1997,NUTS,2010,FR523,3,38.25
1998,NUTS,2010,FR523,3,68.51
1999,NUTS,2010,FR523,3,76.4
2000,NUTS,2010,FR523,3,123.07
2001,NUTS,2010,FR523,3,142.02
2002,NUTS,2010,FR523,3,135.47
2003,NUTS,2010,FR523,3,163.57
2004,NUTS,2010,FR523,3,126.3
2005,NUTS,2010,FR523,3,152.4
2006,NUTS,2010,FR523,3,170.13
2007,NUTS,2010,FR523,3,163.76
2008,NUTS,2010,FR523,3,144.82
2009,NUTS,2010,FR523,3,129.19
2010,NUTS,2010,FR523,3,149.28
2011,NUTS,2010,FR523,3,175.27
2012,NUTS,2010,FR523,3,155.65
1981,NUTS,2010,FR524,3,1.0
1984,NUTS,2010,FR524,3,0.25
1987,NUTS,2010,FR524,3,1.33
1988,NUTS,2010,FR524,3,0.5
1989,NUTS,2010,FR524,3,0.5
1990,NUTS,2010,FR524,3,0.2
1993,NUTS,2010,FR524,3,6.42
1994,NUTS,2010,FR524,3,4.0
1995,NUTS,2010,FR524,3,2.25
1996,NUTS,2010,FR524,3,5.97
1997,NUTS,2010,FR524,3,3.4
1998,NUTS,2010,FR524,3,3.0
1999,NUTS,2010,FR524,3,2.25
2000,NUTS,2010,FR524,3,1.33
2001,NUTS,2010,FR524,3,3.58
2002,NUTS,2010,FR524,3,4.5
2003,NUTS,2010,FR524,3,1.48
2004,NUTS,2010,FR524,3,1.58
2005,NUTS,2010,FR524,3,5.12
2006,NUTS,2010,FR524,3,1.42
2007,NUTS,2010,FR524,3,2.7
2008,NUTS,2010,FR524,3,4.25
2009,NUTS,2010,FR524,3,2.7
2010,NUTS,2010,FR524,3,2.03
2011,NUTS,2010,FR524,3,1.53
2012,NUTS,2010,FR524,3,4.23
1978,NUTS,2010,FR53,2,2.0
1979,NUTS,2010,FR53,2,2.0
1980,NUTS,2010,FR53,2,0.2
1981,NUTS,2010,FR53,2,3.25
1982,NUTS,2010,FR53,2,2.5
1983,NUTS,2010,FR53,2,0.83
1984,NUTS,2010,FR53,2,0.4
1985,NUTS,2010,FR53,2,4.0
1986,NUTS,2010,FR53,2,3.0
1987,NUTS,2010,FR53,2,5.5
1988,NUTS,2010,FR53,2,8.0
1989,NUTS,2010,FR53,2,3.73
1990,NUTS,2010,FR53,2,1.0
1991,NUTS,2010,FR53,2,2.5
1992,NUTS,2010,FR53,2,2.0
1993,NUTS,2010,FR53,2,3.0
1994,NUTS,2010,FR53,2,3.33
1995,NUTS,2010,FR53,2,3.83
1996,NUTS,2010,FR53,2,1.0
1997,NUTS,2010,FR53,2,8.38
1998,NUTS,2010,FR53,2,5.58
1999,NUTS,2010,FR53,2,4.08
2000,NUTS,2010,FR53,2,8.32
2001,NUTS,2010,FR53,2,3.17
2002,NUTS,2010,FR53,2,2.12
2003,NUTS,2010,FR53,2,10.28
2004,NUTS,2010,FR53,2,8.05
2005,NUTS,2010,FR53,2,6.1
2006,NUTS,2010,FR53,2,7.37
2007,NUTS,2010,FR53,2,7.2
2008,NUTS,2010,FR53,2,15.81
2009,NUTS,2010,FR53,2,10.67
2010,NUTS,2010,FR53,2,7.94
2011,NUTS,2010,FR53,2,10.1
2012,NUTS,2010,FR53,2,2.68
1978,NUTS,2010,FR531,3,1.0
1981,NUTS,2010,FR531,3,1.0
1987,NUTS,2010,FR531,3,1.0
1988,NUTS,2010,FR531,3,1.5
1991,NUTS,2010,FR531,3,1.5
1993,NUTS,2010,FR531,3,2.0
1994,NUTS,2010,FR531,3,1.0
1995,NUTS,2010,FR531,3,1.0
1996,NUTS,2010,FR531,3,1.0
1997,NUTS,2010,FR531,3,2.0
1999,NUTS,2010,FR531,3,1.33
2000,NUTS,2010,FR531,3,0.5
2003,NUTS,2010,FR531,3,1.5
2004,NUTS,2010,FR531,3,2.0
2005,NUTS,2010,FR531,3,1.5
2006,NUTS,2010,FR531,3,1.2
2007,NUTS,2010,FR531,3,1.0
2008,NUTS,2010,FR531,3,4.05
2009,NUTS,2010,FR531,3,3.0
2011,NUTS,2010,FR531,3,3.67
2012,NUTS,2010,FR531,3,0.5
1980,NUTS,2010,FR532,3,0.2
1982,NUTS,2010,FR532,3,1.0
1988,NUTS,2010,FR532,3,1.0
1989,NUTS,2010,FR532,3,0.33
1992,NUTS,2010,FR532,3,0.5
1993,NUTS,2010,FR532,3,1.0
1995,NUTS,2010,FR532,3,1.0
1997,NUTS,2010,FR532,3,3.0
1998,NUTS,2010,FR532,3,2.0
1999,NUTS,2010,FR532,3,0.53
2000,NUTS,2010,FR532,3,3.53
2002,NUTS,2010,FR532,3,1.0
2004,NUTS,2010,FR532,3,1.0
2005,NUTS,2010,FR532,3,1.0
2006,NUTS,2010,FR532,3,1.5
2007,NUTS,2010,FR532,3,2.25
2008,NUTS,2010,FR532,3,1.5
2009,NUTS,2010,FR532,3,1.33
2010,NUTS,2010,FR532,3,2.72
2011,NUTS,2010,FR532,3,2.33
2012,NUTS,2010,FR532,3,1.08
1983,NUTS,2010,FR533,3,0.83
1984,NUTS,2010,FR533,3,0.4
1985,NUTS,2010,FR533,3,1.0
1986,NUTS,2010,FR533,3,1.0
1987,NUTS,2010,FR533,3,1.0
1988,NUTS,2010,FR533,3,4.5
1989,NUTS,2010,FR533,3,1.0
1990,NUTS,2010,FR533,3,0.5
1994,NUTS,2010,FR533,3,1.0
1995,NUTS,2010,FR533,3,1.0
1998,NUTS,2010,FR533,3,1.4
1999,NUTS,2010,FR533,3,1.07
2000,NUTS,2010,FR533,3,0.5
2002,NUTS,2010,FR533,3,0.5
2004,NUTS,2010,FR533,3,0.14
2006,NUTS,2010,FR533,3,0.25
2009,NUTS,2010,FR533,3,1.25
2010,NUTS,2010,FR533,3,2.22
2011,NUTS,2010,FR533,3,0.5
2012,NUTS,2010,FR533,3,0.5
1978,NUTS,2010,FR534,3,1.0
1979,NUTS,2010,FR534,3,2.0
1981,NUTS,2010,FR534,3,2.25
1982,NUTS,2010,FR534,3,1.5
1985,NUTS,2010,FR534,3,3.0
1986,NUTS,2010,FR534,3,2.0
1987,NUTS,2010,FR534,3,3.5
1988,NUTS,2010,FR534,3,1.0
1989,NUTS,2010,FR534,3,2.4
1990,NUTS,2010,FR534,3,0.5
1991,NUTS,2010,FR534,3,1.0
1992,NUTS,2010,FR534,3,1.5
1994,NUTS,2010,FR534,3,1.33
1995,NUTS,2010,FR534,3,0.83
1997,NUTS,2010,FR534,3,3.38
1998,NUTS,2010,FR534,3,2.18
1999,NUTS,2010,FR534,3,1.14
2000,NUTS,2010,FR534,3,3.79
2001,NUTS,2010,FR534,3,3.17
2002,NUTS,2010,FR534,3,0.62
2003,NUTS,2010,FR534,3,8.78
2004,NUTS,2010,FR534,3,4.9
2005,NUTS,2010,FR534,3,3.6
2006,NUTS,2010,FR534,3,4.42
2007,NUTS,2010,FR534,3,3.95
2008,NUTS,2010,FR534,3,10.27
2009,NUTS,2010,FR534,3,5.09
2010,NUTS,2010,FR534,3,3.0
2011,NUTS,2010,FR534,3,3.6
2012,NUTS,2010,FR534,3,0.6
1978,NUTS,2010,FR6,1,3.0
1979,NUTS,2010,FR6,1,6.75
1980,NUTS,2010,FR6,1,12.55
1981,NUTS,2010,FR6,1,6.75
1982,NUTS,2010,FR6,1,10.5
1983,NUTS,2010,FR6,1,10.67
1984,NUTS,2010,FR6,1,17.42
1985,NUTS,2010,FR6,1,30.22
1986,NUTS,2010,FR6,1,27.07
1987,NUTS,2010,FR6,1,46.75
1988,NUTS,2010,FR6,1,25.59
1989,NUTS,2010,FR6,1,38.21
1990,NUTS,2010,FR6,1,42.6
1991,NUTS,2010,FR6,1,37.96
1992,NUTS,2010,FR6,1,36.56
1993,NUTS,2010,FR6,1,36.45
1994,NUTS,2010,FR6,1,29.38
1995,NUTS,2010,FR6,1,32.98
1996,NUTS,2010,FR6,1,46.52
1997,NUTS,2010,FR6,1,58.39
1998,NUTS,2010,FR6,1,67.88
1999,NUTS,2010,FR6,1,79.88
2000,NUTS,2010,FR6,1,97.12
2001,NUTS,2010,FR6,1,108.23
2002,NUTS,2010,FR6,1,107.63
2003,NUTS,2010,FR6,1,103.21
2004,NUTS,2010,FR6,1,134.47
2005,NUTS,2010,FR6,1,159.21
2006,NUTS,2010,FR6,1,193.38
2007,NUTS,2010,FR6,1,185.76
2008,NUTS,2010,FR6,1,180.56
2009,NUTS,2010,FR6,1,176.3
2010,NUTS,2010,FR6,1,186.49
2011,NUTS,2010,FR6,1,176.91
2012,NUTS,2010,FR6,1,129.86
1979,NUTS,2010,FR61,2,0.75
1980,NUTS,2010,FR61,2,1.25
1982,NUTS,2010,FR61,2,5.17
1983,NUTS,2010,FR61,2,2.0
1984,NUTS,2010,FR61,2,4.33
1985,NUTS,2010,FR61,2,6.78
1986,NUTS,2010,FR61,2,7.0
1987,NUTS,2010,FR61,2,6.48
1988,NUTS,2010,FR61,2,4.59
1989,NUTS,2010,FR61,2,11.0
1990,NUTS,2010,FR61,2,14.08
1991,NUTS,2010,FR61,2,7.8
1992,NUTS,2010,FR61,2,9.67
1993,NUTS,2010,FR61,2,12.17
1994,NUTS,2010,FR61,2,2.89
1995,NUTS,2010,FR61,2,1.6
1996,NUTS,2010,FR61,2,6.37
1997,NUTS,2010,FR61,2,8.52
1998,NUTS,2010,FR61,2,5.28
1999,NUTS,2010,FR61,2,7.67
2000,NUTS,2010,FR61,2,10.1
2001,NUTS,2010,FR61,2,12.71
2002,NUTS,2010,FR61,2,9.19
2003,NUTS,2010,FR61,2,6.78
2004,NUTS,2010,FR61,2,22.82
2005,NUTS,2010,FR61,2,15.29
2006,NUTS,2010,FR61,2,36.07
2007,NUTS,2010,FR61,2,33.78
2008,NUTS,2010,FR61,2,33.82
2009,NUTS,2010,FR61,2,37.34
2010,NUTS,2010,FR61,2,52.48
2011,NUTS,2010,FR61,2,38.49
2012,NUTS,2010,FR61,2,33.65
1988,NUTS,2010,FR611,3,0.2
1993,NUTS,2010,FR611,3,1.0
1997,NUTS,2010,FR611,3,0.14
1999,NUTS,2010,FR611,3,0.33
2002,NUTS,2010,FR611,3,0.25
2004,NUTS,2010,FR611,3,3.67
2005,NUTS,2010,FR611,3,4.37
2006,NUTS,2010,FR611,3,8.75
2007,NUTS,2010,FR611,3,4.35
2008,NUTS,2010,FR611,3,5.87
2009,NUTS,2010,FR611,3,2.72
2010,NUTS,2010,FR611,3,4.91
2011,NUTS,2010,FR611,3,5.77
2012,NUTS,2010,FR611,3,4.25
1980,NUTS,2010,FR612,3,0.25
1982,NUTS,2010,FR612,3,3.17
1983,NUTS,2010,FR612,3,0.67
1984,NUTS,2010,FR612,3,3.0
1985,NUTS,2010,FR612,3,2.0
1986,NUTS,2010,FR612,3,3.0
1987,NUTS,2010,FR612,3,3.64
1988,NUTS,2010,FR612,3,3.56
1989,NUTS,2010,FR612,3,10.42
1990,NUTS,2010,FR612,3,10.75
1991,NUTS,2010,FR612,3,6.8
1992,NUTS,2010,FR612,3,6.33
1993,NUTS,2010,FR612,3,9.17
1994,NUTS,2010,FR612,3,2.75
1995,NUTS,2010,FR612,3,1.0
1996,NUTS,2010,FR612,3,5.03
1997,NUTS,2010,FR612,3,7.54
1998,NUTS,2010,FR612,3,3.45
1999,NUTS,2010,FR612,3,4.25
2000,NUTS,2010,FR612,3,7.53
2001,NUTS,2010,FR612,3,11.98
2002,NUTS,2010,FR612,3,6.15
2003,NUTS,2010,FR612,3,6.16
2004,NUTS,2010,FR612,3,16.23
2005,NUTS,2010,FR612,3,8.92
2006,NUTS,2010,FR612,3,21.62
2007,NUTS,2010,FR612,3,25.56
2008,NUTS,2010,FR612,3,23.52
2009,NUTS,2010,FR612,3,29.7
2010,NUTS,2010,FR612,3,37.91
2011,NUTS,2010,FR612,3,24.87
2012,NUTS,2010,FR612,3,22.57
1985,NUTS,2010,FR613,3,0.83
1986,NUTS,2010,FR613,3,0.33
1992,NUTS,2010,FR613,3,0.33
1993,NUTS,2010,FR613,3,1.0
2002,NUTS,2010,FR613,3,1.25
2008,NUTS,2010,FR613,3,2.0
2010,NUTS,2010,FR613,3,0.5
2012,NUTS,2010,FR613,3,0.5
1982,NUTS,2010,FR614,3,1.0
1983,NUTS,2010,FR614,3,0.33
1984,NUTS,2010,FR614,3,0.33
1985,NUTS,2010,FR614,3,1.0
1999,NUTS,2010,FR614,3,1.33
2000,NUTS,2010,FR614,3,0.33
2003,NUTS,2010,FR614,3,0.29
2005,NUTS,2010,FR614,3,0.5
2007,NUTS,2010,FR614,3,0.86
2009,NUTS,2010,FR614,3,0.67
2010,NUTS,2010,FR614,3,0.5
2011,NUTS,2010,FR614,3,0.33
2012,NUTS,2010,FR614,3,0.33
1979,NUTS,2010,FR615,3,0.75
1980,NUTS,2010,FR615,3,1.0
1982,NUTS,2010,FR615,3,1.0
1983,NUTS,2010,FR615,3,1.0
1984,NUTS,2010,FR615,3,1.0
1985,NUTS,2010,FR615,3,2.95
1986,NUTS,2010,FR615,3,3.67
1987,NUTS,2010,FR615,3,2.83
1988,NUTS,2010,FR615,3,0.83
1989,NUTS,2010,FR615,3,0.58
1990,NUTS,2010,FR615,3,3.33
1991,NUTS,2010,FR615,3,1.0
1992,NUTS,2010,FR615,3,3.0
1993,NUTS,2010,FR615,3,1.0
1994,NUTS,2010,FR615,3,0.14
1995,NUTS,2010,FR615,3,0.6
1996,NUTS,2010,FR615,3,1.33
1997,NUTS,2010,FR615,3,0.83
1998,NUTS,2010,FR615,3,1.83
1999,NUTS,2010,FR615,3,1.75
2000,NUTS,2010,FR615,3,2.23
2001,NUTS,2010,FR615,3,0.73
2002,NUTS,2010,FR615,3,1.54
2003,NUTS,2010,FR615,3,0.33
2004,NUTS,2010,FR615,3,2.92
2005,NUTS,2010,FR615,3,1.5
2006,NUTS,2010,FR615,3,5.7
2007,NUTS,2010,FR615,3,3.0
2008,NUTS,2010,FR615,3,2.43
2009,NUTS,2010,FR615,3,4.25
2010,NUTS,2010,FR615,3,8.67
2011,NUTS,2010,FR615,3,7.52
2012,NUTS,2010,FR615,3,6.0
1978,NUTS,2010,FR62,2,3.0
1979,NUTS,2010,FR62,2,6.0
1980,NUTS,2010,FR62,2,10.8
1981,NUTS,2010,FR62,2,6.75
1982,NUTS,2010,FR62,2,5.33
1983,NUTS,2010,FR62,2,8.0
1984,NUTS,2010,FR62,2,12.08
1985,NUTS,2010,FR62,2,23.43
1986,NUTS,2010,FR62,2,19.07
1987,NUTS,2010,FR62,2,38.17
1988,NUTS,2010,FR62,2,21.0
1989,NUTS,2010,FR62,2,26.96
1990,NUTS,2010,FR62,2,27.72
1991,NUTS,2010,FR62,2,29.16
1992,NUTS,2010,FR62,2,25.89
1993,NUTS,2010,FR62,2,23.45
1994,NUTS,2010,FR62,2,25.9
1995,NUTS,2010,FR62,2,29.38
1996,NUTS,2010,FR62,2,40.15
1997,NUTS,2010,FR62,2,49.87
1998,NUTS,2010,FR62,2,62.6
1999,NUTS,2010,FR62,2,71.02
2000,NUTS,2010,FR62,2,85.69
2001,NUTS,2010,FR62,2,94.69
2002,NUTS,2010,FR62,2,96.78
2003,NUTS,2010,FR62,2,91.33
2004,NUTS,2010,FR62,2,110.2
2005,NUTS,2010,FR62,2,142.76
2006,NUTS,2010,FR62,2,154.19
2007,NUTS,2010,FR62,2,144.51
2008,NUTS,2010,FR62,2,144.25
2009,NUTS,2010,FR62,2,134.66
2010,NUTS,2010,FR62,2,125.74
2011,NUTS,2010,FR62,2,133.31
2012,NUTS,2010,FR62,2,94.46
1981,NUTS,2010,FR621,3,0.33
2001,NUTS,2010,FR621,3,0.2
2006,NUTS,2010,FR621,3,0.67
2009,NUTS,2010,FR621,3,0.33
2010,NUTS,2010,FR621,3,1.03
1978,NUTS,2010,FR622,3,1.0
1984,NUTS,2010,FR622,3,0.33
1987,NUTS,2010,FR622,3,0.33
1989,NUTS,2010,FR622,3,1.0
1990,NUTS,2010,FR622,3,0.33
1993,NUTS,2010,FR622,3,0.5
1994,NUTS,2010,FR622,3,0.13
1995,NUTS,2010,FR622,3,0.33
1996,NUTS,2010,FR622,3,0.33
1998,NUTS,2010,FR622,3,0.17
1999,NUTS,2010,FR622,3,1.5
2000,NUTS,2010,FR622,3,2.57
2001,NUTS,2010,FR622,3,0.46
2002,NUTS,2010,FR622,3,1.0
2003,NUTS,2010,FR622,3,1.33
2004,NUTS,2010,FR622,3,0.67
2005,NUTS,2010,FR622,3,1.5
2007,NUTS,2010,FR622,3,1.83
2008,NUTS,2010,FR622,3,2.92
2009,NUTS,2010,FR622,3,1.17
2010,NUTS,2010,FR622,3,1.33
2011,NUTS,2010,FR622,3,1.25
2012,NUTS,2010,FR622,3,0.25
1978,NUTS,2010,FR623,3,1.0
1979,NUTS,2010,FR623,3,4.0
1980,NUTS,2010,FR623,3,10.4
1981,NUTS,2010,FR623,3,6.42
1982,NUTS,2010,FR623,3,3.33
1983,NUTS,2010,FR623,3,7.67
1984,NUTS,2010,FR623,3,10.75
1985,NUTS,2010,FR623,3,23.43
1986,NUTS,2010,FR623,3,15.13
1987,NUTS,2010,FR623,3,35.17
1988,NUTS,2010,FR623,3,16.63
1989,NUTS,2010,FR623,3,24.62
1990,NUTS,2010,FR623,3,24.91
1991,NUTS,2010,FR623,3,29.04
1992,NUTS,2010,FR623,3,24.56
1993,NUTS,2010,FR623,3,21.62
1994,NUTS,2010,FR623,3,25.28
1995,NUTS,2010,FR623,3,28.22
1996,NUTS,2010,FR623,3,37.4
1997,NUTS,2010,FR623,3,45.71
1998,NUTS,2010,FR623,3,56.34
1999,NUTS,2010,FR623,3,62.62
2000,NUTS,2010,FR623,3,74.17
2001,NUTS,2010,FR623,3,88.06
2002,NUTS,2010,FR623,3,85.72
2003,NUTS,2010,FR623,3,79.57
2004,NUTS,2010,FR623,3,99.28
2005,NUTS,2010,FR623,3,134.99
2006,NUTS,2010,FR623,3,143.38
2007,NUTS,2010,FR623,3,136.0
2008,NUTS,2010,FR623,3,136.21
2009,NUTS,2010,FR623,3,118.11
2010,NUTS,2010,FR623,3,115.79
2011,NUTS,2010,FR623,3,116.51
2012,NUTS,2010,FR623,3,83.57
1987,NUTS,2010,FR624,3,1.0
1988,NUTS,2010,FR624,3,0.33
1989,NUTS,2010,FR624,3,0.33
1990,NUTS,2010,FR624,3,0.14
1998,NUTS,2010,FR624,3,1.33
2000,NUTS,2010,FR624,3,0.25
2001,NUTS,2010,FR624,3,0.58
2002,NUTS,2010,FR624,3,0.5
2003,NUTS,2010,FR624,3,1.95
2004,NUTS,2010,FR624,3,1.92
2005,NUTS,2010,FR624,3,1.67
2006,NUTS,2010,FR624,3,6.17
2007,NUTS,2010,FR624,3,1.17
2008,NUTS,2010,FR624,3,0.83
2009,NUTS,2010,FR624,3,2.93
2010,NUTS,2010,FR624,3,2.25
2011,NUTS,2010,FR624,3,3.5
2012,NUTS,2010,FR624,3,0.54
1980,NUTS,2010,FR625,3,0.4
1989,NUTS,2010,FR625,3,0.33
1990,NUTS,2010,FR625,3,1.0
1992,NUTS,2010,FR625,3,0.5
1993,NUTS,2010,FR625,3,0.5
1994,NUTS,2010,FR625,3,0.5
1995,NUTS,2010,FR625,3,0.33
1996,NUTS,2010,FR625,3,0.33
1997,NUTS,2010,FR625,3,0.67
1999,NUTS,2010,FR625,3,0.5
2000,NUTS,2010,FR625,3,0.2
2002,NUTS,2010,FR625,3,3.5
2003,NUTS,2010,FR625,3,1.0
2004,NUTS,2010,FR625,3,2.0
2005,NUTS,2010,FR625,3,0.6
2006,NUTS,2010,FR625,3,0.2
2007,NUTS,2010,FR625,3,0.83
2008,NUTS,2010,FR625,3,0.33
2010,NUTS,2010,FR625,3,1.58
2011,NUTS,2010,FR625,3,1.67
2012,NUTS,2010,FR625,3,4.53
1982,NUTS,2010,FR626,3,1.0
1983,NUTS,2010,FR626,3,0.33
1986,NUTS,2010,FR626,3,1.0
1988,NUTS,2010,FR626,3,1.0
1996,NUTS,2010,FR626,3,0.75
1998,NUTS,2010,FR626,3,3.0
1999,NUTS,2010,FR626,3,1.0
2000,NUTS,2010,FR626,3,2.47
2001,NUTS,2010,FR626,3,3.27
2002,NUTS,2010,FR626,3,1.08
2003,NUTS,2010,FR626,3,1.42
2004,NUTS,2010,FR626,3,0.17
2005,NUTS,2010,FR626,3,1.0
2006,NUTS,2010,FR626,3,0.17
2007,NUTS,2010,FR626,3,0.25
2008,NUTS,2010,FR626,3,1.33
2009,NUTS,2010,FR626,3,2.67
2010,NUTS,2010,FR626,3,0.33
2011,NUTS,2010,FR626,3,1.1
2012,NUTS,2010,FR626,3,3.0
1978,NUTS,2010,FR627,3,1.0
1979,NUTS,2010,FR627,3,2.0
1982,NUTS,2010,FR627,3,1.0
1984,NUTS,2010,FR627,3,1.0
1986,NUTS,2010,FR627,3,2.6
1987,NUTS,2010,FR627,3,1.0
1988,NUTS,2010,FR627,3,2.03
1989,NUTS,2010,FR627,3,0.34
1990,NUTS,2010,FR627,3,0.83
1991,NUTS,2010,FR627,3,0.13
1995,NUTS,2010,FR627,3,0.5
1996,NUTS,2010,FR627,3,0.5
1997,NUTS,2010,FR627,3,0.5
1998,NUTS,2010,FR627,3,0.76
1999,NUTS,2010,FR627,3,1.0
2000,NUTS,2010,FR627,3,1.53
2001,NUTS,2010,FR627,3,1.12
2002,NUTS,2010,FR627,3,2.0
2003,NUTS,2010,FR627,3,3.39
2004,NUTS,2010,FR627,3,0.83
2005,NUTS,2010,FR627,3,1.0
2006,NUTS,2010,FR627,3,1.0
2007,NUTS,2010,FR627,3,1.92
2008,NUTS,2010,FR627,3,1.62
2009,NUTS,2010,FR627,3,6.58
2010,NUTS,2010,FR627,3,1.42
2011,NUTS,2010,FR627,3,4.33
2012,NUTS,2010,FR627,3,1.08
1986,NUTS,2010,FR628,3,0.33
1987,NUTS,2010,FR628,3,0.67
1988,NUTS,2010,FR628,3,1.0
1989,NUTS,2010,FR628,3,0.33
1990,NUTS,2010,FR628,3,0.5
1992,NUTS,2010,FR628,3,0.83
1993,NUTS,2010,FR628,3,0.83
1996,NUTS,2010,FR628,3,0.83
1997,NUTS,2010,FR628,3,3.0
1998,NUTS,2010,FR628,3,1.0
1999,NUTS,2010,FR628,3,4.4
2000,NUTS,2010,FR628,3,4.5
2001,NUTS,2010,FR628,3,1.0
2002,NUTS,2010,FR628,3,2.98
2003,NUTS,2010,FR628,3,2.67
2004,NUTS,2010,FR628,3,5.33
2005,NUTS,2010,FR628,3,2.0
2006,NUTS,2010,FR628,3,2.62
2007,NUTS,2010,FR628,3,2.5
2008,NUTS,2010,FR628,3,1.0
2009,NUTS,2010,FR628,3,2.87
2010,NUTS,2010,FR628,3,2.0
2011,NUTS,2010,FR628,3,4.95
2012,NUTS,2010,FR628,3,1.48
1980,NUTS,2010,FR63,2,0.5
1983,NUTS,2010,FR63,2,0.67
1984,NUTS,2010,FR63,2,1.0
1986,NUTS,2010,FR63,2,1.0
1987,NUTS,2010,FR63,2,2.11
1989,NUTS,2010,FR63,2,0.25
1990,NUTS,2010,FR63,2,0.8
1991,NUTS,2010,FR63,2,1.0
1992,NUTS,2010,FR63,2,1.0
1993,NUTS,2010,FR63,2,0.83
1994,NUTS,2010,FR63,2,0.58
1995,NUTS,2010,FR63,2,2.0
1999,NUTS,2010,FR63,2,1.2
2000,NUTS,2010,FR63,2,1.33
2001,NUTS,2010,FR63,2,0.83
2002,NUTS,2010,FR63,2,1.65
2003,NUTS,2010,FR63,2,5.1
2004,NUTS,2010,FR63,2,1.45
2005,NUTS,2010,FR63,2,1.17
2006,NUTS,2010,FR63,2,3.12
2007,NUTS,2010,FR63,2,7.48
2008,NUTS,2010,FR63,2,2.5
2009,NUTS,2010,FR63,2,4.3
2010,NUTS,2010,FR63,2,8.27
2011,NUTS,2010,FR63,2,5.12
2012,NUTS,2010,FR63,2,1.75
1994,NUTS,2010,FR631,3,0.58
1995,NUTS,2010,FR631,3,1.0
1999,NUTS,2010,FR631,3,0.2
2000,NUTS,2010,FR631,3,1.33
2002,NUTS,2010,FR631,3,0.2
2003,NUTS,2010,FR631,3,0.2
2006,NUTS,2010,FR631,3,0.5
2009,NUTS,2010,FR631,3,0.5
2010,NUTS,2010,FR631,3,1.5
2011,NUTS,2010,FR631,3,1.25
1989,NUTS,2010,FR632,3,0.25
2003,NUTS,2010,FR632,3,1.33
2004,NUTS,2010,FR632,3,0.5
1980,NUTS,2010,FR633,3,0.5
1983,NUTS,2010,FR633,3,0.67
1984,NUTS,2010,FR633,3,1.0
1986,NUTS,2010,FR633,3,1.0
1987,NUTS,2010,FR633,3,2.11
1990,NUTS,2010,FR633,3,0.8
1991,NUTS,2010,FR633,3,1.0
1992,NUTS,2010,FR633,3,1.0
1993,NUTS,2010,FR633,3,0.83
1995,NUTS,2010,FR633,3,1.0
1999,NUTS,2010,FR633,3,1.0
2001,NUTS,2010,FR633,3,0.83
2002,NUTS,2010,FR633,3,1.45
2003,NUTS,2010,FR633,3,3.57
2004,NUTS,2010,FR633,3,0.95
2005,NUTS,2010,FR633,3,1.17
2006,NUTS,2010,FR633,3,2.62
2007,NUTS,2010,FR633,3,7.48
