year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_fte_bes_rse_t
2000,NUTS,2010,SK03,2,560.0
2001,NUTS,2010,SK03,2,465.0
2002,NUTS,2010,SK03,2,437.0
2003,NUTS,2010,SK03,2,374.0
2004,NUTS,2010,SK03,2,362.0
2005,NUTS,2010,SK03,2,342.0
2006,NUTS,2010,SK03,2,300.0
2007,NUTS,2010,SK03,2,244.0
2008,NUTS,2010,SK03,2,279.0
2009,NUTS,2010,SK03,2,275.0
2010,NUTS,2010,SK03,2,297.0
2011,NUTS,2010,SK03,2,390.0
2012,NUTS,2010,SK03,2,430.0
2013,NUTS,2010,SK03,2,411.0
2014,NUTS,2010,SK03,2,591.0
2015,NUTS,2010,SK03,2,572.0
2016,NUTS,2010,SK03,2,470.0
2017,NUTS,2010,SK03,2,471.0
2018,NUTS,2010,SK03,2,603.0
2019,NUTS,2010,SK03,2,722.0
2020,NUTS,2010,SK03,2,726.0
2000,NUTS,2010,SK04,2,237.0
2001,NUTS,2010,SK04,2,253.0
2002,NUTS,2010,SK04,2,238.0
2003,NUTS,2010,SK04,2,236.0
2004,NUTS,2010,SK04,2,190.0
2005,NUTS,2010,SK04,2,196.0
2006,NUTS,2010,SK04,2,210.0
2007,NUTS,2010,SK04,2,231.0
2008,NUTS,2010,SK04,2,186.0
2009,NUTS,2010,SK04,2,195.0
2010,NUTS,2010,SK04,2,237.0
2011,NUTS,2010,SK04,2,258.0
2012,NUTS,2010,SK04,2,296.0
2013,NUTS,2010,SK04,2,290.0
2014,NUTS,2010,SK04,2,310.0
2015,NUTS,2010,SK04,2,307.0
2016,NUTS,2010,SK04,2,424.0
2017,NUTS,2010,SK04,2,438.0
2018,NUTS,2010,SK04,2,591.0
2019,NUTS,2010,SK04,2,639.0
2020,NUTS,2010,SK04,2,501.0
1990,NUTS,2010,TR,0,1168.0
1991,NUTS,2010,TR,0,1280.0
1992,NUTS,2010,TR,0,1496.0
1993,NUTS,2010,TR,0,1613.0
1994,NUTS,2010,TR,0,1992.0
1995,NUTS,2010,TR,0,2211.0
1996,NUTS,2010,TR,0,2449.0
1997,NUTS,2010,TR,0,3232.0
1998,NUTS,2010,TR,0,3070.0
1999,NUTS,2010,TR,0,3247.0
2000,NUTS,2010,TR,0,3702.0
2001,NUTS,2010,TR,0,3392.0
2002,NUTS,2010,TR,0,3697.0
2003,NUTS,2010,TR,0,4788.0
2004,NUTS,2010,TR,0,5372.0
2005,NUTS,2010,TR,0,9456.0
2006,NUTS,2010,TR,0,11242.0
2007,NUTS,2010,TR,0,15293.0
2008,NUTS,2010,TR,0,18025.0
2009,NUTS,2010,TR,0,21019.0
2010,NUTS,2010,TR,0,25342.0
2011,NUTS,2010,TR,0,30404.0
2012,NUTS,2010,TR,0,35034.0
2013,NUTS,2010,TR,0,40207.0
2014,NUTS,2010,TR,0,41847.0
2015,NUTS,2010,TR,0,45313.0
2016,NUTS,2010,TR,0,52463.0
2017,NUTS,2010,TR,0,62305.0
2018,NUTS,2010,TR,0,75308.0
2019,NUTS,2010,TR,0,83706.0
2020,NUTS,2010,TR,0,97205.0
1981,NUTS,2010,UK,0,77000.0
1982,NUTS,2010,UK,0,77000.0
1983,NUTS,2010,UK,0,77000.0
1984,NUTS,2010,UK,0,79000.0
1985,NUTS,2010,UK,0,81000.0
1986,NUTS,2010,UK,0,87000.0
1987,NUTS,2010,UK,0,87000.0
1988,NUTS,2010,UK,0,89000.0
1989,NUTS,2010,UK,0,85000.0
1990,NUTS,2010,UK,0,83000.0
1991,NUTS,2010,UK,0,80000.0
1992,NUTS,2010,UK,0,80000.0
1993,NUTS,2010,UK,0,82000.0
1994,NUTS,2010,UK,0,75000.0
1995,NUTS,2010,UK,0,82000.0
1996,NUTS,2010,UK,0,82119.0
1997,NUTS,2010,UK,0,82695.0
1998,NUTS,2010,UK,0,91271.0
1999,NUTS,2010,UK,0,92133.0
2000,NUTS,2010,UK,0,85737.0
2001,NUTS,2010,UK,0,91145.0
2002,NUTS,2010,UK,0,95708.0
2003,NUTS,2010,UK,0,99352.0
2004,NUTS,2010,UK,0,94369.0
2005,NUTS,2010,UK,0,93717.0
2006,NUTS,2010,UK,0,93844.0
2007,NUTS,2010,UK,0,89600.0
2008,NUTS,2010,UK,0,86106.0
2009,NUTS,2010,UK,0,84554.0
2010,NUTS,2010,UK,0,84074.0
2011,NUTS,2010,UK,0,89043.0
2012,NUTS,2010,UK,0,90422.0
2013,NUTS,2010,UK,0,98469.0
2014,NUTS,2010,UK,0,102221.0
2015,NUTS,2010,UK,0,105774.0
2016,NUTS,2010,UK,0,110149.0
2017,NUTS,2010,UK,0,113807.0
2018,NUTS,2010,UK,0,123022.0
2019,NUTS,2010,UK,0,133038.0
2000,NUTS,2010,UKC,1,1556.0
2005,NUTS,2010,UKC,1,1496.0
2006,NUTS,2010,UKC,1,1891.0
2007,NUTS,2010,UKC,1,1920.0
2008,NUTS,2010,UKC,1,1834.0
2009,NUTS,2010,UKC,1,1908.0
2010,NUTS,2010,UKC,1,1803.0
2011,NUTS,2010,UKC,1,1909.0
2012,NUTS,2010,UKC,1,1887.0
2013,NUTS,2010,UKC,1,2575.0
2014,NUTS,2010,UKC,1,2002.0
2015,NUTS,2010,UKC,1,2154.0
2016,NUTS,2010,UKC,1,2126.0
2017,NUTS,2010,UKC,1,2582.0
2018,NUTS,2010,UKC,1,2913.0
2002,NUTS,2010,UKC1,2,573.0
2003,NUTS,2010,UKC1,2,708.0
2004,NUTS,2010,UKC1,2,704.0
2005,NUTS,2010,UKC1,2,763.0
2006,NUTS,2010,UKC1,2,656.0
2007,NUTS,2010,UKC1,2,821.0
2008,NUTS,2010,UKC1,2,781.0
2009,NUTS,2010,UKC1,2,776.0
2010,NUTS,2010,UKC1,2,809.0
2011,NUTS,2010,UKC1,2,857.0
2012,NUTS,2010,UKC1,2,933.0
2013,NUTS,2010,UKC1,2,1506.0
2014,NUTS,2010,UKC1,2,878.0
2015,NUTS,2010,UKC1,2,857.0
2016,NUTS,2010,UKC1,2,727.0
2017,NUTS,2010,UKC1,2,937.0
2018,NUTS,2010,UKC1,2,1132.0
2002,NUTS,2010,UKC2,2,655.0
2003,NUTS,2010,UKC2,2,676.0
2004,NUTS,2010,UKC2,2,608.0
2005,NUTS,2010,UKC2,2,733.0
2006,NUTS,2010,UKC2,2,1235.0
2007,NUTS,2010,UKC2,2,1099.0
2008,NUTS,2010,UKC2,2,1053.0
2009,NUTS,2010,UKC2,2,1133.0
2010,NUTS,2010,UKC2,2,994.0
2011,NUTS,2010,UKC2,2,1053.0
2012,NUTS,2010,UKC2,2,954.0
2013,NUTS,2010,UKC2,2,1069.0
2014,NUTS,2010,UKC2,2,1124.0
2015,NUTS,2010,UKC2,2,1297.0
2016,NUTS,2010,UKC2,2,1399.0
2017,NUTS,2010,UKC2,2,1646.0
2018,NUTS,2010,UKC2,2,1781.0
2000,NUTS,2010,UKD,1,8412.0
2005,NUTS,2010,UKD,1,9560.0
2006,NUTS,2010,UKD,1,9947.0
2007,NUTS,2010,UKD,1,10154.0
2008,NUTS,2010,UKD,1,7879.0
2009,NUTS,2010,UKD,1,6645.0
2010,NUTS,2010,UKD,1,6096.0
2011,NUTS,2010,UKD,1,6456.0
2012,NUTS,2010,UKD,1,6452.0
2013,NUTS,2010,UKD,1,6215.0
2014,NUTS,2010,UKD,1,6808.0
2015,NUTS,2010,UKD,1,7610.0
2016,NUTS,2010,UKD,1,7304.0
2017,NUTS,2010,UKD,1,8087.0
2018,NUTS,2010,UKD,1,8429.0
2002,NUTS,2010,UKD1,2,1549.0
2003,NUTS,2010,UKD1,2,1203.0
2004,NUTS,2010,UKD1,2,1170.0
2005,NUTS,2010,UKD1,2,1154.0
2006,NUTS,2010,UKD1,2,786.0
2007,NUTS,2010,UKD1,2,223.0
2008,NUTS,2010,UKD1,2,162.0
2009,NUTS,2010,UKD1,2,166.0
2010,NUTS,2010,UKD1,2,337.0
2011,NUTS,2010,UKD1,2,357.0
2012,NUTS,2010,UKD1,2,248.0
2013,NUTS,2010,UKD1,2,259.0
2014,NUTS,2010,UKD1,2,282.0
2015,NUTS,2010,UKD1,2,262.0
2016,NUTS,2010,UKD1,2,259.0
2017,NUTS,2010,UKD1,2,260.0
2018,NUTS,2010,UKD1,2,317.0
2002,NUTS,2010,UKD3,2,1773.0
2003,NUTS,2010,UKD3,2,1646.0
2004,NUTS,2010,UKD3,2,1888.0
2005,NUTS,2010,UKD3,2,1626.0
2006,NUTS,2010,UKD3,2,1487.0
2007,NUTS,2010,UKD3,2,1597.0
2008,NUTS,2010,UKD3,2,1614.0
2009,NUTS,2010,UKD3,2,1736.0
2010,NUTS,2010,UKD3,2,1612.0
2011,NUTS,2010,UKD3,2,1708.0
2012,NUTS,2010,UKD3,2,1734.0
2013,NUTS,2010,UKD3,2,1524.0
2014,NUTS,2010,UKD3,2,1781.0
2015,NUTS,2010,UKD3,2,2216.0
2016,NUTS,2010,UKD3,2,2384.0
2017,NUTS,2010,UKD3,2,2595.0
2018,NUTS,2010,UKD3,2,2844.0
2002,NUTS,2010,UKD4,2,1794.0
2003,NUTS,2010,UKD4,2,2010.0
2004,NUTS,2010,UKD4,2,2672.0
2005,NUTS,2010,UKD4,2,3067.0
2006,NUTS,2010,UKD4,2,3797.0
2007,NUTS,2010,UKD4,2,4037.0
2008,NUTS,2010,UKD4,2,3142.0
2009,NUTS,2010,UKD4,2,1433.0
2010,NUTS,2010,UKD4,2,1456.0
2011,NUTS,2010,UKD4,2,1542.0
2012,NUTS,2010,UKD4,2,1598.0
2013,NUTS,2010,UKD4,2,1628.0
2014,NUTS,2010,UKD4,2,1567.0
2015,NUTS,2010,UKD4,2,1782.0
2016,NUTS,2010,UKD4,2,1283.0
2017,NUTS,2010,UKD4,2,1959.0
2018,NUTS,2010,UKD4,2,2071.0
2009,NUTS,2010,UKD6,2,2276.0
2010,NUTS,2010,UKD6,2,1842.0
2011,NUTS,2010,UKD6,2,1951.0
2012,NUTS,2010,UKD6,2,1975.0
2013,NUTS,2010,UKD6,2,1830.0
2014,NUTS,2010,UKD6,2,1869.0
2015,NUTS,2010,UKD6,2,2045.0
2016,NUTS,2010,UKD6,2,1775.0
2017,NUTS,2010,UKD6,2,1710.0
2018,NUTS,2010,UKD6,2,1544.0
2009,NUTS,2010,UKD7,2,1034.0
2010,NUTS,2010,UKD7,2,849.0
2011,NUTS,2010,UKD7,2,899.0
2012,NUTS,2010,UKD7,2,897.0
2013,NUTS,2010,UKD7,2,975.0
2014,NUTS,2010,UKD7,2,1309.0
2015,NUTS,2010,UKD7,2,1306.0
2016,NUTS,2010,UKD7,2,1602.0
2017,NUTS,2010,UKD7,2,1562.0
2018,NUTS,2010,UKD7,2,1652.0
2000,NUTS,2010,UKE,1,3173.0
2005,NUTS,2010,UKE,1,3918.0
2006,NUTS,2010,UKE,1,3970.0
2007,NUTS,2010,UKE,1,3768.0
2008,NUTS,2010,UKE,1,3427.0
2009,NUTS,2010,UKE,1,3790.0
2010,NUTS,2010,UKE,1,3458.0
2011,NUTS,2010,UKE,1,3663.0
2012,NUTS,2010,UKE,1,4152.0
2013,NUTS,2010,UKE,1,4859.0
2014,NUTS,2010,UKE,1,4804.0
2015,NUTS,2010,UKE,1,5270.0
2016,NUTS,2010,UKE,1,4962.0
2017,NUTS,2010,UKE,1,5630.0
2018,NUTS,2010,UKE,1,5849.0
2002,NUTS,2010,UKE1,2,417.0
2003,NUTS,2010,UKE1,2,323.0
2004,NUTS,2010,UKE1,2,416.0
2005,NUTS,2010,UKE1,2,437.0
2006,NUTS,2010,UKE1,2,470.0
2007,NUTS,2010,UKE1,2,612.0
2008,NUTS,2010,UKE1,2,546.0
2009,NUTS,2010,UKE1,2,592.0
2010,NUTS,2010,UKE1,2,0.0
2011,NUTS,2010,UKE1,2,0.0
2012,NUTS,2010,UKE1,2,0.0
2013,NUTS,2010,UKE1,2,741.0
2014,NUTS,2010,UKE1,2,881.0
2015,NUTS,2010,UKE1,2,843.0
2016,NUTS,2010,UKE1,2,880.0
2017,NUTS,2010,UKE1,2,979.0
2018,NUTS,2010,UKE1,2,1033.0
2002,NUTS,2010,UKE2,2,1009.0
2003,NUTS,2010,UKE2,2,990.0
2004,NUTS,2010,UKE2,2,998.0
2005,NUTS,2010,UKE2,2,1327.0
2006,NUTS,2010,UKE2,2,1317.0
2007,NUTS,2010,UKE2,2,871.0
2008,NUTS,2010,UKE2,2,765.0
2009,NUTS,2010,UKE2,2,755.0
2010,NUTS,2010,UKE2,2,1267.0
2011,NUTS,2010,UKE2,2,1342.0
2012,NUTS,2010,UKE2,2,1452.0
2013,NUTS,2010,UKE2,2,926.0
2014,NUTS,2010,UKE2,2,925.0
2015,NUTS,2010,UKE2,2,1106.0
2016,NUTS,2010,UKE2,2,1076.0
2017,NUTS,2010,UKE2,2,1064.0
2018,NUTS,2010,UKE2,2,1162.0
2002,NUTS,2010,UKE3,2,609.0
2003,NUTS,2010,UKE3,2,743.0
2004,NUTS,2010,UKE3,2,677.0
2005,NUTS,2010,UKE3,2,592.0
2006,NUTS,2010,UKE3,2,573.0
2007,NUTS,2010,UKE3,2,795.0
2008,NUTS,2010,UKE3,2,640.0
2009,NUTS,2010,UKE3,2,715.0
2010,NUTS,2010,UKE3,2,734.0
2011,NUTS,2010,UKE3,2,778.0
2012,NUTS,2010,UKE3,2,777.0
2013,NUTS,2010,UKE3,2,792.0
2014,NUTS,2010,UKE3,2,856.0
2015,NUTS,2010,UKE3,2,967.0
2016,NUTS,2010,UKE3,2,867.0
2017,NUTS,2010,UKE3,2,1113.0
2018,NUTS,2010,UKE3,2,1074.0
2002,NUTS,2010,UKE4,2,1642.0
2003,NUTS,2010,UKE4,2,1654.0
2004,NUTS,2010,UKE4,2,1497.0
2005,NUTS,2010,UKE4,2,1562.0
2006,NUTS,2010,UKE4,2,1611.0
2007,NUTS,2010,UKE4,2,1490.0
2008,NUTS,2010,UKE4,2,1475.0
2009,NUTS,2010,UKE4,2,1729.0
2010,NUTS,2010,UKE4,2,1457.0
2011,NUTS,2010,UKE4,2,1543.0
2012,NUTS,2010,UKE4,2,1923.0
2013,NUTS,2010,UKE4,2,2400.0
2014,NUTS,2010,UKE4,2,2142.0
2015,NUTS,2010,UKE4,2,2354.0
2016,NUTS,2010,UKE4,2,2138.0
2017,NUTS,2010,UKE4,2,2475.0
2018,NUTS,2010,UKE4,2,2580.0
2000,NUTS,2010,UKF,1,8083.0
2005,NUTS,2010,UKF,1,7514.0
2006,NUTS,2010,UKF,1,6868.0
2007,NUTS,2010,UKF,1,8160.0
2008,NUTS,2010,UKF,1,7075.0
2009,NUTS,2010,UKF,1,6098.0
2010,NUTS,2010,UKF,1,6661.0
2011,NUTS,2010,UKF,1,7054.0
2012,NUTS,2010,UKF,1,7461.0
2013,NUTS,2010,UKF,1,8954.0
2014,NUTS,2010,UKF,1,9564.0
2015,NUTS,2010,UKF,1,9197.0
2016,NUTS,2010,UKF,1,9855.0
2017,NUTS,2010,UKF,1,9773.0
2018,NUTS,2010,UKF,1,10855.0
2002,NUTS,2010,UKF1,2,6039.0
2003,NUTS,2010,UKF1,2,6767.0
2004,NUTS,2010,UKF1,2,4332.0
2005,NUTS,2010,UKF1,2,4532.0
2006,NUTS,2010,UKF1,2,4361.0
2007,NUTS,2010,UKF1,2,5683.0
2008,NUTS,2010,UKF1,2,4707.0
2009,NUTS,2010,UKF1,2,4243.0
2010,NUTS,2010,UKF1,2,4745.0
2011,NUTS,2010,UKF1,2,5025.0
2012,NUTS,2010,UKF1,2,5516.0
2013,NUTS,2010,UKF1,2,6830.0
2014,NUTS,2010,UKF1,2,7274.0
2015,NUTS,2010,UKF1,2,7057.0
2016,NUTS,2010,UKF1,2,7458.0
2017,NUTS,2010,UKF1,2,7439.0
2018,NUTS,2010,UKF1,2,8327.0
2002,NUTS,2010,UKF2,2,2519.0
2003,NUTS,2010,UKF2,2,2509.0
2004,NUTS,2010,UKF2,2,2635.0
2005,NUTS,2010,UKF2,2,2462.0
2006,NUTS,2010,UKF2,2,1972.0
2007,NUTS,2010,UKF2,2,1929.0
2008,NUTS,2010,UKF2,2,1683.0
2009,NUTS,2010,UKF2,2,1628.0
2010,NUTS,2010,UKF2,2,1599.0
2011,NUTS,2010,UKF2,2,1694.0
2012,NUTS,2010,UKF2,2,1576.0
2013,NUTS,2010,UKF2,2,1737.0
2014,NUTS,2010,UKF2,2,1906.0
2015,NUTS,2010,UKF2,2,1777.0
2016,NUTS,2010,UKF2,2,1949.0
2017,NUTS,2010,UKF2,2,1952.0
2018,NUTS,2010,UKF2,2,2105.0
2002,NUTS,2010,UKF3,2,466.0
2003,NUTS,2010,UKF3,2,490.0
2004,NUTS,2010,UKF3,2,439.0
2005,NUTS,2010,UKF3,2,520.0
2006,NUTS,2010,UKF3,2,535.0
2007,NUTS,2010,UKF3,2,548.0
2008,NUTS,2010,UKF3,2,685.0
2009,NUTS,2010,UKF3,2,227.0
2010,NUTS,2010,UKF3,2,317.0
2011,NUTS,2010,UKF3,2,335.0
2012,NUTS,2010,UKF3,2,369.0
2013,NUTS,2010,UKF3,2,387.0
2014,NUTS,2010,UKF3,2,384.0
2015,NUTS,2010,UKF3,2,362.0
2016,NUTS,2010,UKF3,2,448.0
2017,NUTS,2010,UKF3,2,382.0
2018,NUTS,2010,UKF3,2,422.0
2000,NUTS,2010,UKG,1,6127.0
2005,NUTS,2010,UKG,1,8191.0
2006,NUTS,2010,UKG,1,8717.0
2007,NUTS,2010,UKG,1,8725.0
2008,NUTS,2010,UKG,1,6725.0
2009,NUTS,2010,UKG,1,7370.0
2010,NUTS,2010,UKG,1,6522.0
2011,NUTS,2010,UKG,1,6908.0
2012,NUTS,2010,UKG,1,7843.0
2013,NUTS,2010,UKG,1,8469.0
2014,NUTS,2010,UKG,1,9406.0
2015,NUTS,2010,UKG,1,9182.0
2016,NUTS,2010,UKG,1,9116.0
2017,NUTS,2010,UKG,1,10369.0
2018,NUTS,2010,UKG,1,12339.0
2002,NUTS,2010,UKG1,2,3178.0
2003,NUTS,2010,UKG1,2,3984.0
2004,NUTS,2010,UKG1,2,3803.0
2005,NUTS,2010,UKG1,2,3572.0
2006,NUTS,2010,UKG1,2,4361.0
2007,NUTS,2010,UKG1,2,4533.0
2008,NUTS,2010,UKG1,2,3040.0
2009,NUTS,2010,UKG1,2,3678.0
2010,NUTS,2010,UKG1,2,3252.0
2011,NUTS,2010,UKG1,2,3445.0
2012,NUTS,2010,UKG1,2,4153.0
2013,NUTS,2010,UKG1,2,4205.0
2014,NUTS,2010,UKG1,2,4649.0
2015,NUTS,2010,UKG1,2,4377.0
2016,NUTS,2010,UKG1,2,4184.0
2017,NUTS,2010,UKG1,2,5585.0
2018,NUTS,2010,UKG1,2,7123.0
2002,NUTS,2010,UKG2,2,1287.0
2003,NUTS,2010,UKG2,2,1078.0
2004,NUTS,2010,UKG2,2,853.0
2005,NUTS,2010,UKG2,2,799.0
2006,NUTS,2010,UKG2,2,666.0
2007,NUTS,2010,UKG2,2,1040.0
2008,NUTS,2010,UKG2,2,733.0
2009,NUTS,2010,UKG2,2,880.0
2010,NUTS,2010,UKG2,2,966.0
2011,NUTS,2010,UKG2,2,1023.0
2012,NUTS,2010,UKG2,2,1091.0
2013,NUTS,2010,UKG2,2,1233.0
2014,NUTS,2010,UKG2,2,1300.0
2015,NUTS,2010,UKG2,2,1398.0
2016,NUTS,2010,UKG2,2,1436.0
2017,NUTS,2010,UKG2,2,1468.0
2018,NUTS,2010,UKG2,2,1672.0
2002,NUTS,2010,UKG3,2,4674.0
2003,NUTS,2010,UKG3,2,4054.0
2004,NUTS,2010,UKG3,2,3908.0
2005,NUTS,2010,UKG3,2,3820.0
2006,NUTS,2010,UKG3,2,3690.0
2007,NUTS,2010,UKG3,2,3152.0
2008,NUTS,2010,UKG3,2,2952.0
2009,NUTS,2010,UKG3,2,2812.0
2010,NUTS,2010,UKG3,2,2304.0
2011,NUTS,2010,UKG3,2,2440.0
2012,NUTS,2010,UKG3,2,2599.0
2013,NUTS,2010,UKG3,2,3031.0
2014,NUTS,2010,UKG3,2,3457.0
2015,NUTS,2010,UKG3,2,3407.0
2016,NUTS,2010,UKG3,2,3496.0
2017,NUTS,2010,UKG3,2,3315.0
2018,NUTS,2010,UKG3,2,3544.0
2000,NUTS,2010,UKH,1,18447.0
2005,NUTS,2010,UKH,1,20147.0
2006,NUTS,2010,UKH,1,17837.0
2007,NUTS,2010,UKH,1,17702.0
2008,NUTS,2010,UKH,1,16930.0
2009,NUTS,2010,UKH,1,19832.0
2010,NUTS,2010,UKH,1,17297.0
2011,NUTS,2010,UKH,1,18320.0
2012,NUTS,2010,UKH,1,17251.0
2013,NUTS,2010,UKH,1,18274.0
2014,NUTS,2010,UKH,1,19018.0
2015,NUTS,2010,UKH,1,19507.0
2016,NUTS,2010,UKH,1,20969.0
2017,NUTS,2010,UKH,1,20242.0
2018,NUTS,2010,UKH,1,21611.0
2002,NUTS,2010,UKH1,2,7400.0
2003,NUTS,2010,UKH1,2,11330.0
2004,NUTS,2010,UKH1,2,8598.0
2005,NUTS,2010,UKH1,2,9103.0
2006,NUTS,2010,UKH1,2,8549.0
2007,NUTS,2010,UKH1,2,9438.0
2008,NUTS,2010,UKH1,2,8811.0
2009,NUTS,2010,UKH1,2,10580.0
2010,NUTS,2010,UKH1,2,9854.0
2011,NUTS,2010,UKH1,2,10436.0
2012,NUTS,2010,UKH1,2,9660.0
2013,NUTS,2010,UKH1,2,9713.0
2014,NUTS,2010,UKH1,2,10472.0
2015,NUTS,2010,UKH1,2,10533.0
2016,NUTS,2010,UKH1,2,11443.0
2017,NUTS,2010,UKH1,2,11964.0
2018,NUTS,2010,UKH1,2,13242.0
2002,NUTS,2010,UKH2,2,6309.0
2003,NUTS,2010,UKH2,2,5550.0
2004,NUTS,2010,UKH2,2,6724.0
2005,NUTS,2010,UKH2,2,6625.0
2006,NUTS,2010,UKH2,2,5448.0
2007,NUTS,2010,UKH2,2,4519.0
2008,NUTS,2010,UKH2,2,4752.0
2009,NUTS,2010,UKH2,2,5722.0
2010,NUTS,2010,UKH2,2,4453.0
2011,NUTS,2010,UKH2,2,4716.0
2012,NUTS,2010,UKH2,2,4882.0
2013,NUTS,2010,UKH2,2,5795.0
2014,NUTS,2010,UKH2,2,5654.0
2015,NUTS,2010,UKH2,2,5966.0
2016,NUTS,2010,UKH2,2,6073.0
2017,NUTS,2010,UKH2,2,5392.0
2018,NUTS,2010,UKH2,2,5473.0
2002,NUTS,2010,UKH3,2,3690.0
2003,NUTS,2010,UKH3,2,3634.0
2004,NUTS,2010,UKH3,2,3529.0
2005,NUTS,2010,UKH3,2,4419.0
2006,NUTS,2010,UKH3,2,3841.0
2007,NUTS,2010,UKH3,2,3745.0
2008,NUTS,2010,UKH3,2,3367.0
2009,NUTS,2010,UKH3,2,3530.0
2010,NUTS,2010,UKH3,2,2991.0
2011,NUTS,2010,UKH3,2,3167.0
2012,NUTS,2010,UKH3,2,2709.0
2013,NUTS,2010,UKH3,2,2766.0
2014,NUTS,2010,UKH3,2,2892.0
2015,NUTS,2010,UKH3,2,3008.0
2016,NUTS,2010,UKH3,2,3453.0
2017,NUTS,2010,UKH3,2,2886.0
2018,NUTS,2010,UKH3,2,2896.0
2000,NUTS,2010,UKI,1,5455.0
2005,NUTS,2010,UKI,1,5408.0
2006,NUTS,2010,UKI,1,5590.0
2007,NUTS,2010,UKI,1,5332.0
2008,NUTS,2010,UKI,1,5395.0
2009,NUTS,2010,UKI,1,5409.0
2010,NUTS,2010,UKI,1,5681.0
2011,NUTS,2010,UKI,1,6017.0
2012,NUTS,2010,UKI,1,6519.0
2013,NUTS,2010,UKI,1,7312.0
2014,NUTS,2010,UKI,1,8520.0
2015,NUTS,2010,UKI,1,9355.0
2016,NUTS,2010,UKI,1,9129.0
2017,NUTS,2010,UKI,1,12603.0
2018,NUTS,2010,UKI,1,12701.0
2011,NUTS,2010,UKI3,2,2395.0
2012,NUTS,2010,UKI3,2,2448.0
2013,NUTS,2010,UKI3,2,2977.0
2014,NUTS,2010,UKI3,2,3578.0
2015,NUTS,2010,UKI3,2,3789.0
2016,NUTS,2010,UKI3,2,3991.0
2017,NUTS,2010,UKI3,2,5366.0
2018,NUTS,2010,UKI3,2,5834.0
2011,NUTS,2010,UKI4,2,1041.0
2012,NUTS,2010,UKI4,2,1068.0
2013,NUTS,2010,UKI4,2,1510.0
2014,NUTS,2010,UKI4,2,1829.0
2015,NUTS,2010,UKI4,2,1543.0
2016,NUTS,2010,UKI4,2,1462.0
2017,NUTS,2010,UKI4,2,2052.0
2018,NUTS,2010,UKI4,2,2509.0
2011,NUTS,2010,UKI5,2,335.0
2012,NUTS,2010,UKI5,2,347.0
2013,NUTS,2010,UKI5,2,389.0
2014,NUTS,2010,UKI5,2,412.0
2015,NUTS,2010,UKI5,2,470.0
2016,NUTS,2010,UKI5,2,473.0
2017,NUTS,2010,UKI5,2,411.0
2018,NUTS,2010,UKI5,2,541.0
2011,NUTS,2010,UKI6,2,758.0
2012,NUTS,2010,UKI6,2,608.0
2013,NUTS,2010,UKI6,2,400.0
2014,NUTS,2010,UKI6,2,534.0
2015,NUTS,2010,UKI6,2,438.0
2016,NUTS,2010,UKI6,2,484.0
2017,NUTS,2010,UKI6,2,685.0
2018,NUTS,2010,UKI6,2,566.0
2011,NUTS,2010,UKI7,2,1488.0
2012,NUTS,2010,UKI7,2,2049.0
2013,NUTS,2010,UKI7,2,2036.0
2014,NUTS,2010,UKI7,2,2167.0
2015,NUTS,2010,UKI7,2,3116.0
2016,NUTS,2010,UKI7,2,2719.0
2017,NUTS,2010,UKI7,2,4091.0
2018,NUTS,2010,UKI7,2,3251.0
2000,NUTS,2010,UKJ,1,19219.0
2005,NUTS,2010,UKJ,1,24817.0
2006,NUTS,2010,UKJ,1,25215.0
2007,NUTS,2010,UKJ,1,23157.0
2008,NUTS,2010,UKJ,1,20099.0
2009,NUTS,2010,UKJ,1,20839.0
2010,NUTS,2010,UKJ,1,19869.0
2011,NUTS,2010,UKJ,1,21044.0
2012,NUTS,2010,UKJ,1,20750.0
2013,NUTS,2010,UKJ,1,21653.0
2014,NUTS,2010,UKJ,1,21294.0
2015,NUTS,2010,UKJ,1,22882.0
2016,NUTS,2010,UKJ,1,22266.0
2017,NUTS,2010,UKJ,1,21669.0
2018,NUTS,2010,UKJ,1,22946.0
2002,NUTS,2010,UKJ1,2,8217.0
2003,NUTS,2010,UKJ1,2,8102.0
2004,NUTS,2010,UKJ1,2,8259.0
2005,NUTS,2010,UKJ1,2,7928.0
2006,NUTS,2010,UKJ1,2,8541.0
2007,NUTS,2010,UKJ1,2,8146.0
2008,NUTS,2010,UKJ1,2,6884.0
2009,NUTS,2010,UKJ1,2,6682.0
2010,NUTS,2010,UKJ1,2,7476.0
2011,NUTS,2010,UKJ1,2,7918.0
2012,NUTS,2010,UKJ1,2,8503.0
2013,NUTS,2010,UKJ1,2,9865.0
2014,NUTS,2010,UKJ1,2,9757.0
2015,NUTS,2010,UKJ1,2,9886.0
2016,NUTS,2010,UKJ1,2,10309.0
2017,NUTS,2010,UKJ1,2,9713.0
2018,NUTS,2010,UKJ1,2,10477.0
2002,NUTS,2010,UKJ2,2,3942.0
2003,NUTS,2010,UKJ2,2,3283.0
2004,NUTS,2010,UKJ2,2,3564.0
2005,NUTS,2010,UKJ2,2,3774.0
2006,NUTS,2010,UKJ2,2,3599.0
2007,NUTS,2010,UKJ2,2,2878.0
2008,NUTS,2010,UKJ2,2,3622.0
2009,NUTS,2010,UKJ2,2,4186.0
2010,NUTS,2010,UKJ2,2,3996.0
2011,NUTS,2010,UKJ2,2,4232.0
