year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_gov_t_fte_rse
2003,NUTS,2010,SE31,2,145.0
2005,NUTS,2010,SE31,2,204.0
2007,NUTS,2010,SE31,2,53.0
2009,NUTS,2010,SE31,2,47.0
2011,NUTS,2010,SE31,2,86.0
2013,NUTS,2010,SE31,2,132.0
2015,NUTS,2010,SE31,2,110.0
2017,NUTS,2010,SE31,2,149.0
2019,NUTS,2010,SE31,2,118.0
2003,NUTS,2010,SE32,2,4.0
2005,NUTS,2010,SE32,2,70.0
2007,NUTS,2010,SE32,2,0.0
2009,NUTS,2010,SE32,2,6.0
2011,NUTS,2010,SE32,2,11.0
2013,NUTS,2010,SE32,2,34.0
2015,NUTS,2010,SE32,2,33.0
2017,NUTS,2010,SE32,2,47.0
2019,NUTS,2010,SE32,2,22.0
2003,NUTS,2010,SE33,2,164.0
2005,NUTS,2010,SE33,2,228.0
2007,NUTS,2010,SE33,2,125.0
2009,NUTS,2010,SE33,2,138.0
2011,NUTS,2010,SE33,2,323.0
2013,NUTS,2010,SE33,2,240.0
2015,NUTS,2010,SE33,2,252.0
2017,NUTS,2010,SE33,2,255.0
2019,NUTS,2010,SE33,2,309.0
1993,NUTS,2010,SI,0,1477.0
1994,NUTS,2010,SI,0,1604.0
1995,NUTS,2010,SI,0,1607.0
1996,NUTS,2010,SI,0,1581.0
1997,NUTS,2010,SI,0,1400.0
1998,NUTS,2010,SI,0,1500.0
1999,NUTS,2010,SI,0,1510.0
2000,NUTS,2010,SI,0,1495.0
2001,NUTS,2010,SI,0,1452.0
2002,NUTS,2010,SI,0,1493.0
2003,NUTS,2010,SI,0,1044.0
2004,NUTS,2010,SI,0,1124.0
2005,NUTS,2010,SI,0,1591.0
2006,NUTS,2010,SI,0,1804.0
2007,NUTS,2010,SI,0,1998.0
2008,NUTS,2010,SI,0,2156.0
2009,NUTS,2010,SI,0,2171.0
2010,NUTS,2010,SI,0,2036.0
2011,NUTS,2010,SI,0,1817.0
2012,NUTS,2010,SI,0,1850.0
2013,NUTS,2010,SI,0,1825.0
2014,NUTS,2010,SI,0,1744.0
2015,NUTS,2010,SI,0,1629.0
2016,NUTS,2010,SI,0,1667.0
2017,NUTS,2010,SI,0,1502.0
2018,NUTS,2010,SI,0,1661.0
2019,NUTS,2010,SI,0,1778.0
2020,NUTS,2010,SI,0,1773.0
1993,NUTS,2010,SI0,1,1477.0
1994,NUTS,2010,SI0,1,1604.0
1995,NUTS,2010,SI0,1,1607.0
1996,NUTS,2010,SI0,1,1581.0
1997,NUTS,2010,SI0,1,1400.0
1998,NUTS,2010,SI0,1,1500.0
1999,NUTS,2010,SI0,1,1510.0
2000,NUTS,2010,SI0,1,1495.0
2001,NUTS,2010,SI0,1,1452.0
2002,NUTS,2010,SI0,1,1493.0
2003,NUTS,2010,SI0,1,1044.0
2004,NUTS,2010,SI0,1,1124.0
2005,NUTS,2010,SI0,1,1591.0
2006,NUTS,2010,SI0,1,1804.0
2007,NUTS,2010,SI0,1,1998.0
2008,NUTS,2010,SI0,1,2156.0
2009,NUTS,2010,SI0,1,2171.0
2010,NUTS,2010,SI0,1,2036.0
2011,NUTS,2010,SI0,1,1817.0
2012,NUTS,2010,SI0,1,1850.0
2013,NUTS,2010,SI0,1,1825.0
2014,NUTS,2010,SI0,1,1744.0
2015,NUTS,2010,SI0,1,1629.0
2016,NUTS,2010,SI0,1,1667.0
2017,NUTS,2010,SI0,1,1502.0
2018,NUTS,2010,SI0,1,1661.0
2019,NUTS,2010,SI0,1,1778.0
2013,NUTS,2010,SI03,2,127.0
2014,NUTS,2010,SI03,2,20.0
2015,NUTS,2010,SI03,2,11.0
2016,NUTS,2010,SI03,2,9.0
2017,NUTS,2010,SI03,2,10.0
2018,NUTS,2010,SI03,2,33.0
2019,NUTS,2010,SI03,2,16.0
2013,NUTS,2010,SI04,2,1698.0
2014,NUTS,2010,SI04,2,1724.0
2015,NUTS,2010,SI04,2,1618.0
2016,NUTS,2010,SI04,2,1658.0
2017,NUTS,2010,SI04,2,1492.0
2018,NUTS,2010,SI04,2,1628.0
2019,NUTS,2010,SI04,2,1762.0
1994,NUTS,2010,SK,0,3903.0
1995,NUTS,2010,SK,0,3654.0
1996,NUTS,2010,SK,0,3851.0
1997,NUTS,2010,SK,0,2468.0
1998,NUTS,2010,SK,0,2557.0
1999,NUTS,2010,SK,0,2428.0
2000,NUTS,2010,SK,0,2526.0
2001,NUTS,2010,SK,0,2438.0
2002,NUTS,2010,SK,0,2380.0
2003,NUTS,2010,SK,0,2436.0
2004,NUTS,2010,SK,0,2345.0
2005,NUTS,2010,SK,0,2503.0
2006,NUTS,2010,SK,0,2494.0
2007,NUTS,2010,SK,0,2890.0
2008,NUTS,2010,SK,0,2851.0
2009,NUTS,2010,SK,0,2763.0
2010,NUTS,2010,SK,0,2999.0
2011,NUTS,2010,SK,0,2892.0
2012,NUTS,2010,SK,0,2967.0
2013,NUTS,2010,SK,0,2635.0
2014,NUTS,2010,SK,0,3123.0
2015,NUTS,2010,SK,0,3084.0
2016,NUTS,2010,SK,0,3087.0
2017,NUTS,2010,SK,0,3078.0
2018,NUTS,2010,SK,0,3088.0
2019,NUTS,2010,SK,0,3090.0
2020,NUTS,2010,SK,0,3130.0
2000,NUTS,2010,SK01,2,1879.0
2001,NUTS,2010,SK01,2,1792.0
2002,NUTS,2010,SK01,2,1836.0
2003,NUTS,2010,SK01,2,1869.0
2004,NUTS,2010,SK01,2,1809.0
2005,NUTS,2010,SK01,2,1849.0
2006,NUTS,2010,SK01,2,1794.0
2007,NUTS,2010,SK01,2,2079.0
2008,NUTS,2010,SK01,2,2148.0
2009,NUTS,2010,SK01,2,2141.0
2010,NUTS,2010,SK01,2,2194.0
2011,NUTS,2010,SK01,2,2130.0
2012,NUTS,2010,SK01,2,2166.0
2013,NUTS,2010,SK01,2,2037.0
2014,NUTS,2010,SK01,2,2127.0
2015,NUTS,2010,SK01,2,2111.0
2016,NUTS,2010,SK01,2,2179.0
2017,NUTS,2010,SK01,2,2237.0
2018,NUTS,2010,SK01,2,2285.0
2019,NUTS,2010,SK01,2,2353.0
2020,NUTS,2010,SK01,2,2398.0
2000,NUTS,2010,SK02,2,165.0
2001,NUTS,2010,SK02,2,160.0
2002,NUTS,2010,SK02,2,165.0
2003,NUTS,2010,SK02,2,159.0
2004,NUTS,2010,SK02,2,139.0
2005,NUTS,2010,SK02,2,177.0
2006,NUTS,2010,SK02,2,250.0
2007,NUTS,2010,SK02,2,277.0
2008,NUTS,2010,SK02,2,274.0
2009,NUTS,2010,SK02,2,169.0
2010,NUTS,2010,SK02,2,260.0
2011,NUTS,2010,SK02,2,230.0
2012,NUTS,2010,SK02,2,249.0
2013,NUTS,2010,SK02,2,93.0
2014,NUTS,2010,SK02,2,409.0
2015,NUTS,2010,SK02,2,353.0
2016,NUTS,2010,SK02,2,311.0
2017,NUTS,2010,SK02,2,293.0
2018,NUTS,2010,SK02,2,302.0
2019,NUTS,2010,SK02,2,241.0
2020,NUTS,2010,SK02,2,207.0
2000,NUTS,2010,SK03,2,111.0
2001,NUTS,2010,SK03,2,111.0
2002,NUTS,2010,SK03,2,93.0
2003,NUTS,2010,SK03,2,63.0
2004,NUTS,2010,SK03,2,72.0
2005,NUTS,2010,SK03,2,141.0
2006,NUTS,2010,SK03,2,110.0
2007,NUTS,2010,SK03,2,180.0
2008,NUTS,2010,SK03,2,172.0
2009,NUTS,2010,SK03,2,105.0
2010,NUTS,2010,SK03,2,147.0
2011,NUTS,2010,SK03,2,131.0
2012,NUTS,2010,SK03,2,141.0
2013,NUTS,2010,SK03,2,78.0
2014,NUTS,2010,SK03,2,107.0
2015,NUTS,2010,SK03,2,201.0
2016,NUTS,2010,SK03,2,218.0
2017,NUTS,2010,SK03,2,184.0
2018,NUTS,2010,SK03,2,175.0
2019,NUTS,2010,SK03,2,155.0
2020,NUTS,2010,SK03,2,180.0
2000,NUTS,2010,SK04,2,371.0
2001,NUTS,2010,SK04,2,376.0
2002,NUTS,2010,SK04,2,287.0
2003,NUTS,2010,SK04,2,345.0
2004,NUTS,2010,SK04,2,326.0
2005,NUTS,2010,SK04,2,336.0
2006,NUTS,2010,SK04,2,340.0
2007,NUTS,2010,SK04,2,353.0
2008,NUTS,2010,SK04,2,257.0
2009,NUTS,2010,SK04,2,349.0
2010,NUTS,2010,SK04,2,397.0
2011,NUTS,2010,SK04,2,400.0
2012,NUTS,2010,SK04,2,410.0
2013,NUTS,2010,SK04,2,428.0
2014,NUTS,2010,SK04,2,480.0
2015,NUTS,2010,SK04,2,419.0
2016,NUTS,2010,SK04,2,379.0
2017,NUTS,2010,SK04,2,364.0
2018,NUTS,2010,SK04,2,326.0
2019,NUTS,2010,SK04,2,342.0
2020,NUTS,2010,SK04,2,345.0
1990,NUTS,2010,TR,0,1637.0
1991,NUTS,2010,TR,0,1900.0
1992,NUTS,2010,TR,0,1988.0
1993,NUTS,2010,TR,0,1774.0
1994,NUTS,2010,TR,0,1756.0
1995,NUTS,2010,TR,0,1859.0
1996,NUTS,2010,TR,0,2349.0
1997,NUTS,2010,TR,0,2245.0
1998,NUTS,2010,TR,0,2065.0
1999,NUTS,2010,TR,0,2197.0
2000,NUTS,2010,TR,0,2479.0
2001,NUTS,2010,TR,0,2512.0
2002,NUTS,2010,TR,0,2754.0
2003,NUTS,2010,TR,0,3646.0
2004,NUTS,2010,TR,0,3762.0
2005,NUTS,2010,TR,0,4249.0
2006,NUTS,2010,TR,0,4709.0
2007,NUTS,2010,TR,0,4832.0
2008,NUTS,2010,TR,0,4874.0
2009,NUTS,2010,TR,0,5703.0
2010,NUTS,2010,TR,0,6087.0
2011,NUTS,2010,TR,0,6060.0
2012,NUTS,2010,TR,0,6288.0
2013,NUTS,2010,TR,0,6294.0
2014,NUTS,2010,TR,0,6541.0
2015,NUTS,2010,TR,0,6555.0
2016,NUTS,2010,TR,0,6700.0
2017,NUTS,2010,TR,0,6672.0
2018,NUTS,2010,TR,0,6701.0
2019,NUTS,2010,TR,0,5754.0
2020,NUTS,2010,TR,0,5986.0
1981,NUTS,2010,UK,0,20000.0
1982,NUTS,2010,UK,0,20000.0
1983,NUTS,2010,UK,0,20000.0
1984,NUTS,2010,UK,0,19000.0
1985,NUTS,2010,UK,0,19000.0
1986,NUTS,2010,UK,0,15000.0
1987,NUTS,2010,UK,0,15000.0
1988,NUTS,2010,UK,0,15019.0
1989,NUTS,2010,UK,0,15000.0
1990,NUTS,2010,UK,0,15061.0
1991,NUTS,2010,UK,0,15027.0
1992,NUTS,2010,UK,0,15064.0
1993,NUTS,2010,UK,0,14037.0
1994,NUTS,2010,UK,0,14032.0
1995,NUTS,2010,UK,0,13673.0
1996,NUTS,2010,UK,0,13021.0
1997,NUTS,2010,UK,0,12496.0
1998,NUTS,2010,UK,0,14368.0
1999,NUTS,2010,UK,0,14980.0
2000,NUTS,2010,UK,0,15003.0
2001,NUTS,2010,UK,0,9998.0
2002,NUTS,2010,UK,0,9242.0
2003,NUTS,2010,UK,0,9445.0
2004,NUTS,2010,UK,0,9205.0
2005,NUTS,2010,UK,0,9311.0
2006,NUTS,2010,UK,0,8936.0
2007,NUTS,2010,UK,0,8504.0
2008,NUTS,2010,UK,0,8695.0
2009,NUTS,2010,UK,0,8701.0
2010,NUTS,2010,UK,0,8620.0
2011,NUTS,2010,UK,0,7571.0
2012,NUTS,2010,UK,0,7729.0
2013,NUTS,2010,UK,0,7641.0
2014,NUTS,2010,UK,0,7769.0
2015,NUTS,2010,UK,0,7057.0
2016,NUTS,2010,UK,0,7047.0
2017,NUTS,2010,UK,0,7015.0
2018,NUTS,2010,UK,0,6869.0
2019,NUTS,2010,UK,0,6885.0
2004,NUTS,2010,UKC,1,9.0
2005,NUTS,2010,UKC,1,10.0
2006,NUTS,2010,UKC,1,9.0
2007,NUTS,2010,UKC,1,4.0
2008,NUTS,2010,UKC,1,4.0
2009,NUTS,2010,UKC,1,2.0
2010,NUTS,2010,UKC,1,7.0
2011,NUTS,2010,UKC,1,1.0
2012,NUTS,2010,UKC,1,0.0
2013,NUTS,2010,UKC,1,1.0
2014,NUTS,2010,UKC,1,1.0
2015,NUTS,2010,UKC,1,1.0
2016,NUTS,2010,UKC,1,2.0
2017,NUTS,2010,UKC,1,5.0
2018,NUTS,2010,UKC,1,6.0
2004,NUTS,2010,UKC1,2,3.0
2006,NUTS,2010,UKC1,2,0.0
2007,NUTS,2010,UKC1,2,0.0
2008,NUTS,2010,UKC1,2,0.0
2009,NUTS,2010,UKC1,2,0.0
2010,NUTS,2010,UKC1,2,0.0
2011,NUTS,2010,UKC1,2,1.0
2012,NUTS,2010,UKC1,2,0.0
2013,NUTS,2010,UKC1,2,1.0
2014,NUTS,2010,UKC1,2,1.0
2015,NUTS,2010,UKC1,2,1.0
2016,NUTS,2010,UKC1,2,1.0
2017,NUTS,2010,UKC1,2,2.0
2018,NUTS,2010,UKC1,2,2.0
2004,NUTS,2010,UKC2,2,6.0
2005,NUTS,2010,UKC2,2,10.0
2006,NUTS,2010,UKC2,2,9.0
2007,NUTS,2010,UKC2,2,4.0
2008,NUTS,2010,UKC2,2,4.0
2009,NUTS,2010,UKC2,2,2.0
2010,NUTS,2010,UKC2,2,7.0
2011,NUTS,2010,UKC2,2,0.0
2012,NUTS,2010,UKC2,2,0.0
2013,NUTS,2010,UKC2,2,0.0
2014,NUTS,2010,UKC2,2,0.0
2015,NUTS,2010,UKC2,2,0.0
2016,NUTS,2010,UKC2,2,2.0
2017,NUTS,2010,UKC2,2,2.0
2018,NUTS,2010,UKC2,2,3.0
2004,NUTS,2010,UKD,1,359.0
2005,NUTS,2010,UKD,1,347.0
2006,NUTS,2010,UKD,1,334.0
2007,NUTS,2010,UKD,1,349.0
2008,NUTS,2010,UKD,1,305.0
2009,NUTS,2010,UKD,1,324.0
2010,NUTS,2010,UKD,1,315.0
2011,NUTS,2010,UKD,1,269.0
2012,NUTS,2010,UKD,1,268.0
2013,NUTS,2010,UKD,1,282.0
2014,NUTS,2010,UKD,1,304.0
2015,NUTS,2010,UKD,1,299.0
2016,NUTS,2010,UKD,1,311.0
2017,NUTS,2010,UKD,1,328.0
2018,NUTS,2010,UKD,1,311.0
2004,NUTS,2010,UKD1,2,3.0
2005,NUTS,2010,UKD1,2,3.0
2006,NUTS,2010,UKD1,2,6.0
2007,NUTS,2010,UKD1,2,0.0
2008,NUTS,2010,UKD1,2,2.0
2009,NUTS,2010,UKD1,2,2.0
2010,NUTS,2010,UKD1,2,1.0
2011,NUTS,2010,UKD1,2,1.0
2012,NUTS,2010,UKD1,2,2.0
2013,NUTS,2010,UKD1,2,2.0
2014,NUTS,2010,UKD1,2,3.0
2015,NUTS,2010,UKD1,2,3.0
2016,NUTS,2010,UKD1,2,3.0
2017,NUTS,2010,UKD1,2,3.0
2018,NUTS,2010,UKD1,2,2.0
2004,NUTS,2010,UKD3,2,13.0
2005,NUTS,2010,UKD3,2,13.0
2006,NUTS,2010,UKD3,2,13.0
2007,NUTS,2010,UKD3,2,11.0
2008,NUTS,2010,UKD3,2,13.0
2009,NUTS,2010,UKD3,2,13.0
2010,NUTS,2010,UKD3,2,19.0
2011,NUTS,2010,UKD3,2,14.0
2012,NUTS,2010,UKD3,2,37.0
2013,NUTS,2010,UKD3,2,38.0
2014,NUTS,2010,UKD3,2,46.0
2015,NUTS,2010,UKD3,2,35.0
2016,NUTS,2010,UKD3,2,39.0
2017,NUTS,2010,UKD3,2,42.0
2018,NUTS,2010,UKD3,2,42.0
2004,NUTS,2010,UKD4,2,43.0
2005,NUTS,2010,UKD4,2,43.0
2006,NUTS,2010,UKD4,2,40.0
2007,NUTS,2010,UKD4,2,43.0
2008,NUTS,2010,UKD4,2,46.0
2009,NUTS,2010,UKD4,2,67.0
2010,NUTS,2010,UKD4,2,68.0
2011,NUTS,2010,UKD4,2,54.0
2012,NUTS,2010,UKD4,2,48.0
2013,NUTS,2010,UKD4,2,47.0
2014,NUTS,2010,UKD4,2,49.0
2015,NUTS,2010,UKD4,2,49.0
2016,NUTS,2010,UKD4,2,49.0
2017,NUTS,2010,UKD4,2,47.0
2018,NUTS,2010,UKD4,2,45.0
2009,NUTS,2010,UKD6,2,156.0
2010,NUTS,2010,UKD6,2,145.0
2011,NUTS,2010,UKD6,2,124.0
2012,NUTS,2010,UKD6,2,118.0
2013,NUTS,2010,UKD6,2,118.0
2014,NUTS,2010,UKD6,2,132.0
2015,NUTS,2010,UKD6,2,138.0
2016,NUTS,2010,UKD6,2,148.0
2017,NUTS,2010,UKD6,2,167.0
2018,NUTS,2010,UKD6,2,152.0
2009,NUTS,2010,UKD7,2,86.0
2010,NUTS,2010,UKD7,2,82.0
2011,NUTS,2010,UKD7,2,75.0
2012,NUTS,2010,UKD7,2,65.0
2013,NUTS,2010,UKD7,2,77.0
2014,NUTS,2010,UKD7,2,74.0
2015,NUTS,2010,UKD7,2,74.0
2016,NUTS,2010,UKD7,2,73.0
2017,NUTS,2010,UKD7,2,70.0
2018,NUTS,2010,UKD7,2,69.0
2004,NUTS,2010,UKE,1,205.0
2005,NUTS,2010,UKE,1,204.0
2006,NUTS,2010,UKE,1,229.0
2007,NUTS,2010,UKE,1,187.0
2008,NUTS,2010,UKE,1,217.0
2009,NUTS,2010,UKE,1,225.0
2010,NUTS,2010,UKE,1,188.0
2011,NUTS,2010,UKE,1,184.0
2012,NUTS,2010,UKE,1,205.0
2013,NUTS,2010,UKE,1,247.0
2014,NUTS,2010,UKE,1,246.0
2015,NUTS,2010,UKE,1,77.0
2016,NUTS,2010,UKE,1,70.0
2017,NUTS,2010,UKE,1,80.0
2018,NUTS,2010,UKE,1,83.0
2005,NUTS,2010,UKE1,2,10.0
2006,NUTS,2010,UKE1,2,11.0
2007,NUTS,2010,UKE1,2,0.0
2008,NUTS,2010,UKE1,2,1.0
2009,NUTS,2010,UKE1,2,1.0
2010,NUTS,2010,UKE1,2,0.0
2011,NUTS,2010,UKE1,2,0.0
2012,NUTS,2010,UKE1,2,0.0
2013,NUTS,2010,UKE1,2,0.0
2014,NUTS,2010,UKE1,2,0.0
2015,NUTS,2010,UKE1,2,0.0
2016,NUTS,2010,UKE1,2,1.0
2017,NUTS,2010,UKE1,2,0.0
2018,NUTS,2010,UKE1,2,1.0
2004,NUTS,2010,UKE2,2,138.0
2005,NUTS,2010,UKE2,2,148.0
2006,NUTS,2010,UKE2,2,147.0
2007,NUTS,2010,UKE2,2,141.0
2008,NUTS,2010,UKE2,2,157.0
2009,NUTS,2010,UKE2,2,174.0
2010,NUTS,2010,UKE2,2,153.0
2011,NUTS,2010,UKE2,2,154.0
2012,NUTS,2010,UKE2,2,174.0
2013,NUTS,2010,UKE2,2,208.0
2014,NUTS,2010,UKE2,2,204.0
2015,NUTS,2010,UKE2,2,37.0
2016,NUTS,2010,UKE2,2,21.0
2017,NUTS,2010,UKE2,2,30.0
2018,NUTS,2010,UKE2,2,26.0
2004,NUTS,2010,UKE3,2,66.0
2005,NUTS,2010,UKE3,2,45.0
2006,NUTS,2010,UKE3,2,56.0
2007,NUTS,2010,UKE3,2,45.0
2008,NUTS,2010,UKE3,2,48.0
2009,NUTS,2010,UKE3,2,39.0
2010,NUTS,2010,UKE3,2,29.0
2011,NUTS,2010,UKE3,2,26.0
2012,NUTS,2010,UKE3,2,27.0
2013,NUTS,2010,UKE3,2,30.0
2014,NUTS,2010,UKE3,2,38.0
2015,NUTS,2010,UKE3,2,34.0
2016,NUTS,2010,UKE3,2,39.0
2017,NUTS,2010,UKE3,2,41.0
2018,NUTS,2010,UKE3,2,49.0
2004,NUTS,2010,UKE4,2,1.0
2005,NUTS,2010,UKE4,2,1.0
2006,NUTS,2010,UKE4,2,15.0
2007,NUTS,2010,UKE4,2,1.0
2008,NUTS,2010,UKE4,2,11.0
2009,NUTS,2010,UKE4,2,11.0
2010,NUTS,2010,UKE4,2,7.0
2011,NUTS,2010,UKE4,2,4.0
2012,NUTS,2010,UKE4,2,4.0
2013,NUTS,2010,UKE4,2,8.0
2014,NUTS,2010,UKE4,2,5.0
2015,NUTS,2010,UKE4,2,6.0
2016,NUTS,2010,UKE4,2,10.0
2017,NUTS,2010,UKE4,2,8.0
2018,NUTS,2010,UKE4,2,8.0
2004,NUTS,2010,UKF,1,339.0
2005,NUTS,2010,UKF,1,358.0
2006,NUTS,2010,UKF,1,324.0
2007,NUTS,2010,UKF,1,331.0
2008,NUTS,2010,UKF,1,331.0
2009,NUTS,2010,UKF,1,326.0
2010,NUTS,2010,UKF,1,330.0
2011,NUTS,2010,UKF,1,313.0
2012,NUTS,2010,UKF,1,292.0
2013,NUTS,2010,UKF,1,286.0
2014,NUTS,2010,UKF,1,300.0
2015,NUTS,2010,UKF,1,297.0
2016,NUTS,2010,UKF,1,268.0
2017,NUTS,2010,UKF,1,251.0
2018,NUTS,2010,UKF,1,204.0
2004,NUTS,2010,UKF1,2,275.0
2005,NUTS,2010,UKF1,2,295.0
2006,NUTS,2010,UKF1,2,271.0
2007,NUTS,2010,UKF1,2,278.0
2008,NUTS,2010,UKF1,2,285.0
2009,NUTS,2010,UKF1,2,280.0
2010,NUTS,2010,UKF1,2,282.0
2011,NUTS,2010,UKF1,2,268.0
2012,NUTS,2010,UKF1,2,246.0
2013,NUTS,2010,UKF1,2,237.0
2014,NUTS,2010,UKF1,2,244.0
2015,NUTS,2010,UKF1,2,241.0
2016,NUTS,2010,UKF1,2,214.0
2017,NUTS,2010,UKF1,2,207.0
2018,NUTS,2010,UKF1,2,201.0
2004,NUTS,2010,UKF2,2,64.0
2005,NUTS,2010,UKF2,2,63.0
2006,NUTS,2010,UKF2,2,52.0
2007,NUTS,2010,UKF2,2,53.0
2008,NUTS,2010,UKF2,2,47.0
2009,NUTS,2010,UKF2,2,46.0
2010,NUTS,2010,UKF2,2,48.0
2011,NUTS,2010,UKF2,2,45.0
2012,NUTS,2010,UKF2,2,46.0
2013,NUTS,2010,UKF2,2,50.0
2014,NUTS,2010,UKF2,2,56.0
2015,NUTS,2010,UKF2,2,57.0
2016,NUTS,2010,UKF2,2,50.0
2017,NUTS,2010,UKF2,2,42.0
2018,NUTS,2010,UKF2,2,1.0
2006,NUTS,2010,UKF3,2,0.0
2007,NUTS,2010,UKF3,2,0.0
2008,NUTS,2010,UKF3,2,0.0
2009,NUTS,2010,UKF3,2,0.0
2010,NUTS,2010,UKF3,2,0.0
2011,NUTS,2010,UKF3,2,0.0
2012,NUTS,2010,UKF3,2,0.0
2013,NUTS,2010,UKF3,2,0.0
2014,NUTS,2010,UKF3,2,0.0
2015,NUTS,2010,UKF3,2,0.0
2016,NUTS,2010,UKF3,2,3.0
2017,NUTS,2010,UKF3,2,2.0
2018,NUTS,2010,UKF3,2,1.0
2004,NUTS,2010,UKG,1,195.0
2005,NUTS,2010,UKG,1,196.0
2006,NUTS,2010,UKG,1,130.0
2007,NUTS,2010,UKG,1,88.0
2008,NUTS,2010,UKG,1,13.0
2009,NUTS,2010,UKG,1,13.0
2010,NUTS,2010,UKG,1,5.0
2011,NUTS,2010,UKG,1,5.0
2012,NUTS,2010,UKG,1,8.0
2013,NUTS,2010,UKG,1,12.0
2014,NUTS,2010,UKG,1,11.0
2015,NUTS,2010,UKG,1,19.0
2016,NUTS,2010,UKG,1,9.0
2017,NUTS,2010,UKG,1,9.0
2018,NUTS,2010,UKG,1,11.0
2004,NUTS,2010,UKG1,2,7.0
2005,NUTS,2010,UKG1,2,115.0
2006,NUTS,2010,UKG1,2,105.0
2007,NUTS,2010,UKG1,2,88.0
2008,NUTS,2010,UKG1,2,12.0
2009,NUTS,2010,UKG1,2,5.0
2010,NUTS,2010,UKG1,2,3.0
2011,NUTS,2010,UKG1,2,2.0
2012,NUTS,2010,UKG1,2,2.0
2013,NUTS,2010,UKG1,2,2.0
2014,NUTS,2010,UKG1,2,2.0
2015,NUTS,2010,UKG1,2,2.0
2016,NUTS,2010,UKG1,2,2.0
2017,NUTS,2010,UKG1,2,2.0
2018,NUTS,2010,UKG1,2,2.0
2004,NUTS,2010,UKG2,2,7.0
2005,NUTS,2010,UKG2,2,59.0
2006,NUTS,2010,UKG2,2,5.0
2007,NUTS,2010,UKG2,2,0.0
2008,NUTS,2010,UKG2,2,0.0
2009,NUTS,2010,UKG2,2,0.0
2010,NUTS,2010,UKG2,2,0.0
2011,NUTS,2010,UKG2,2,0.0
2012,NUTS,2010,UKG2,2,0.0
2013,NUTS,2010,UKG2,2,0.0
2014,NUTS,2010,UKG2,2,0.0
2015,NUTS,2010,UKG2,2,0.0
2016,NUTS,2010,UKG2,2,2.0
2017,NUTS,2010,UKG2,2,1.0
2018,NUTS,2010,UKG2,2,1.0
2004,NUTS,2010,UKG3,2,181.0
2005,NUTS,2010,UKG3,2,22.0
2006,NUTS,2010,UKG3,2,20.0
2007,NUTS,2010,UKG3,2,1.0
2008,NUTS,2010,UKG3,2,1.0
2009,NUTS,2010,UKG3,2,7.0
2010,NUTS,2010,UKG3,2,2.0
2011,NUTS,2010,UKG3,2,3.0
2012,NUTS,2010,UKG3,2,6.0
2013,NUTS,2010,UKG3,2,10.0
2014,NUTS,2010,UKG3,2,9.0
2015,NUTS,2010,UKG3,2,17.0
2016,NUTS,2010,UKG3,2,6.0
2017,NUTS,2010,UKG3,2,6.0
2018,NUTS,2010,UKG3,2,9.0
2004,NUTS,2010,UKH,1,1605.0
2005,NUTS,2010,UKH,1,1548.0
2006,NUTS,2010,UKH,1,1419.0
2007,NUTS,2010,UKH,1,1393.0
2008,NUTS,2010,UKH,1,1436.0
2009,NUTS,2010,UKH,1,1410.0
2010,NUTS,2010,UKH,1,1304.0
2011,NUTS,2010,UKH,1,668.0
2012,NUTS,2010,UKH,1,737.0
2013,NUTS,2010,UKH,1,712.0
2014,NUTS,2010,UKH,1,740.0
2015,NUTS,2010,UKH,1,738.0
2016,NUTS,2010,UKH,1,762.0
2017,NUTS,2010,UKH,1,660.0
2018,NUTS,2010,UKH,1,606.0
2004,NUTS,2010,UKH1,2,1180.0
2005,NUTS,2010,UKH1,2,1209.0
2006,NUTS,2010,UKH1,2,1082.0
2007,NUTS,2010,UKH1,2,1058.0
2008,NUTS,2010,UKH1,2,1110.0
2009,NUTS,2010,UKH1,2,1142.0
2010,NUTS,2010,UKH1,2,1086.0
2011,NUTS,2010,UKH1,2,629.0
2012,NUTS,2010,UKH1,2,708.0
2013,NUTS,2010,UKH1,2,688.0
2014,NUTS,2010,UKH1,2,714.0
2015,NUTS,2010,UKH1,2,713.0
2016,NUTS,2010,UKH1,2,695.0
2017,NUTS,2010,UKH1,2,594.0
2018,NUTS,2010,UKH1,2,573.0
2004,NUTS,2010,UKH2,2,413.0
2005,NUTS,2010,UKH2,2,325.0
2006,NUTS,2010,UKH2,2,323.0
2007,NUTS,2010,UKH2,2,335.0
2008,NUTS,2010,UKH2,2,319.0
2009,NUTS,2010,UKH2,2,261.0
2010,NUTS,2010,UKH2,2,219.0
2011,NUTS,2010,UKH2,2,40.0
2012,NUTS,2010,UKH2,2,29.0
2013,NUTS,2010,UKH2,2,24.0
2014,NUTS,2010,UKH2,2,26.0
2015,NUTS,2010,UKH2,2,25.0
2016,NUTS,2010,UKH2,2,67.0
2017,NUTS,2010,UKH2,2,66.0
2018,NUTS,2010,UKH2,2,34.0
2004,NUTS,2010,UKH3,2,12.0
2005,NUTS,2010,UKH3,2,14.0
2006,NUTS,2010,UKH3,2,13.0
2007,NUTS,2010,UKH3,2,0.0
2008,NUTS,2010,UKH3,2,7.0
2009,NUTS,2010,UKH3,2,7.0
2010,NUTS,2010,UKH3,2,0.0
2011,NUTS,2010,UKH3,2,0.0
2012,NUTS,2010,UKH3,2,0.0
2013,NUTS,2010,UKH3,2,0.0
