year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_nac_hes
2017,NUTS,2010,SE32,2,367.0
2019,NUTS,2010,SE32,2,377.0
2003,NUTS,2010,SE33,2,2074.0
2005,NUTS,2010,SE33,2,2291.0
2007,NUTS,2010,SE33,2,2388.0
2009,NUTS,2010,SE33,2,2899.0
2011,NUTS,2010,SE33,2,3226.0
2013,NUTS,2010,SE33,2,3365.0
2015,NUTS,2010,SE33,2,3642.0
2017,NUTS,2010,SE33,2,3535.0
2019,NUTS,2010,SE33,2,3828.0
2003,NUTS,2010,SEZ,1,0.0
2003,NUTS,2010,SEZZ,2,0.0
1993,NUTS,2010,SI,0,26.385
1994,NUTS,2010,SI,0,37.519
1995,NUTS,2010,SI,0,43.353
1996,NUTS,2010,SI,0,33.2
1997,NUTS,2010,SI,0,30.008
1998,NUTS,2010,SI,0,33.354
1999,NUTS,2010,SI,0,36.585
2000,NUTS,2010,SI,0,42.581
2001,NUTS,2010,SI,0,50.429
2002,NUTS,2010,SI,0,52.832
2003,NUTS,2010,SI,0,43.801
2004,NUTS,2010,SI,0,48.893
2005,NUTS,2010,SI,0,69.129
2006,NUTS,2010,SI,0,72.997
2007,NUTS,2010,SI,0,77.87
2008,NUTS,2010,SI,0,82.834
2009,NUTS,2010,SI,0,95.669
2010,NUTS,2010,SI,0,103.771
2011,NUTS,2010,SI,0,105.429
2012,NUTS,2010,SI,0,103.283
2013,NUTS,2010,SI,0,97.432
2014,NUTS,2010,SI,0,93.061
2015,NUTS,2010,SI,0,86.934
2016,NUTS,2010,SI,0,87.951
2017,NUTS,2010,SI,0,89.885
2018,NUTS,2010,SI,0,106.369
2019,NUTS,2010,SI,0,116.736
2020,NUTS,2010,SI,0,123.233
1993,NUTS,2010,SI0,1,26.385
1994,NUTS,2010,SI0,1,37.519
1995,NUTS,2010,SI0,1,43.353
1996,NUTS,2010,SI0,1,33.2
1997,NUTS,2010,SI0,1,30.008
1998,NUTS,2010,SI0,1,33.354
1999,NUTS,2010,SI0,1,36.585
2000,NUTS,2010,SI0,1,42.581
2001,NUTS,2010,SI0,1,50.429
2002,NUTS,2010,SI0,1,52.832
2003,NUTS,2010,SI0,1,43.801
2004,NUTS,2010,SI0,1,48.893
2005,NUTS,2010,SI0,1,69.129
2006,NUTS,2010,SI0,1,72.997
2007,NUTS,2010,SI0,1,77.87
2008,NUTS,2010,SI0,1,82.834
2009,NUTS,2010,SI0,1,95.7
2010,NUTS,2010,SI0,1,103.771
2011,NUTS,2010,SI0,1,105.429
2012,NUTS,2010,SI0,1,103.283
2013,NUTS,2010,SI0,1,97.432
2014,NUTS,2010,SI0,1,93.061
2015,NUTS,2010,SI0,1,86.934
2016,NUTS,2010,SI0,1,87.951
2017,NUTS,2010,SI0,1,89.885
2018,NUTS,2010,SI0,1,106.369
2019,NUTS,2010,SI0,1,116.736
2013,NUTS,2010,SI03,2,17.34
2014,NUTS,2010,SI03,2,17.203
2015,NUTS,2010,SI03,2,15.921
2016,NUTS,2010,SI03,2,14.529
2018,NUTS,2010,SI03,2,20.419
2013,NUTS,2010,SI04,2,80.092
2014,NUTS,2010,SI04,2,75.858
2015,NUTS,2010,SI04,2,71.013
2016,NUTS,2010,SI04,2,73.422
2018,NUTS,2010,SI04,2,85.95
1990,NUTS,2010,SK,0,7.104
1991,NUTS,2010,SK,0,9.328
1992,NUTS,2010,SK,0,8.763
1993,NUTS,2010,SK,0,4.979
1994,NUTS,2010,SK,0,7.27
1995,NUTS,2010,SK,0,10.456
1996,NUTS,2010,SK,0,10.025
1997,NUTS,2010,SK,0,17.261
1998,NUTS,2010,SK,0,19.253
1999,NUTS,2010,SK,0,18.29
2000,NUTS,2010,SK,0,19.219
2001,NUTS,2010,SK,0,19.286
2002,NUTS,2010,SK,0,19.12
2003,NUTS,2010,SK,0,30.638
2004,NUTS,2010,SK,0,46.505
2005,NUTS,2010,SK,0,50.853
2006,NUTS,2010,SK,0,64.516
2007,NUTS,2010,SK,0,70.64
2008,NUTS,2010,SK,0,76.762
2009,NUTS,2010,SK,0,75.775
2010,NUTS,2010,SK,0,115.081
2011,NUTS,2010,SK,0,163.712
2012,NUTS,2010,SK,0,199.132
2013,NUTS,2010,SK,0,202.219
2014,NUTS,2010,SK,0,230.458
2015,NUTS,2010,SK,0,406.069
2016,NUTS,2010,SK,0,177.605
2017,NUTS,2010,SK,0,184.761
2018,NUTS,2010,SK,0,182.299
2019,NUTS,2010,SK,0,195.597
2020,NUTS,2010,SK,0,219.637
1990,NUTS,2010,SK0,1,7.104
1991,NUTS,2010,SK0,1,9.328
1992,NUTS,2010,SK0,1,8.763
1993,NUTS,2010,SK0,1,4.979
1994,NUTS,2010,SK0,1,7.27
1995,NUTS,2010,SK0,1,10.456
1996,NUTS,2010,SK0,1,10.025
1997,NUTS,2010,SK0,1,17.261
1998,NUTS,2010,SK0,1,19.253
1999,NUTS,2010,SK0,1,18.29
2000,NUTS,2010,SK0,1,19.219
2001,NUTS,2010,SK0,1,19.286
2002,NUTS,2010,SK0,1,19.12
2003,NUTS,2010,SK0,1,30.638
2004,NUTS,2010,SK0,1,46.505
2005,NUTS,2010,SK0,1,50.853
2006,NUTS,2010,SK0,1,64.516
2007,NUTS,2010,SK0,1,70.64
2008,NUTS,2010,SK0,1,76.762
2009,NUTS,2010,SK0,1,75.775
2010,NUTS,2010,SK0,1,115.081
2011,NUTS,2010,SK0,1,163.712
2012,NUTS,2010,SK0,1,199.132
2013,NUTS,2010,SK0,1,202.219
2014,NUTS,2010,SK0,1,230.458
2015,NUTS,2010,SK0,1,406.069
2016,NUTS,2010,SK0,1,177.605
2017,NUTS,2010,SK0,1,184.761
2018,NUTS,2010,SK0,1,182.299
2019,NUTS,2010,SK0,1,195.597
2020,NUTS,2010,SK0,1,219.637
2000,NUTS,2010,SK01,2,10.821
2001,NUTS,2010,SK01,2,10.755
2002,NUTS,2010,SK01,2,9.394
2003,NUTS,2010,SK01,2,16.929
2004,NUTS,2010,SK01,2,26.655
2005,NUTS,2010,SK01,2,30.173
2006,NUTS,2010,SK01,2,37.376
2007,NUTS,2010,SK01,2,41.979
2008,NUTS,2010,SK01,2,43.079
2009,NUTS,2010,SK01,2,42.673
2010,NUTS,2010,SK01,2,54.944
2011,NUTS,2010,SK01,2,78.921
2012,NUTS,2010,SK01,2,84.723
2013,NUTS,2010,SK01,2,78.316
2014,NUTS,2010,SK01,2,81.218
2015,NUTS,2010,SK01,2,108.77
2016,NUTS,2010,SK01,2,71.278
2017,NUTS,2010,SK01,2,77.77
2018,NUTS,2010,SK01,2,75.045
2019,NUTS,2010,SK01,2,82.87
2020,NUTS,2010,SK01,2,86.802
2000,NUTS,2010,SK02,2,2.324
2001,NUTS,2010,SK02,2,2.324
2002,NUTS,2010,SK02,2,2.191
2003,NUTS,2010,SK02,2,3.651
2004,NUTS,2010,SK02,2,4.846
2005,NUTS,2010,SK02,2,6.141
2006,NUTS,2010,SK02,2,5.975
2007,NUTS,2010,SK02,2,6.228
2008,NUTS,2010,SK02,2,7.107
2009,NUTS,2010,SK02,2,5.626
2010,NUTS,2010,SK02,2,11.792
2011,NUTS,2010,SK02,2,14.535
2012,NUTS,2010,SK02,2,18.402
2013,NUTS,2010,SK02,2,27.773
2014,NUTS,2010,SK02,2,41.973
2015,NUTS,2010,SK02,2,90.954
2016,NUTS,2010,SK02,2,27.13
2017,NUTS,2010,SK02,2,26.403
2018,NUTS,2010,SK02,2,27.642
2019,NUTS,2010,SK02,2,29.198
2020,NUTS,2010,SK02,2,31.127
2000,NUTS,2010,SK03,2,1.958
2001,NUTS,2010,SK03,2,1.958
2002,NUTS,2010,SK03,2,1.859
2003,NUTS,2010,SK03,2,4.747
2004,NUTS,2010,SK03,2,7.435
2005,NUTS,2010,SK03,2,5.942
2006,NUTS,2010,SK03,2,7.801
2007,NUTS,2010,SK03,2,8.265
2008,NUTS,2010,SK03,2,11.262
2009,NUTS,2010,SK03,2,13.692
2010,NUTS,2010,SK03,2,23.791
2011,NUTS,2010,SK03,2,36.64
2012,NUTS,2010,SK03,2,50.238
2013,NUTS,2010,SK03,2,55.402
2014,NUTS,2010,SK03,2,60.488
2015,NUTS,2010,SK03,2,115.247
2016,NUTS,2010,SK03,2,41.839
2017,NUTS,2010,SK03,2,39.409
2018,NUTS,2010,SK03,2,42.323
2019,NUTS,2010,SK03,2,47.05
2020,NUTS,2010,SK03,2,60.515
2000,NUTS,2010,SK04,2,4.116
2001,NUTS,2010,SK04,2,4.249
2002,NUTS,2010,SK04,2,5.676
2003,NUTS,2010,SK04,2,5.311
2004,NUTS,2010,SK04,2,7.568
2005,NUTS,2010,SK04,2,8.597
2006,NUTS,2010,SK04,2,13.344
2007,NUTS,2010,SK04,2,14.169
2008,NUTS,2010,SK04,2,15.314
2009,NUTS,2010,SK04,2,13.784
2010,NUTS,2010,SK04,2,24.554
2011,NUTS,2010,SK04,2,33.617
2012,NUTS,2010,SK04,2,45.769
2013,NUTS,2010,SK04,2,40.729
2014,NUTS,2010,SK04,2,46.78
2015,NUTS,2010,SK04,2,91.098
2016,NUTS,2010,SK04,2,37.357
2017,NUTS,2010,SK04,2,41.179
2018,NUTS,2010,SK04,2,37.289
2019,NUTS,2010,SK04,2,36.48
2020,NUTS,2010,SK04,2,41.193
1990,NUTS,2010,TR,0,0.89
1991,NUTS,2010,TR,0,2.366
1992,NUTS,2010,TR,0,3.63
1993,NUTS,2010,TR,0,5.894
1994,NUTS,2010,TR,0,9.326
1995,NUTS,2010,TR,0,20.371
1996,NUTS,2010,TR,0,41.465
1997,NUTS,2010,TR,0,81.086
1998,NUTS,2010,TR,0,159.189
1999,NUTS,2010,TR,0,270.41
2000,NUTS,2010,TR,0,482.015
2001,NUTS,2010,TR,0,760.934
2002,NUTS,2010,TR,0,1185.036
2003,NUTS,2010,TR,0,1457.412
2004,NUTS,2010,TR,0,1966.426
2005,NUTS,2010,TR,0,2094.689
2006,NUTS,2010,TR,0,2256.99
2007,NUTS,2010,TR,0,2934.85
2008,NUTS,2010,TR,0,3020.895
2009,NUTS,2010,TR,0,3835.658
2010,NUTS,2010,TR,0,4263.998
2011,NUTS,2010,TR,0,5073.374
2012,NUTS,2010,TR,0,5734.125
2013,NUTS,2010,TR,0,6232.309
2014,NUTS,2010,TR,0,7132.698
2015,NUTS,2010,TR,0,8175.744
2016,NUTS,2010,TR,0,8943.868
2017,NUTS,2010,TR,0,10016.207
2018,NUTS,2010,TR,0,11685.09
2019,NUTS,2010,TR,0,13408.495
2020,NUTS,2010,TR,0,15616.766
1981,NUTS,2010,UK,0,816.4
1983,NUTS,2010,UK,0,950.4
1985,NUTS,2010,UK,0,1170.0
1986,NUTS,2010,UK,0,1288.0
1987,NUTS,2010,UK,0,1460.0
1988,NUTS,2010,UK,0,1575.0
1989,NUTS,2010,UK,0,1689.0
1990,NUTS,2010,UK,0,1873.0
1991,NUTS,2010,UK,0,2020.0
1992,NUTS,2010,UK,0,2129.5
1993,NUTS,2010,UK,0,2312.0
1994,NUTS,2010,UK,0,2623.0
1995,NUTS,2010,UK,0,2696.4
1996,NUTS,2010,UK,0,2792.1
1997,NUTS,2010,UK,0,2893.3
1998,NUTS,2010,UK,0,3039.984
1999,NUTS,2010,UK,0,3323.964
2000,NUTS,2010,UK,0,3647.812
2001,NUTS,2010,UK,0,4149.0
2002,NUTS,2010,UK,0,4618.2
2003,NUTS,2010,UK,0,4784.5
2004,NUTS,2010,UK,0,5004.4
2005,NUTS,2010,UK,0,5580.1
2006,NUTS,2010,UK,0,6061.4
2007,NUTS,2010,UK,0,6519.393
2008,NUTS,2010,UK,0,6794.246
2009,NUTS,2010,UK,0,7228.0
2010,NUTS,2010,UK,0,7129.682
2011,NUTS,2010,UK,0,7126.6
2012,NUTS,2010,UK,0,7211.5
2013,NUTS,2010,UK,0,7628.3
2014,NUTS,2010,UK,0,7888.5
2015,NUTS,2010,UK,0,8009.2
2016,NUTS,2010,UK,0,8035.2
2017,NUTS,2010,UK,0,8173.2
2018,NUTS,2010,UK,0,8740.0
2019,NUTS,2010,UK,0,8988.0
1995,NUTS,2010,UKC,1,91.0
1997,NUTS,2010,UKC,1,101.0
1998,NUTS,2010,UKC,1,105.0
1999,NUTS,2010,UKC,1,113.0
2000,NUTS,2010,UKC,1,123.0
2001,NUTS,2010,UKC,1,142.0
2002,NUTS,2010,UKC,1,166.0
2003,NUTS,2010,UKC,1,170.0
2004,NUTS,2010,UKC,1,176.0
2005,NUTS,2010,UKC,1,189.0
2006,NUTS,2010,UKC,1,194.395
2007,NUTS,2010,UKC,1,209.019
2008,NUTS,2010,UKC,1,219.933
2009,NUTS,2010,UKC,1,234.0
2010,NUTS,2010,UKC,1,217.7
2011,NUTS,2010,UKC,1,215.1
2012,NUTS,2010,UKC,1,217.6
2014,NUTS,2010,UKC,1,237.2
2015,NUTS,2010,UKC,1,243.9
2016,NUTS,2010,UKC,1,241.1
2017,NUTS,2010,UKC,1,240.4
2018,NUTS,2010,UKC,1,249.7
2000,NUTS,2010,UKC1,2,39.0
2001,NUTS,2010,UKC1,2,45.3
2004,NUTS,2010,UKC1,2,64.0
2005,NUTS,2010,UKC1,2,69.0
2006,NUTS,2010,UKC1,2,66.444
2007,NUTS,2010,UKC1,2,71.442
2008,NUTS,2010,UKC1,2,75.662
2009,NUTS,2010,UKC1,2,80.5
2010,NUTS,2010,UKC1,2,72.9
2011,NUTS,2010,UKC1,2,68.5
2012,NUTS,2010,UKC1,2,69.3
2014,NUTS,2010,UKC1,2,72.0
2015,NUTS,2010,UKC1,2,68.7
2016,NUTS,2010,UKC1,2,69.4
2017,NUTS,2010,UKC1,2,64.3
2018,NUTS,2010,UKC1,2,64.0
2000,NUTS,2010,UKC2,2,84.0
2001,NUTS,2010,UKC2,2,96.7
2004,NUTS,2010,UKC2,2,112.0
2005,NUTS,2010,UKC2,2,120.0
2006,NUTS,2010,UKC2,2,127.952
2007,NUTS,2010,UKC2,2,137.577
2008,NUTS,2010,UKC2,2,144.271
2009,NUTS,2010,UKC2,2,153.5
2010,NUTS,2010,UKC2,2,144.8
2011,NUTS,2010,UKC2,2,146.6
2012,NUTS,2010,UKC2,2,148.3
2014,NUTS,2010,UKC2,2,165.2
2015,NUTS,2010,UKC2,2,175.2
2016,NUTS,2010,UKC2,2,171.7
2017,NUTS,2010,UKC2,2,176.1
2018,NUTS,2010,UKC2,2,185.7
1995,NUTS,2010,UKD,1,223.0
1997,NUTS,2010,UKD,1,228.0
1998,NUTS,2010,UKD,1,238.0
1999,NUTS,2010,UKD,1,260.0
2000,NUTS,2010,UKD,1,289.0
2001,NUTS,2010,UKD,1,322.3
2002,NUTS,2010,UKD,1,370.0
2003,NUTS,2010,UKD,1,390.0
2004,NUTS,2010,UKD,1,416.0
2005,NUTS,2010,UKD,1,474.0
2006,NUTS,2010,UKD,1,539.33
2007,NUTS,2010,UKD,1,579.904
2008,NUTS,2010,UKD,1,639.365
2009,NUTS,2010,UKD,1,680.2
2010,NUTS,2010,UKD,1,582.8
2011,NUTS,2010,UKD,1,568.3
2012,NUTS,2010,UKD,1,575.0
2014,NUTS,2010,UKD,1,604.9
2015,NUTS,2010,UKD,1,628.9
2016,NUTS,2010,UKD,1,653.8
2017,NUTS,2010,UKD,1,691.4
2018,NUTS,2010,UKD,1,749.1
2006,NUTS,2010,UKD1,2,0.727
2007,NUTS,2010,UKD1,2,0.782
2008,NUTS,2010,UKD1,2,0.616
2009,NUTS,2010,UKD1,2,0.7
2010,NUTS,2010,UKD1,2,0.4
2011,NUTS,2010,UKD1,2,0.8
2012,NUTS,2010,UKD1,2,0.8
2014,NUTS,2010,UKD1,2,0.5
2015,NUTS,2010,UKD1,2,0.5
2016,NUTS,2010,UKD1,2,0.5
2017,NUTS,2010,UKD1,2,0.7
2018,NUTS,2010,UKD1,2,0.2
2000,NUTS,2010,UKD3,2,178.0
2001,NUTS,2010,UKD3,2,197.5
2004,NUTS,2010,UKD3,2,257.0
2005,NUTS,2010,UKD3,2,291.0
2006,NUTS,2010,UKD3,2,307.29
2007,NUTS,2010,UKD3,2,330.407
2008,NUTS,2010,UKD3,2,407.106
2009,NUTS,2010,UKD3,2,433.1
2010,NUTS,2010,UKD3,2,317.6
2011,NUTS,2010,UKD3,2,302.4
2012,NUTS,2010,UKD3,2,306.0
2014,NUTS,2010,UKD3,2,329.6
2015,NUTS,2010,UKD3,2,338.8
2016,NUTS,2010,UKD3,2,331.9
2017,NUTS,2010,UKD3,2,350.7
2018,NUTS,2010,UKD3,2,574.2
2000,NUTS,2010,UKD4,2,31.0
2001,NUTS,2010,UKD4,2,32.9
2004,NUTS,2010,UKD4,2,47.0
2005,NUTS,2010,UKD4,2,50.0
2006,NUTS,2010,UKD4,2,50.377
2007,NUTS,2010,UKD4,2,54.166
2008,NUTS,2010,UKD4,2,55.158
2009,NUTS,2010,UKD4,2,58.7
2010,NUTS,2010,UKD4,2,58.2
2011,NUTS,2010,UKD4,2,54.4
2012,NUTS,2010,UKD4,2,55.0
2014,NUTS,2010,UKD4,2,60.0
2015,NUTS,2010,UKD4,2,63.5
2016,NUTS,2010,UKD4,2,64.1
2017,NUTS,2010,UKD4,2,70.4
2018,NUTS,2010,UKD4,2,36.0
2009,NUTS,2010,UKD6,2,0.4
2010,NUTS,2010,UKD6,2,1.0
2011,NUTS,2010,UKD6,2,0.5
2012,NUTS,2010,UKD6,2,0.5
2014,NUTS,2010,UKD6,2,1.5
2015,NUTS,2010,UKD6,2,2.3
2016,NUTS,2010,UKD6,2,1.6
2017,NUTS,2010,UKD6,2,4.0
2018,NUTS,2010,UKD6,2,1.7
2009,NUTS,2010,UKD7,2,187.3
2010,NUTS,2010,UKD7,2,205.6
2011,NUTS,2010,UKD7,2,210.2
2012,NUTS,2010,UKD7,2,212.7
2014,NUTS,2010,UKD7,2,213.3
2015,NUTS,2010,UKD7,2,223.8
2016,NUTS,2010,UKD7,2,255.7
2017,NUTS,2010,UKD7,2,265.5
2018,NUTS,2010,UKD7,2,137.0
1995,NUTS,2010,UKE,1,209.0
1997,NUTS,2010,UKE,1,229.0
1998,NUTS,2010,UKE,1,241.0
1999,NUTS,2010,UKE,1,270.0
2000,NUTS,2010,UKE,1,285.23
2001,NUTS,2010,UKE,1,316.7
2002,NUTS,2010,UKE,1,356.0
2003,NUTS,2010,UKE,1,373.0
2004,NUTS,2010,UKE,1,388.0
2005,NUTS,2010,UKE,1,418.0
2006,NUTS,2010,UKE,1,458.749
2007,NUTS,2010,UKE,1,493.261
2008,NUTS,2010,UKE,1,464.681
2009,NUTS,2010,UKE,1,494.4
2010,NUTS,2010,UKE,1,520.4
2011,NUTS,2010,UKE,1,501.8
2012,NUTS,2010,UKE,1,507.8
2013,NUTS,2010,UKE,1,522.1
2014,NUTS,2010,UKE,1,527.1
2015,NUTS,2010,UKE,1,507.0
2016,NUTS,2010,UKE,1,530.8
2017,NUTS,2010,UKE,1,579.2
2018,NUTS,2010,UKE,1,597.0
2000,NUTS,2010,UKE1,2,18.23
2001,NUTS,2010,UKE1,2,18.2
2004,NUTS,2010,UKE1,2,17.0
2005,NUTS,2010,UKE1,2,17.0
2006,NUTS,2010,UKE1,2,16.408
2007,NUTS,2010,UKE1,2,17.643
2008,NUTS,2010,UKE1,2,18.929
2009,NUTS,2010,UKE1,2,20.1
2010,NUTS,2010,UKE1,2,16.0
2011,NUTS,2010,UKE1,2,15.5
2012,NUTS,2010,UKE1,2,15.7
2014,NUTS,2010,UKE1,2,15.3
2015,NUTS,2010,UKE1,2,14.6
2016,NUTS,2010,UKE1,2,15.0
2017,NUTS,2010,UKE1,2,15.2
2018,NUTS,2010,UKE1,2,17.2
2000,NUTS,2010,UKE2,2,42.0
2001,NUTS,2010,UKE2,2,46.2
2004,NUTS,2010,UKE2,2,64.0
2005,NUTS,2010,UKE2,2,74.0
2006,NUTS,2010,UKE2,2,75.735
2007,NUTS,2010,UKE2,2,81.432
2008,NUTS,2010,UKE2,2,87.618
2009,NUTS,2010,UKE2,2,93.2
2010,NUTS,2010,UKE2,2,72.2
2011,NUTS,2010,UKE2,2,60.0
2012,NUTS,2010,UKE2,2,60.7
2013,NUTS,2010,UKE2,2,67.5
2014,NUTS,2010,UKE2,2,67.9
2015,NUTS,2010,UKE2,2,68.8
2016,NUTS,2010,UKE2,2,71.7
2017,NUTS,2010,UKE2,2,86.1
2018,NUTS,2010,UKE2,2,88.6
2000,NUTS,2010,UKE3,2,104.0
2001,NUTS,2010,UKE3,2,116.2
2004,NUTS,2010,UKE3,2,151.0
2005,NUTS,2010,UKE3,2,158.0
2006,NUTS,2010,UKE3,2,159.265
2007,NUTS,2010,UKE3,2,171.247
2008,NUTS,2010,UKE3,2,180.902
2009,NUTS,2010,UKE3,2,192.5
2010,NUTS,2010,UKE3,2,164.4
2011,NUTS,2010,UKE3,2,168.8
2012,NUTS,2010,UKE3,2,170.8
2013,NUTS,2010,UKE3,2,174.3
2014,NUTS,2010,UKE3,2,181.8
2015,NUTS,2010,UKE3,2,182.4
2016,NUTS,2010,UKE3,2,204.1
2017,NUTS,2010,UKE3,2,245.5
2018,NUTS,2010,UKE3,2,235.8
2000,NUTS,2010,UKE4,2,121.0
2001,NUTS,2010,UKE4,2,136.1
2004,NUTS,2010,UKE4,2,156.0
2005,NUTS,2010,UKE4,2,169.0
2006,NUTS,2010,UKE4,2,207.341
2007,NUTS,2010,UKE4,2,222.939
2008,NUTS,2010,UKE4,2,177.233
2009,NUTS,2010,UKE4,2,188.5
2010,NUTS,2010,UKE4,2,267.8
2011,NUTS,2010,UKE4,2,257.5
2012,NUTS,2010,UKE4,2,260.6
2014,NUTS,2010,UKE4,2,262.1
2015,NUTS,2010,UKE4,2,241.2
2016,NUTS,2010,UKE4,2,240.0
2017,NUTS,2010,UKE4,2,232.4
2018,NUTS,2010,UKE4,2,255.4
1995,NUTS,2010,UKF,1,142.0
1997,NUTS,2010,UKF,1,151.0
1998,NUTS,2010,UKF,1,159.0
1999,NUTS,2010,UKF,1,182.0
2000,NUTS,2010,UKF,1,205.0
2001,NUTS,2010,UKF,1,223.9
2002,NUTS,2010,UKF,1,246.0
2003,NUTS,2010,UKF,1,239.0
2004,NUTS,2010,UKF,1,244.0
2005,NUTS,2010,UKF,1,270.0
2006,NUTS,2010,UKF,1,278.362
2007,NUTS,2010,UKF,1,299.303
2008,NUTS,2010,UKF,1,325.36
2009,NUTS,2010,UKF,1,346.1
2010,NUTS,2010,UKF,1,319.1
2011,NUTS,2010,UKF,1,310.5
2012,NUTS,2010,UKF,1,314.2
2013,NUTS,2010,UKF,1,306.6
2014,NUTS,2010,UKF,1,313.6
2015,NUTS,2010,UKF,1,323.9
2016,NUTS,2010,UKF,1,344.3
2017,NUTS,2010,UKF,1,340.9
2018,NUTS,2010,UKF,1,348.3
2000,NUTS,2010,UKF1,2,100.0
2001,NUTS,2010,UKF1,2,111.2
2004,NUTS,2010,UKF1,2,119.0
2005,NUTS,2010,UKF1,2,131.0
2006,NUTS,2010,UKF1,2,137.348
2007,NUTS,2010,UKF1,2,147.68
2008,NUTS,2010,UKF1,2,152.07
2009,NUTS,2010,UKF1,2,161.8
2010,NUTS,2010,UKF1,2,158.5
2011,NUTS,2010,UKF1,2,159.2
2012,NUTS,2010,UKF1,2,161.1
2014,NUTS,2010,UKF1,2,163.1
2015,NUTS,2010,UKF1,2,180.4
2016,NUTS,2010,UKF1,2,189.6
2017,NUTS,2010,UKF1,2,188.5
2018,NUTS,2010,UKF1,2,192.4
2000,NUTS,2010,UKF2,2,105.0
2001,NUTS,2010,UKF2,2,111.7
2004,NUTS,2010,UKF2,2,124.0
2005,NUTS,2010,UKF2,2,137.0
2006,NUTS,2010,UKF2,2,138.54
2007,NUTS,2010,UKF2,2,148.962
2008,NUTS,2010,UKF2,2,169.712
2009,NUTS,2010,UKF2,2,180.5
2010,NUTS,2010,UKF2,2,155.5
2011,NUTS,2010,UKF2,2,146.1
2012,NUTS,2010,UKF2,2,147.8
2013,NUTS,2010,UKF2,2,141.3
2014,NUTS,2010,UKF2,2,141.1
2015,NUTS,2010,UKF2,2,133.3
2016,NUTS,2010,UKF2,2,141.0
2017,NUTS,2010,UKF2,2,137.7
2018,NUTS,2010,UKF2,2,140.7
2001,NUTS,2010,UKF3,2,1.0
2004,NUTS,2010,UKF3,2,1.0
2005,NUTS,2010,UKF3,2,2.0
2006,NUTS,2010,UKF3,2,2.475
2007,NUTS,2010,UKF3,2,2.661
2008,NUTS,2010,UKF3,2,3.578
2009,NUTS,2010,UKF3,2,3.8
2010,NUTS,2010,UKF3,2,5.1
2011,NUTS,2010,UKF3,2,5.2
2012,NUTS,2010,UKF3,2,5.3
2014,NUTS,2010,UKF3,2,9.4
2015,NUTS,2010,UKF3,2,10.2
2016,NUTS,2010,UKF3,2,13.7
2017,NUTS,2010,UKF3,2,14.8
2018,NUTS,2010,UKF3,2,15.3
1995,NUTS,2010,UKG,1,149.0
1997,NUTS,2010,UKG,1,156.0
1998,NUTS,2010,UKG,1,167.0
1999,NUTS,2010,UKG,1,180.0
2000,NUTS,2010,UKG,1,192.0
2001,NUTS,2010,UKG,1,206.9
2002,NUTS,2010,UKG,1,231.0
2003,NUTS,2010,UKG,1,245.0
2004,NUTS,2010,UKG,1,269.0
2005,NUTS,2010,UKG,1,292.0
2006,NUTS,2010,UKG,1,273.093
2007,NUTS,2010,UKG,1,293.638
2008,NUTS,2010,UKG,1,326.957
2009,NUTS,2010,UKG,1,347.8
2010,NUTS,2010,UKG,1,340.1
2011,NUTS,2010,UKG,1,350.7
2012,NUTS,2010,UKG,1,354.8
2013,NUTS,2010,UKG,1,370.1
2014,NUTS,2010,UKG,1,392.8
2017,NUTS,2010,UKG,1,415.7
2018,NUTS,2010,UKG,1,455.3
2001,NUTS,2010,UKG1,2,1.1
2004,NUTS,2010,UKG1,2,1.0
2005,NUTS,2010,UKG1,2,1.0
2006,NUTS,2010,UKG1,2,0.247
2007,NUTS,2010,UKG1,2,0.265
2008,NUTS,2010,UKG1,2,2.168
2009,NUTS,2010,UKG1,2,2.3
2010,NUTS,2010,UKG1,2,0.1
2011,NUTS,2010,UKG1,2,0.4
2012,NUTS,2010,UKG1,2,0.4
2014,NUTS,2010,UKG1,2,2.8
2018,NUTS,2010,UKG1,2,2.3
2000,NUTS,2010,UKG2,2,20.0
2001,NUTS,2010,UKG2,2,21.9
2004,NUTS,2010,UKG2,2,20.0
2005,NUTS,2010,UKG2,2,21.0
2006,NUTS,2010,UKG2,2,20.608
2007,NUTS,2010,UKG2,2,22.159
2008,NUTS,2010,UKG2,2,27.486
2009,NUTS,2010,UKG2,2,29.2
2010,NUTS,2010,UKG2,2,25.5
2011,NUTS,2010,UKG2,2,27.9
2012,NUTS,2010,UKG2,2,28.2
2014,NUTS,2010,UKG2,2,33.0
2018,NUTS,2010,UKG2,2,28.8
2000,NUTS,2010,UKG3,2,172.0
2001,NUTS,2010,UKG3,2,183.9
2004,NUTS,2010,UKG3,2,248.0
2005,NUTS,2010,UKG3,2,270.0
2006,NUTS,2010,UKG3,2,252.238
2007,NUTS,2010,UKG3,2,271.214
2008,NUTS,2010,UKG3,2,297.303
2009,NUTS,2010,UKG3,2,316.3
2010,NUTS,2010,UKG3,2,314.5
2011,NUTS,2010,UKG3,2,322.4
2012,NUTS,2010,UKG3,2,326.2
2014,NUTS,2010,UKG3,2,357.0
2018,NUTS,2010,UKG3,2,424.1
1995,NUTS,2010,UKH,1,195.0
1997,NUTS,2010,UKH,1,214.0
1998,NUTS,2010,UKH,1,211.0
1999,NUTS,2010,UKH,1,255.0
2000,NUTS,2010,UKH,1,325.0
2001,NUTS,2010,UKH,1,365.6
