year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_gov_mio_nac
2013,NUTS,2010,HU10,2,48227.2
2014,NUTS,2010,HU10,2,44987.4
2015,NUTS,2010,HU10,2,47250.4
2016,NUTS,2010,HU10,2,43480.9
2017,NUTS,2010,HU11,2,42713.9
2018,NUTS,2010,HU11,2,44482.1
2019,NUTS,2010,HU11,2,46425.6
2017,NUTS,2010,HU12,2,4415.3
2018,NUTS,2010,HU12,2,4712.8
2019,NUTS,2010,HU12,2,5971.4
1999,NUTS,2010,HU2,1,2119.0
2000,NUTS,2010,HU2,1,2351.0
2001,NUTS,2010,HU2,1,3088.0
2002,NUTS,2010,HU2,1,3475.0
2003,NUTS,2010,HU2,1,3717.0
2004,NUTS,2010,HU2,1,4750.0
2005,NUTS,2010,HU2,1,4562.0
2006,NUTS,2010,HU2,1,4662.0
2007,NUTS,2010,HU2,1,4466.0
2008,NUTS,2010,HU2,1,4881.0
2009,NUTS,2010,HU2,1,4863.5
2010,NUTS,2010,HU2,1,3592.9
2011,NUTS,2010,HU2,1,3837.0
2012,NUTS,2010,HU2,1,5424.8
2013,NUTS,2010,HU2,1,7241.6
2014,NUTS,2010,HU2,1,8677.3
2015,NUTS,2010,HU2,1,8232.4
2016,NUTS,2010,HU2,1,7660.8
2017,NUTS,2010,HU2,1,9285.4
2018,NUTS,2010,HU2,1,8934.3
2019,NUTS,2010,HU2,1,7621.7
1999,NUTS,2010,HU21,2,1116.0
2000,NUTS,2010,HU21,2,1233.0
2001,NUTS,2010,HU21,2,1384.0
2002,NUTS,2010,HU21,2,1894.0
2003,NUTS,2010,HU21,2,1910.0
2004,NUTS,2010,HU21,2,2403.0
2005,NUTS,2010,HU21,2,2642.0
2006,NUTS,2010,HU21,2,2334.0
2007,NUTS,2010,HU21,2,2228.0
2008,NUTS,2010,HU21,2,2395.0
2009,NUTS,2010,HU21,2,2807.3
2010,NUTS,2010,HU21,2,2201.4
2011,NUTS,2010,HU21,2,2319.5
2012,NUTS,2010,HU21,2,4954.5
2013,NUTS,2010,HU21,2,3931.3
2014,NUTS,2010,HU21,2,4922.5
2015,NUTS,2010,HU21,2,4540.6
2016,NUTS,2010,HU21,2,4325.1
2017,NUTS,2010,HU21,2,5333.0
2018,NUTS,2010,HU21,2,5594.7
2019,NUTS,2010,HU21,2,4683.1
1999,NUTS,2010,HU22,2,467.0
2000,NUTS,2010,HU22,2,476.0
2001,NUTS,2010,HU22,2,892.0
2002,NUTS,2010,HU22,2,840.0
2003,NUTS,2010,HU22,2,920.0
2004,NUTS,2010,HU22,2,1452.0
2005,NUTS,2010,HU22,2,930.0
2006,NUTS,2010,HU22,2,1176.0
2007,NUTS,2010,HU22,2,1382.0
2008,NUTS,2010,HU22,2,1759.0
2009,NUTS,2010,HU22,2,1399.0
2010,NUTS,2010,HU22,2,812.5
2011,NUTS,2010,HU22,2,912.8
2012,NUTS,2010,HU22,2,410.3
2013,NUTS,2010,HU22,2,1765.1
2014,NUTS,2010,HU22,2,2095.0
2015,NUTS,2010,HU22,2,2315.6
2016,NUTS,2010,HU22,2,2086.4
2017,NUTS,2010,HU22,2,2540.3
2018,NUTS,2010,HU22,2,3314.9
2019,NUTS,2010,HU22,2,2900.8
1999,NUTS,2010,HU23,2,536.0
2000,NUTS,2010,HU23,2,642.0
2001,NUTS,2010,HU23,2,812.0
2002,NUTS,2010,HU23,2,741.0
2003,NUTS,2010,HU23,2,887.0
2004,NUTS,2010,HU23,2,895.0
2005,NUTS,2010,HU23,2,990.0
2006,NUTS,2010,HU23,2,1152.0
2007,NUTS,2010,HU23,2,856.0
2008,NUTS,2010,HU23,2,727.0
2009,NUTS,2010,HU23,2,657.2
2010,NUTS,2010,HU23,2,579.0
2011,NUTS,2010,HU23,2,604.7
2012,NUTS,2010,HU23,2,60.0
2013,NUTS,2010,HU23,2,1545.2
2014,NUTS,2010,HU23,2,1659.9
2015,NUTS,2010,HU23,2,1376.2
2016,NUTS,2010,HU23,2,1249.3
2017,NUTS,2010,HU23,2,1412.1
2018,NUTS,2010,HU23,2,24.6
2019,NUTS,2010,HU23,2,37.9
1999,NUTS,2010,HU3,1,3968.0
2000,NUTS,2010,HU3,1,4651.0
2001,NUTS,2010,HU3,1,5490.0
2002,NUTS,2010,HU3,1,6912.0
2003,NUTS,2010,HU3,1,6956.0
2004,NUTS,2010,HU3,1,6144.0
2005,NUTS,2010,HU3,1,7865.0
2006,NUTS,2010,HU3,1,7890.0
2007,NUTS,2010,HU3,1,7826.0
2008,NUTS,2010,HU3,1,6749.0
2009,NUTS,2010,HU3,1,6887.9
2010,NUTS,2010,HU3,1,7092.6
2011,NUTS,2010,HU3,1,6366.9
2012,NUTS,2010,HU3,1,7114.2
2013,NUTS,2010,HU3,1,7102.8
2014,NUTS,2010,HU3,1,6943.6
2015,NUTS,2010,HU3,1,6758.2
2016,NUTS,2010,HU3,1,6157.0
2017,NUTS,2010,HU3,1,8541.5
2018,NUTS,2010,HU3,1,13002.4
2019,NUTS,2010,HU3,1,10196.9
1999,NUTS,2010,HU31,2,90.0
2000,NUTS,2010,HU31,2,197.0
2001,NUTS,2010,HU31,2,215.0
2002,NUTS,2010,HU31,2,356.0
2003,NUTS,2010,HU31,2,462.0
2004,NUTS,2010,HU31,2,398.0
2005,NUTS,2010,HU31,2,303.0
2006,NUTS,2010,HU31,2,371.0
2007,NUTS,2010,HU31,2,450.0
2008,NUTS,2010,HU31,2,76.0
2009,NUTS,2010,HU31,2,275.2
2010,NUTS,2010,HU31,2,133.8
2011,NUTS,2010,HU31,2,221.2
2012,NUTS,2010,HU31,2,172.1
2013,NUTS,2010,HU31,2,235.8
2014,NUTS,2010,HU31,2,151.6
2015,NUTS,2010,HU31,2,60.3
2016,NUTS,2010,HU31,2,45.3
2017,NUTS,2010,HU31,2,98.9
2018,NUTS,2010,HU31,2,139.6
2019,NUTS,2010,HU31,2,165.7
1999,NUTS,2010,HU32,2,855.0
2000,NUTS,2010,HU32,2,901.0
2001,NUTS,2010,HU32,2,1086.0
2002,NUTS,2010,HU32,2,1457.0
2003,NUTS,2010,HU32,2,1333.0
2004,NUTS,2010,HU32,2,1695.0
2005,NUTS,2010,HU32,2,2567.0
2006,NUTS,2010,HU32,2,2272.0
2007,NUTS,2010,HU32,2,2125.0
2008,NUTS,2010,HU32,2,2304.0
2009,NUTS,2010,HU32,2,1905.9
2010,NUTS,2010,HU32,2,2039.7
2011,NUTS,2010,HU32,2,1610.2
2012,NUTS,2010,HU32,2,1915.8
2013,NUTS,2010,HU32,2,1758.3
2014,NUTS,2010,HU32,2,2158.1
2015,NUTS,2010,HU32,2,1931.3
2016,NUTS,2010,HU32,2,1669.1
2017,NUTS,2010,HU32,2,1732.8
2018,NUTS,2010,HU32,2,3355.3
2019,NUTS,2010,HU32,2,2832.8
1999,NUTS,2010,HU33,2,3023.0
2000,NUTS,2010,HU33,2,3553.0
2001,NUTS,2010,HU33,2,4189.0
2002,NUTS,2010,HU33,2,5100.0
2003,NUTS,2010,HU33,2,5161.0
2004,NUTS,2010,HU33,2,4051.0
2005,NUTS,2010,HU33,2,4995.0
2006,NUTS,2010,HU33,2,5247.0
2007,NUTS,2010,HU33,2,5251.0
2008,NUTS,2010,HU33,2,4369.0
2009,NUTS,2010,HU33,2,4706.8
2010,NUTS,2010,HU33,2,4919.1
2011,NUTS,2010,HU33,2,4535.5
2012,NUTS,2010,HU33,2,5026.3
2013,NUTS,2010,HU33,2,5108.7
2014,NUTS,2010,HU33,2,4633.8
2015,NUTS,2010,HU33,2,4766.6
2016,NUTS,2010,HU33,2,4442.6
2017,NUTS,2010,HU33,2,6709.8
2018,NUTS,2010,HU33,2,9507.5
2019,NUTS,2010,HU33,2,7198.4
1981,NUTS,2010,IE,0,41.593
1982,NUTS,2010,IE,0,48.705
1983,NUTS,2010,IE,0,46.033
1984,NUTS,2010,IE,0,51.503
1985,NUTS,2010,IE,0,51.718
1986,NUTS,2010,IE,0,51.932
1987,NUTS,2010,IE,0,51.716
1988,NUTS,2010,IE,0,51.494
1989,NUTS,2010,IE,0,47.107
1990,NUTS,2010,IE,0,44.441
1991,NUTS,2010,IE,0,40.632
1992,NUTS,2010,IE,0,46.956
1993,NUTS,2010,IE,0,51.495
1994,NUTS,2010,IE,0,58.137
1995,NUTS,2010,IE,0,60.178
1996,NUTS,2010,IE,0,64.157
1997,NUTS,2010,IE,0,65.367
1998,NUTS,2010,IE,0,69.963
1999,NUTS,2010,IE,0,63.888
2000,NUTS,2010,IE,0,95.6
2001,NUTS,2010,IE,0,104.0
2002,NUTS,2010,IE,0,125.3
2003,NUTS,2010,IE,0,127.4
2004,NUTS,2010,IE,0,138.4
2005,NUTS,2010,IE,0,150.0
2006,NUTS,2010,IE,0,150.0
2007,NUTS,2010,IE,0,168.8
2008,NUTS,2010,IE,0,169.1
2009,NUTS,2010,IE,0,138.1
2010,NUTS,2010,IE,0,127.4
2011,NUTS,2010,IE,0,131.9
2012,NUTS,2010,IE,0,132.0
2013,NUTS,2010,IE,0,129.0
2014,NUTS,2010,IE,0,130.3
2015,NUTS,2010,IE,0,136.2
2016,NUTS,2010,IE,0,133.5
2017,NUTS,2010,IE,0,142.408
2018,NUTS,2010,IE,0,158.605
2019,NUTS,2010,IE,0,164.663
2020,NUTS,2010,IE,0,164.984
1981,NUTS,2010,IE0,1,41.593
1982,NUTS,2010,IE0,1,48.705
1983,NUTS,2010,IE0,1,46.033
1984,NUTS,2010,IE0,1,51.503
1985,NUTS,2010,IE0,1,51.718
1986,NUTS,2010,IE0,1,51.932
1987,NUTS,2010,IE0,1,51.716
1988,NUTS,2010,IE0,1,51.494
1989,NUTS,2010,IE0,1,47.107
1990,NUTS,2010,IE0,1,44.441
1991,NUTS,2010,IE0,1,40.632
1992,NUTS,2010,IE0,1,46.956
1993,NUTS,2010,IE0,1,51.495
1994,NUTS,2010,IE0,1,58.137
1995,NUTS,2010,IE0,1,60.178
1996,NUTS,2010,IE0,1,64.157
1997,NUTS,2010,IE0,1,65.367
1998,NUTS,2010,IE0,1,69.963
1999,NUTS,2010,IE0,1,63.888
2000,NUTS,2010,IE0,1,95.6
2001,NUTS,2010,IE0,1,104.0
2002,NUTS,2010,IE0,1,125.3
2003,NUTS,2010,IE0,1,127.4
2004,NUTS,2010,IE0,1,138.4
2005,NUTS,2010,IE0,1,150.0
2006,NUTS,2010,IE0,1,150.0
2007,NUTS,2010,IE0,1,169.0
2008,NUTS,2010,IE0,1,169.0
2009,NUTS,2010,IE0,1,138.0
2010,NUTS,2010,IE0,1,127.0
2011,NUTS,2010,IE0,1,132.0
2012,NUTS,2010,IE0,1,132.0
2013,NUTS,2010,IE0,1,129.0
2015,NUTS,2010,IE0,1,136.0
2017,NUTS,2010,IE0,1,142.408
2002,NUTS,2010,IE01,2,15.0
2003,NUTS,2010,IE01,2,20.0
2004,NUTS,2010,IE01,2,15.9
2005,NUTS,2010,IE01,2,20.0
2006,NUTS,2010,IE01,2,25.0
2007,NUTS,2010,IE01,2,25.0
2008,NUTS,2010,IE01,2,25.0
2009,NUTS,2010,IE01,2,21.0
2010,NUTS,2010,IE01,2,19.0
2011,NUTS,2010,IE01,2,20.0
2012,NUTS,2010,IE01,2,20.0
2013,NUTS,2010,IE01,2,19.0
2015,NUTS,2010,IE01,2,37.0
2017,NUTS,2010,IE01,2,26.098
2002,NUTS,2010,IE02,2,110.2
2003,NUTS,2010,IE02,2,107.4
2004,NUTS,2010,IE02,2,122.5
2005,NUTS,2010,IE02,2,130.0
2006,NUTS,2010,IE02,2,125.0
2007,NUTS,2010,IE02,2,144.0
2008,NUTS,2010,IE02,2,144.0
2009,NUTS,2010,IE02,2,117.0
2010,NUTS,2010,IE02,2,108.0
2011,NUTS,2010,IE02,2,112.0
2012,NUTS,2010,IE02,2,112.0
2013,NUTS,2010,IE02,2,110.0
2015,NUTS,2010,IE02,2,99.0
2017,NUTS,2010,IE02,2,116.31
2002,NUTS,2010,IEZ,1,0.0
2003,NUTS,2010,IEZ,1,0.0
2004,NUTS,2010,IEZ,1,0.0
2005,NUTS,2010,IEZ,1,0.0
2006,NUTS,2010,IEZ,1,0.0
2007,NUTS,2010,IEZ,1,0.0
2008,NUTS,2010,IEZ,1,0.0
2009,NUTS,2010,IEZ,1,0.0
2010,NUTS,2010,IEZ,1,0.0
2011,NUTS,2010,IEZ,1,0.0
2012,NUTS,2010,IEZ,1,0.0
2013,NUTS,2010,IEZ,1,0.0
2002,NUTS,2010,IEZZ,2,0.0
2003,NUTS,2010,IEZZ,2,0.0
2004,NUTS,2010,IEZZ,2,0.0
2005,NUTS,2010,IEZZ,2,0.0
2006,NUTS,2010,IEZZ,2,0.0
2007,NUTS,2010,IEZZ,2,0.0
2008,NUTS,2010,IEZZ,2,0.0
2009,NUTS,2010,IEZZ,2,0.0
2010,NUTS,2010,IEZZ,2,0.0
2011,NUTS,2010,IEZZ,2,0.0
2012,NUTS,2010,IEZZ,2,0.0
2013,NUTS,2010,IEZZ,2,0.0
1981,NUTS,2010,IS,0,97.3
1983,NUTS,2010,IS,0,235.2
1985,NUTS,2010,IS,0,432.8
1987,NUTS,2010,IS,0,825.6
1989,NUTS,2010,IS,0,1550.109
1990,NUTS,2010,IS,0,1778.138
1991,NUTS,2010,IS,0,2054.26
1992,NUTS,2010,IS,0,2302.193
1993,NUTS,2010,IS,0,2246.986
1994,NUTS,2010,IS,0,2471.685
1995,NUTS,2010,IS,0,2605.722
1997,NUTS,2010,IS,0,2875.318
1998,NUTS,2010,IS,0,4390.967
1999,NUTS,2010,IS,0,4386.006
2000,NUTS,2010,IS,0,4659.0
2001,NUTS,2010,IS,0,4574.832
2002,NUTS,2010,IS,0,5912.0
2003,NUTS,2010,IS,0,5883.0
2005,NUTS,2010,IS,0,6693.0
2006,NUTS,2010,IS,0,7125.089
2007,NUTS,2010,IS,0,6261.683
2008,NUTS,2010,IS,0,6981.777
2009,NUTS,2010,IS,0,9328.7
2011,NUTS,2010,IS,0,7526.717
2013,NUTS,2010,IS,0,2267.7
2014,NUTS,2010,IS,0,2458.0
2015,NUTS,2010,IS,0,2345.0
2016,NUTS,2010,IS,0,2500.9
2017,NUTS,2010,IS,0,2301.8
2018,NUTS,2010,IS,0,2368.7
2019,NUTS,2010,IS,0,2263.0
2020,NUTS,2010,IS,0,2448.0
1981,NUTS,2010,IS0,1,97.3
1983,NUTS,2010,IS0,1,235.2
1985,NUTS,2010,IS0,1,432.8
1987,NUTS,2010,IS0,1,825.6
1989,NUTS,2010,IS0,1,1550.109
1990,NUTS,2010,IS0,1,1778.138
1991,NUTS,2010,IS0,1,2054.26
1992,NUTS,2010,IS0,1,2302.193
1993,NUTS,2010,IS0,1,2246.986
1994,NUTS,2010,IS0,1,2471.685
1995,NUTS,2010,IS0,1,2605.722
1997,NUTS,2010,IS0,1,2875.318
1998,NUTS,2010,IS0,1,4390.967
1999,NUTS,2010,IS0,1,4386.006
2000,NUTS,2010,IS0,1,4659.0
2001,NUTS,2010,IS0,1,4574.832
2002,NUTS,2010,IS0,1,5912.0
2003,NUTS,2010,IS0,1,5883.0
2005,NUTS,2010,IS0,1,6693.0
2006,NUTS,2010,IS0,1,7125.089
2007,NUTS,2010,IS0,1,6261.683
2008,NUTS,2010,IS0,1,6981.777
2009,NUTS,2010,IS0,1,9328.7
2011,NUTS,2010,IS0,1,7526.717
2013,NUTS,2010,IS0,1,2267.7
2014,NUTS,2010,IS0,1,2458.0
2015,NUTS,2010,IS0,1,2345.0
2016,NUTS,2010,IS0,1,2500.9
2017,NUTS,2010,IS0,1,2301.8
2018,NUTS,2010,IS0,1,2368.7
2019,NUTS,2010,IS0,1,2263.0
2020,NUTS,2010,IS0,1,2448.0
1981,NUTS,2010,IS00,2,97.3
1983,NUTS,2010,IS00,2,235.2
1985,NUTS,2010,IS00,2,432.8
1987,NUTS,2010,IS00,2,825.6
1989,NUTS,2010,IS00,2,1550.109
1990,NUTS,2010,IS00,2,1778.138
1991,NUTS,2010,IS00,2,2054.26
1992,NUTS,2010,IS00,2,2302.193
1993,NUTS,2010,IS00,2,2246.986
1994,NUTS,2010,IS00,2,2471.685
1995,NUTS,2010,IS00,2,2605.722
1997,NUTS,2010,IS00,2,2875.318
1998,NUTS,2010,IS00,2,4390.967
1999,NUTS,2010,IS00,2,4386.006
2000,NUTS,2010,IS00,2,4659.0
2001,NUTS,2010,IS00,2,4574.832
2002,NUTS,2010,IS00,2,5912.0
2003,NUTS,2010,IS00,2,5883.0
2005,NUTS,2010,IS00,2,6693.0
2006,NUTS,2010,IS00,2,7125.089
2007,NUTS,2010,IS00,2,6261.683
2008,NUTS,2010,IS00,2,6981.777
2009,NUTS,2010,IS00,2,9328.7
2011,NUTS,2010,IS00,2,7526.717
2013,NUTS,2010,IS00,2,2267.7
2014,NUTS,2010,IS00,2,2458.0
2015,NUTS,2010,IS00,2,2345.0
2016,NUTS,2010,IS00,2,2500.9
2017,NUTS,2010,IS00,2,2301.8
2018,NUTS,2010,IS00,2,2368.7
2019,NUTS,2010,IS00,2,2263.0
2020,NUTS,2010,IS00,2,2448.0
1981,NUTS,2010,IT,0,538.67
1982,NUTS,2010,IT,0,626.16
1983,NUTS,2010,IT,0,735.84
1984,NUTS,2010,IT,0,940.59
1985,NUTS,2010,IT,0,1126.4
1986,NUTS,2010,IT,0,1156.36
1987,NUTS,2010,IT,0,1365.54
1988,NUTS,2010,IT,0,1498.66
1989,NUTS,2010,IT,0,1641.66
1990,NUTS,2010,IT,0,1839.21
1991,NUTS,2010,IT,0,2074.16
1992,NUTS,2010,IT,0,2037.95
1993,NUTS,2010,IT,0,1944.58
1994,NUTS,2010,IT,0,1908.97
1995,NUTS,2010,IT,0,1949.31
1996,NUTS,2010,IT,0,1976.49
1997,NUTS,2010,IT,0,2093.6
1998,NUTS,2010,IT,0,2315.8
1999,NUTS,2010,IT,0,2212.6
2000,NUTS,2010,IT,0,2356.2
2001,NUTS,2010,IT,0,2493.3
2002,NUTS,2010,IT,0,2565.0
2003,NUTS,2010,IT,0,2582.0
2004,NUTS,2010,IT,0,2722.0
2005,NUTS,2010,IT,0,2701.2
2006,NUTS,2010,IT,0,2897.1
2007,NUTS,2010,IT,0,2644.3
2008,NUTS,2010,IT,0,2417.1
2009,NUTS,2010,IT,0,2524.6
2010,NUTS,2010,IT,0,2687.6
2011,NUTS,2010,IT,0,2653.6
2012,NUTS,2010,IT,0,3040.4
2013,NUTS,2010,IT,0,2937.4
2014,NUTS,2010,IT,0,2959.783
2015,NUTS,2010,IT,0,2910.6
2016,NUTS,2010,IT,0,2911.327
2017,NUTS,2010,IT,0,2938.583
2018,NUTS,2010,IT,0,3146.904
2019,NUTS,2010,IT,0,3306.719
2020,NUTS,2010,IT,0,3384.414
1991,NUTS,2010,ITC,1,376.69
1992,NUTS,2010,ITC,1,377.78
1993,NUTS,2010,ITC,1,365.09
1994,NUTS,2010,ITC,1,386.29
1995,NUTS,2010,ITC,1,410.39
1996,NUTS,2010,ITC,1,512.06
1997,NUTS,2010,ITC,1,471.0
1998,NUTS,2010,ITC,1,432.6
1999,NUTS,2010,ITC,1,414.1
2000,NUTS,2010,ITC,1,436.28
2003,NUTS,2010,ITC,1,382.0
2004,NUTS,2010,ITC,1,401.0
2005,NUTS,2010,ITC,1,391.0
2007,NUTS,2010,ITC,1,368.4
2008,NUTS,2010,ITC,1,331.0
2009,NUTS,2010,ITC,1,406.6
2010,NUTS,2010,ITC,1,432.5
2011,NUTS,2010,ITC,1,434.4
2012,NUTS,2010,ITC,1,544.8
2013,NUTS,2010,ITC,1,524.4
2014,NUTS,2010,ITC,1,521.022
2015,NUTS,2010,ITC,1,521.4
2016,NUTS,2010,ITC,1,490.793
2017,NUTS,2010,ITC,1,456.949
2018,NUTS,2010,ITC,1,479.329
2019,NUTS,2010,ITC,1,520.988
1991,NUTS,2010,ITC1,2,75.92
1992,NUTS,2010,ITC1,2,82.29
1993,NUTS,2010,ITC1,2,76.91
1994,NUTS,2010,ITC1,2,74.65
1995,NUTS,2010,ITC1,2,77.61
1996,NUTS,2010,ITC1,2,82.71
1997,NUTS,2010,ITC1,2,82.7
1998,NUTS,2010,ITC1,2,69.6
1999,NUTS,2010,ITC1,2,73.5
2000,NUTS,2010,ITC1,2,91.74
2003,NUTS,2010,ITC1,2,78.0
2004,NUTS,2010,ITC1,2,89.0
2005,NUTS,2010,ITC1,2,77.0
2007,NUTS,2010,ITC1,2,112.0
2008,NUTS,2010,ITC1,2,82.1
2009,NUTS,2010,ITC1,2,91.6
2010,NUTS,2010,ITC1,2,96.7
2011,NUTS,2010,ITC1,2,88.4
2012,NUTS,2010,ITC1,2,100.3
2013,NUTS,2010,ITC1,2,100.1
2014,NUTS,2010,ITC1,2,99.999
2015,NUTS,2010,ITC1,2,98.9
2016,NUTS,2010,ITC1,2,99.629
2017,NUTS,2010,ITC1,2,101.034
2018,NUTS,2010,ITC1,2,99.739
2019,NUTS,2010,ITC1,2,103.912
1992,NUTS,2010,ITC2,2,0.26
1993,NUTS,2010,ITC2,2,0.35
1994,NUTS,2010,ITC2,2,0.41
1995,NUTS,2010,ITC2,2,0.14
1996,NUTS,2010,ITC2,2,0.48
1997,NUTS,2010,ITC2,2,0.7
1998,NUTS,2010,ITC2,2,0.3
1999,NUTS,2010,ITC2,2,0.4
2000,NUTS,2010,ITC2,2,0.75
2003,NUTS,2010,ITC2,2,2.0
2004,NUTS,2010,ITC2,2,1.0
2005,NUTS,2010,ITC2,2,1.0
2007,NUTS,2010,ITC2,2,3.4
2008,NUTS,2010,ITC2,2,0.9
2009,NUTS,2010,ITC2,2,2.6
2010,NUTS,2010,ITC2,2,1.1
2011,NUTS,2010,ITC2,2,2.5
2012,NUTS,2010,ITC2,2,2.0
2013,NUTS,2010,ITC2,2,1.5
2014,NUTS,2010,ITC2,2,1.311
2015,NUTS,2010,ITC2,2,1.3
2016,NUTS,2010,ITC2,2,1.207
2017,NUTS,2010,ITC2,2,1.147
2018,NUTS,2010,ITC2,2,1.435
2019,NUTS,2010,ITC2,2,2.055
1991,NUTS,2010,ITC3,2,88.77
1992,NUTS,2010,ITC3,2,75.22
1993,NUTS,2010,ITC3,2,76.61
1994,NUTS,2010,ITC3,2,82.9
1995,NUTS,2010,ITC3,2,85.3
1996,NUTS,2010,ITC3,2,145.33
1997,NUTS,2010,ITC3,2,110.9
1998,NUTS,2010,ITC3,2,106.8
1999,NUTS,2010,ITC3,2,91.6
2000,NUTS,2010,ITC3,2,65.06
2003,NUTS,2010,ITC3,2,76.0
2004,NUTS,2010,ITC3,2,88.0
2005,NUTS,2010,ITC3,2,97.0
2007,NUTS,2010,ITC3,2,56.8
2008,NUTS,2010,ITC3,2,71.8
2009,NUTS,2010,ITC3,2,124.1
2010,NUTS,2010,ITC3,2,112.6
2011,NUTS,2010,ITC3,2,118.0
2012,NUTS,2010,ITC3,2,145.4
2013,NUTS,2010,ITC3,2,139.3
2014,NUTS,2010,ITC3,2,149.564
2015,NUTS,2010,ITC3,2,149.1
2016,NUTS,2010,ITC3,2,153.648
2017,NUTS,2010,ITC3,2,143.863
2018,NUTS,2010,ITC3,2,159.212
2019,NUTS,2010,ITC3,2,161.484
1991,NUTS,2010,ITC4,2,212.0
1992,NUTS,2010,ITC4,2,220.02
1993,NUTS,2010,ITC4,2,211.22
1994,NUTS,2010,ITC4,2,228.34
1995,NUTS,2010,ITC4,2,247.34
1996,NUTS,2010,ITC4,2,283.54
1997,NUTS,2010,ITC4,2,276.8
1998,NUTS,2010,ITC4,2,255.8
1999,NUTS,2010,ITC4,2,248.7
2000,NUTS,2010,ITC4,2,278.73
2003,NUTS,2010,ITC4,2,226.0
2004,NUTS,2010,ITC4,2,223.0
2005,NUTS,2010,ITC4,2,216.0
2007,NUTS,2010,ITC4,2,196.2
2008,NUTS,2010,ITC4,2,176.2
2009,NUTS,2010,ITC4,2,188.3
2010,NUTS,2010,ITC4,2,222.1
2011,NUTS,2010,ITC4,2,225.5
2012,NUTS,2010,ITC4,2,297.1
2013,NUTS,2010,ITC4,2,283.4
2014,NUTS,2010,ITC4,2,270.148
2015,NUTS,2010,ITC4,2,272.1
2016,NUTS,2010,ITC4,2,236.309
2017,NUTS,2010,ITC4,2,210.905
2018,NUTS,2010,ITC4,2,218.943
2019,NUTS,2010,ITC4,2,253.537
1991,NUTS,2010,ITF,1,150.74
1992,NUTS,2010,ITF,1,168.42
1993,NUTS,2010,ITF,1,172.61
1994,NUTS,2010,ITF,1,172.58
1995,NUTS,2010,ITF,1,181.12
1996,NUTS,2010,ITF,1,161.5
1997,NUTS,2010,ITF,1,183.3
1998,NUTS,2010,ITF,1,228.8
1999,NUTS,2010,ITF,1,211.8
2000,NUTS,2010,ITF,1,228.31
2003,NUTS,2010,ITF,1,274.0
2004,NUTS,2010,ITF,1,286.0
2005,NUTS,2010,ITF,1,259.0
2007,NUTS,2010,ITF,1,256.8
2008,NUTS,2010,ITF,1,284.6
2009,NUTS,2010,ITF,1,282.4
2010,NUTS,2010,ITF,1,299.7
2011,NUTS,2010,ITF,1,274.1
2012,NUTS,2010,ITF,1,375.8
2013,NUTS,2010,ITF,1,351.5
2014,NUTS,2010,ITF,1,382.535
2015,NUTS,2010,ITF,1,367.0
2016,NUTS,2010,ITF,1,351.176
2017,NUTS,2010,ITF,1,339.363
2018,NUTS,2010,ITF,1,341.347
2019,NUTS,2010,ITF,1,361.987
1991,NUTS,2010,ITF1,2,14.25
1992,NUTS,2010,ITF1,2,21.07
1993,NUTS,2010,ITF1,2,19.92
1994,NUTS,2010,ITF1,2,26.16
1995,NUTS,2010,ITF1,2,20.35
1996,NUTS,2010,ITF1,2,22.19
1997,NUTS,2010,ITF1,2,18.2
1998,NUTS,2010,ITF1,2,17.9
1999,NUTS,2010,ITF1,2,23.7
2000,NUTS,2010,ITF1,2,26.21
2003,NUTS,2010,ITF1,2,36.0
2004,NUTS,2010,ITF1,2,39.0
2005,NUTS,2010,ITF1,2,45.0
2007,NUTS,2010,ITF1,2,44.8
2008,NUTS,2010,ITF1,2,20.0
2009,NUTS,2010,ITF1,2,29.7
2010,NUTS,2010,ITF1,2,31.8
2011,NUTS,2010,ITF1,2,31.9
2012,NUTS,2010,ITF1,2,38.0
2013,NUTS,2010,ITF1,2,38.4
2014,NUTS,2010,ITF1,2,38.597
2015,NUTS,2010,ITF1,2,43.6
2016,NUTS,2010,ITF1,2,39.726
2017,NUTS,2010,ITF1,2,41.269
2018,NUTS,2010,ITF1,2,41.164
2019,NUTS,2010,ITF1,2,41.743
1991,NUTS,2010,ITF2,2,0.44
1992,NUTS,2010,ITF2,2,1.14
1993,NUTS,2010,ITF2,2,0.85
1994,NUTS,2010,ITF2,2,0.98
1995,NUTS,2010,ITF2,2,1.0
1996,NUTS,2010,ITF2,2,1.11
1997,NUTS,2010,ITF2,2,3.2
1998,NUTS,2010,ITF2,2,0.7
1999,NUTS,2010,ITF2,2,0.8
2000,NUTS,2010,ITF2,2,0.92
2003,NUTS,2010,ITF2,2,3.0
2004,NUTS,2010,ITF2,2,4.0
2005,NUTS,2010,ITF2,2,4.0
2007,NUTS,2010,ITF2,2,4.5
2008,NUTS,2010,ITF2,2,2.9
2009,NUTS,2010,ITF2,2,5.6
2010,NUTS,2010,ITF2,2,5.4
2011,NUTS,2010,ITF2,2,2.1
2012,NUTS,2010,ITF2,2,2.0
2013,NUTS,2010,ITF2,2,2.2
2014,NUTS,2010,ITF2,2,1.59
2015,NUTS,2010,ITF2,2,2.2
2016,NUTS,2010,ITF2,2,1.925
2017,NUTS,2010,ITF2,2,1.829
2018,NUTS,2010,ITF2,2,1.811
2019,NUTS,2010,ITF2,2,2.545
