year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_hc_rse_total_t
2001,NUTS,2010,PL41,2,7559.0
2002,NUTS,2010,PL41,2,7884.0
2003,NUTS,2010,PL41,2,8081.0
2004,NUTS,2010,PL41,2,8321.0
2005,NUTS,2010,PL41,2,8365.0
2006,NUTS,2010,PL41,2,8564.0
2007,NUTS,2010,PL41,2,8628.0
2008,NUTS,2010,PL41,2,8911.0
2009,NUTS,2010,PL41,2,8936.0
2010,NUTS,2010,PL41,2,9131.0
2011,NUTS,2010,PL41,2,8907.0
2012,NUTS,2010,PL41,2,8498.0
2013,NUTS,2010,PL41,2,8676.0
2014,NUTS,2010,PL41,2,9226.0
2015,NUTS,2010,PL41,2,9498.0
2016,NUTS,2010,PL41,2,9949.0
2017,NUTS,2010,PL41,2,13030.0
2018,NUTS,2010,PL41,2,13125.0
2019,NUTS,2010,PL41,2,12247.0
2000,NUTS,2010,PL42,2,3057.0
2001,NUTS,2010,PL42,2,3031.0
2002,NUTS,2010,PL42,2,2967.0
2003,NUTS,2010,PL42,2,2875.0
2004,NUTS,2010,PL42,2,2877.0
2005,NUTS,2010,PL42,2,2997.0
2006,NUTS,2010,PL42,2,2771.0
2007,NUTS,2010,PL42,2,2868.0
2008,NUTS,2010,PL42,2,2784.0
2009,NUTS,2010,PL42,2,2770.0
2012,NUTS,2010,PL42,2,3071.0
2013,NUTS,2010,PL42,2,3013.0
2014,NUTS,2010,PL42,2,3169.0
2015,NUTS,2010,PL42,2,3151.0
2016,NUTS,2010,PL42,2,3302.0
2017,NUTS,2010,PL42,2,4884.0
2018,NUTS,2010,PL42,2,4668.0
2019,NUTS,2010,PL42,2,4205.0
2000,NUTS,2010,PL43,2,1245.0
2001,NUTS,2010,PL43,2,1176.0
2002,NUTS,2010,PL43,2,1095.0
2003,NUTS,2010,PL43,2,1113.0
2004,NUTS,2010,PL43,2,1143.0
2005,NUTS,2010,PL43,2,1161.0
2006,NUTS,2010,PL43,2,989.0
2007,NUTS,2010,PL43,2,997.0
2008,NUTS,2010,PL43,2,962.0
2009,NUTS,2010,PL43,2,883.0
2012,NUTS,2010,PL43,2,1000.0
2013,NUTS,2010,PL43,2,931.0
2014,NUTS,2010,PL43,2,968.0
2015,NUTS,2010,PL43,2,1003.0
2016,NUTS,2010,PL43,2,1077.0
2017,NUTS,2010,PL43,2,1885.0
2018,NUTS,2010,PL43,2,1633.0
2019,NUTS,2010,PL43,2,1541.0
2000,NUTS,2010,PL5,1,8894.0
2001,NUTS,2010,PL5,1,8981.0
2002,NUTS,2010,PL5,1,8711.0
2003,NUTS,2010,PL5,1,9116.0
2004,NUTS,2010,PL5,1,9207.0
2005,NUTS,2010,PL5,1,8882.0
2006,NUTS,2010,PL5,1,8502.0
2007,NUTS,2010,PL5,1,8703.0
2008,NUTS,2010,PL5,1,8600.0
2009,NUTS,2010,PL5,1,8642.0
2010,NUTS,2010,PL5,1,8499.0
2011,NUTS,2010,PL5,1,8725.0
2012,NUTS,2010,PL5,1,9016.0
2013,NUTS,2010,PL5,1,9741.0
2014,NUTS,2010,PL5,1,9932.0
2015,NUTS,2010,PL5,1,10508.0
2016,NUTS,2010,PL5,1,11872.0
2017,NUTS,2010,PL5,1,16785.0
2018,NUTS,2010,PL5,1,17659.0
2019,NUTS,2010,PL5,1,18148.0
2000,NUTS,2010,PL51,2,7587.0
2001,NUTS,2010,PL51,2,7672.0
2002,NUTS,2010,PL51,2,7443.0
2003,NUTS,2010,PL51,2,7842.0
2004,NUTS,2010,PL51,2,7936.0
2005,NUTS,2010,PL51,2,7600.0
2006,NUTS,2010,PL51,2,7234.0
2007,NUTS,2010,PL51,2,7384.0
2008,NUTS,2010,PL51,2,7360.0
2009,NUTS,2010,PL51,2,7395.0
2010,NUTS,2010,PL51,2,7229.0
2011,NUTS,2010,PL51,2,7435.0
2012,NUTS,2010,PL51,2,7721.0
2013,NUTS,2010,PL51,2,8389.0
2014,NUTS,2010,PL51,2,8538.0
2015,NUTS,2010,PL51,2,9069.0
2016,NUTS,2010,PL51,2,10378.0
2017,NUTS,2010,PL51,2,14643.0
2018,NUTS,2010,PL51,2,15760.0
2019,NUTS,2010,PL51,2,16350.0
2000,NUTS,2010,PL52,2,1307.0
2001,NUTS,2010,PL52,2,1309.0
2002,NUTS,2010,PL52,2,1268.0
2003,NUTS,2010,PL52,2,1274.0
2004,NUTS,2010,PL52,2,1271.0
2005,NUTS,2010,PL52,2,1282.0
2006,NUTS,2010,PL52,2,1268.0
2007,NUTS,2010,PL52,2,1319.0
2008,NUTS,2010,PL52,2,1240.0
2009,NUTS,2010,PL52,2,1247.0
2010,NUTS,2010,PL52,2,1270.0
2011,NUTS,2010,PL52,2,1290.0
2012,NUTS,2010,PL52,2,1295.0
2013,NUTS,2010,PL52,2,1352.0
2014,NUTS,2010,PL52,2,1394.0
2015,NUTS,2010,PL52,2,1439.0
2016,NUTS,2010,PL52,2,1494.0
2017,NUTS,2010,PL52,2,2142.0
2018,NUTS,2010,PL52,2,1899.0
2019,NUTS,2010,PL52,2,1798.0
2000,NUTS,2010,PL6,1,10363.0
2001,NUTS,2010,PL6,1,10373.0
2002,NUTS,2010,PL6,1,10361.0
2003,NUTS,2010,PL6,1,11047.0
2004,NUTS,2010,PL6,1,11272.0
2005,NUTS,2010,PL6,1,11537.0
2006,NUTS,2010,PL6,1,12020.0
2007,NUTS,2010,PL6,1,11725.0
2008,NUTS,2010,PL6,1,11112.0
2009,NUTS,2010,PL6,1,11370.0
2010,NUTS,2010,PL6,1,11522.0
2011,NUTS,2010,PL6,1,11678.0
2012,NUTS,2010,PL6,1,12294.0
2013,NUTS,2010,PL6,1,12687.0
2014,NUTS,2010,PL6,1,13250.0
2015,NUTS,2010,PL6,1,13863.0
2016,NUTS,2010,PL6,1,15088.0
2017,NUTS,2010,PL6,1,21670.0
2018,NUTS,2010,PL6,1,22748.0
2019,NUTS,2010,PL6,1,24236.0
2000,NUTS,2010,PL61,2,3586.0
2001,NUTS,2010,PL61,2,3624.0
2002,NUTS,2010,PL61,2,3668.0
2003,NUTS,2010,PL61,2,3756.0
2004,NUTS,2010,PL61,2,3934.0
2005,NUTS,2010,PL61,2,4010.0
2006,NUTS,2010,PL61,2,4141.0
2007,NUTS,2010,PL61,2,4133.0
2008,NUTS,2010,PL61,2,3489.0
2009,NUTS,2010,PL61,2,3426.0
2012,NUTS,2010,PL61,2,3766.0
2013,NUTS,2010,PL61,2,3650.0
2014,NUTS,2010,PL61,2,3820.0
2015,NUTS,2010,PL61,2,4152.0
2016,NUTS,2010,PL61,2,4459.0
2017,NUTS,2010,PL61,2,7422.0
2000,NUTS,2010,PL62,2,1622.0
2001,NUTS,2010,PL62,2,1652.0
2002,NUTS,2010,PL62,2,1778.0
2003,NUTS,2010,PL62,2,1853.0
2004,NUTS,2010,PL62,2,1843.0
2005,NUTS,2010,PL62,2,1929.0
2006,NUTS,2010,PL62,2,1888.0
2007,NUTS,2010,PL62,2,1941.0
2008,NUTS,2010,PL62,2,2004.0
2009,NUTS,2010,PL62,2,1916.0
2012,NUTS,2010,PL62,2,2047.0
2013,NUTS,2010,PL62,2,2135.0
2014,NUTS,2010,PL62,2,2230.0
2015,NUTS,2010,PL62,2,2228.0
2016,NUTS,2010,PL62,2,2472.0
2017,NUTS,2010,PL62,2,3315.0
2000,NUTS,2010,PL63,2,5155.0
2001,NUTS,2010,PL63,2,5097.0
2002,NUTS,2010,PL63,2,4915.0
2003,NUTS,2010,PL63,2,5438.0
2004,NUTS,2010,PL63,2,5495.0
2005,NUTS,2010,PL63,2,5598.0
2006,NUTS,2010,PL63,2,5991.0
2007,NUTS,2010,PL63,2,5651.0
2008,NUTS,2010,PL63,2,5619.0
2009,NUTS,2010,PL63,2,6028.0
2010,NUTS,2010,PL63,2,5996.0
2011,NUTS,2010,PL63,2,6230.0
2012,NUTS,2010,PL63,2,6481.0
2013,NUTS,2010,PL63,2,6902.0
2014,NUTS,2010,PL63,2,7200.0
2015,NUTS,2010,PL63,2,7483.0
2016,NUTS,2010,PL63,2,8157.0
2017,NUTS,2010,PL63,2,10933.0
2018,NUTS,2010,PL63,2,12705.0
2019,NUTS,2010,PL63,2,13120.0
2016,NUTS,2010,PL7,1,9014.0
2017,NUTS,2010,PL7,1,12738.0
2018,NUTS,2010,PL7,1,11935.0
2019,NUTS,2010,PL7,1,12352.0
2016,NUTS,2010,PL71,2,7561.0
2017,NUTS,2010,PL71,2,10517.0
2019,NUTS,2010,PL71,2,9997.0
2016,NUTS,2010,PL72,2,1453.0
2017,NUTS,2010,PL72,2,2221.0
2019,NUTS,2010,PL72,2,2355.0
2016,NUTS,2010,PL8,1,14420.0
2017,NUTS,2010,PL8,1,18455.0
2018,NUTS,2010,PL8,1,19645.0
2019,NUTS,2010,PL8,1,18582.0
2016,NUTS,2010,PL81,2,6210.0
2017,NUTS,2010,PL81,2,8798.0
2018,NUTS,2010,PL81,2,10248.0
2019,NUTS,2010,PL81,2,8590.0
2016,NUTS,2010,PL82,2,5717.0
2017,NUTS,2010,PL82,2,6170.0
2018,NUTS,2010,PL82,2,5870.0
2019,NUTS,2010,PL82,2,6210.0
2016,NUTS,2010,PL84,2,2493.0
2017,NUTS,2010,PL84,2,3487.0
2018,NUTS,2010,PL84,2,3527.0
2019,NUTS,2010,PL84,2,3782.0
2016,NUTS,2010,PL9,1,36808.0
2017,NUTS,2010,PL9,1,55654.0
2018,NUTS,2010,PL9,1,57395.0
2019,NUTS,2010,PL9,1,55601.0
2016,NUTS,2010,PL91,2,35342.0
2017,NUTS,2010,PL91,2,53679.0
2018,NUTS,2010,PL91,2,54945.0
2019,NUTS,2010,PL91,2,53479.0
2016,NUTS,2010,PL92,2,1466.0
2017,NUTS,2010,PL92,2,1975.0
2018,NUTS,2010,PL92,2,2450.0
2019,NUTS,2010,PL92,2,2122.0
1982,NUTS,2010,PT,0,5736.0
1983,NUTS,2010,PT,0,6422.0
1984,NUTS,2010,PT,0,7108.0
1985,NUTS,2010,PT,0,8183.0
1986,NUTS,2010,PT,0,9258.0
1987,NUTS,2010,PT,0,10007.0
1988,NUTS,2010,PT,0,10756.0
1989,NUTS,2010,PT,0,11716.0
1990,NUTS,2010,PT,0,12675.0
1991,NUTS,2010,PT,0,14109.0
1992,NUTS,2010,PT,0,15543.0
1993,NUTS,2010,PT,0,16345.0
1994,NUTS,2010,PT,0,17457.0
1995,NUTS,2010,PT,0,18690.0
1996,NUTS,2010,PT,0,20523.0
1997,NUTS,2010,PT,0,22355.0
1998,NUTS,2010,PT,0,25365.0
1999,NUTS,2010,PT,0,28375.0
2000,NUTS,2010,PT,0,29761.0
2001,NUTS,2010,PT,0,31146.0
2002,NUTS,2010,PT,0,33501.0
2003,NUTS,2010,PT,0,35855.0
2004,NUTS,2010,PT,0,36812.0
2005,NUTS,2010,PT,0,37769.0
2006,NUTS,2010,PT,0,44606.0
2007,NUTS,2010,PT,0,51443.0
2008,NUTS,2010,PT,0,75073.0
2009,NUTS,2010,PT,0,75206.0
2010,NUTS,2010,PT,0,80259.0
2011,NUTS,2010,PT,0,82354.0
2012,NUTS,2010,PT,0,81750.0
2013,NUTS,2010,PT,0,78290.0
2014,NUTS,2010,PT,0,78736.0
2015,NUTS,2010,PT,0,81005.0
2016,NUTS,2010,PT,0,85780.0
2017,NUTS,2010,PT,0,89659.0
2018,NUTS,2010,PT,0,96123.0
2019,NUTS,2010,PT,0,100823.0
2020,NUTS,2010,PT,0,104681.0
2000,NUTS,2010,PT1,1,28972.0
2001,NUTS,2010,PT1,1,30385.0
2002,NUTS,2010,PT1,1,32777.0
2003,NUTS,2010,PT1,1,35169.0
2004,NUTS,2010,PT1,1,36097.0
2005,NUTS,2010,PT1,1,37026.0
2006,NUTS,2010,PT1,1,43862.0
2007,NUTS,2010,PT1,1,50698.0
2008,NUTS,2010,PT1,1,73947.0
2009,NUTS,2010,PT1,1,74274.0
2010,NUTS,2010,PT1,1,79250.0
2011,NUTS,2010,PT1,1,81166.0
2012,NUTS,2010,PT1,1,80661.0
2013,NUTS,2010,PT1,1,77384.0
2014,NUTS,2010,PT1,1,77719.0
2015,NUTS,2010,PT1,1,79977.0
2016,NUTS,2010,PT1,1,84734.0
2017,NUTS,2010,PT1,1,88528.0
2018,NUTS,2010,PT1,1,94901.0
2019,NUTS,2010,PT1,1,99603.0
2020,NUTS,2010,PT1,1,103426.0
2000,NUTS,2010,PT11,2,7265.0
2001,NUTS,2010,PT11,2,7511.0
2002,NUTS,2010,PT11,2,8303.0
2003,NUTS,2010,PT11,2,9096.0
2004,NUTS,2010,PT11,2,9202.0
2005,NUTS,2010,PT11,2,9308.0
2006,NUTS,2010,PT11,2,11624.0
2007,NUTS,2010,PT11,2,13939.0
2008,NUTS,2010,PT11,2,20432.0
2009,NUTS,2010,PT11,2,21788.0
2010,NUTS,2010,PT11,2,22991.0
2011,NUTS,2010,PT11,2,24678.0
2012,NUTS,2010,PT11,2,24361.0
2013,NUTS,2010,PT11,2,25470.0
2014,NUTS,2010,PT11,2,25378.0
2015,NUTS,2010,PT11,2,26558.0
2016,NUTS,2010,PT11,2,27476.0
2017,NUTS,2010,PT11,2,29457.0
2018,NUTS,2010,PT11,2,31386.0
2019,NUTS,2010,PT11,2,33845.0
2020,NUTS,2010,PT11,2,36570.0
2000,NUTS,2010,PT15,2,585.0
2001,NUTS,2010,PT15,2,600.0
2002,NUTS,2010,PT15,2,659.0
2003,NUTS,2010,PT15,2,718.0
2004,NUTS,2010,PT15,2,701.0
2005,NUTS,2010,PT15,2,684.0
2006,NUTS,2010,PT15,2,903.0
2007,NUTS,2010,PT15,2,1121.0
2008,NUTS,2010,PT15,2,1790.0
2009,NUTS,2010,PT15,2,1745.0
2010,NUTS,2010,PT15,2,1694.0
2011,NUTS,2010,PT15,2,1655.0
2012,NUTS,2010,PT15,2,1549.0
2013,NUTS,2010,PT15,2,1390.0
2014,NUTS,2010,PT15,2,1354.0
2015,NUTS,2010,PT15,2,1443.0
2016,NUTS,2010,PT15,2,1405.0
2017,NUTS,2010,PT15,2,1302.0
2018,NUTS,2010,PT15,2,1402.0
2019,NUTS,2010,PT15,2,1630.0
2020,NUTS,2010,PT15,2,1689.0
2000,NUTS,2010,PT16,2,5702.0
2001,NUTS,2010,PT16,2,5999.0
2002,NUTS,2010,PT16,2,6464.0
2003,NUTS,2010,PT16,2,6930.0
2004,NUTS,2010,PT16,2,7279.0
2005,NUTS,2010,PT16,2,7628.0
2006,NUTS,2010,PT16,2,8616.0
2007,NUTS,2010,PT16,2,9605.0
2008,NUTS,2010,PT16,2,14362.0
2009,NUTS,2010,PT16,2,14092.0
2010,NUTS,2010,PT16,2,15467.0
2011,NUTS,2010,PT16,2,16516.0
2012,NUTS,2010,PT16,2,16132.0
2013,NUTS,2010,PT16,2,14942.0
2014,NUTS,2010,PT16,2,15533.0
2015,NUTS,2010,PT16,2,15748.0
2016,NUTS,2010,PT16,2,17041.0
2017,NUTS,2010,PT16,2,18043.0
2018,NUTS,2010,PT16,2,19793.0
2019,NUTS,2010,PT16,2,20664.0
2020,NUTS,2010,PT16,2,20619.0
2000,NUTS,2010,PT17,2,14184.0
2001,NUTS,2010,PT17,2,14943.0
2002,NUTS,2010,PT17,2,15904.0
2003,NUTS,2010,PT17,2,16865.0
2004,NUTS,2010,PT17,2,17350.0
2005,NUTS,2010,PT17,2,17835.0
2006,NUTS,2010,PT17,2,21031.0
2007,NUTS,2010,PT17,2,24228.0
2008,NUTS,2010,PT17,2,34121.0
2009,NUTS,2010,PT17,2,34211.0
2010,NUTS,2010,PT17,2,37039.0
2011,NUTS,2010,PT17,2,36392.0
2012,NUTS,2010,PT17,2,36463.0
2013,NUTS,2010,PT17,2,33663.0
2014,NUTS,2010,PT17,2,33456.0
2015,NUTS,2010,PT17,2,34135.0
2016,NUTS,2010,PT17,2,36361.0
2017,NUTS,2010,PT17,2,37046.0
2018,NUTS,2010,PT17,2,39442.0
2019,NUTS,2010,PT17,2,40347.0
2020,NUTS,2010,PT17,2,41314.0
2000,NUTS,2010,PT18,2,1237.0
2001,NUTS,2010,PT18,2,1332.0
2002,NUTS,2010,PT18,2,1446.0
2003,NUTS,2010,PT18,2,1560.0
2004,NUTS,2010,PT18,2,1565.0
2005,NUTS,2010,PT18,2,1570.0
2006,NUTS,2010,PT18,2,1688.0
2007,NUTS,2010,PT18,2,1805.0
2008,NUTS,2010,PT18,2,3242.0
2009,NUTS,2010,PT18,2,2438.0
2010,NUTS,2010,PT18,2,2059.0
2011,NUTS,2010,PT18,2,1925.0
2012,NUTS,2010,PT18,2,2156.0
2013,NUTS,2010,PT18,2,1919.0
2014,NUTS,2010,PT18,2,1998.0
2015,NUTS,2010,PT18,2,2093.0
2016,NUTS,2010,PT18,2,2451.0
2017,NUTS,2010,PT18,2,2680.0
2018,NUTS,2010,PT18,2,2878.0
2019,NUTS,2010,PT18,2,3117.0
2020,NUTS,2010,PT18,2,3234.0
2000,NUTS,2010,PT2,1,447.0
2001,NUTS,2010,PT2,1,434.0
2002,NUTS,2010,PT2,1,432.0
2003,NUTS,2010,PT2,1,431.0
2004,NUTS,2010,PT2,1,437.0
2005,NUTS,2010,PT2,1,444.0
2006,NUTS,2010,PT2,1,435.0
2007,NUTS,2010,PT2,1,426.0
2008,NUTS,2010,PT2,1,586.0
2009,NUTS,2010,PT2,1,522.0
2010,NUTS,2010,PT2,1,528.0
2011,NUTS,2010,PT2,1,576.0
2012,NUTS,2010,PT2,1,629.0
2013,NUTS,2010,PT2,1,475.0
2014,NUTS,2010,PT2,1,539.0
2015,NUTS,2010,PT2,1,519.0
2016,NUTS,2010,PT2,1,537.0
2017,NUTS,2010,PT2,1,576.0
2018,NUTS,2010,PT2,1,538.0
2019,NUTS,2010,PT2,1,518.0
2020,NUTS,2010,PT2,1,546.0
2000,NUTS,2010,PT20,2,447.0
2001,NUTS,2010,PT20,2,434.0
2002,NUTS,2010,PT20,2,432.0
2003,NUTS,2010,PT20,2,431.0
2004,NUTS,2010,PT20,2,437.0
2005,NUTS,2010,PT20,2,444.0
2006,NUTS,2010,PT20,2,435.0
2007,NUTS,2010,PT20,2,426.0
2008,NUTS,2010,PT20,2,586.0
2009,NUTS,2010,PT20,2,522.0
2010,NUTS,2010,PT20,2,528.0
2011,NUTS,2010,PT20,2,576.0
2012,NUTS,2010,PT20,2,629.0
2013,NUTS,2010,PT20,2,475.0
2014,NUTS,2010,PT20,2,539.0
2015,NUTS,2010,PT20,2,519.0
2016,NUTS,2010,PT20,2,537.0
2017,NUTS,2010,PT20,2,576.0
2018,NUTS,2010,PT20,2,538.0
2019,NUTS,2010,PT20,2,518.0
2020,NUTS,2010,PT20,2,546.0
2000,NUTS,2010,PT3,1,341.0
2001,NUTS,2010,PT3,1,327.0
2002,NUTS,2010,PT3,1,291.0
2003,NUTS,2010,PT3,1,255.0
2004,NUTS,2010,PT3,1,277.0
2005,NUTS,2010,PT3,1,299.0
2006,NUTS,2010,PT3,1,309.0
2007,NUTS,2010,PT3,1,319.0
2008,NUTS,2010,PT3,1,540.0
2009,NUTS,2010,PT3,1,410.0
2010,NUTS,2010,PT3,1,481.0
2011,NUTS,2010,PT3,1,612.0
2012,NUTS,2010,PT3,1,460.0
2013,NUTS,2010,PT3,1,431.0
2014,NUTS,2010,PT3,1,478.0
2015,NUTS,2010,PT3,1,509.0
2016,NUTS,2010,PT3,1,509.0
2017,NUTS,2010,PT3,1,555.0
2018,NUTS,2010,PT3,1,684.0
2019,NUTS,2010,PT3,1,702.0
2020,NUTS,2010,PT3,1,709.0
2000,NUTS,2010,PT30,2,341.0
2001,NUTS,2010,PT30,2,327.0
2002,NUTS,2010,PT30,2,291.0
2003,NUTS,2010,PT30,2,255.0
2004,NUTS,2010,PT30,2,277.0
2005,NUTS,2010,PT30,2,299.0
2006,NUTS,2010,PT30,2,309.0
2007,NUTS,2010,PT30,2,319.0
2008,NUTS,2010,PT30,2,540.0
2009,NUTS,2010,PT30,2,410.0
2010,NUTS,2010,PT30,2,481.0
2011,NUTS,2010,PT30,2,612.0
2012,NUTS,2010,PT30,2,460.0
2013,NUTS,2010,PT30,2,431.0
2014,NUTS,2010,PT30,2,478.0
2015,NUTS,2010,PT30,2,509.0
2016,NUTS,2010,PT30,2,509.0
2017,NUTS,2010,PT30,2,555.0
2018,NUTS,2010,PT30,2,684.0
2019,NUTS,2010,PT30,2,702.0
2020,NUTS,2010,PT30,2,709.0
1993,NUTS,2010,RO,0,40092.0
1994,NUTS,2010,RO,0,35231.0
1995,NUTS,2010,RO,0,34260.0
1996,NUTS,2010,RO,0,31783.0
1997,NUTS,2010,RO,0,30663.0
1998,NUTS,2010,RO,0,30723.0
1999,NUTS,2010,RO,0,26492.0
2000,NUTS,2010,RO,0,23179.0
2001,NUTS,2010,RO,0,23597.0
2002,NUTS,2010,RO,0,24636.0
2003,NUTS,2010,RO,0,25968.0
2004,NUTS,2010,RO,0,27253.0
2005,NUTS,2010,RO,0,29608.0
2006,NUTS,2010,RO,0,28637.0
2007,NUTS,2010,RO,0,30740.0
2008,NUTS,2010,RO,0,30864.0
2009,NUTS,2010,RO,0,30645.0
2010,NUTS,2010,RO,0,30707.0
2011,NUTS,2010,RO,0,25489.0
2012,NUTS,2010,RO,0,27838.0
2013,NUTS,2010,RO,0,27600.0
2014,NUTS,2010,RO,0,27535.0
2015,NUTS,2010,RO,0,27253.0
2016,NUTS,2010,RO,0,27801.0
2017,NUTS,2010,RO,0,27367.0
2018,NUTS,2010,RO,0,27471.0
2019,NUTS,2010,RO,0,27168.0
2002,NUTS,2010,RO1,1,4011.0
2003,NUTS,2010,RO1,1,3492.0
2004,NUTS,2010,RO1,1,3417.0
2005,NUTS,2010,RO1,1,3567.0
2006,NUTS,2010,RO1,1,4797.0
2007,NUTS,2010,RO1,1,4578.0
2008,NUTS,2010,RO1,1,5288.0
2009,NUTS,2010,RO1,1,5686.0
2010,NUTS,2010,RO1,1,5794.0
2011,NUTS,2010,RO1,1,4485.0
2012,NUTS,2010,RO1,1,4151.0
2013,NUTS,2010,RO1,1,3568.0
2014,NUTS,2010,RO1,1,4112.0
2015,NUTS,2010,RO1,1,3955.0
2016,NUTS,2010,RO1,1,4006.0
2017,NUTS,2010,RO1,1,3775.0
2018,NUTS,2010,RO1,1,3879.0
2019,NUTS,2010,RO1,1,4130.0
2002,NUTS,2010,RO11,2,1021.0
2003,NUTS,2010,RO11,2,903.0
2004,NUTS,2010,RO11,2,1550.0
2005,NUTS,2010,RO11,2,1760.0
2006,NUTS,2010,RO11,2,2517.0
2007,NUTS,2010,RO11,2,2321.0
2008,NUTS,2010,RO11,2,2784.0
2009,NUTS,2010,RO11,2,2863.0
2010,NUTS,2010,RO11,2,2952.0
2011,NUTS,2010,RO11,2,2458.0
2012,NUTS,2010,RO11,2,2320.0
2013,NUTS,2010,RO11,2,1962.0
2014,NUTS,2010,RO11,2,2280.0
2015,NUTS,2010,RO11,2,2283.0
2016,NUTS,2010,RO11,2,2223.0
2017,NUTS,2010,RO11,2,2210.0
2018,NUTS,2010,RO11,2,2334.0
2019,NUTS,2010,RO11,2,2558.0
2002,NUTS,2010,RO12,2,2990.0
2003,NUTS,2010,RO12,2,2589.0
2004,NUTS,2010,RO12,2,1867.0
2005,NUTS,2010,RO12,2,1807.0
2006,NUTS,2010,RO12,2,2280.0
2007,NUTS,2010,RO12,2,2257.0
2008,NUTS,2010,RO12,2,2504.0
2009,NUTS,2010,RO12,2,2823.0
2010,NUTS,2010,RO12,2,2842.0
2011,NUTS,2010,RO12,2,2027.0
2012,NUTS,2010,RO12,2,1831.0
2013,NUTS,2010,RO12,2,1606.0
2014,NUTS,2010,RO12,2,1832.0
2015,NUTS,2010,RO12,2,1672.0
2016,NUTS,2010,RO12,2,1783.0
2017,NUTS,2010,RO12,2,1565.0
2018,NUTS,2010,RO12,2,1545.0
2019,NUTS,2010,RO12,2,1572.0
2002,NUTS,2010,RO2,1,4047.0
2003,NUTS,2010,RO2,1,3601.0
2004,NUTS,2010,RO2,1,3733.0
2005,NUTS,2010,RO2,1,4327.0
2006,NUTS,2010,RO2,1,4775.0
2007,NUTS,2010,RO2,1,5045.0
2008,NUTS,2010,RO2,1,4654.0
2009,NUTS,2010,RO2,1,4575.0
2010,NUTS,2010,RO2,1,4268.0
2011,NUTS,2010,RO2,1,4286.0
2012,NUTS,2010,RO2,1,4409.0
2013,NUTS,2010,RO2,1,4461.0
2014,NUTS,2010,RO2,1,4543.0
2015,NUTS,2010,RO2,1,4834.0
2016,NUTS,2010,RO2,1,4649.0
2017,NUTS,2010,RO2,1,4622.0
2018,NUTS,2010,RO2,1,4597.0
2019,NUTS,2010,RO2,1,4806.0
2002,NUTS,2010,RO21,2,2588.0
2003,NUTS,2010,RO21,2,2140.0
2004,NUTS,2010,RO21,2,2289.0
2005,NUTS,2010,RO21,2,2872.0
2006,NUTS,2010,RO21,2,3205.0
2007,NUTS,2010,RO21,2,3269.0
2008,NUTS,2010,RO21,2,3387.0
2009,NUTS,2010,RO21,2,3244.0
2010,NUTS,2010,RO21,2,2966.0
2011,NUTS,2010,RO21,2,3190.0
2012,NUTS,2010,RO21,2,3277.0
2013,NUTS,2010,RO21,2,3372.0
2014,NUTS,2010,RO21,2,3332.0
2015,NUTS,2010,RO21,2,3470.0
2016,NUTS,2010,RO21,2,3223.0
2017,NUTS,2010,RO21,2,3056.0
2018,NUTS,2010,RO21,2,2874.0
2019,NUTS,2010,RO21,2,3281.0
2002,NUTS,2010,RO22,2,1459.0
2003,NUTS,2010,RO22,2,1461.0
2004,NUTS,2010,RO22,2,1444.0
2005,NUTS,2010,RO22,2,1455.0
2006,NUTS,2010,RO22,2,1570.0
2007,NUTS,2010,RO22,2,1776.0
2008,NUTS,2010,RO22,2,1267.0
2009,NUTS,2010,RO22,2,1331.0
2010,NUTS,2010,RO22,2,1302.0
2011,NUTS,2010,RO22,2,1096.0
2012,NUTS,2010,RO22,2,1133.0
2013,NUTS,2010,RO22,2,1088.0
2014,NUTS,2010,RO22,2,1211.0
2015,NUTS,2010,RO22,2,1364.0
2016,NUTS,2010,RO22,2,1426.0
2017,NUTS,2010,RO22,2,1566.0
2018,NUTS,2010,RO22,2,1723.0
2019,NUTS,2010,RO22,2,1525.0
2002,NUTS,2010,RO3,1,13201.0
2003,NUTS,2010,RO3,1,14145.0
2004,NUTS,2010,RO3,1,15279.0
2005,NUTS,2010,RO3,1,18297.0
2006,NUTS,2010,RO3,1,15847.0
2007,NUTS,2010,RO3,1,17085.0
2008,NUTS,2010,RO3,1,17170.0
2009,NUTS,2010,RO3,1,15771.0
2010,NUTS,2010,RO3,1,15567.0
2011,NUTS,2010,RO3,1,12719.0
2012,NUTS,2010,RO3,1,14954.0
2013,NUTS,2010,RO3,1,15036.0
2014,NUTS,2010,RO3,1,14629.0
2015,NUTS,2010,RO3,1,14211.0
2016,NUTS,2010,RO3,1,15026.0
2017,NUTS,2010,RO3,1,14826.0
2018,NUTS,2010,RO3,1,15264.0
2019,NUTS,2010,RO3,1,14591.0
2002,NUTS,2010,RO31,2,2115.0
2003,NUTS,2010,RO31,2,2014.0
2004,NUTS,2010,RO31,2,1859.0
2005,NUTS,2010,RO31,2,2256.0
2006,NUTS,2010,RO31,2,2444.0
2007,NUTS,2010,RO31,2,2724.0
2008,NUTS,2010,RO31,2,2823.0
2009,NUTS,2010,RO31,2,2372.0
2010,NUTS,2010,RO31,2,2342.0
2011,NUTS,2010,RO31,2,1321.0
2012,NUTS,2010,RO31,2,1823.0
2013,NUTS,2010,RO31,2,2385.0
2014,NUTS,2010,RO31,2,2160.0
2015,NUTS,2010,RO31,2,1556.0
2016,NUTS,2010,RO31,2,1642.0
