year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_f_hc_bes_rse
2008,NUTS,2010,SK01,2,221.0
2009,NUTS,2010,SK01,2,165.0
2010,NUTS,2010,SK01,2,202.0
2011,NUTS,2010,SK01,2,256.0
2012,NUTS,2010,SK01,2,316.0
2013,NUTS,2010,SK01,2,358.0
2014,NUTS,2010,SK01,2,197.0
2015,NUTS,2010,SK01,2,189.0
2016,NUTS,2010,SK01,2,289.0
2017,NUTS,2010,SK01,2,302.0
2018,NUTS,2010,SK01,2,337.0
2019,NUTS,2010,SK01,2,375.0
2020,NUTS,2010,SK01,2,460.0
2002,NUTS,2010,SK02,2,203.0
2003,NUTS,2010,SK02,2,188.0
2004,NUTS,2010,SK02,2,206.0
2005,NUTS,2010,SK02,2,223.0
2006,NUTS,2010,SK02,2,201.0
2007,NUTS,2010,SK02,2,182.0
2008,NUTS,2010,SK02,2,179.0
2009,NUTS,2010,SK02,2,163.0
2010,NUTS,2010,SK02,2,157.0
2011,NUTS,2010,SK02,2,151.0
2012,NUTS,2010,SK02,2,199.0
2013,NUTS,2010,SK02,2,114.0
2014,NUTS,2010,SK02,2,223.0
2015,NUTS,2010,SK02,2,271.0
2016,NUTS,2010,SK02,2,167.0
2017,NUTS,2010,SK02,2,283.0
2018,NUTS,2010,SK02,2,270.0
2019,NUTS,2010,SK02,2,295.0
2020,NUTS,2010,SK02,2,285.0
2002,NUTS,2010,SK03,2,117.0
2003,NUTS,2010,SK03,2,105.0
2004,NUTS,2010,SK03,2,93.0
2005,NUTS,2010,SK03,2,86.0
2006,NUTS,2010,SK03,2,78.0
2007,NUTS,2010,SK03,2,68.0
2008,NUTS,2010,SK03,2,71.0
2009,NUTS,2010,SK03,2,71.0
2010,NUTS,2010,SK03,2,74.0
2011,NUTS,2010,SK03,2,93.0
2012,NUTS,2010,SK03,2,98.0
2013,NUTS,2010,SK03,2,100.0
2014,NUTS,2010,SK03,2,124.0
2015,NUTS,2010,SK03,2,126.0
2016,NUTS,2010,SK03,2,119.0
2017,NUTS,2010,SK03,2,102.0
2018,NUTS,2010,SK03,2,112.0
2019,NUTS,2010,SK03,2,127.0
2020,NUTS,2010,SK03,2,127.0
2002,NUTS,2010,SK04,2,59.0
2003,NUTS,2010,SK04,2,65.0
2004,NUTS,2010,SK04,2,50.0
2005,NUTS,2010,SK04,2,59.0
2006,NUTS,2010,SK04,2,53.0
2007,NUTS,2010,SK04,2,62.0
2008,NUTS,2010,SK04,2,43.0
2009,NUTS,2010,SK04,2,49.0
2010,NUTS,2010,SK04,2,69.0
2011,NUTS,2010,SK04,2,67.0
2012,NUTS,2010,SK04,2,75.0
2013,NUTS,2010,SK04,2,61.0
2014,NUTS,2010,SK04,2,81.0
2015,NUTS,2010,SK04,2,85.0
2016,NUTS,2010,SK04,2,78.0
2017,NUTS,2010,SK04,2,76.0
2018,NUTS,2010,SK04,2,125.0
2019,NUTS,2010,SK04,2,123.0
2020,NUTS,2010,SK04,2,99.0
1997,NUTS,2010,TR,0,1245.0
1998,NUTS,2010,TR,0,1067.0
1999,NUTS,2010,TR,0,1150.0
2000,NUTS,2010,TR,0,1312.0
2001,NUTS,2010,TR,0,1261.0
2002,NUTS,2010,TR,0,1320.0
2003,NUTS,2010,TR,0,1479.0
2004,NUTS,2010,TR,0,1706.0
2005,NUTS,2010,TR,0,2790.0
2006,NUTS,2010,TR,0,3310.0
2007,NUTS,2010,TR,0,4091.0
2008,NUTS,2010,TR,0,4836.0
2009,NUTS,2010,TR,0,5787.0
2010,NUTS,2010,TR,0,7018.0
2011,NUTS,2010,TR,0,8061.0
2012,NUTS,2010,TR,0,9140.0
2013,NUTS,2010,TR,0,10899.0
2014,NUTS,2010,TR,0,11445.0
2015,NUTS,2010,TR,0,12445.0
2016,NUTS,2010,TR,0,14672.0
2017,NUTS,2010,TR,0,18246.0
2018,NUTS,2010,TR,0,22201.0
2019,NUTS,2010,TR,0,24604.0
2020,NUTS,2010,TR,0,28769.0
2005,NUTS,2010,UK,0,18312.0
2006,NUTS,2010,UK,0,18336.0
2007,NUTS,2010,UK,0,17507.0
2008,NUTS,2010,UK,0,16824.0
2009,NUTS,2010,UK,0,16521.0
2010,NUTS,2010,UK,0,17935.0
2011,NUTS,2010,UK,0,20745.0
2012,NUTS,2010,UK,0,22023.0
2013,NUTS,2010,UK,0,25578.0
2014,NUTS,2010,UK,0,27127.0
2015,NUTS,2010,UK,0,28806.0
2016,NUTS,2010,UK,0,29929.0
2017,NUTS,2010,UK,0,34261.0
2018,NUTS,2010,UK,0,35810.0
2005,NUTS,2010,UKC,1,281.0
2009,NUTS,2010,UKC,1,279.0
2011,NUTS,2010,UKC,1,460.0
2013,NUTS,2010,UKC,1,681.0
2015,NUTS,2010,UKC,1,650.0
2017,NUTS,2010,UKC,1,849.0
2005,NUTS,2010,UKC1,2,143.0
2009,NUTS,2010,UKC1,2,142.0
2011,NUTS,2010,UKC1,2,207.0
2013,NUTS,2010,UKC1,2,398.0
2015,NUTS,2010,UKC1,2,258.0
2017,NUTS,2010,UKC1,2,308.0
2005,NUTS,2010,UKC2,2,138.0
2009,NUTS,2010,UKC2,2,137.0
2011,NUTS,2010,UKC2,2,254.0
2013,NUTS,2010,UKC2,2,283.0
2015,NUTS,2010,UKC2,2,391.0
2017,NUTS,2010,UKC2,2,541.0
2005,NUTS,2010,UKD,1,1797.0
2009,NUTS,2010,UKD,1,1783.0
2011,NUTS,2010,UKD,1,1808.0
2013,NUTS,2010,UKD,1,1985.0
2015,NUTS,2010,UKD,1,2551.0
2017,NUTS,2010,UKD,1,2763.0
2005,NUTS,2010,UKD1,2,217.0
2009,NUTS,2010,UKD1,2,215.0
2011,NUTS,2010,UKD1,2,100.0
2013,NUTS,2010,UKD1,2,83.0
2015,NUTS,2010,UKD1,2,88.0
2017,NUTS,2010,UKD1,2,89.0
2005,NUTS,2010,UKD3,2,306.0
2009,NUTS,2010,UKD3,2,303.0
2011,NUTS,2010,UKD3,2,478.0
2013,NUTS,2010,UKD3,2,487.0
2015,NUTS,2010,UKD3,2,743.0
2017,NUTS,2010,UKD3,2,887.0
2005,NUTS,2010,UKD4,2,577.0
2009,NUTS,2010,UKD4,2,572.0
2011,NUTS,2010,UKD4,2,432.0
2013,NUTS,2010,UKD4,2,520.0
2015,NUTS,2010,UKD4,2,597.0
2017,NUTS,2010,UKD4,2,670.0
2011,NUTS,2010,UKD6,2,546.0
2013,NUTS,2010,UKD6,2,585.0
2015,NUTS,2010,UKD6,2,686.0
2017,NUTS,2010,UKD6,2,584.0
2011,NUTS,2010,UKD7,2,252.0
2013,NUTS,2010,UKD7,2,311.0
2015,NUTS,2010,UKD7,2,438.0
2017,NUTS,2010,UKD7,2,534.0
2005,NUTS,2010,UKE,1,737.0
2009,NUTS,2010,UKE,1,731.0
2011,NUTS,2010,UKE,1,1026.0
2013,NUTS,2010,UKE,1,1458.0
2015,NUTS,2010,UKE,1,1698.0
2017,NUTS,2010,UKE,1,2207.0
2005,NUTS,2010,UKE1,2,82.0
2009,NUTS,2010,UKE1,2,81.0
2013,NUTS,2010,UKE1,2,223.0
2015,NUTS,2010,UKE1,2,272.0
2017,NUTS,2010,UKE1,2,384.0
2005,NUTS,2010,UKE2,2,250.0
2009,NUTS,2010,UKE2,2,248.0
2011,NUTS,2010,UKE2,2,380.0
2013,NUTS,2010,UKE2,2,278.0
2015,NUTS,2010,UKE2,2,356.0
2017,NUTS,2010,UKE2,2,417.0
2005,NUTS,2010,UKE3,2,111.0
2009,NUTS,2010,UKE3,2,111.0
2011,NUTS,2010,UKE3,2,215.0
2013,NUTS,2010,UKE3,2,238.0
2015,NUTS,2010,UKE3,2,312.0
2017,NUTS,2010,UKE3,2,436.0
2005,NUTS,2010,UKE4,2,294.0
2009,NUTS,2010,UKE4,2,291.0
2011,NUTS,2010,UKE4,2,431.0
2013,NUTS,2010,UKE4,2,720.0
2015,NUTS,2010,UKE4,2,758.0
2017,NUTS,2010,UKE4,2,970.0
2005,NUTS,2010,UKF,1,1412.0
2009,NUTS,2010,UKF,1,1402.0
2011,NUTS,2010,UKF,1,1552.0
2013,NUTS,2010,UKF,1,1720.0
2015,NUTS,2010,UKF,1,2049.0
2017,NUTS,2010,UKF,1,2206.0
2005,NUTS,2010,UKF1,2,852.0
2009,NUTS,2010,UKF1,2,845.0
2011,NUTS,2010,UKF1,2,1106.0
2013,NUTS,2010,UKF1,2,1312.0
2015,NUTS,2010,UKF1,2,1572.0
2017,NUTS,2010,UKF1,2,1679.0
2005,NUTS,2010,UKF2,2,463.0
2009,NUTS,2010,UKF2,2,459.0
2011,NUTS,2010,UKF2,2,373.0
2013,NUTS,2010,UKF2,2,334.0
2015,NUTS,2010,UKF2,2,396.0
2017,NUTS,2010,UKF2,2,441.0
2005,NUTS,2010,UKF3,2,98.0
2009,NUTS,2010,UKF3,2,97.0
2011,NUTS,2010,UKF3,2,74.0
2013,NUTS,2010,UKF3,2,74.0
2015,NUTS,2010,UKF3,2,81.0
2017,NUTS,2010,UKF3,2,86.0
2005,NUTS,2010,UKG,1,1540.0
2009,NUTS,2010,UKG,1,1528.0
2011,NUTS,2010,UKG,1,1096.0
2013,NUTS,2010,UKG,1,1446.0
2015,NUTS,2010,UKG,1,1975.0
2017,NUTS,2010,UKG,1,2214.0
2005,NUTS,2010,UKG1,2,672.0
2009,NUTS,2010,UKG1,2,666.0
2011,NUTS,2010,UKG1,2,547.0
2013,NUTS,2010,UKG1,2,718.0
2015,NUTS,2010,UKG1,2,941.0
2017,NUTS,2010,UKG1,2,1192.0
2005,NUTS,2010,UKG2,2,150.0
2009,NUTS,2010,UKG2,2,149.0
2011,NUTS,2010,UKG2,2,162.0
2013,NUTS,2010,UKG2,2,211.0
2015,NUTS,2010,UKG2,2,301.0
2017,NUTS,2010,UKG2,2,314.0
2005,NUTS,2010,UKG3,2,718.0
2009,NUTS,2010,UKG3,2,713.0
2011,NUTS,2010,UKG3,2,387.0
2013,NUTS,2010,UKG3,2,518.0
2015,NUTS,2010,UKG3,2,733.0
2017,NUTS,2010,UKG3,2,708.0
2005,NUTS,2010,UKH,1,3787.0
2009,NUTS,2010,UKH,1,3758.0
2011,NUTS,2010,UKH,1,4562.0
2013,NUTS,2010,UKH,1,4478.0
2015,NUTS,2010,UKH,1,4945.0
2017,NUTS,2010,UKH,1,5542.0
2005,NUTS,2010,UKH1,2,1711.0
2009,NUTS,2010,UKH1,2,1698.0
2011,NUTS,2010,UKH1,2,2599.0
2013,NUTS,2010,UKH1,2,2380.0
2015,NUTS,2010,UKH1,2,2670.0
2017,NUTS,2010,UKH1,2,3276.0
2005,NUTS,2010,UKH2,2,1245.0
2009,NUTS,2010,UKH2,2,1236.0
2011,NUTS,2010,UKH2,2,1174.0
2013,NUTS,2010,UKH2,2,1420.0
2015,NUTS,2010,UKH2,2,1512.0
2017,NUTS,2010,UKH2,2,1476.0
2005,NUTS,2010,UKH3,2,831.0
2009,NUTS,2010,UKH3,2,824.0
2011,NUTS,2010,UKH3,2,789.0
2013,NUTS,2010,UKH3,2,678.0
2015,NUTS,2010,UKH3,2,763.0
2017,NUTS,2010,UKH3,2,790.0
2005,NUTS,2010,UKI,1,1017.0
2009,NUTS,2010,UKI,1,1009.0
2011,NUTS,2010,UKI,1,1858.0
2013,NUTS,2010,UKI,1,2892.0
2015,NUTS,2010,UKI,1,3160.0
2017,NUTS,2010,UKI,1,4807.0
2011,NUTS,2010,UKI3,2,739.0
2013,NUTS,2010,UKI3,2,1177.0
2015,NUTS,2010,UKI3,2,1280.0
2017,NUTS,2010,UKI3,2,2047.0
2011,NUTS,2010,UKI4,2,322.0
2013,NUTS,2010,UKI4,2,597.0
2015,NUTS,2010,UKI4,2,521.0
2017,NUTS,2010,UKI4,2,782.0
2011,NUTS,2010,UKI5,2,103.0
2013,NUTS,2010,UKI5,2,154.0
2015,NUTS,2010,UKI5,2,159.0
2017,NUTS,2010,UKI5,2,157.0
2011,NUTS,2010,UKI6,2,234.0
2013,NUTS,2010,UKI6,2,158.0
2015,NUTS,2010,UKI6,2,148.0
2017,NUTS,2010,UKI6,2,261.0
2011,NUTS,2010,UKI7,2,459.0
2013,NUTS,2010,UKI7,2,805.0
2015,NUTS,2010,UKI7,2,1052.0
2017,NUTS,2010,UKI7,2,1560.0
2005,NUTS,2010,UKJ,1,4665.0
2009,NUTS,2010,UKJ,1,4630.0
2011,NUTS,2010,UKJ,1,4877.0
2013,NUTS,2010,UKJ,1,6436.0
2015,NUTS,2010,UKJ,1,6777.0
2017,NUTS,2010,UKJ,1,7034.0
2005,NUTS,2010,UKJ1,2,1490.0
2009,NUTS,2010,UKJ1,2,1479.0
2011,NUTS,2010,UKJ1,2,1835.0
2013,NUTS,2010,UKJ1,2,2932.0
2015,NUTS,2010,UKJ1,2,2928.0
2017,NUTS,2010,UKJ1,2,3153.0
2005,NUTS,2010,UKJ2,2,709.0
2009,NUTS,2010,UKJ2,2,704.0
2011,NUTS,2010,UKJ2,2,981.0
2013,NUTS,2010,UKJ2,2,1276.0
2015,NUTS,2010,UKJ2,2,1589.0
2017,NUTS,2010,UKJ2,2,1814.0
2005,NUTS,2010,UKJ3,2,1653.0
2009,NUTS,2010,UKJ3,2,1641.0
2011,NUTS,2010,UKJ3,2,1364.0
2013,NUTS,2010,UKJ3,2,1703.0
2015,NUTS,2010,UKJ3,2,1713.0
2017,NUTS,2010,UKJ3,2,1532.0
2005,NUTS,2010,UKJ4,2,812.0
2009,NUTS,2010,UKJ4,2,806.0
2011,NUTS,2010,UKJ4,2,697.0
2013,NUTS,2010,UKJ4,2,525.0
2015,NUTS,2010,UKJ4,2,546.0
2017,NUTS,2010,UKJ4,2,536.0
2005,NUTS,2010,UKK,1,1794.0
2009,NUTS,2010,UKK,1,1780.0
2011,NUTS,2010,UKK,1,1286.0
2013,NUTS,2010,UKK,1,1754.0
2015,NUTS,2010,UKK,1,2110.0
2017,NUTS,2010,UKK,1,2346.0
2005,NUTS,2010,UKK1,2,1337.0
2009,NUTS,2010,UKK1,2,1327.0
2011,NUTS,2010,UKK1,2,1043.0
2013,NUTS,2010,UKK1,2,1422.0
2015,NUTS,2010,UKK1,2,1544.0
2017,NUTS,2010,UKK1,2,1710.0
2005,NUTS,2010,UKK2,2,316.0
2009,NUTS,2010,UKK2,2,313.0
2011,NUTS,2010,UKK2,2,154.0
2013,NUTS,2010,UKK2,2,216.0
2015,NUTS,2010,UKK2,2,299.0
2017,NUTS,2010,UKK2,2,314.0
2005,NUTS,2010,UKK3,2,43.0
2009,NUTS,2010,UKK3,2,42.0
2011,NUTS,2010,UKK3,2,24.0
2013,NUTS,2010,UKK3,2,29.0
2015,NUTS,2010,UKK3,2,47.0
2017,NUTS,2010,UKK3,2,69.0
2005,NUTS,2010,UKK4,2,98.0
2009,NUTS,2010,UKK4,2,98.0
2011,NUTS,2010,UKK4,2,65.0
2013,NUTS,2010,UKK4,2,88.0
2015,NUTS,2010,UKK4,2,220.0
2017,NUTS,2010,UKK4,2,252.0
2005,NUTS,2010,UKL,1,456.0
2009,NUTS,2010,UKL,1,452.0
2011,NUTS,2010,UKL,1,774.0
2013,NUTS,2010,UKL,1,599.0
2015,NUTS,2010,UKL,1,678.0
2017,NUTS,2010,UKL,1,1185.0
2005,NUTS,2010,UKL1,2,104.0
2009,NUTS,2010,UKL1,2,103.0
2011,NUTS,2010,UKL1,2,242.0
2013,NUTS,2010,UKL1,2,131.0
2015,NUTS,2010,UKL1,2,339.0
2017,NUTS,2010,UKL1,2,618.0
2005,NUTS,2010,UKL2,2,352.0
2009,NUTS,2010,UKL2,2,349.0
2011,NUTS,2010,UKL2,2,533.0
2013,NUTS,2010,UKL2,2,468.0
2015,NUTS,2010,UKL2,2,339.0
2017,NUTS,2010,UKL2,2,567.0
2005,NUTS,2010,UKM,1,728.0
2009,NUTS,2010,UKM,1,722.0
2011,NUTS,2010,UKM,1,999.0
2013,NUTS,2010,UKM,1,1563.0
2015,NUTS,2010,UKM,1,1561.0
2017,NUTS,2010,UKM,1,2280.0
2013,NUTS,2010,UKM2,2,221.0
2015,NUTS,2010,UKM2,2,873.0
2017,NUTS,2010,UKM2,2,1263.0
2013,NUTS,2010,UKM3,2,795.0
2015,NUTS,2010,UKM3,2,444.0
2017,NUTS,2010,UKM3,2,653.0
2013,NUTS,2010,UKM5,2,488.0
2015,NUTS,2010,UKM5,2,186.0
2017,NUTS,2010,UKM5,2,289.0
2013,NUTS,2010,UKM6,2,59.0
2015,NUTS,2010,UKM6,2,58.0
2017,NUTS,2010,UKM6,2,76.0
2005,NUTS,2010,UKN,1,359.0
2009,NUTS,2010,UKN,1,356.0
2011,NUTS,2010,UKN,1,447.0
2013,NUTS,2010,UKN,1,567.0
2015,NUTS,2010,UKN,1,654.0
2017,NUTS,2010,UKN,1,827.0
2005,NUTS,2010,UKN0,2,359.0
2009,NUTS,2010,UKN0,2,356.0
2011,NUTS,2010,UKN0,2,447.0
2013,NUTS,2010,UKN0,2,567.0
2015,NUTS,2010,UKN0,2,654.0
2017,NUTS,2010,UKN0,2,827.0
