year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_eur_pnp
1981,NUTS,2010,UK,0,310.251
1983,NUTS,2010,UK,0,325.724
1985,NUTS,2010,UK,0,356.537
1986,NUTS,2010,UK,0,256.143
1987,NUTS,2010,UK,0,229.918
1988,NUTS,2010,UK,0,269.416
1989,NUTS,2010,UK,0,291.104
1990,NUTS,2010,UK,0,327.777
1991,NUTS,2010,UK,0,313.837
1992,NUTS,2010,UK,0,303.782
1993,NUTS,2010,UK,0,297.308
1994,NUTS,2010,UK,0,216.781
1995,NUTS,2010,UK,0,213.924
1996,NUTS,2010,UK,0,217.744
1997,NUTS,2010,UK,0,274.592
1998,NUTS,2010,UK,0,300.167
1999,NUTS,2010,UK,0,350.636
2000,NUTS,2010,UK,0,528.958
2001,NUTS,2010,UK,0,522.592
2002,NUTS,2010,UK,0,594.148
2003,NUTS,2010,UK,0,533.382
2004,NUTS,2010,UK,0,598.497
2005,NUTS,2010,UK,0,734.718
2006,NUTS,2010,UK,0,759.278
2007,NUTS,2010,UK,0,813.826
2008,NUTS,2010,UK,0,758.476
2009,NUTS,2010,UK,0,720.171
2010,NUTS,2010,UK,0,761.795
2011,NUTS,2010,UK,0,571.61
2012,NUTS,2010,UK,0,634.85
2013,NUTS,2010,UK,0,610.032
2014,NUTS,2010,UK,0,687.26
2015,NUTS,2010,UK,0,874.208
2016,NUTS,2010,UK,0,852.593
2017,NUTS,2010,UK,0,860.386
2018,NUTS,2010,UK,0,930.711
2019,NUTS,2010,UK,0,1024.151
1995,NUTS,2010,UKC,1,4.826
2010,NUTS,2010,UKC,1,33.574
2011,NUTS,2010,UKC,1,25.233
2012,NUTS,2010,UKC,1,27.994
2014,NUTS,2010,UKC,1,20.593
2015,NUTS,2010,UKC,1,47.672
2016,NUTS,2010,UKC,1,46.492
2010,NUTS,2010,UKC1,2,29.96
2011,NUTS,2010,UKC1,2,22.468
2012,NUTS,2010,UKC1,2,24.911
2014,NUTS,2010,UKC1,2,18.112
2015,NUTS,2010,UKC1,2,46.294
2016,NUTS,2010,UKC1,2,45.15
2010,NUTS,2010,UKC2,2,3.731
2011,NUTS,2010,UKC2,2,2.765
2012,NUTS,2010,UKC2,2,3.083
2014,NUTS,2010,UKC2,2,2.481
2015,NUTS,2010,UKC2,2,1.378
2016,NUTS,2010,UKC2,2,1.342
1995,NUTS,2010,UKD,1,19.305
2010,NUTS,2010,UKD,1,5.712
2011,NUTS,2010,UKD,1,4.263
2012,NUTS,2010,UKD,1,4.686
2014,NUTS,2010,UKD,1,54.088
2015,NUTS,2010,UKD,1,1.102
2016,NUTS,2010,UKD,1,1.098
2010,NUTS,2010,UKD1,2,0.35
2011,NUTS,2010,UKD1,2,0.23
2012,NUTS,2010,UKD1,2,0.247
2014,NUTS,2010,UKD1,2,0.0
2015,NUTS,2010,UKD1,2,0.0
2016,NUTS,2010,UKD1,2,0.0
2010,NUTS,2010,UKD3,2,0.466
2011,NUTS,2010,UKD3,2,0.346
2012,NUTS,2010,UKD3,2,0.37
2014,NUTS,2010,UKD3,2,0.248
2015,NUTS,2010,UKD3,2,0.276
2016,NUTS,2010,UKD3,2,0.244
2010,NUTS,2010,UKD4,2,3.264
2011,NUTS,2010,UKD4,2,2.42
2012,NUTS,2010,UKD4,2,2.713
2014,NUTS,2010,UKD4,2,0.124
2015,NUTS,2010,UKD4,2,0.0
2016,NUTS,2010,UKD4,2,0.0
2010,NUTS,2010,UKD6,2,0.933
2011,NUTS,2010,UKD6,2,0.691
2012,NUTS,2010,UKD6,2,0.74
2014,NUTS,2010,UKD6,2,0.372
2015,NUTS,2010,UKD6,2,0.413
2016,NUTS,2010,UKD6,2,0.488
2010,NUTS,2010,UKD7,2,0.816
2011,NUTS,2010,UKD7,2,0.576
2012,NUTS,2010,UKD7,2,0.617
2014,NUTS,2010,UKD7,2,53.343
2015,NUTS,2010,UKD7,2,0.413
2016,NUTS,2010,UKD7,2,0.366
1995,NUTS,2010,UKE,1,7.239
2010,NUTS,2010,UKE,1,2.098
2011,NUTS,2010,UKE,1,1.613
2012,NUTS,2010,UKE,1,1.85
2013,NUTS,2010,UKE,1,5.063
2014,NUTS,2010,UKE,1,5.707
2015,NUTS,2010,UKE,1,5.098
2016,NUTS,2010,UKE,1,4.881
2017,NUTS,2010,UKE,1,3.536
2018,NUTS,2010,UKE,1,3.843
2010,NUTS,2010,UKE1,2,0.0
2011,NUTS,2010,UKE1,2,0.0
2012,NUTS,2010,UKE1,2,0.0
2014,NUTS,2010,UKE1,2,0.0
2015,NUTS,2010,UKE1,2,0.0
2016,NUTS,2010,UKE1,2,0.0
2017,NUTS,2010,UKE1,2,0.0
2018,NUTS,2010,UKE1,2,0.0
2010,NUTS,2010,UKE2,2,0.0
2011,NUTS,2010,UKE2,2,0.0
2012,NUTS,2010,UKE2,2,0.0
2013,NUTS,2010,UKE2,2,0.118
2014,NUTS,2010,UKE2,2,0.124
2015,NUTS,2010,UKE2,2,0.0
2016,NUTS,2010,UKE2,2,0.0
2017,NUTS,2010,UKE2,2,0.0
2018,NUTS,2010,UKE2,2,0.0
2010,NUTS,2010,UKE3,2,2.098
2011,NUTS,2010,UKE3,2,1.613
2012,NUTS,2010,UKE3,2,1.85
2013,NUTS,2010,UKE3,2,1.648
2014,NUTS,2010,UKE3,2,1.861
2015,NUTS,2010,UKE3,2,4.96
2016,NUTS,2010,UKE3,2,4.759
2017,NUTS,2010,UKE3,2,3.536
2018,NUTS,2010,UKE3,2,3.73
2010,NUTS,2010,UKE4,2,0.0
2011,NUTS,2010,UKE4,2,0.0
2012,NUTS,2010,UKE4,2,0.0
2014,NUTS,2010,UKE4,2,3.722
2015,NUTS,2010,UKE4,2,0.138
2016,NUTS,2010,UKE4,2,0.122
2017,NUTS,2010,UKE4,2,0.114
2018,NUTS,2010,UKE4,2,0.113
1995,NUTS,2010,UKF,1,13.272
2010,NUTS,2010,UKF,1,5.479
2011,NUTS,2010,UKF,1,4.148
2012,NUTS,2010,UKF,1,4.563
2013,NUTS,2010,UKF,1,2.59
2014,NUTS,2010,UKF,1,2.977
2015,NUTS,2010,UKF,1,2.342
2016,NUTS,2010,UKF,1,2.197
2017,NUTS,2010,UKF,1,2.509
2018,NUTS,2010,UKF,1,2.713
2010,NUTS,2010,UKF1,2,0.117
2011,NUTS,2010,UKF1,2,0.115
2012,NUTS,2010,UKF1,2,0.123
2014,NUTS,2010,UKF1,2,0.124
2015,NUTS,2010,UKF1,2,0.0
2016,NUTS,2010,UKF1,2,0.0
2017,NUTS,2010,UKF1,2,0.0
2018,NUTS,2010,UKF1,2,0.0
2010,NUTS,2010,UKF2,2,5.363
2011,NUTS,2010,UKF2,2,4.033
2012,NUTS,2010,UKF2,2,4.44
2013,NUTS,2010,UKF2,2,2.473
2014,NUTS,2010,UKF2,2,2.853
2015,NUTS,2010,UKF2,2,2.342
2016,NUTS,2010,UKF2,2,2.197
2017,NUTS,2010,UKF2,2,2.509
2018,NUTS,2010,UKF2,2,2.713
2010,NUTS,2010,UKF3,2,0.0
2011,NUTS,2010,UKF3,2,0.0
2012,NUTS,2010,UKF3,2,0.0
2014,NUTS,2010,UKF3,2,0.0
2015,NUTS,2010,UKF3,2,0.0
2016,NUTS,2010,UKF3,2,0.0
2017,NUTS,2010,UKF3,2,0.0
2018,NUTS,2010,UKF3,2,0.0
1995,NUTS,2010,UKG,1,14.479
2010,NUTS,2010,UKG,1,5.945
2011,NUTS,2010,UKG,1,4.494
2012,NUTS,2010,UKG,1,4.933
2013,NUTS,2010,UKG,1,0.471
2014,NUTS,2010,UKG,1,0.496
2017,NUTS,2010,UKG,1,11.977
2018,NUTS,2010,UKG,1,12.999
2010,NUTS,2010,UKG1,2,3.731
2011,NUTS,2010,UKG1,2,2.765
2012,NUTS,2010,UKG1,2,3.083
2014,NUTS,2010,UKG1,2,0.124
2018,NUTS,2010,UKG1,2,0.0
2010,NUTS,2010,UKG2,2,1.865
2011,NUTS,2010,UKG2,2,1.383
2012,NUTS,2010,UKG2,2,1.48
2014,NUTS,2010,UKG2,2,0.248
2018,NUTS,2010,UKG2,2,2.035
2010,NUTS,2010,UKG3,2,0.466
2011,NUTS,2010,UKG3,2,0.346
2012,NUTS,2010,UKG3,2,0.37
2014,NUTS,2010,UKG3,2,0.124
2018,NUTS,2010,UKG3,2,10.964
1995,NUTS,2010,UKH,1,39.817
2010,NUTS,2010,UKH,1,333.178
2011,NUTS,2010,UKH,1,250.029
2012,NUTS,2010,UKH,1,277.716
2013,NUTS,2010,UKH,1,306.017
2014,NUTS,2010,UKH,1,344.746
2017,NUTS,2010,UKH,1,262.576
2018,NUTS,2010,UKH,1,284.051
2010,NUTS,2010,UKH1,2,305.782
2011,NUTS,2010,UKH1,2,229.404
2012,NUTS,2010,UKH1,2,254.779
2013,NUTS,2010,UKH1,2,225.833
2014,NUTS,2010,UKH1,2,254.435
2018,NUTS,2010,UKH1,2,209.789
2010,NUTS,2010,UKH2,2,27.512
2011,NUTS,2010,UKH2,2,20.625
2012,NUTS,2010,UKH2,2,22.938
2014,NUTS,2010,UKH2,2,88.699
2018,NUTS,2010,UKH2,2,74.263
2010,NUTS,2010,UKH3,2,0.0
2011,NUTS,2010,UKH3,2,0.0
2012,NUTS,2010,UKH3,2,0.0
2014,NUTS,2010,UKH3,2,1.613
2018,NUTS,2010,UKH3,2,0.0
1995,NUTS,2010,UKI,1,13.272
2010,NUTS,2010,UKI,1,178.946
2011,NUTS,2010,UKI,1,134.232
2012,NUTS,2010,UKI,1,149.094
2013,NUTS,2010,UKI,1,173.908
2014,NUTS,2010,UKI,1,195.881
2015,NUTS,2010,UKI,1,261.918
2016,NUTS,2010,UKI,1,255.4
2017,NUTS,2010,UKI,1,367.971
2018,NUTS,2010,UKI,1,398.101
2011,NUTS,2010,UKI3,2,117.41
2012,NUTS,2010,UKI3,2,130.349
2014,NUTS,2010,UKI3,2,118.968
2015,NUTS,2010,UKI3,2,144.255
2016,NUTS,2010,UKI3,2,140.696
2017,NUTS,2010,UKI3,2,202.578
2018,NUTS,2010,UKI3,2,219.17
2011,NUTS,2010,UKI4,2,11.061
2012,NUTS,2010,UKI4,2,12.332
2014,NUTS,2010,UKI4,2,3.722
2015,NUTS,2010,UKI4,2,13.089
2016,NUTS,2010,UKI4,2,12.813
2017,NUTS,2010,UKI4,2,18.478
2018,NUTS,2010,UKI4,2,20.007
2011,NUTS,2010,UKI5,2,0.0
2012,NUTS,2010,UKI5,2,0.0
2014,NUTS,2010,UKI5,2,0.0
2015,NUTS,2010,UKI5,2,1.378
2016,NUTS,2010,UKI5,2,1.342
2017,NUTS,2010,UKI5,2,2.053
2018,NUTS,2010,UKI5,2,2.148
2011,NUTS,2010,UKI6,2,0.0
2012,NUTS,2010,UKI6,2,0.0
2014,NUTS,2010,UKI6,2,73.192
2015,NUTS,2010,UKI6,2,37.2
2016,NUTS,2010,UKI6,2,36.364
2017,NUTS,2010,UKI6,2,52.355
2018,NUTS,2010,UKI6,2,56.629
2011,NUTS,2010,UKI7,2,5.761
2012,NUTS,2010,UKI7,2,6.413
2014,NUTS,2010,UKI7,2,0.0
2015,NUTS,2010,UKI7,2,65.858
2016,NUTS,2010,UKI7,2,64.186
2017,NUTS,2010,UKI7,2,92.506
2018,NUTS,2010,UKI7,2,100.147
1995,NUTS,2010,UKJ,1,38.61
2010,NUTS,2010,UKJ,1,163.675
2011,NUTS,2010,UKJ,1,122.825
2012,NUTS,2010,UKJ,1,136.392
2013,NUTS,2010,UKJ,1,24.255
2014,NUTS,2010,UKJ,1,27.292
2015,NUTS,2010,UKJ,1,120.97
2016,NUTS,2010,UKJ,1,117.999
2017,NUTS,2010,UKJ,1,97.297
2018,NUTS,2010,UKJ,1,105.233
2010,NUTS,2010,UKJ1,2,75.192
2011,NUTS,2010,UKJ1,2,56.458
2012,NUTS,2010,UKJ1,2,62.646
2013,NUTS,2010,UKJ1,2,10.008
2014,NUTS,2010,UKJ1,2,11.289
2015,NUTS,2010,UKJ1,2,18.049
2016,NUTS,2010,UKJ1,2,17.572
2017,NUTS,2010,UKJ1,2,14.486
2018,NUTS,2010,UKJ1,2,15.712
2010,NUTS,2010,UKJ2,2,88.016
2011,NUTS,2010,UKJ2,2,66.021
2012,NUTS,2010,UKJ2,2,73.375
2013,NUTS,2010,UKJ2,2,13.423
2014,NUTS,2010,UKJ2,2,15.135
2015,NUTS,2010,UKJ2,2,96.859
2016,NUTS,2010,UKJ2,2,94.448
2017,NUTS,2010,UKJ2,2,77.906
2018,NUTS,2010,UKJ2,2,84.209
2010,NUTS,2010,UKJ3,2,0.466
2011,NUTS,2010,UKJ3,2,0.346
2012,NUTS,2010,UKJ3,2,0.37
2014,NUTS,2010,UKJ3,2,0.744
2015,NUTS,2010,UKJ3,2,6.062
2016,NUTS,2010,UKJ3,2,5.979
2017,NUTS,2010,UKJ3,2,4.905
2018,NUTS,2010,UKJ3,2,5.313
2010,NUTS,2010,UKJ4,2,0.0
2011,NUTS,2010,UKJ4,2,0.0
2012,NUTS,2010,UKJ4,2,0.0
2014,NUTS,2010,UKJ4,2,0.124
2015,NUTS,2010,UKJ4,2,0.0
2016,NUTS,2010,UKJ4,2,0.0
2017,NUTS,2010,UKJ4,2,0.0
2018,NUTS,2010,UKJ4,2,0.0
1995,NUTS,2010,UKK,1,15.685
2010,NUTS,2010,UKK,1,16.088
2011,NUTS,2010,UKK,1,12.098
2012,NUTS,2010,UKK,1,13.442
2013,NUTS,2010,UKK,1,20.37
2014,NUTS,2010,UKK,1,22.95
2015,NUTS,2010,UKK,1,26.454
2016,NUTS,2010,UKK,1,25.869
2017,NUTS,2010,UKK,1,18.592
2018,NUTS,2010,UKK,1,20.12
2010,NUTS,2010,UKK1,2,1.982
2011,NUTS,2010,UKK1,2,1.498
2012,NUTS,2010,UKK1,2,1.603
2014,NUTS,2010,UKK1,2,1.489
2015,NUTS,2010,UKK1,2,1.24
2016,NUTS,2010,UKK1,2,1.098
2017,NUTS,2010,UKK1,2,0.798
2018,NUTS,2010,UKK1,2,0.904
2010,NUTS,2010,UKK2,2,0.583
2011,NUTS,2010,UKK2,2,0.461
2012,NUTS,2010,UKK2,2,0.617
2014,NUTS,2010,UKK2,2,3.846
2015,NUTS,2010,UKK2,2,3.72
2016,NUTS,2010,UKK2,2,3.539
2017,NUTS,2010,UKK2,2,2.624
2018,NUTS,2010,UKK2,2,2.826
2010,NUTS,2010,UKK3,2,0.0
2011,NUTS,2010,UKK3,2,0.0
2012,NUTS,2010,UKK3,2,0.0
2013,NUTS,2010,UKK3,2,0.0
2014,NUTS,2010,UKK3,2,0.0
2015,NUTS,2010,UKK3,2,0.0
2016,NUTS,2010,UKK3,2,0.0
2017,NUTS,2010,UKK3,2,0.0
2018,NUTS,2010,UKK3,2,0.0
2010,NUTS,2010,UKK4,2,13.523
2011,NUTS,2010,UKK4,2,10.139
2012,NUTS,2010,UKK4,2,11.222
2013,NUTS,2010,UKK4,2,15.66
2014,NUTS,2010,UKK4,2,17.616
2015,NUTS,2010,UKK4,2,21.631
2016,NUTS,2010,UKK4,2,21.11
2017,NUTS,2010,UKK4,2,15.171
2018,NUTS,2010,UKK4,2,16.503
1995,NUTS,2010,UKL,1,2.413
2010,NUTS,2010,UKL,1,2.798
2011,NUTS,2010,UKL,1,2.074
2012,NUTS,2010,UKL,1,2.343
2013,NUTS,2010,UKL,1,1.766
2014,NUTS,2010,UKL,1,1.985
2010,NUTS,2010,UKL1,2,2.098
2011,NUTS,2010,UKL1,2,1.613
2012,NUTS,2010,UKL1,2,1.85
2014,NUTS,2010,UKL1,2,1.861
2010,NUTS,2010,UKL2,2,0.583
2011,NUTS,2010,UKL2,2,0.461
2012,NUTS,2010,UKL2,2,0.493
2014,NUTS,2010,UKL2,2,0.124
1995,NUTS,2010,UKM,1,7.239
2010,NUTS,2010,UKM,1,13.64
2011,NUTS,2010,UKM,1,10.255
2012,NUTS,2010,UKM,1,11.345
2013,NUTS,2010,UKM,1,9.184
2014,NUTS,2010,UKM,1,10.421
2015,NUTS,2010,UKM,1,43.952
2016,NUTS,2010,UKM,1,42.831
2017,NUTS,2010,UKM,1,45.055
2018,NUTS,2010,UKM,1,48.717
2010,NUTS,2010,UKM2,2,8.16
2011,NUTS,2010,UKM2,2,6.107
2012,NUTS,2010,UKM2,2,6.783
2013,NUTS,2010,UKM2,2,4.357
2014,NUTS,2010,UKM2,2,4.962
2015,NUTS,2010,UKM2,2,6.2
2016,NUTS,2010,UKM2,2,5.979
2017,NUTS,2010,UKM2,2,6.274
2010,NUTS,2010,UKM3,2,0.35
2011,NUTS,2010,UKM3,2,0.23
2012,NUTS,2010,UKM3,2,0.247
2014,NUTS,2010,UKM3,2,0.248
2015,NUTS,2010,UKM3,2,33.067
2016,NUTS,2010,UKM3,2,32.215
2017,NUTS,2010,UKM3,2,33.877
2010,NUTS,2010,UKM5,2,0.0
2011,NUTS,2010,UKM5,2,0.0
2012,NUTS,2010,UKM5,2,0.0
2013,NUTS,2010,UKM5,2,0.0
2014,NUTS,2010,UKM5,2,0.0
2015,NUTS,2010,UKM5,2,0.0
2016,NUTS,2010,UKM5,2,0.0
2017,NUTS,2010,UKM5,2,0.0
2018,NUTS,2010,UKM5,2,0.0
2010,NUTS,2010,UKM6,2,5.246
2011,NUTS,2010,UKM6,2,3.918
2012,NUTS,2010,UKM6,2,4.316
2014,NUTS,2010,UKM6,2,5.21
2015,NUTS,2010,UKM6,2,4.685
2016,NUTS,2010,UKM6,2,4.637
2017,NUTS,2010,UKM6,2,4.905
2018,NUTS,2010,UKM6,2,5.2
2014,NUTS,2010,UKM7,2,4.962
2015,NUTS,2010,UKM7,2,6.2
2016,NUTS,2010,UKM7,2,5.979
2017,NUTS,2010,UKM7,2,6.274
2018,NUTS,2010,UKM7,2,6.895
2014,NUTS,2010,UKM8,2,0.248
2015,NUTS,2010,UKM8,2,33.067
2016,NUTS,2010,UKM8,2,32.215
2017,NUTS,2010,UKM8,2,33.877
2018,NUTS,2010,UKM8,2,36.623
2014,NUTS,2010,UKM9,2,0.0
2015,NUTS,2010,UKM9,2,0.0
2016,NUTS,2010,UKM9,2,0.0
2017,NUTS,2010,UKM9,2,0.0
2018,NUTS,2010,UKM9,2,0.0
1995,NUTS,2010,UKN,1,1.207
2010,NUTS,2010,UKN,1,0.466
2011,NUTS,2010,UKN,1,0.346
2012,NUTS,2010,UKN,1,0.37
2014,NUTS,2010,UKN,1,0.124
1995,NUTS,2010,UKN0,2,1.207
2010,NUTS,2010,UKN0,2,0.466
2011,NUTS,2010,UKN0,2,0.346
2012,NUTS,2010,UKN0,2,0.37
2014,NUTS,2010,UKN0,2,0.124
1980,NUTS,2010,US,0,1519.787
1981,NUTS,2010,US,0,1598.224
1982,NUTS,2010,US,0,1954.557
1983,NUTS,2010,US,0,2443.798
1984,NUTS,2010,US,0,3182.654
1985,NUTS,2010,US,0,3617.582
1986,NUTS,2010,US,0,2913.315
1987,NUTS,2010,US,0,2610.319
1988,NUTS,2010,US,0,2716.734
1989,NUTS,2010,US,0,3330.027
1990,NUTS,2010,US,0,3240.097
1991,NUTS,2010,US,0,3754.113
1992,NUTS,2010,US,0,3846.091
1993,NUTS,2010,US,0,4498.122
1994,NUTS,2010,US,0,4706.671
1995,NUTS,2010,US,0,4454.734
1996,NUTS,2010,US,0,4890.328
1997,NUTS,2010,US,0,5843.33
1998,NUTS,2010,US,0,6548.033
1999,NUTS,2010,US,0,7742.541
2000,NUTS,2010,US,0,10592.248
2001,NUTS,2010,US,0,12500.0
2002,NUTS,2010,US,0,12891.286
2003,NUTS,2010,US,0,11699.965
2004,NUTS,2010,US,0,11203.473
2005,NUTS,2010,US,0,11723.334
2006,NUTS,2010,US,0,11510.035
2007,NUTS,2010,US,0,11089.383
2008,NUTS,2010,US,0,11163.992
2009,NUTS,2010,US,0,13033.41
2010,NUTS,2010,US,0,14046.164
2011,NUTS,2010,US,0,13140.086
2012,NUTS,2010,US,0,13900.996
2013,NUTS,2010,US,0,14065.959
2014,NUTS,2010,US,0,14916.824
2015,NUTS,2010,US,0,18733.664
2016,NUTS,2010,US,0,20644.141
2017,NUTS,2010,US,0,22413.03
2018,NUTS,2010,US,0,22621.507
2019,NUTS,2010,US,0,24970.076
