year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_eur_gov
1998,NUTS,2010,ITC4,2,254.832
1999,NUTS,2010,ITC4,2,248.7
2000,NUTS,2010,ITC4,2,278.73
2003,NUTS,2010,ITC4,2,226.0
2004,NUTS,2010,ITC4,2,223.0
2005,NUTS,2010,ITC4,2,216.0
2007,NUTS,2010,ITC4,2,196.2
2008,NUTS,2010,ITC4,2,176.2
2009,NUTS,2010,ITC4,2,188.3
2010,NUTS,2010,ITC4,2,222.1
2011,NUTS,2010,ITC4,2,225.5
2012,NUTS,2010,ITC4,2,297.1
2013,NUTS,2010,ITC4,2,283.4
2014,NUTS,2010,ITC4,2,270.148
2015,NUTS,2010,ITC4,2,272.1
2016,NUTS,2010,ITC4,2,236.309
2017,NUTS,2010,ITC4,2,210.905
2018,NUTS,2010,ITC4,2,218.943
2019,NUTS,2010,ITC4,2,253.537
1991,NUTS,2010,ITF,1,190.376
1992,NUTS,2010,ITF,1,204.393
1993,NUTS,2010,ITF,1,181.523
1994,NUTS,2010,ITF,1,174.5
1995,NUTS,2010,ITF,1,164.64
1996,NUTS,2010,ITF,1,159.632
1997,NUTS,2010,ITF,1,183.962
1998,NUTS,2010,ITF,1,227.934
1999,NUTS,2010,ITF,1,211.8
2000,NUTS,2010,ITF,1,228.31
2003,NUTS,2010,ITF,1,274.0
2004,NUTS,2010,ITF,1,286.0
2005,NUTS,2010,ITF,1,259.0
2007,NUTS,2010,ITF,1,256.8
2008,NUTS,2010,ITF,1,284.6
2009,NUTS,2010,ITF,1,282.4
2010,NUTS,2010,ITF,1,299.7
2011,NUTS,2010,ITF,1,274.1
2012,NUTS,2010,ITF,1,375.8
2013,NUTS,2010,ITF,1,351.5
2014,NUTS,2010,ITF,1,382.535
2015,NUTS,2010,ITF,1,367.0
2016,NUTS,2010,ITF,1,351.176
2017,NUTS,2010,ITF,1,339.363
2018,NUTS,2010,ITF,1,341.347
2019,NUTS,2010,ITF,1,361.987
1991,NUTS,2010,ITF1,2,17.997
1992,NUTS,2010,ITF1,2,25.57
1993,NUTS,2010,ITF1,2,20.949
1994,NUTS,2010,ITF1,2,26.451
1995,NUTS,2010,ITF1,2,18.498
1996,NUTS,2010,ITF1,2,21.933
1997,NUTS,2010,ITF1,2,18.266
1998,NUTS,2010,ITF1,2,17.832
1999,NUTS,2010,ITF1,2,23.7
2000,NUTS,2010,ITF1,2,26.21
2003,NUTS,2010,ITF1,2,36.0
2004,NUTS,2010,ITF1,2,39.0
2005,NUTS,2010,ITF1,2,45.0
2007,NUTS,2010,ITF1,2,44.8
2008,NUTS,2010,ITF1,2,20.0
2009,NUTS,2010,ITF1,2,29.7
2010,NUTS,2010,ITF1,2,31.8
2011,NUTS,2010,ITF1,2,31.9
2012,NUTS,2010,ITF1,2,38.0
2013,NUTS,2010,ITF1,2,38.4
2014,NUTS,2010,ITF1,2,38.597
2015,NUTS,2010,ITF1,2,43.6
2016,NUTS,2010,ITF1,2,39.726
2017,NUTS,2010,ITF1,2,41.269
2018,NUTS,2010,ITF1,2,41.164
2019,NUTS,2010,ITF1,2,41.743
1991,NUTS,2010,ITF2,2,0.556
1992,NUTS,2010,ITF2,2,1.384
1993,NUTS,2010,ITF2,2,0.894
1994,NUTS,2010,ITF2,2,0.991
1995,NUTS,2010,ITF2,2,0.909
1996,NUTS,2010,ITF2,2,1.097
1997,NUTS,2010,ITF2,2,3.212
1998,NUTS,2010,ITF2,2,0.697
1999,NUTS,2010,ITF2,2,0.8
2000,NUTS,2010,ITF2,2,0.92
2003,NUTS,2010,ITF2,2,3.0
2004,NUTS,2010,ITF2,2,4.0
2005,NUTS,2010,ITF2,2,4.0
2007,NUTS,2010,ITF2,2,4.5
2008,NUTS,2010,ITF2,2,2.9
2009,NUTS,2010,ITF2,2,5.6
2010,NUTS,2010,ITF2,2,5.4
2011,NUTS,2010,ITF2,2,2.1
2012,NUTS,2010,ITF2,2,2.0
2013,NUTS,2010,ITF2,2,2.2
2014,NUTS,2010,ITF2,2,1.59
2015,NUTS,2010,ITF2,2,2.2
2016,NUTS,2010,ITF2,2,1.925
2017,NUTS,2010,ITF2,2,1.829
2018,NUTS,2010,ITF2,2,1.811
2019,NUTS,2010,ITF2,2,2.545
1991,NUTS,2010,ITF3,2,101.44
1992,NUTS,2010,ITF3,2,103.544
1993,NUTS,2010,ITF3,2,94.847
1994,NUTS,2010,ITF3,2,87.482
1995,NUTS,2010,ITF3,2,88.392
1996,NUTS,2010,ITF3,2,95.147
1997,NUTS,2010,ITF3,2,116.018
1998,NUTS,2010,ITF3,2,135.186
1999,NUTS,2010,ITF3,2,114.0
2000,NUTS,2010,ITF3,2,114.63
2003,NUTS,2010,ITF3,2,147.0
2004,NUTS,2010,ITF3,2,154.0
2005,NUTS,2010,ITF3,2,126.0
2007,NUTS,2010,ITF3,2,89.8
2008,NUTS,2010,ITF3,2,143.8
2009,NUTS,2010,ITF3,2,146.6
2010,NUTS,2010,ITF3,2,127.6
2011,NUTS,2010,ITF3,2,124.7
2012,NUTS,2010,ITF3,2,172.3
2013,NUTS,2010,ITF3,2,173.4
2014,NUTS,2010,ITF3,2,195.032
2015,NUTS,2010,ITF3,2,184.9
2016,NUTS,2010,ITF3,2,180.882
2017,NUTS,2010,ITF3,2,168.683
2018,NUTS,2010,ITF3,2,169.284
2019,NUTS,2010,ITF3,2,185.582
1991,NUTS,2010,ITF4,2,41.538
1992,NUTS,2010,ITF4,2,40.971
1993,NUTS,2010,ITF4,2,36.66
1994,NUTS,2010,ITF4,2,33.66
1995,NUTS,2010,ITF4,2,33.952
1996,NUTS,2010,ITF4,2,23.91
1997,NUTS,2010,ITF4,2,33.621
1998,NUTS,2010,ITF4,2,55.091
1999,NUTS,2010,ITF4,2,50.4
2000,NUTS,2010,ITF4,2,47.13
2003,NUTS,2010,ITF4,2,62.0
2004,NUTS,2010,ITF4,2,63.0
2005,NUTS,2010,ITF4,2,57.0
2007,NUTS,2010,ITF4,2,66.6
2008,NUTS,2010,ITF4,2,70.0
2009,NUTS,2010,ITF4,2,55.3
2010,NUTS,2010,ITF4,2,84.4
2011,NUTS,2010,ITF4,2,69.5
2012,NUTS,2010,ITF4,2,114.9
2013,NUTS,2010,ITF4,2,88.9
2014,NUTS,2010,ITF4,2,90.587
2015,NUTS,2010,ITF4,2,85.4
2016,NUTS,2010,ITF4,2,82.726
2017,NUTS,2010,ITF4,2,79.574
2018,NUTS,2010,ITF4,2,82.329
2019,NUTS,2010,ITF4,2,80.528
1991,NUTS,2010,ITF5,2,19.626
1992,NUTS,2010,ITF5,2,23.689
1993,NUTS,2010,ITF5,2,19.886
1994,NUTS,2010,ITF5,2,16.471
1995,NUTS,2010,ITF5,2,13.772
1996,NUTS,2010,ITF5,2,10.023
1997,NUTS,2010,ITF5,2,3.111
1998,NUTS,2010,ITF5,2,5.479
1999,NUTS,2010,ITF5,2,9.5
2000,NUTS,2010,ITF5,2,25.8
2003,NUTS,2010,ITF5,2,10.0
2004,NUTS,2010,ITF5,2,10.0
2005,NUTS,2010,ITF5,2,10.0
2007,NUTS,2010,ITF5,2,33.8
2008,NUTS,2010,ITF5,2,30.7
2009,NUTS,2010,ITF5,2,29.3
2010,NUTS,2010,ITF5,2,34.0
2011,NUTS,2010,ITF5,2,29.0
2012,NUTS,2010,ITF5,2,29.7
2013,NUTS,2010,ITF5,2,30.0
2014,NUTS,2010,ITF5,2,31.114
2015,NUTS,2010,ITF5,2,31.4
2016,NUTS,2010,ITF5,2,28.755
2017,NUTS,2010,ITF5,2,30.859
2018,NUTS,2010,ITF5,2,30.634
2019,NUTS,2010,ITF5,2,31.647
1991,NUTS,2010,ITF6,2,9.207
1992,NUTS,2010,ITF6,2,9.248
1993,NUTS,2010,ITF6,2,8.287
1994,NUTS,2010,ITF6,2,9.444
1995,NUTS,2010,ITF6,2,9.117
1996,NUTS,2010,ITF6,2,7.532
1997,NUTS,2010,ITF6,2,9.735
1998,NUTS,2010,ITF6,2,13.748
1999,NUTS,2010,ITF6,2,13.3
2000,NUTS,2010,ITF6,2,13.6
2003,NUTS,2010,ITF6,2,16.0
2004,NUTS,2010,ITF6,2,16.0
2005,NUTS,2010,ITF6,2,17.0
2007,NUTS,2010,ITF6,2,17.3
2008,NUTS,2010,ITF6,2,17.2
2009,NUTS,2010,ITF6,2,15.9
2010,NUTS,2010,ITF6,2,16.5
2011,NUTS,2010,ITF6,2,16.9
2012,NUTS,2010,ITF6,2,18.9
2013,NUTS,2010,ITF6,2,18.6
2014,NUTS,2010,ITF6,2,25.615
2015,NUTS,2010,ITF6,2,19.5
2016,NUTS,2010,ITF6,2,17.162
2017,NUTS,2010,ITF6,2,17.149
2018,NUTS,2010,ITF6,2,16.125
2019,NUTS,2010,ITF6,2,19.942
1991,NUTS,2010,ITG,1,95.062
1992,NUTS,2010,ITG,1,87.755
1993,NUTS,2010,ITG,1,87.601
1994,NUTS,2010,ITG,1,69.191
1995,NUTS,2010,ITG,1,72.566
1996,NUTS,2010,ITG,1,77.503
1997,NUTS,2010,ITG,1,81.895
1998,NUTS,2010,ITG,1,97.629
1999,NUTS,2010,ITG,1,92.0
2000,NUTS,2010,ITG,1,96.8
2003,NUTS,2010,ITG,1,120.0
2004,NUTS,2010,ITG,1,136.0
2005,NUTS,2010,ITG,1,135.0
2007,NUTS,2010,ITG,1,89.9
2008,NUTS,2010,ITG,1,82.8
2009,NUTS,2010,ITG,1,107.0
2010,NUTS,2010,ITG,1,123.2
2011,NUTS,2010,ITG,1,162.9
2012,NUTS,2010,ITG,1,191.3
2013,NUTS,2010,ITG,1,184.0
2014,NUTS,2010,ITG,1,194.294
2015,NUTS,2010,ITG,1,200.1
2016,NUTS,2010,ITG,1,185.132
2017,NUTS,2010,ITG,1,185.541
2018,NUTS,2010,ITG,1,211.024
2019,NUTS,2010,ITG,1,225.791
1991,NUTS,2010,ITG1,2,52.804
1992,NUTS,2010,ITG1,2,52.294
1993,NUTS,2010,ITG1,2,53.854
1994,NUTS,2010,ITG1,2,43.66
1995,NUTS,2010,ITG1,2,47.423
1996,NUTS,2010,ITG1,2,46.901
1997,NUTS,2010,ITG1,2,52.69
1998,NUTS,2010,ITG1,2,65.651
1999,NUTS,2010,ITG1,2,61.2
2000,NUTS,2010,ITG1,2,63.1
2003,NUTS,2010,ITG1,2,82.0
2004,NUTS,2010,ITG1,2,94.0
2005,NUTS,2010,ITG1,2,95.0
2007,NUTS,2010,ITG1,2,75.7
2008,NUTS,2010,ITG1,2,60.6
2009,NUTS,2010,ITG1,2,72.4
2010,NUTS,2010,ITG1,2,82.7
2011,NUTS,2010,ITG1,2,92.2
2012,NUTS,2010,ITG1,2,121.1
2013,NUTS,2010,ITG1,2,115.2
2014,NUTS,2010,ITG1,2,128.024
2015,NUTS,2010,ITG1,2,131.0
2016,NUTS,2010,ITG1,2,117.376
2017,NUTS,2010,ITG1,2,119.448
2018,NUTS,2010,ITG1,2,136.208
2019,NUTS,2010,ITG1,2,148.204
1991,NUTS,2010,ITG2,2,42.258
1992,NUTS,2010,ITG2,2,35.461
1993,NUTS,2010,ITG2,2,33.747
1994,NUTS,2010,ITG2,2,25.531
1995,NUTS,2010,ITG2,2,25.143
1996,NUTS,2010,ITG2,2,30.602
1997,NUTS,2010,ITG2,2,29.205
1998,NUTS,2010,ITG2,2,31.979
1999,NUTS,2010,ITG2,2,30.8
2000,NUTS,2010,ITG2,2,33.7
2003,NUTS,2010,ITG2,2,38.0
2004,NUTS,2010,ITG2,2,42.0
2005,NUTS,2010,ITG2,2,40.0
2007,NUTS,2010,ITG2,2,14.2
2008,NUTS,2010,ITG2,2,22.2
2009,NUTS,2010,ITG2,2,34.6
2010,NUTS,2010,ITG2,2,40.5
2011,NUTS,2010,ITG2,2,70.7
2012,NUTS,2010,ITG2,2,70.2
2013,NUTS,2010,ITG2,2,68.8
2014,NUTS,2010,ITG2,2,66.27
2015,NUTS,2010,ITG2,2,69.1
2016,NUTS,2010,ITG2,2,67.756
2017,NUTS,2010,ITG2,2,66.093
2018,NUTS,2010,ITG2,2,74.816
2019,NUTS,2010,ITG2,2,77.587
1991,NUTS,2010,ITH,1,302.362
1992,NUTS,2010,ITH,1,312.512
1993,NUTS,2010,ITH,1,277.064
1994,NUTS,2010,ITH,1,252.437
1995,NUTS,2010,ITH,1,228.388
1996,NUTS,2010,ITH,1,221.143
1997,NUTS,2010,ITH,1,239.061
1998,NUTS,2010,ITH,1,258.518
1999,NUTS,2010,ITH,1,240.5
2000,NUTS,2010,ITH,1,276.91
2003,NUTS,2010,ITH,1,312.0
2004,NUTS,2010,ITH,1,338.0
2005,NUTS,2010,ITH,1,329.0
2007,NUTS,2010,ITH,1,729.6
2008,NUTS,2010,ITH,1,392.1
2009,NUTS,2010,ITH,1,436.6
2010,NUTS,2010,ITH,1,464.7
2011,NUTS,2010,ITH,1,444.0
2012,NUTS,2010,ITH,1,510.3
2013,NUTS,2010,ITH,1,520.4
2014,NUTS,2010,ITH,1,484.962
2015,NUTS,2010,ITH,1,489.0
2016,NUTS,2010,ITH,1,467.535
2017,NUTS,2010,ITH,1,456.306
2018,NUTS,2010,ITH,1,526.862
2019,NUTS,2010,ITH,1,557.041
2003,NUTS,2010,ITH1,2,1.0
2004,NUTS,2010,ITH1,2,13.0
2005,NUTS,2010,ITH1,2,7.0
2007,NUTS,2010,ITH1,2,1.9
2008,NUTS,2010,ITH1,2,9.7
2009,NUTS,2010,ITH1,2,11.2
2010,NUTS,2010,ITH1,2,24.2
2011,NUTS,2010,ITH1,2,27.8
2012,NUTS,2010,ITH1,2,29.0
2013,NUTS,2010,ITH1,2,32.6
2014,NUTS,2010,ITH1,2,2.01
2015,NUTS,2010,ITH1,2,1.2
2016,NUTS,2010,ITH1,2,1.62
2017,NUTS,2010,ITH1,2,1.34
2018,NUTS,2010,ITH1,2,15.436
2019,NUTS,2010,ITH1,2,16.755
2003,NUTS,2010,ITH2,2,70.0
2004,NUTS,2010,ITH2,2,66.0
2005,NUTS,2010,ITH2,2,70.0
2007,NUTS,2010,ITH2,2,66.1
2008,NUTS,2010,ITH2,2,72.5
2009,NUTS,2010,ITH2,2,75.2
2010,NUTS,2010,ITH2,2,91.1
2011,NUTS,2010,ITH2,2,89.2
2012,NUTS,2010,ITH2,2,87.7
2013,NUTS,2010,ITH2,2,91.7
2014,NUTS,2010,ITH2,2,85.032
2015,NUTS,2010,ITH2,2,84.6
2016,NUTS,2010,ITH2,2,78.502
2017,NUTS,2010,ITH2,2,81.381
2018,NUTS,2010,ITH2,2,84.603
2019,NUTS,2010,ITH2,2,91.453
1991,NUTS,2010,ITH3,2,87.497
1992,NUTS,2010,ITH3,2,84.988
1993,NUTS,2010,ITH3,2,74.508
1994,NUTS,2010,ITH3,2,66.471
1995,NUTS,2010,ITH3,2,70.539
1996,NUTS,2010,ITH3,2,74.192
1997,NUTS,2010,ITH3,2,72.862
1998,NUTS,2010,ITH3,2,71.13
1999,NUTS,2010,ITH3,2,70.9
2000,NUTS,2010,ITH3,2,66.35
2003,NUTS,2010,ITH3,2,84.0
2004,NUTS,2010,ITH3,2,90.0
2005,NUTS,2010,ITH3,2,84.0
2007,NUTS,2010,ITH3,2,146.0
2008,NUTS,2010,ITH3,2,139.9
2009,NUTS,2010,ITH3,2,135.1
2010,NUTS,2010,ITH3,2,119.2
2011,NUTS,2010,ITH3,2,98.2
2012,NUTS,2010,ITH3,2,125.0
2013,NUTS,2010,ITH3,2,120.6
2014,NUTS,2010,ITH3,2,101.525
2015,NUTS,2010,ITH3,2,103.0
2016,NUTS,2010,ITH3,2,93.754
2017,NUTS,2010,ITH3,2,91.656
2018,NUTS,2010,ITH3,2,107.744
2019,NUTS,2010,ITH3,2,100.543
1991,NUTS,2010,ITH4,2,42.688
1992,NUTS,2010,ITH4,2,33.277
1993,NUTS,2010,ITH4,2,29.151
1994,NUTS,2010,ITH4,2,31.527
1995,NUTS,2010,ITH4,2,39.142
1996,NUTS,2010,ITH4,2,29.278
1997,NUTS,2010,ITH4,2,36.03
1998,NUTS,2010,ITH4,2,47.519
1999,NUTS,2010,ITH4,2,42.6
2000,NUTS,2010,ITH4,2,42.86
2003,NUTS,2010,ITH4,2,44.0
2004,NUTS,2010,ITH4,2,53.0
2005,NUTS,2010,ITH4,2,53.0
2007,NUTS,2010,ITH4,2,103.0
2008,NUTS,2010,ITH4,2,44.4
2009,NUTS,2010,ITH4,2,59.8
2010,NUTS,2010,ITH4,2,54.6
2011,NUTS,2010,ITH4,2,73.4
2012,NUTS,2010,ITH4,2,75.0
2013,NUTS,2010,ITH4,2,75.0
2014,NUTS,2010,ITH4,2,96.18
2015,NUTS,2010,ITH4,2,104.4
2016,NUTS,2010,ITH4,2,100.717
2017,NUTS,2010,ITH4,2,106.388
2018,NUTS,2010,ITH4,2,128.853
2019,NUTS,2010,ITH4,2,155.226
1991,NUTS,2010,ITH5,2,152.501
1992,NUTS,2010,ITH5,2,172.876
1993,NUTS,2010,ITH5,2,155.611
1994,NUTS,2010,ITH5,2,131.921
1995,NUTS,2010,ITH5,2,98.427
1996,NUTS,2010,ITH5,2,95.374
1997,NUTS,2010,ITH5,2,105.881
1998,NUTS,2010,ITH5,2,108.289
1999,NUTS,2010,ITH5,2,98.2
2000,NUTS,2010,ITH5,2,134.68
2003,NUTS,2010,ITH5,2,113.0
2004,NUTS,2010,ITH5,2,116.0
2005,NUTS,2010,ITH5,2,115.0
2007,NUTS,2010,ITH5,2,412.6
2008,NUTS,2010,ITH5,2,125.6
2009,NUTS,2010,ITH5,2,155.3
2010,NUTS,2010,ITH5,2,175.6
2011,NUTS,2010,ITH5,2,155.4
2012,NUTS,2010,ITH5,2,193.6
2013,NUTS,2010,ITH5,2,200.5
2014,NUTS,2010,ITH5,2,200.215
2015,NUTS,2010,ITH5,2,195.8
2016,NUTS,2010,ITH5,2,192.942
2017,NUTS,2010,ITH5,2,175.541
2018,NUTS,2010,ITH5,2,190.226
2019,NUTS,2010,ITH5,2,193.064
1991,NUTS,2010,ITI,1,1556.024
1992,NUTS,2010,ITI,1,1410.085
1993,NUTS,2010,ITI,1,1114.86
1994,NUTS,2010,ITI,1,1043.499
1995,NUTS,2010,ITI,1,933.297
1996,NUTS,2010,ITI,1,989.236
1997,NUTS,2010,ITI,1,1123.545
1998,NUTS,2010,ITI,1,1292.19
1999,NUTS,2010,ITI,1,1254.1
2000,NUTS,2010,ITI,1,1317.88
2003,NUTS,2010,ITI,1,1494.0
2004,NUTS,2010,ITI,1,1561.0
2005,NUTS,2010,ITI,1,1587.0
2007,NUTS,2010,ITI,1,1199.6
2008,NUTS,2010,ITI,1,1326.6
2009,NUTS,2010,ITI,1,1292.0
2010,NUTS,2010,ITI,1,1367.5
2011,NUTS,2010,ITI,1,1338.2
2012,NUTS,2010,ITI,1,1418.2
2013,NUTS,2010,ITI,1,1357.2
2014,NUTS,2010,ITI,1,1376.97
2015,NUTS,2010,ITI,1,1333.1
2016,NUTS,2010,ITI,1,1416.691
2017,NUTS,2010,ITI,1,1500.424
2018,NUTS,2010,ITI,1,1588.342
2019,NUTS,2010,ITI,1,1640.912
1991,NUTS,2010,ITI1,2,143.445
1992,NUTS,2010,ITI1,2,148.617
1993,NUTS,2010,ITI1,2,126.039
1994,NUTS,2010,ITI1,2,120.04
1995,NUTS,2010,ITI1,2,127.788
1996,NUTS,2010,ITI1,2,135.258
1997,NUTS,2010,ITI1,2,131.072
1998,NUTS,2010,ITI1,2,157.103
1999,NUTS,2010,ITI1,2,137.0
2000,NUTS,2010,ITI1,2,137.78
2003,NUTS,2010,ITI1,2,139.0
2004,NUTS,2010,ITI1,2,171.0
2005,NUTS,2010,ITI1,2,178.0
2007,NUTS,2010,ITI1,2,84.3
2008,NUTS,2010,ITI1,2,100.5
2009,NUTS,2010,ITI1,2,136.7
2010,NUTS,2010,ITI1,2,152.0
2011,NUTS,2010,ITI1,2,133.4
2012,NUTS,2010,ITI1,2,165.2
2013,NUTS,2010,ITI1,2,153.3
2014,NUTS,2010,ITI1,2,151.894
2015,NUTS,2010,ITI1,2,157.2
2016,NUTS,2010,ITI1,2,152.732
2017,NUTS,2010,ITI1,2,164.937
2018,NUTS,2010,ITI1,2,175.556
2019,NUTS,2010,ITI1,2,191.243
1991,NUTS,2010,ITI2,2,8.197
1992,NUTS,2010,ITI2,2,8.192
1993,NUTS,2010,ITI2,2,7.929
1994,NUTS,2010,ITI2,2,9.535
1995,NUTS,2010,ITI2,2,9.854
1996,NUTS,2010,ITI2,2,11.1
1997,NUTS,2010,ITI2,2,12.545
1998,NUTS,2010,ITI2,2,13.748
1999,NUTS,2010,ITI2,2,18.0
2000,NUTS,2010,ITI2,2,17.56
2003,NUTS,2010,ITI2,2,14.0
2004,NUTS,2010,ITI2,2,14.0
2005,NUTS,2010,ITI2,2,15.0
2007,NUTS,2010,ITI2,2,15.4
2008,NUTS,2010,ITI2,2,12.8
2009,NUTS,2010,ITI2,2,11.4
2010,NUTS,2010,ITI2,2,12.7
2011,NUTS,2010,ITI2,2,12.6
2012,NUTS,2010,ITI2,2,18.7
2013,NUTS,2010,ITI2,2,16.2
2014,NUTS,2010,ITI2,2,17.373
2015,NUTS,2010,ITI2,2,19.2
2016,NUTS,2010,ITI2,2,15.92
2017,NUTS,2010,ITI2,2,15.167
2018,NUTS,2010,ITI2,2,15.118
2019,NUTS,2010,ITI2,2,17.564
1991,NUTS,2010,ITI3,2,12.907
1992,NUTS,2010,ITI3,2,13.131
1993,NUTS,2010,ITI3,2,11.232
1994,NUTS,2010,ITI3,2,12.184
1995,NUTS,2010,ITI3,2,10.372
1996,NUTS,2010,ITI3,2,10.319
1997,NUTS,2010,ITI3,2,17.664
1998,NUTS,2010,ITI3,2,12.652
1999,NUTS,2010,ITI3,2,11.8
2000,NUTS,2010,ITI3,2,13.98
2003,NUTS,2010,ITI3,2,12.0
2004,NUTS,2010,ITI3,2,13.0
2005,NUTS,2010,ITI3,2,14.0
2007,NUTS,2010,ITI3,2,13.5
2008,NUTS,2010,ITI3,2,12.8
2009,NUTS,2010,ITI3,2,9.9
2010,NUTS,2010,ITI3,2,11.5
2011,NUTS,2010,ITI3,2,10.6
2012,NUTS,2010,ITI3,2,13.7
2013,NUTS,2010,ITI3,2,13.6
2014,NUTS,2010,ITI3,2,14.661
2015,NUTS,2010,ITI3,2,13.8
2016,NUTS,2010,ITI3,2,15.238
2017,NUTS,2010,ITI3,2,15.434
2018,NUTS,2010,ITI3,2,17.586
2019,NUTS,2010,ITI3,2,18.473
1991,NUTS,2010,ITI4,2,1391.475
1992,NUTS,2010,ITI4,2,1240.146
1993,NUTS,2010,ITI4,2,969.66
1994,NUTS,2010,ITI4,2,901.739
1995,NUTS,2010,ITI4,2,785.283
1996,NUTS,2010,ITI4,2,832.549
1997,NUTS,2010,ITI4,2,962.264
1998,NUTS,2010,ITI4,2,1108.687
1999,NUTS,2010,ITI4,2,1087.4
2000,NUTS,2010,ITI4,2,1148.56
2003,NUTS,2010,ITI4,2,1329.0
2004,NUTS,2010,ITI4,2,1363.0
2005,NUTS,2010,ITI4,2,1380.0
2007,NUTS,2010,ITI4,2,1086.4
2008,NUTS,2010,ITI4,2,1200.5
2009,NUTS,2010,ITI4,2,1134.0
2010,NUTS,2010,ITI4,2,1191.3
2011,NUTS,2010,ITI4,2,1181.6
2012,NUTS,2010,ITI4,2,1220.6
2013,NUTS,2010,ITI4,2,1174.1
2014,NUTS,2010,ITI4,2,1193.042
2015,NUTS,2010,ITI4,2,1142.9
2016,NUTS,2010,ITI4,2,1232.801
2017,NUTS,2010,ITI4,2,1304.886
2018,NUTS,2010,ITI4,2,1380.082
2019,NUTS,2010,ITI4,2,1413.632
1991,NUTS,2010,ITZZ,2,19.677
1992,NUTS,2010,ITZZ,2,21.359
1993,NUTS,2010,ITZZ,2,17.794
1994,NUTS,2010,ITZZ,2,22.518
1995,NUTS,2010,ITZZ,2,20.271
1996,NUTS,2010,ITZZ,2,22.289
1997,NUTS,2010,ITZZ,2,24.187
1998,NUTS,2010,ITZZ,2,31.48
1999,NUTS,2010,ITZZ,2,28.7
2000,NUTS,2010,ITZZ,2,33.02
1980,NUTS,2010,JP,0,1962.852
1981,NUTS,2010,JP,0,2695.399
1982,NUTS,2010,JP,0,2763.63
1983,NUTS,2010,JP,0,3271.157
1984,NUTS,2010,JP,0,3878.802
1985,NUTS,2010,JP,0,4490.247
1986,NUTS,2010,JP,0,5092.261
1987,NUTS,2010,JP,0,5661.333
1988,NUTS,2010,JP,0,6174.937
1989,NUTS,2010,JP,0,6277.182
1990,NUTS,2010,JP,0,5318.888
1991,NUTS,2010,JP,0,6289.243
1992,NUTS,2010,JP,0,7064.31
1993,NUTS,2010,JP,0,9824.357
1994,NUTS,2010,JP,0,10109.026
1995,NUTS,2010,JP,0,11300.967
1996,NUTS,2010,JP,0,9621.488
1997,NUTS,2010,JP,0,9534.403
1998,NUTS,2010,JP,0,9582.091
1999,NUTS,2010,JP,0,12213.411
2000,NUTS,2010,JP,0,15216.97
2001,NUTS,2010,JP,0,13636.585
2002,NUTS,2010,JP,0,12563.197
2003,NUTS,2010,JP,0,11148.652
2004,NUTS,2010,JP,0,11139.14
2005,NUTS,2010,JP,0,10100.11
2006,NUTS,2010,JP,0,9796.192
2007,NUTS,2010,JP,0,8554.257
2008,NUTS,2010,JP,0,9494.024
2009,NUTS,2010,JP,0,11182.584
2010,NUTS,2010,JP,0,12186.158
2011,NUTS,2010,JP,0,12035.626
2012,NUTS,2010,JP,0,13359.264
2013,NUTS,2010,JP,0,11794.671
2014,NUTS,2010,JP,0,10368.185
2015,NUTS,2010,JP,0,10254.129
2016,NUTS,2010,JP,0,10620.599
2017,NUTS,2010,JP,0,10799.195
2018,NUTS,2010,JP,0,10652.837
2019,NUTS,2010,JP,0,11494.927
1998,NUTS,2010,KR,0,1264.184
1999,NUTS,2010,KR,0,1359.545
2000,NUTS,2010,KR,0,1767.011
2001,NUTS,2010,KR,0,1724.295
2002,NUTS,2010,KR,0,1976.025
2003,NUTS,2010,KR,0,1782.65
2004,NUTS,2010,KR,0,1880.939
2005,NUTS,2010,KR,0,2249.518
2006,NUTS,2010,KR,0,2637.393
2007,NUTS,2010,KR,0,2866.032
2008,NUTS,2010,KR,0,2589.854
2009,NUTS,2010,KR,0,2785.144
2010,NUTS,2010,KR,0,3628.411
2011,NUTS,2010,KR,0,3796.577
2012,NUTS,2010,KR,0,4310.444
2013,NUTS,2010,KR,0,4451.373
2014,NUTS,2010,KR,0,5111.392
2015,NUTS,2010,KR,0,6164.0
2016,NUTS,2010,KR,0,6239.411
2017,NUTS,2010,KR,0,6602.531
2018,NUTS,2010,KR,0,6647.988
2019,NUTS,2010,KR,0,6816.81
1996,NUTS,2010,LT,0,20.772
1997,NUTS,2010,LT,0,27.247
1998,NUTS,2010,LT,0,32.153
1999,NUTS,2010,LT,0,29.916
2000,NUTS,2010,LT,0,30.645
2001,NUTS,2010,LT,0,36.094
2002,NUTS,2010,LT,0,33.272
2003,NUTS,2010,LT,0,29.223
2004,NUTS,2010,LT,0,33.741
2005,NUTS,2010,LT,0,39.215
2006,NUTS,2010,LT,0,43.53
2007,NUTS,2010,LT,0,48.482
2008,NUTS,2010,LT,0,59.604
2009,NUTS,2010,LT,0,52.305
2010,NUTS,2010,LT,0,38.52
2011,NUTS,2010,LT,0,55.346
2012,NUTS,2010,LT,0,58.416
2013,NUTS,2010,LT,0,65.918
2014,NUTS,2010,LT,0,64.044
2015,NUTS,2010,LT,0,66.536
2016,NUTS,2010,LT,0,85.5
2017,NUTS,2010,LT,0,105.794
2018,NUTS,2010,LT,0,94.806
2019,NUTS,2010,LT,0,99.058
