year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_t_total_fte_gov
2019,NUTS,2010,RO42,2,485.0
2008,NUTS,2010,RS,0,5627.0
2009,NUTS,2010,RS,0,5673.0
2010,NUTS,2010,RS,0,5239.0
2011,NUTS,2010,RS,0,5352.0
2012,NUTS,2010,RS,0,5572.0
2013,NUTS,2010,RS,0,5540.0
2014,NUTS,2010,RS,0,4718.0
2015,NUTS,2010,RS,0,5380.0
2016,NUTS,2010,RS,0,5295.0
2017,NUTS,2010,RS,0,5192.0
2018,NUTS,2010,RS,0,5334.0
2019,NUTS,2010,RS,0,5370.0
2020,NUTS,2010,RS,0,5316.0
2018,NUTS,2010,RS1,1,5130.0
2019,NUTS,2010,RS1,1,5160.0
2020,NUTS,2010,RS1,1,5008.0
2018,NUTS,2010,RS11,2,4305.0
2019,NUTS,2010,RS11,2,4252.0
2020,NUTS,2010,RS11,2,4133.0
2018,NUTS,2010,RS12,2,825.0
2019,NUTS,2010,RS12,2,908.0
2020,NUTS,2010,RS12,2,876.0
2018,NUTS,2010,RS2,1,204.0
2019,NUTS,2010,RS2,1,210.0
2020,NUTS,2010,RS2,1,307.0
2018,NUTS,2010,RS21,2,26.0
2019,NUTS,2010,RS21,2,25.0
2020,NUTS,2010,RS21,2,77.0
2018,NUTS,2010,RS22,2,178.0
2019,NUTS,2010,RS22,2,185.0
2020,NUTS,2010,RS22,2,230.0
1994,NUTS,2010,RU,0,315379.0
1995,NUTS,2010,RU,0,306222.0
1996,NUTS,2010,RU,0,291330.0
1997,NUTS,2010,RU,0,290259.0
1998,NUTS,2010,RU,0,279069.0
1999,NUTS,2010,RU,0,278443.0
2000,NUTS,2010,RU,0,276373.0
2001,NUTS,2010,RU,0,278251.0
2002,NUTS,2010,RU,0,279409.0
2003,NUTS,2010,RU,0,278756.0
2004,NUTS,2010,RU,0,282422.0
2005,NUTS,2010,RU,0,296428.0
2006,NUTS,2010,RU,0,297880.0
2007,NUTS,2010,RU,0,295851.0
2008,NUTS,2010,RU,0,282929.0
2009,NUTS,2010,RU,0,282207.0
2010,NUTS,2010,RU,0,280506.0
2011,NUTS,2010,RU,0,276341.0
2012,NUTS,2010,RU,0,292894.0
2013,NUTS,2010,RU,0,282051.0
2014,NUTS,2010,RU,0,283161.0
2015,NUTS,2010,RU,0,283968.0
2017,NUTS,2010,RU,0,283620.0
2018,NUTS,2010,RU,0,289612.0
2019,NUTS,2010,RU,0,244022.0
1981,NUTS,2010,SE,0,3271.0
1983,NUTS,2010,SE,0,3313.0
1985,NUTS,2010,SE,0,2823.0
1987,NUTS,2010,SE,0,2740.0
1989,NUTS,2010,SE,0,2637.0
1991,NUTS,2010,SE,0,2965.0
1993,NUTS,2010,SE,0,3289.0
1995,NUTS,2010,SE,0,3518.0
1997,NUTS,2010,SE,0,3334.0
1999,NUTS,2010,SE,0,3195.0
2001,NUTS,2010,SE,0,2817.0
2003,NUTS,2010,SE,0,3000.0
2004,NUTS,2010,SE,0,3056.0
2005,NUTS,2010,SE,0,3444.0
2006,NUTS,2010,SE,0,3618.0
2007,NUTS,2010,SE,0,3253.0
2008,NUTS,2010,SE,0,2937.0
2009,NUTS,2010,SE,0,2605.0
2010,NUTS,2010,SE,0,3110.0
2011,NUTS,2010,SE,0,3388.0
2012,NUTS,2010,SE,0,3359.0
2013,NUTS,2010,SE,0,3217.0
2014,NUTS,2010,SE,0,3404.0
2015,NUTS,2010,SE,0,4234.0
2016,NUTS,2010,SE,0,4269.0
2017,NUTS,2010,SE,0,4894.0
2018,NUTS,2010,SE,0,4918.0
2019,NUTS,2010,SE,0,5344.0
2020,NUTS,2010,SE,0,5498.0
1993,NUTS,2010,SE1,1,2432.0
1995,NUTS,2010,SE1,1,2765.0
1997,NUTS,2010,SE1,1,2697.0
1999,NUTS,2010,SE1,1,2584.0
2003,NUTS,2010,SE1,1,2464.0
2005,NUTS,2010,SE1,1,2791.0
2007,NUTS,2010,SE1,1,2615.0
2009,NUTS,2010,SE1,1,1893.0
2011,NUTS,2010,SE1,1,2055.0
2013,NUTS,2010,SE1,1,1910.0
2015,NUTS,2010,SE1,1,2817.0
2017,NUTS,2010,SE1,1,2776.0
2019,NUTS,2010,SE1,1,2657.0
1993,NUTS,2010,SE11,2,1338.0
1995,NUTS,2010,SE11,2,1855.0
1997,NUTS,2010,SE11,2,1820.0
1999,NUTS,2010,SE11,2,1743.0
2003,NUTS,2010,SE11,2,1744.0
2005,NUTS,2010,SE11,2,1936.0
2007,NUTS,2010,SE11,2,1660.0
2009,NUTS,2010,SE11,2,1127.0
2011,NUTS,2010,SE11,2,1150.0
2013,NUTS,2010,SE11,2,1212.0
2015,NUTS,2010,SE11,2,1801.0
2017,NUTS,2010,SE11,2,1557.0
2019,NUTS,2010,SE11,2,1473.0
1993,NUTS,2010,SE12,2,1094.0
1995,NUTS,2010,SE12,2,910.0
1997,NUTS,2010,SE12,2,877.0
1999,NUTS,2010,SE12,2,841.0
2003,NUTS,2010,SE12,2,720.0
2005,NUTS,2010,SE12,2,855.0
2007,NUTS,2010,SE12,2,955.0
2009,NUTS,2010,SE12,2,765.0
2011,NUTS,2010,SE12,2,904.0
2013,NUTS,2010,SE12,2,698.0
2015,NUTS,2010,SE12,2,1017.0
2017,NUTS,2010,SE12,2,1219.0
2019,NUTS,2010,SE12,2,1184.0
1993,NUTS,2010,SE2,1,273.0
1995,NUTS,2010,SE2,1,92.0
1997,NUTS,2010,SE2,1,90.0
1999,NUTS,2010,SE2,1,87.0
2003,NUTS,2010,SE2,1,125.0
2005,NUTS,2010,SE2,1,228.0
2007,NUTS,2010,SE2,1,257.0
2009,NUTS,2010,SE2,1,284.0
2011,NUTS,2010,SE2,1,629.0
2013,NUTS,2010,SE2,1,731.0
2015,NUTS,2010,SE2,1,821.0
2017,NUTS,2010,SE2,1,1454.0
2019,NUTS,2010,SE2,1,1909.0
1993,NUTS,2010,SE21,2,4.0
1995,NUTS,2010,SE21,2,3.0
1997,NUTS,2010,SE21,2,4.0
1999,NUTS,2010,SE21,2,3.0
2003,NUTS,2010,SE21,2,12.0
2005,NUTS,2010,SE21,2,14.0
2007,NUTS,2010,SE21,2,8.0
2009,NUTS,2010,SE21,2,19.0
2011,NUTS,2010,SE21,2,55.0
2013,NUTS,2010,SE21,2,73.0
2015,NUTS,2010,SE21,2,77.0
2017,NUTS,2010,SE21,2,93.0
2019,NUTS,2010,SE21,2,109.0
1993,NUTS,2010,SE22,2,63.0
1995,NUTS,2010,SE22,2,22.0
1997,NUTS,2010,SE22,2,16.0
1999,NUTS,2010,SE22,2,24.0
2003,NUTS,2010,SE22,2,37.0
2005,NUTS,2010,SE22,2,66.0
2007,NUTS,2010,SE22,2,90.0
2009,NUTS,2010,SE22,2,113.0
2011,NUTS,2010,SE22,2,60.0
2013,NUTS,2010,SE22,2,184.0
2015,NUTS,2010,SE22,2,129.0
2017,NUTS,2010,SE22,2,668.0
2019,NUTS,2010,SE22,2,789.0
1993,NUTS,2010,SE23,2,206.0
1995,NUTS,2010,SE23,2,67.0
1997,NUTS,2010,SE23,2,70.0
1999,NUTS,2010,SE23,2,60.0
2003,NUTS,2010,SE23,2,76.0
2005,NUTS,2010,SE23,2,148.0
2007,NUTS,2010,SE23,2,159.0
2009,NUTS,2010,SE23,2,152.0
2011,NUTS,2010,SE23,2,513.0
2013,NUTS,2010,SE23,2,475.0
2015,NUTS,2010,SE23,2,615.0
2017,NUTS,2010,SE23,2,692.0
2019,NUTS,2010,SE23,2,1011.0
1993,NUTS,2010,SE3,1,584.0
1995,NUTS,2010,SE3,1,661.0
1997,NUTS,2010,SE3,1,547.0
1999,NUTS,2010,SE3,1,518.0
2003,NUTS,2010,SE3,1,411.0
2005,NUTS,2010,SE3,1,571.0
2007,NUTS,2010,SE3,1,379.0
2009,NUTS,2010,SE3,1,428.0
2011,NUTS,2010,SE3,1,703.0
2013,NUTS,2010,SE3,1,576.0
2015,NUTS,2010,SE3,1,595.0
2017,NUTS,2010,SE3,1,665.0
2019,NUTS,2010,SE3,1,622.0
1993,NUTS,2010,SE31,2,355.0
1995,NUTS,2010,SE31,2,414.0
1997,NUTS,2010,SE31,2,306.0
1999,NUTS,2010,SE31,2,291.0
2003,NUTS,2010,SE31,2,191.0
2005,NUTS,2010,SE31,2,232.0
2007,NUTS,2010,SE31,2,134.0
2009,NUTS,2010,SE31,2,126.0
2011,NUTS,2010,SE31,2,155.0
2013,NUTS,2010,SE31,2,150.0
2015,NUTS,2010,SE31,2,129.0
2017,NUTS,2010,SE31,2,174.0
2019,NUTS,2010,SE31,2,144.0
1993,NUTS,2010,SE32,2,14.0
1995,NUTS,2010,SE32,2,27.0
1997,NUTS,2010,SE32,2,16.0
1999,NUTS,2010,SE32,2,31.0
2003,NUTS,2010,SE32,2,5.0
2005,NUTS,2010,SE32,2,80.0
2007,NUTS,2010,SE32,2,24.0
2009,NUTS,2010,SE32,2,21.0
2011,NUTS,2010,SE32,2,28.0
2013,NUTS,2010,SE32,2,58.0
2015,NUTS,2010,SE32,2,47.0
2017,NUTS,2010,SE32,2,55.0
2019,NUTS,2010,SE32,2,33.0
1993,NUTS,2010,SE33,2,215.0
1995,NUTS,2010,SE33,2,220.0
1997,NUTS,2010,SE33,2,225.0
1999,NUTS,2010,SE33,2,196.0
2003,NUTS,2010,SE33,2,215.0
2005,NUTS,2010,SE33,2,259.0
2007,NUTS,2010,SE33,2,221.0
2009,NUTS,2010,SE33,2,281.0
2011,NUTS,2010,SE33,2,520.0
2013,NUTS,2010,SE33,2,367.0
2015,NUTS,2010,SE33,2,421.0
2017,NUTS,2010,SE33,2,437.0
2019,NUTS,2010,SE33,2,446.0
1993,NUTS,2010,SI,0,2802.0
1994,NUTS,2010,SI,0,2894.0
1995,NUTS,2010,SI,0,2796.0
1996,NUTS,2010,SI,0,3059.0
1997,NUTS,2010,SI,0,2647.0
1998,NUTS,2010,SI,0,2670.0
1999,NUTS,2010,SI,0,2620.0
2000,NUTS,2010,SI,0,2565.0
2001,NUTS,2010,SI,0,2388.0
2002,NUTS,2010,SI,0,2272.0
2003,NUTS,2010,SI,0,1671.0
2004,NUTS,2010,SI,0,1750.0
2005,NUTS,2010,SI,0,2517.0
2006,NUTS,2010,SI,0,2842.0
2007,NUTS,2010,SI,0,3096.0
2008,NUTS,2010,SI,0,3260.0
2009,NUTS,2010,SI,0,3252.0
2010,NUTS,2010,SI,0,3141.0
2011,NUTS,2010,SI,0,2628.0
2012,NUTS,2010,SI,0,2579.0
2013,NUTS,2010,SI,0,2596.0
2014,NUTS,2010,SI,0,2490.0
2015,NUTS,2010,SI,0,2437.0
2016,NUTS,2010,SI,0,2501.0
2017,NUTS,2010,SI,0,2323.0
2018,NUTS,2010,SI,0,2497.0
2019,NUTS,2010,SI,0,2664.0
2020,NUTS,2010,SI,0,2637.0
1993,NUTS,2010,SI0,1,2802.0
1994,NUTS,2010,SI0,1,2894.0
1995,NUTS,2010,SI0,1,2796.0
1996,NUTS,2010,SI0,1,3059.0
1997,NUTS,2010,SI0,1,2647.0
1998,NUTS,2010,SI0,1,2670.0
1999,NUTS,2010,SI0,1,2620.0
2000,NUTS,2010,SI0,1,2565.0
2001,NUTS,2010,SI0,1,2388.0
2002,NUTS,2010,SI0,1,2272.0
2003,NUTS,2010,SI0,1,1671.0
2004,NUTS,2010,SI0,1,1750.0
2005,NUTS,2010,SI0,1,2517.0
2006,NUTS,2010,SI0,1,2842.0
2007,NUTS,2010,SI0,1,3096.0
2008,NUTS,2010,SI0,1,3260.0
2009,NUTS,2010,SI0,1,3252.0
2010,NUTS,2010,SI0,1,3141.0
2011,NUTS,2010,SI0,1,2628.0
2012,NUTS,2010,SI0,1,2579.0
2013,NUTS,2010,SI0,1,2596.0
2014,NUTS,2010,SI0,1,2490.0
2015,NUTS,2010,SI0,1,2437.0
2016,NUTS,2010,SI0,1,2501.0
2017,NUTS,2010,SI0,1,2323.0
2018,NUTS,2010,SI0,1,2497.0
2019,NUTS,2010,SI0,1,2664.0
2013,NUTS,2010,SI03,2,146.0
2014,NUTS,2010,SI03,2,24.0
2015,NUTS,2010,SI03,2,14.0
2016,NUTS,2010,SI03,2,11.0
2017,NUTS,2010,SI03,2,12.0
2018,NUTS,2010,SI03,2,35.0
2019,NUTS,2010,SI03,2,36.0
2013,NUTS,2010,SI04,2,2450.0
2014,NUTS,2010,SI04,2,2467.0
2015,NUTS,2010,SI04,2,2423.0
2016,NUTS,2010,SI04,2,2490.0
2017,NUTS,2010,SI04,2,2311.0
2018,NUTS,2010,SI04,2,2463.0
2019,NUTS,2010,SI04,2,2628.0
1994,NUTS,2010,SK,0,7276.0
1995,NUTS,2010,SK,0,6780.0
1996,NUTS,2010,SK,0,6797.0
1997,NUTS,2010,SK,0,3916.0
1998,NUTS,2010,SK,0,4239.0
1999,NUTS,2010,SK,0,4094.0
2000,NUTS,2010,SK,0,4189.0
2001,NUTS,2010,SK,0,3987.0
2002,NUTS,2010,SK,0,3819.0
2003,NUTS,2010,SK,0,3842.0
2004,NUTS,2010,SK,0,3493.0
2005,NUTS,2010,SK,0,3717.0
2006,NUTS,2010,SK,0,3732.0
2007,NUTS,2010,SK,0,4214.0
2008,NUTS,2010,SK,0,4207.0
2009,NUTS,2010,SK,0,3957.0
2010,NUTS,2010,SK,0,4359.0
2011,NUTS,2010,SK,0,4103.0
2012,NUTS,2010,SK,0,4168.0
2013,NUTS,2010,SK,0,3545.0
2014,NUTS,2010,SK,0,4147.0
2015,NUTS,2010,SK,0,4335.0
2016,NUTS,2010,SK,0,4414.0
2017,NUTS,2010,SK,0,4213.0
2018,NUTS,2010,SK,0,4060.0
2019,NUTS,2010,SK,0,4079.0
2020,NUTS,2010,SK,0,4127.0
2000,NUTS,2010,SK01,2,2981.0
2001,NUTS,2010,SK01,2,2848.0
2002,NUTS,2010,SK01,2,2820.0
2003,NUTS,2010,SK01,2,2845.0
2004,NUTS,2010,SK01,2,2599.0
2005,NUTS,2010,SK01,2,2591.0
2006,NUTS,2010,SK01,2,2506.0
2007,NUTS,2010,SK01,2,2917.0
2008,NUTS,2010,SK01,2,3088.0
2009,NUTS,2010,SK01,2,3030.0
2010,NUTS,2010,SK01,2,3096.0
2011,NUTS,2010,SK01,2,2923.0
2012,NUTS,2010,SK01,2,2987.0
2013,NUTS,2010,SK01,2,2752.0
2014,NUTS,2010,SK01,2,2778.0
2015,NUTS,2010,SK01,2,2908.0
2016,NUTS,2010,SK01,2,2828.0
2017,NUTS,2010,SK01,2,2890.0
2018,NUTS,2010,SK01,2,2849.0
2019,NUTS,2010,SK01,2,2989.0
2020,NUTS,2010,SK01,2,3027.0
2000,NUTS,2010,SK02,2,490.0
2001,NUTS,2010,SK02,2,424.0
2002,NUTS,2010,SK02,2,432.0
2003,NUTS,2010,SK02,2,402.0
2004,NUTS,2010,SK02,2,361.0
2005,NUTS,2010,SK02,2,458.0
2006,NUTS,2010,SK02,2,622.0
2007,NUTS,2010,SK02,2,601.0
2008,NUTS,2010,SK02,2,568.0
2009,NUTS,2010,SK02,2,317.0
2010,NUTS,2010,SK02,2,521.0
2011,NUTS,2010,SK02,2,468.0
2012,NUTS,2010,SK02,2,486.0
2013,NUTS,2010,SK02,2,168.0
2014,NUTS,2010,SK02,2,601.0
2015,NUTS,2010,SK02,2,554.0
2016,NUTS,2010,SK02,2,592.0
2017,NUTS,2010,SK02,2,528.0
2018,NUTS,2010,SK02,2,524.0
2019,NUTS,2010,SK02,2,419.0
2020,NUTS,2010,SK02,2,375.0
2000,NUTS,2010,SK03,2,179.0
2001,NUTS,2010,SK03,2,175.0
2002,NUTS,2010,SK03,2,146.0
2003,NUTS,2010,SK03,2,91.0
2004,NUTS,2010,SK03,2,91.0
2005,NUTS,2010,SK03,2,229.0
2006,NUTS,2010,SK03,2,159.0
2007,NUTS,2010,SK03,2,241.0
2008,NUTS,2010,SK03,2,235.0
2009,NUTS,2010,SK03,2,146.0
2010,NUTS,2010,SK03,2,216.0
2011,NUTS,2010,SK03,2,187.0
2012,NUTS,2010,SK03,2,200.0
2013,NUTS,2010,SK03,2,109.0
2014,NUTS,2010,SK03,2,185.0
2015,NUTS,2010,SK03,2,363.0
2016,NUTS,2010,SK03,2,483.0
2017,NUTS,2010,SK03,2,299.0
2018,NUTS,2010,SK03,2,281.0
2019,NUTS,2010,SK03,2,262.0
2020,NUTS,2010,SK03,2,301.0
2000,NUTS,2010,SK04,2,538.0
2001,NUTS,2010,SK04,2,540.0
2002,NUTS,2010,SK04,2,421.0
2003,NUTS,2010,SK04,2,504.0
2004,NUTS,2010,SK04,2,442.0
2005,NUTS,2010,SK04,2,440.0
2006,NUTS,2010,SK04,2,445.0
2007,NUTS,2010,SK04,2,455.0
2008,NUTS,2010,SK04,2,317.0
2009,NUTS,2010,SK04,2,464.0
2010,NUTS,2010,SK04,2,527.0
2011,NUTS,2010,SK04,2,526.0
2012,NUTS,2010,SK04,2,496.0
2013,NUTS,2010,SK04,2,515.0
2014,NUTS,2010,SK04,2,582.0
2015,NUTS,2010,SK04,2,509.0
2016,NUTS,2010,SK04,2,512.0
2017,NUTS,2010,SK04,2,496.0
2018,NUTS,2010,SK04,2,406.0
2019,NUTS,2010,SK04,2,409.0
2020,NUTS,2010,SK04,2,424.0
1990,NUTS,2010,TR,0,3365.0
1991,NUTS,2010,TR,0,3692.0
1992,NUTS,2010,TR,0,3788.0
1993,NUTS,2010,TR,0,3062.0
1994,NUTS,2010,TR,0,2955.0
1995,NUTS,2010,TR,0,3080.0
1996,NUTS,2010,TR,0,4415.0
1997,NUTS,2010,TR,0,4369.0
1998,NUTS,2010,TR,0,3879.0
1999,NUTS,2010,TR,0,4032.0
2000,NUTS,2010,TR,0,4069.0
2001,NUTS,2010,TR,0,5293.0
2002,NUTS,2010,TR,0,5502.0
2003,NUTS,2010,TR,0,6245.0
2004,NUTS,2010,TR,0,6383.0
2005,NUTS,2010,TR,0,8825.0
2006,NUTS,2010,TR,0,9702.0
2007,NUTS,2010,TR,0,9572.0
2008,NUTS,2010,TR,0,9871.0
2009,NUTS,2010,TR,0,11007.0
2010,NUTS,2010,TR,0,11357.0
2011,NUTS,2010,TR,0,11749.0
2012,NUTS,2010,TR,0,12088.0
2013,NUTS,2010,TR,0,12004.0
2014,NUTS,2010,TR,0,12230.0
2015,NUTS,2010,TR,0,12328.0
2016,NUTS,2010,TR,0,11799.0
2017,NUTS,2010,TR,0,11345.0
2018,NUTS,2010,TR,0,11379.0
2019,NUTS,2010,TR,0,8886.0
2020,NUTS,2010,TR,0,9439.0
1981,NUTS,2010,UK,0,54000.0
1982,NUTS,2010,UK,0,55000.0
1983,NUTS,2010,UK,0,56000.0
1984,NUTS,2010,UK,0,54000.0
1985,NUTS,2010,UK,0,52000.0
1986,NUTS,2010,UK,0,38000.0
1987,NUTS,2010,UK,0,38000.0
1988,NUTS,2010,UK,0,37408.0
1989,NUTS,2010,UK,0,36000.0
1990,NUTS,2010,UK,0,37057.0
1991,NUTS,2010,UK,0,35989.0
1992,NUTS,2010,UK,0,37569.0
1993,NUTS,2010,UK,0,34280.0
1994,NUTS,2010,UK,0,32158.0
1995,NUTS,2010,UK,0,28919.0
1996,NUTS,2010,UK,0,27486.0
1997,NUTS,2010,UK,0,25898.0
1998,NUTS,2010,UK,0,29197.0
1999,NUTS,2010,UK,0,29752.0
2000,NUTS,2010,UK,0,29686.0
2001,NUTS,2010,UK,0,23421.0
2002,NUTS,2010,UK,0,21271.0
2003,NUTS,2010,UK,0,21256.0
2004,NUTS,2010,UK,0,20796.0
2005,NUTS,2010,UK,0,20415.0
2006,NUTS,2010,UK,0,20559.0
2007,NUTS,2010,UK,0,18380.0
2008,NUTS,2010,UK,0,18608.0
2009,NUTS,2010,UK,0,18797.0
2010,NUTS,2010,UK,0,18745.0
2011,NUTS,2010,UK,0,16919.0
2012,NUTS,2010,UK,0,16880.0
2013,NUTS,2010,UK,0,16592.0
2014,NUTS,2010,UK,0,16250.0
2015,NUTS,2010,UK,0,14615.0
2016,NUTS,2010,UK,0,14531.0
2017,NUTS,2010,UK,0,14698.0
2018,NUTS,2010,UK,0,14631.0
2019,NUTS,2010,UK,0,14665.0
1996,NUTS,2010,UKC,1,59.0
1997,NUTS,2010,UKC,1,41.0
1998,NUTS,2010,UKC,1,45.0
1999,NUTS,2010,UKC,1,25.0
2000,NUTS,2010,UKC,1,29.0
2001,NUTS,2010,UKC,1,239.0
2002,NUTS,2010,UKC,1,68.0
2003,NUTS,2010,UKC,1,22.0
2004,NUTS,2010,UKC,1,20.0
2005,NUTS,2010,UKC,1,21.0
2006,NUTS,2010,UKC,1,23.0
2007,NUTS,2010,UKC,1,8.0
2008,NUTS,2010,UKC,1,14.0
2009,NUTS,2010,UKC,1,7.0
2010,NUTS,2010,UKC,1,16.0
2011,NUTS,2010,UKC,1,2.0
2012,NUTS,2010,UKC,1,3.0
2013,NUTS,2010,UKC,1,5.0
2014,NUTS,2010,UKC,1,5.0
2015,NUTS,2010,UKC,1,10.0
2016,NUTS,2010,UKC,1,5.0
2017,NUTS,2010,UKC,1,10.0
2018,NUTS,2010,UKC,1,12.0
2002,NUTS,2010,UKC1,2,29.0
2003,NUTS,2010,UKC1,2,4.0
2004,NUTS,2010,UKC1,2,7.0
2006,NUTS,2010,UKC1,2,3.0
2007,NUTS,2010,UKC1,2,1.0
2008,NUTS,2010,UKC1,2,7.0
2009,NUTS,2010,UKC1,2,5.0
2010,NUTS,2010,UKC1,2,2.0
2011,NUTS,2010,UKC1,2,2.0
2012,NUTS,2010,UKC1,2,1.0
2013,NUTS,2010,UKC1,2,1.0
2014,NUTS,2010,UKC1,2,2.0
2015,NUTS,2010,UKC1,2,2.0
2016,NUTS,2010,UKC1,2,2.0
2017,NUTS,2010,UKC1,2,5.0
2018,NUTS,2010,UKC1,2,5.0
2002,NUTS,2010,UKC2,2,40.0
2003,NUTS,2010,UKC2,2,18.0
2004,NUTS,2010,UKC2,2,13.0
2005,NUTS,2010,UKC2,2,21.0
2006,NUTS,2010,UKC2,2,20.0
2007,NUTS,2010,UKC2,2,7.0
2008,NUTS,2010,UKC2,2,7.0
2009,NUTS,2010,UKC2,2,2.0
2010,NUTS,2010,UKC2,2,14.0
2011,NUTS,2010,UKC2,2,0.0
2012,NUTS,2010,UKC2,2,2.0
2013,NUTS,2010,UKC2,2,4.0
2014,NUTS,2010,UKC2,2,3.0
2015,NUTS,2010,UKC2,2,8.0
2016,NUTS,2010,UKC2,2,3.0
2017,NUTS,2010,UKC2,2,5.0
2018,NUTS,2010,UKC2,2,7.0
1996,NUTS,2010,UKD,1,845.0
1997,NUTS,2010,UKD,1,794.0
1998,NUTS,2010,UKD,1,795.0
1999,NUTS,2010,UKD,1,800.0
2000,NUTS,2010,UKD,1,786.0
2001,NUTS,2010,UKD,1,811.0
2002,NUTS,2010,UKD,1,814.0
2003,NUTS,2010,UKD,1,774.0
2004,NUTS,2010,UKD,1,810.0
2005,NUTS,2010,UKD,1,761.0
2006,NUTS,2010,UKD,1,769.0
2007,NUTS,2010,UKD,1,755.0
2008,NUTS,2010,UKD,1,668.0
2009,NUTS,2010,UKD,1,700.0
2010,NUTS,2010,UKD,1,676.0
2011,NUTS,2010,UKD,1,600.0
2012,NUTS,2010,UKD,1,585.0
2013,NUTS,2010,UKD,1,611.0
2014,NUTS,2010,UKD,1,635.0
2015,NUTS,2010,UKD,1,617.0
2016,NUTS,2010,UKD,1,642.0
2017,NUTS,2010,UKD,1,688.0
2018,NUTS,2010,UKD,1,662.0
2002,NUTS,2010,UKD1,2,108.0
2003,NUTS,2010,UKD1,2,207.0
2004,NUTS,2010,UKD1,2,7.0
2005,NUTS,2010,UKD1,2,7.0
2006,NUTS,2010,UKD1,2,14.0
2007,NUTS,2010,UKD1,2,1.0
2008,NUTS,2010,UKD1,2,5.0
2009,NUTS,2010,UKD1,2,4.0
2010,NUTS,2010,UKD1,2,1.0
2011,NUTS,2010,UKD1,2,3.0
2012,NUTS,2010,UKD1,2,3.0
2013,NUTS,2010,UKD1,2,5.0
2014,NUTS,2010,UKD1,2,7.0
2015,NUTS,2010,UKD1,2,6.0
2016,NUTS,2010,UKD1,2,7.0
2017,NUTS,2010,UKD1,2,6.0
2018,NUTS,2010,UKD1,2,5.0
2002,NUTS,2010,UKD3,2,11.0
2003,NUTS,2010,UKD3,2,19.0
2004,NUTS,2010,UKD3,2,29.0
2005,NUTS,2010,UKD3,2,27.0
2006,NUTS,2010,UKD3,2,30.0
2007,NUTS,2010,UKD3,2,24.0
2008,NUTS,2010,UKD3,2,28.0
2009,NUTS,2010,UKD3,2,29.0
2010,NUTS,2010,UKD3,2,40.0
2011,NUTS,2010,UKD3,2,32.0
2012,NUTS,2010,UKD3,2,80.0
2013,NUTS,2010,UKD3,2,83.0
2014,NUTS,2010,UKD3,2,95.0
2015,NUTS,2010,UKD3,2,72.0
2016,NUTS,2010,UKD3,2,80.0
2017,NUTS,2010,UKD3,2,88.0
2018,NUTS,2010,UKD3,2,90.0
2002,NUTS,2010,UKD4,2,18.0
2003,NUTS,2010,UKD4,2,1.0
2004,NUTS,2010,UKD4,2,97.0
2005,NUTS,2010,UKD4,2,95.0
2006,NUTS,2010,UKD4,2,93.0
2007,NUTS,2010,UKD4,2,92.0
2008,NUTS,2010,UKD4,2,100.0
2009,NUTS,2010,UKD4,2,145.0
2010,NUTS,2010,UKD4,2,146.0
2011,NUTS,2010,UKD4,2,121.0
2012,NUTS,2010,UKD4,2,105.0
2013,NUTS,2010,UKD4,2,101.0
2014,NUTS,2010,UKD4,2,103.0
2015,NUTS,2010,UKD4,2,101.0
2016,NUTS,2010,UKD4,2,100.0
2017,NUTS,2010,UKD4,2,99.0
2018,NUTS,2010,UKD4,2,97.0
2009,NUTS,2010,UKD6,2,337.0
2010,NUTS,2010,UKD6,2,312.0
2011,NUTS,2010,UKD6,2,278.0
2012,NUTS,2010,UKD6,2,257.0
2013,NUTS,2010,UKD6,2,255.0
2014,NUTS,2010,UKD6,2,276.0
2015,NUTS,2010,UKD6,2,285.0
2016,NUTS,2010,UKD6,2,304.0
2017,NUTS,2010,UKD6,2,349.0
2018,NUTS,2010,UKD6,2,324.0
2009,NUTS,2010,UKD7,2,185.0
2010,NUTS,2010,UKD7,2,177.0
2011,NUTS,2010,UKD7,2,167.0
2012,NUTS,2010,UKD7,2,141.0
2013,NUTS,2010,UKD7,2,167.0
2014,NUTS,2010,UKD7,2,155.0
2015,NUTS,2010,UKD7,2,153.0
2016,NUTS,2010,UKD7,2,151.0
2017,NUTS,2010,UKD7,2,146.0
2018,NUTS,2010,UKD7,2,146.0
1996,NUTS,2010,UKE,1,678.0
1997,NUTS,2010,UKE,1,581.0
1998,NUTS,2010,UKE,1,568.0
1999,NUTS,2010,UKE,1,662.0
2000,NUTS,2010,UKE,1,666.0
2001,NUTS,2010,UKE,1,642.0
2002,NUTS,2010,UKE,1,752.0
2003,NUTS,2010,UKE,1,511.0
2004,NUTS,2010,UKE,1,462.0
2005,NUTS,2010,UKE,1,447.0
2006,NUTS,2010,UKE,1,527.0
2007,NUTS,2010,UKE,1,405.0
2008,NUTS,2010,UKE,1,474.0
2009,NUTS,2010,UKE,1,485.0
2010,NUTS,2010,UKE,1,405.0
2011,NUTS,2010,UKE,1,410.0
2012,NUTS,2010,UKE,1,448.0
2013,NUTS,2010,UKE,1,535.0
2014,NUTS,2010,UKE,1,515.0
2015,NUTS,2010,UKE,1,159.0
2016,NUTS,2010,UKE,1,145.0
2017,NUTS,2010,UKE,1,167.0
2018,NUTS,2010,UKE,1,178.0
2005,NUTS,2010,UKE1,2,21.0
2006,NUTS,2010,UKE1,2,26.0
2007,NUTS,2010,UKE1,2,1.0
