year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_nac_pnp
2014,NUTS,2010,UK,0,554.0
2015,NUTS,2010,UK,0,634.5
2016,NUTS,2010,UK,0,698.7
2017,NUTS,2010,UK,0,754.3
2018,NUTS,2010,UK,0,823.4
2019,NUTS,2010,UK,0,899.0
1995,NUTS,2010,UKC,1,4.0
2010,NUTS,2010,UKC,1,28.8
2011,NUTS,2010,UKC,1,21.9
2012,NUTS,2010,UKC,1,22.7
2014,NUTS,2010,UKC,1,16.6
2015,NUTS,2010,UKC,1,34.6
2016,NUTS,2010,UKC,1,38.1
2010,NUTS,2010,UKC1,2,25.7
2011,NUTS,2010,UKC1,2,19.5
2012,NUTS,2010,UKC1,2,20.2
2014,NUTS,2010,UKC1,2,14.6
2015,NUTS,2010,UKC1,2,33.6
2016,NUTS,2010,UKC1,2,37.0
2010,NUTS,2010,UKC2,2,3.2
2011,NUTS,2010,UKC2,2,2.4
2012,NUTS,2010,UKC2,2,2.5
2014,NUTS,2010,UKC2,2,2.0
2015,NUTS,2010,UKC2,2,1.0
2016,NUTS,2010,UKC2,2,1.1
1995,NUTS,2010,UKD,1,16.0
2010,NUTS,2010,UKD,1,4.9
2011,NUTS,2010,UKD,1,3.7
2012,NUTS,2010,UKD,1,3.8
2014,NUTS,2010,UKD,1,43.6
2015,NUTS,2010,UKD,1,0.8
2016,NUTS,2010,UKD,1,0.9
2010,NUTS,2010,UKD1,2,0.3
2011,NUTS,2010,UKD1,2,0.2
2012,NUTS,2010,UKD1,2,0.2
2014,NUTS,2010,UKD1,2,0.0
2015,NUTS,2010,UKD1,2,0.0
2016,NUTS,2010,UKD1,2,0.0
2010,NUTS,2010,UKD3,2,0.4
2011,NUTS,2010,UKD3,2,0.3
2012,NUTS,2010,UKD3,2,0.3
2014,NUTS,2010,UKD3,2,0.2
2015,NUTS,2010,UKD3,2,0.2
2016,NUTS,2010,UKD3,2,0.2
2010,NUTS,2010,UKD4,2,2.8
2011,NUTS,2010,UKD4,2,2.1
2012,NUTS,2010,UKD4,2,2.2
2014,NUTS,2010,UKD4,2,0.1
2015,NUTS,2010,UKD4,2,0.0
2016,NUTS,2010,UKD4,2,0.0
2010,NUTS,2010,UKD6,2,0.8
2011,NUTS,2010,UKD6,2,0.6
2012,NUTS,2010,UKD6,2,0.6
2014,NUTS,2010,UKD6,2,0.3
2015,NUTS,2010,UKD6,2,0.3
2016,NUTS,2010,UKD6,2,0.4
2010,NUTS,2010,UKD7,2,0.7
2011,NUTS,2010,UKD7,2,0.5
2012,NUTS,2010,UKD7,2,0.5
2014,NUTS,2010,UKD7,2,43.0
2015,NUTS,2010,UKD7,2,0.3
2016,NUTS,2010,UKD7,2,0.3
1995,NUTS,2010,UKE,1,6.0
2010,NUTS,2010,UKE,1,1.8
2011,NUTS,2010,UKE,1,1.4
2012,NUTS,2010,UKE,1,1.5
2013,NUTS,2010,UKE,1,4.3
2014,NUTS,2010,UKE,1,4.6
2015,NUTS,2010,UKE,1,3.7
2016,NUTS,2010,UKE,1,4.0
2017,NUTS,2010,UKE,1,3.1
2018,NUTS,2010,UKE,1,3.4
2010,NUTS,2010,UKE1,2,0.0
2011,NUTS,2010,UKE1,2,0.0
2012,NUTS,2010,UKE1,2,0.0
2014,NUTS,2010,UKE1,2,0.0
2015,NUTS,2010,UKE1,2,0.0
2016,NUTS,2010,UKE1,2,0.0
2017,NUTS,2010,UKE1,2,0.0
2018,NUTS,2010,UKE1,2,0.0
2010,NUTS,2010,UKE2,2,0.0
2011,NUTS,2010,UKE2,2,0.0
2012,NUTS,2010,UKE2,2,0.0
2013,NUTS,2010,UKE2,2,0.1
2014,NUTS,2010,UKE2,2,0.1
2015,NUTS,2010,UKE2,2,0.0
2016,NUTS,2010,UKE2,2,0.0
2017,NUTS,2010,UKE2,2,0.0
2018,NUTS,2010,UKE2,2,0.0
2010,NUTS,2010,UKE3,2,1.8
2011,NUTS,2010,UKE3,2,1.4
2012,NUTS,2010,UKE3,2,1.5
2013,NUTS,2010,UKE3,2,1.4
2014,NUTS,2010,UKE3,2,1.5
2015,NUTS,2010,UKE3,2,3.6
2016,NUTS,2010,UKE3,2,3.9
2017,NUTS,2010,UKE3,2,3.1
2018,NUTS,2010,UKE3,2,3.3
2010,NUTS,2010,UKE4,2,0.0
2011,NUTS,2010,UKE4,2,0.0
2012,NUTS,2010,UKE4,2,0.0
2014,NUTS,2010,UKE4,2,3.0
2015,NUTS,2010,UKE4,2,0.1
2016,NUTS,2010,UKE4,2,0.1
2017,NUTS,2010,UKE4,2,0.1
2018,NUTS,2010,UKE4,2,0.1
1995,NUTS,2010,UKF,1,11.0
2010,NUTS,2010,UKF,1,4.7
2011,NUTS,2010,UKF,1,3.6
2012,NUTS,2010,UKF,1,3.7
2013,NUTS,2010,UKF,1,2.2
2014,NUTS,2010,UKF,1,2.4
2015,NUTS,2010,UKF,1,1.7
2016,NUTS,2010,UKF,1,1.8
2017,NUTS,2010,UKF,1,2.2
2018,NUTS,2010,UKF,1,2.4
2010,NUTS,2010,UKF1,2,0.1
2011,NUTS,2010,UKF1,2,0.1
2012,NUTS,2010,UKF1,2,0.1
2014,NUTS,2010,UKF1,2,0.1
2015,NUTS,2010,UKF1,2,0.0
2016,NUTS,2010,UKF1,2,0.0
2017,NUTS,2010,UKF1,2,0.0
2018,NUTS,2010,UKF1,2,0.0
2010,NUTS,2010,UKF2,2,4.6
2011,NUTS,2010,UKF2,2,3.5
2012,NUTS,2010,UKF2,2,3.6
2013,NUTS,2010,UKF2,2,2.1
2014,NUTS,2010,UKF2,2,2.3
2015,NUTS,2010,UKF2,2,1.7
2016,NUTS,2010,UKF2,2,1.8
2017,NUTS,2010,UKF2,2,2.2
2018,NUTS,2010,UKF2,2,2.4
2010,NUTS,2010,UKF3,2,0.0
2011,NUTS,2010,UKF3,2,0.0
2012,NUTS,2010,UKF3,2,0.0
2014,NUTS,2010,UKF3,2,0.0
2015,NUTS,2010,UKF3,2,0.0
2016,NUTS,2010,UKF3,2,0.0
2017,NUTS,2010,UKF3,2,0.0
2018,NUTS,2010,UKF3,2,0.0
1995,NUTS,2010,UKG,1,12.0
2010,NUTS,2010,UKG,1,5.1
2011,NUTS,2010,UKG,1,3.9
2012,NUTS,2010,UKG,1,4.0
2013,NUTS,2010,UKG,1,0.4
2014,NUTS,2010,UKG,1,0.4
2017,NUTS,2010,UKG,1,10.5
2018,NUTS,2010,UKG,1,11.5
2010,NUTS,2010,UKG1,2,3.2
2011,NUTS,2010,UKG1,2,2.4
2012,NUTS,2010,UKG1,2,2.5
2014,NUTS,2010,UKG1,2,0.1
2018,NUTS,2010,UKG1,2,0.0
2010,NUTS,2010,UKG2,2,1.6
2011,NUTS,2010,UKG2,2,1.2
2012,NUTS,2010,UKG2,2,1.2
2014,NUTS,2010,UKG2,2,0.2
2018,NUTS,2010,UKG2,2,1.8
2010,NUTS,2010,UKG3,2,0.4
2011,NUTS,2010,UKG3,2,0.3
2012,NUTS,2010,UKG3,2,0.3
2014,NUTS,2010,UKG3,2,0.1
2018,NUTS,2010,UKG3,2,9.7
1995,NUTS,2010,UKH,1,33.0
2010,NUTS,2010,UKH,1,285.8
2011,NUTS,2010,UKH,1,217.0
2012,NUTS,2010,UKH,1,225.2
2013,NUTS,2010,UKH,1,259.9
2014,NUTS,2010,UKH,1,277.9
2017,NUTS,2010,UKH,1,230.2
2018,NUTS,2010,UKH,1,251.3
2010,NUTS,2010,UKH1,2,262.3
2011,NUTS,2010,UKH1,2,199.1
2012,NUTS,2010,UKH1,2,206.6
2013,NUTS,2010,UKH1,2,191.8
2014,NUTS,2010,UKH1,2,205.1
2018,NUTS,2010,UKH1,2,185.6
2010,NUTS,2010,UKH2,2,23.6
2011,NUTS,2010,UKH2,2,17.9
2012,NUTS,2010,UKH2,2,18.6
2014,NUTS,2010,UKH2,2,71.5
2018,NUTS,2010,UKH2,2,65.7
2010,NUTS,2010,UKH3,2,0.0
2011,NUTS,2010,UKH3,2,0.0
2012,NUTS,2010,UKH3,2,0.0
2014,NUTS,2010,UKH3,2,1.3
2018,NUTS,2010,UKH3,2,0.0
1995,NUTS,2010,UKI,1,11.0
2010,NUTS,2010,UKI,1,153.5
2011,NUTS,2010,UKI,1,116.5
2012,NUTS,2010,UKI,1,120.9
2013,NUTS,2010,UKI,1,147.7
2014,NUTS,2010,UKI,1,157.9
2015,NUTS,2010,UKI,1,190.1
2016,NUTS,2010,UKI,1,209.3
2017,NUTS,2010,UKI,1,322.6
2018,NUTS,2010,UKI,1,352.2
2011,NUTS,2010,UKI3,2,101.9
2012,NUTS,2010,UKI3,2,105.7
2014,NUTS,2010,UKI3,2,95.9
2015,NUTS,2010,UKI3,2,104.7
2016,NUTS,2010,UKI3,2,115.3
2017,NUTS,2010,UKI3,2,177.6
2018,NUTS,2010,UKI3,2,193.9
2011,NUTS,2010,UKI4,2,9.6
2012,NUTS,2010,UKI4,2,10.0
2014,NUTS,2010,UKI4,2,3.0
2015,NUTS,2010,UKI4,2,9.5
2016,NUTS,2010,UKI4,2,10.5
2017,NUTS,2010,UKI4,2,16.2
2018,NUTS,2010,UKI4,2,17.7
2011,NUTS,2010,UKI5,2,0.0
2012,NUTS,2010,UKI5,2,0.0
2014,NUTS,2010,UKI5,2,0.0
2015,NUTS,2010,UKI5,2,1.0
2016,NUTS,2010,UKI5,2,1.1
2017,NUTS,2010,UKI5,2,1.8
2018,NUTS,2010,UKI5,2,1.9
2011,NUTS,2010,UKI6,2,0.0
2012,NUTS,2010,UKI6,2,0.0
2014,NUTS,2010,UKI6,2,59.0
2015,NUTS,2010,UKI6,2,27.0
2016,NUTS,2010,UKI6,2,29.8
2017,NUTS,2010,UKI6,2,45.9
2018,NUTS,2010,UKI6,2,50.1
2011,NUTS,2010,UKI7,2,5.0
2012,NUTS,2010,UKI7,2,5.2
2014,NUTS,2010,UKI7,2,0.0
2015,NUTS,2010,UKI7,2,47.8
2016,NUTS,2010,UKI7,2,52.6
2017,NUTS,2010,UKI7,2,81.1
2018,NUTS,2010,UKI7,2,88.6
1995,NUTS,2010,UKJ,1,32.0
2010,NUTS,2010,UKJ,1,140.4
2011,NUTS,2010,UKJ,1,106.6
2012,NUTS,2010,UKJ,1,110.6
2013,NUTS,2010,UKJ,1,20.6
2014,NUTS,2010,UKJ,1,22.0
2015,NUTS,2010,UKJ,1,87.8
2016,NUTS,2010,UKJ,1,96.7
2017,NUTS,2010,UKJ,1,85.3
2018,NUTS,2010,UKJ,1,93.1
2010,NUTS,2010,UKJ1,2,64.5
2011,NUTS,2010,UKJ1,2,49.0
2012,NUTS,2010,UKJ1,2,50.8
2013,NUTS,2010,UKJ1,2,8.5
2014,NUTS,2010,UKJ1,2,9.1
2015,NUTS,2010,UKJ1,2,13.1
2016,NUTS,2010,UKJ1,2,14.4
2017,NUTS,2010,UKJ1,2,12.7
2018,NUTS,2010,UKJ1,2,13.9
2010,NUTS,2010,UKJ2,2,75.5
2011,NUTS,2010,UKJ2,2,57.3
2012,NUTS,2010,UKJ2,2,59.5
2013,NUTS,2010,UKJ2,2,11.4
2014,NUTS,2010,UKJ2,2,12.2
2015,NUTS,2010,UKJ2,2,70.3
2016,NUTS,2010,UKJ2,2,77.4
2017,NUTS,2010,UKJ2,2,68.3
2018,NUTS,2010,UKJ2,2,74.5
2010,NUTS,2010,UKJ3,2,0.4
2011,NUTS,2010,UKJ3,2,0.3
2012,NUTS,2010,UKJ3,2,0.3
2014,NUTS,2010,UKJ3,2,0.6
2015,NUTS,2010,UKJ3,2,4.4
2016,NUTS,2010,UKJ3,2,4.9
2017,NUTS,2010,UKJ3,2,4.3
2018,NUTS,2010,UKJ3,2,4.7
2010,NUTS,2010,UKJ4,2,0.0
2011,NUTS,2010,UKJ4,2,0.0
2012,NUTS,2010,UKJ4,2,0.0
2014,NUTS,2010,UKJ4,2,0.1
2015,NUTS,2010,UKJ4,2,0.0
2016,NUTS,2010,UKJ4,2,0.0
2017,NUTS,2010,UKJ4,2,0.0
2018,NUTS,2010,UKJ4,2,0.0
1995,NUTS,2010,UKK,1,13.0
2010,NUTS,2010,UKK,1,13.8
2011,NUTS,2010,UKK,1,10.5
2012,NUTS,2010,UKK,1,10.9
2013,NUTS,2010,UKK,1,17.3
2014,NUTS,2010,UKK,1,18.5
2015,NUTS,2010,UKK,1,19.2
2016,NUTS,2010,UKK,1,21.2
2017,NUTS,2010,UKK,1,16.3
2018,NUTS,2010,UKK,1,17.8
2010,NUTS,2010,UKK1,2,1.7
2011,NUTS,2010,UKK1,2,1.3
2012,NUTS,2010,UKK1,2,1.3
2014,NUTS,2010,UKK1,2,1.2
2015,NUTS,2010,UKK1,2,0.9
2016,NUTS,2010,UKK1,2,0.9
2017,NUTS,2010,UKK1,2,0.7
2018,NUTS,2010,UKK1,2,0.8
2010,NUTS,2010,UKK2,2,0.5
2011,NUTS,2010,UKK2,2,0.4
2012,NUTS,2010,UKK2,2,0.5
2014,NUTS,2010,UKK2,2,3.1
2015,NUTS,2010,UKK2,2,2.7
2016,NUTS,2010,UKK2,2,2.9
2017,NUTS,2010,UKK2,2,2.3
2018,NUTS,2010,UKK2,2,2.5
2010,NUTS,2010,UKK3,2,0.0
2011,NUTS,2010,UKK3,2,0.0
2012,NUTS,2010,UKK3,2,0.0
2013,NUTS,2010,UKK3,2,0.0
2014,NUTS,2010,UKK3,2,0.0
2015,NUTS,2010,UKK3,2,0.0
2016,NUTS,2010,UKK3,2,0.0
2017,NUTS,2010,UKK3,2,0.0
2018,NUTS,2010,UKK3,2,0.0
2010,NUTS,2010,UKK4,2,11.6
2011,NUTS,2010,UKK4,2,8.8
2012,NUTS,2010,UKK4,2,9.1
2013,NUTS,2010,UKK4,2,13.3
2014,NUTS,2010,UKK4,2,14.2
2015,NUTS,2010,UKK4,2,15.7
2016,NUTS,2010,UKK4,2,17.3
2017,NUTS,2010,UKK4,2,13.3
2018,NUTS,2010,UKK4,2,14.6
1995,NUTS,2010,UKL,1,2.0
2010,NUTS,2010,UKL,1,2.4
2011,NUTS,2010,UKL,1,1.8
2012,NUTS,2010,UKL,1,1.9
2013,NUTS,2010,UKL,1,1.5
2014,NUTS,2010,UKL,1,1.6
2010,NUTS,2010,UKL1,2,1.8
2011,NUTS,2010,UKL1,2,1.4
2012,NUTS,2010,UKL1,2,1.5
2014,NUTS,2010,UKL1,2,1.5
2010,NUTS,2010,UKL2,2,0.5
2011,NUTS,2010,UKL2,2,0.4
2012,NUTS,2010,UKL2,2,0.4
2014,NUTS,2010,UKL2,2,0.1
1995,NUTS,2010,UKM,1,6.0
2010,NUTS,2010,UKM,1,11.7
2011,NUTS,2010,UKM,1,8.9
2012,NUTS,2010,UKM,1,9.2
2013,NUTS,2010,UKM,1,7.8
2014,NUTS,2010,UKM,1,8.4
2015,NUTS,2010,UKM,1,31.9
2016,NUTS,2010,UKM,1,35.1
2017,NUTS,2010,UKM,1,39.5
2018,NUTS,2010,UKM,1,43.1
2010,NUTS,2010,UKM2,2,7.0
2011,NUTS,2010,UKM2,2,5.3
2012,NUTS,2010,UKM2,2,5.5
2013,NUTS,2010,UKM2,2,3.7
2014,NUTS,2010,UKM2,2,4.0
2015,NUTS,2010,UKM2,2,4.5
2016,NUTS,2010,UKM2,2,4.9
2017,NUTS,2010,UKM2,2,5.5
2010,NUTS,2010,UKM3,2,0.3
2011,NUTS,2010,UKM3,2,0.2
2012,NUTS,2010,UKM3,2,0.2
2014,NUTS,2010,UKM3,2,0.2
2015,NUTS,2010,UKM3,2,24.0
2016,NUTS,2010,UKM3,2,26.4
2017,NUTS,2010,UKM3,2,29.7
2010,NUTS,2010,UKM5,2,0.0
2011,NUTS,2010,UKM5,2,0.0
2012,NUTS,2010,UKM5,2,0.0
2013,NUTS,2010,UKM5,2,0.0
2014,NUTS,2010,UKM5,2,0.0
2015,NUTS,2010,UKM5,2,0.0
2016,NUTS,2010,UKM5,2,0.0
2017,NUTS,2010,UKM5,2,0.0
2018,NUTS,2010,UKM5,2,0.0
2010,NUTS,2010,UKM6,2,4.5
2011,NUTS,2010,UKM6,2,3.4
2012,NUTS,2010,UKM6,2,3.5
2014,NUTS,2010,UKM6,2,4.2
2015,NUTS,2010,UKM6,2,3.4
2016,NUTS,2010,UKM6,2,3.8
2017,NUTS,2010,UKM6,2,4.3
2018,NUTS,2010,UKM6,2,4.6
2014,NUTS,2010,UKM7,2,4.0
2015,NUTS,2010,UKM7,2,4.5
2016,NUTS,2010,UKM7,2,4.9
2017,NUTS,2010,UKM7,2,5.5
2018,NUTS,2010,UKM7,2,6.1
2014,NUTS,2010,UKM8,2,0.2
2015,NUTS,2010,UKM8,2,24.0
2016,NUTS,2010,UKM8,2,26.4
2017,NUTS,2010,UKM8,2,29.7
2018,NUTS,2010,UKM8,2,32.4
2014,NUTS,2010,UKM9,2,0.0
2015,NUTS,2010,UKM9,2,0.0
2016,NUTS,2010,UKM9,2,0.0
2017,NUTS,2010,UKM9,2,0.0
2018,NUTS,2010,UKM9,2,0.0
1995,NUTS,2010,UKN,1,1.0
2010,NUTS,2010,UKN,1,0.4
2011,NUTS,2010,UKN,1,0.3
2012,NUTS,2010,UKN,1,0.3
2014,NUTS,2010,UKN,1,0.1
1995,NUTS,2010,UKN0,2,1.0
2010,NUTS,2010,UKN0,2,0.4
2011,NUTS,2010,UKN0,2,0.3
2012,NUTS,2010,UKN0,2,0.3
2014,NUTS,2010,UKN0,2,0.1
1980,NUTS,2010,US,0,2116.0
1981,NUTS,2010,US,0,1784.257
1982,NUTS,2010,US,0,1914.879
1983,NUTS,2010,US,0,2175.469
1984,NUTS,2010,US,0,2511.114
1985,NUTS,2010,US,0,2760.577
1986,NUTS,2010,US,0,2867.285
1987,NUTS,2010,US,0,3013.352
1988,NUTS,2010,US,0,3212.538
1989,NUTS,2010,US,0,3668.691
1990,NUTS,2010,US,0,4125.94
1991,NUTS,2010,US,0,4652.097
1992,NUTS,2010,US,0,4992.611
1993,NUTS,2010,US,0,5267.301
1994,NUTS,2010,US,0,5598.585
1995,NUTS,2010,US,0,5826.792
1996,NUTS,2010,US,0,6209.25
1997,NUTS,2010,US,0,6626.336
1998,NUTS,2010,US,0,7341.0
1999,NUTS,2010,US,0,8252.0
2000,NUTS,2010,US,0,9783.0
2001,NUTS,2010,US,0,11195.0
2002,NUTS,2010,US,0,12190.0
2003,NUTS,2010,US,0,13235.0
2004,NUTS,2010,US,0,13936.0
2005,NUTS,2010,US,0,14585.0
2006,NUTS,2010,US,0,14452.0
2007,NUTS,2010,US,0,15198.0
2008,NUTS,2010,US,0,16420.0
2009,NUTS,2010,US,0,18179.0
2010,NUTS,2010,US,0,18621.0
2011,NUTS,2010,US,0,18291.0
2012,NUTS,2010,US,0,17860.0
2013,NUTS,2010,US,0,18681.0
2014,NUTS,2010,US,0,19817.0
2015,NUTS,2010,US,0,20785.0
2016,NUTS,2010,US,0,22851.0
2017,NUTS,2010,US,0,25320.0
2018,NUTS,2010,US,0,26716.0
2019,NUTS,2010,US,0,27954.0
