year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_t_hc_gov_rse
2003,NUTS,2010,PL1,1,10470.0
2004,NUTS,2010,PL1,1,9974.0
2005,NUTS,2010,PL1,1,10111.0
2006,NUTS,2010,PL1,1,10217.0
2007,NUTS,2010,PL1,1,10247.0
2008,NUTS,2010,PL1,1,9831.0
2009,NUTS,2010,PL1,1,10421.0
2010,NUTS,2010,PL1,1,10838.0
2011,NUTS,2010,PL1,1,10669.0
2012,NUTS,2010,PL1,1,9794.0
2013,NUTS,2010,PL1,1,9973.0
2014,NUTS,2010,PL1,1,10357.0
2015,NUTS,2010,PL1,1,9892.0
2000,NUTS,2010,PL11,2,659.0
2001,NUTS,2010,PL11,2,638.0
2002,NUTS,2010,PL11,2,837.0
2003,NUTS,2010,PL11,2,796.0
2004,NUTS,2010,PL11,2,743.0
2005,NUTS,2010,PL11,2,847.0
2006,NUTS,2010,PL11,2,836.0
2007,NUTS,2010,PL11,2,866.0
2008,NUTS,2010,PL11,2,629.0
2009,NUTS,2010,PL11,2,823.0
2010,NUTS,2010,PL11,2,878.0
2000,NUTS,2010,PL12,2,7974.0
2001,NUTS,2010,PL12,2,7798.0
2002,NUTS,2010,PL12,2,10715.0
2003,NUTS,2010,PL12,2,9674.0
2004,NUTS,2010,PL12,2,9231.0
2005,NUTS,2010,PL12,2,9264.0
2006,NUTS,2010,PL12,2,9381.0
2007,NUTS,2010,PL12,2,9381.0
2008,NUTS,2010,PL12,2,9202.0
2009,NUTS,2010,PL12,2,9598.0
2010,NUTS,2010,PL12,2,9960.0
2000,NUTS,2010,PL2,1,1560.0
2001,NUTS,2010,PL2,1,1394.0
2002,NUTS,2010,PL2,1,2351.0
2003,NUTS,2010,PL2,1,2040.0
2004,NUTS,2010,PL2,1,2160.0
2005,NUTS,2010,PL2,1,1866.0
2006,NUTS,2010,PL2,1,1876.0
2007,NUTS,2010,PL2,1,2149.0
2008,NUTS,2010,PL2,1,2188.0
2009,NUTS,2010,PL2,1,2646.0
2011,NUTS,2010,PL2,1,2621.0
2013,NUTS,2010,PL2,1,2739.0
2014,NUTS,2010,PL2,1,2671.0
2015,NUTS,2010,PL2,1,2846.0
2016,NUTS,2010,PL2,1,724.0
2017,NUTS,2010,PL2,1,1293.0
2018,NUTS,2010,PL2,1,1286.0
2019,NUTS,2010,PL2,1,677.0
2000,NUTS,2010,PL21,2,900.0
2001,NUTS,2010,PL21,2,938.0
2002,NUTS,2010,PL21,2,1105.0
2003,NUTS,2010,PL21,2,1040.0
2004,NUTS,2010,PL21,2,1136.0
2005,NUTS,2010,PL21,2,1057.0
2006,NUTS,2010,PL21,2,1216.0
2007,NUTS,2010,PL21,2,1422.0
2008,NUTS,2010,PL21,2,1107.0
2009,NUTS,2010,PL21,2,1370.0
2015,NUTS,2010,PL21,2,1580.0
2016,NUTS,2010,PL21,2,467.0
2017,NUTS,2010,PL21,2,948.0
2018,NUTS,2010,PL21,2,1007.0
2019,NUTS,2010,PL21,2,549.0
2000,NUTS,2010,PL22,2,660.0
2001,NUTS,2010,PL22,2,456.0
2002,NUTS,2010,PL22,2,1246.0
2003,NUTS,2010,PL22,2,1000.0
2004,NUTS,2010,PL22,2,1024.0
2005,NUTS,2010,PL22,2,809.0
2006,NUTS,2010,PL22,2,660.0
2007,NUTS,2010,PL22,2,727.0
2008,NUTS,2010,PL22,2,1081.0
2009,NUTS,2010,PL22,2,1276.0
2010,NUTS,2010,PL22,2,1095.0
2012,NUTS,2010,PL22,2,1416.0
2015,NUTS,2010,PL22,2,1266.0
2016,NUTS,2010,PL22,2,257.0
2017,NUTS,2010,PL22,2,345.0
2018,NUTS,2010,PL22,2,279.0
2019,NUTS,2010,PL22,2,128.0
2000,NUTS,2010,PL3,1,633.0
2001,NUTS,2010,PL3,1,448.0
2002,NUTS,2010,PL3,1,421.0
2003,NUTS,2010,PL3,1,526.0
2004,NUTS,2010,PL3,1,460.0
2005,NUTS,2010,PL3,1,438.0
2006,NUTS,2010,PL3,1,501.0
2007,NUTS,2010,PL3,1,795.0
2008,NUTS,2010,PL3,1,725.0
2009,NUTS,2010,PL3,1,443.0
2010,NUTS,2010,PL3,1,532.0
2000,NUTS,2010,PL31,2,412.0
2001,NUTS,2010,PL31,2,409.0
2002,NUTS,2010,PL31,2,398.0
2003,NUTS,2010,PL31,2,494.0
2004,NUTS,2010,PL31,2,417.0
2005,NUTS,2010,PL31,2,401.0
2006,NUTS,2010,PL31,2,415.0
2007,NUTS,2010,PL31,2,643.0
2008,NUTS,2010,PL31,2,681.0
2009,NUTS,2010,PL31,2,410.0
2011,NUTS,2010,PL31,2,510.0
2012,NUTS,2010,PL31,2,484.0
2013,NUTS,2010,PL31,2,419.0
2014,NUTS,2010,PL31,2,399.0
2015,NUTS,2010,PL31,2,311.0
2000,NUTS,2010,PL32,2,139.0
2001,NUTS,2010,PL32,2,6.0
2003,NUTS,2010,PL32,2,6.0
2004,NUTS,2010,PL32,2,10.0
2005,NUTS,2010,PL32,2,4.0
2006,NUTS,2010,PL32,2,59.0
2007,NUTS,2010,PL32,2,123.0
2008,NUTS,2010,PL32,2,14.0
2012,NUTS,2010,PL32,2,49.0
2008,NUTS,2010,PL33,2,2.0
2012,NUTS,2010,PL33,2,5.0
2008,NUTS,2010,PL34,2,28.0
2013,NUTS,2010,PL34,2,50.0
2000,NUTS,2010,PL4,1,687.0
2001,NUTS,2010,PL4,1,670.0
2002,NUTS,2010,PL4,1,888.0
2003,NUTS,2010,PL4,1,852.0
2004,NUTS,2010,PL4,1,836.0
2005,NUTS,2010,PL4,1,821.0
2006,NUTS,2010,PL4,1,824.0
2007,NUTS,2010,PL4,1,803.0
2008,NUTS,2010,PL4,1,1127.0
2009,NUTS,2010,PL4,1,867.0
2013,NUTS,2010,PL4,1,1075.0
2014,NUTS,2010,PL4,1,1240.0
2015,NUTS,2010,PL4,1,1091.0
2016,NUTS,2010,PL4,1,97.0
2017,NUTS,2010,PL4,1,205.0
2018,NUTS,2010,PL4,1,309.0
2019,NUTS,2010,PL4,1,339.0
2000,NUTS,2010,PL41,2,680.0
2001,NUTS,2010,PL41,2,664.0
2002,NUTS,2010,PL41,2,872.0
2003,NUTS,2010,PL41,2,838.0
2004,NUTS,2010,PL41,2,820.0
2005,NUTS,2010,PL41,2,803.0
2006,NUTS,2010,PL41,2,803.0
2007,NUTS,2010,PL41,2,741.0
2008,NUTS,2010,PL41,2,1051.0
2009,NUTS,2010,PL41,2,861.0
2010,NUTS,2010,PL41,2,1138.0
2011,NUTS,2010,PL41,2,1210.0
2012,NUTS,2010,PL41,2,1097.0
2017,NUTS,2010,PL41,2,131.0
2018,NUTS,2010,PL41,2,201.0
2019,NUTS,2010,PL41,2,221.0
2005,NUTS,2010,PL42,2,0.0
2008,NUTS,2010,PL42,2,73.0
2011,NUTS,2010,PL42,2,0.0
2016,NUTS,2010,PL42,2,12.0
2008,NUTS,2010,PL43,2,3.0
2010,NUTS,2010,PL43,2,0.0
2015,NUTS,2010,PL43,2,0.0
2000,NUTS,2010,PL5,1,290.0
2001,NUTS,2010,PL5,1,281.0
2002,NUTS,2010,PL5,1,596.0
2003,NUTS,2010,PL5,1,390.0
2004,NUTS,2010,PL5,1,339.0
2005,NUTS,2010,PL5,1,348.0
2006,NUTS,2010,PL5,1,454.0
2007,NUTS,2010,PL5,1,365.0
2008,NUTS,2010,PL5,1,399.0
2010,NUTS,2010,PL5,1,551.0
2011,NUTS,2010,PL5,1,516.0
2012,NUTS,2010,PL5,1,627.0
2013,NUTS,2010,PL5,1,695.0
2014,NUTS,2010,PL5,1,654.0
2016,NUTS,2010,PL5,1,109.0
2017,NUTS,2010,PL5,1,179.0
2018,NUTS,2010,PL5,1,197.0
2019,NUTS,2010,PL5,1,244.0
2000,NUTS,2010,PL51,2,256.0
2001,NUTS,2010,PL51,2,251.0
2003,NUTS,2010,PL51,2,298.0
2004,NUTS,2010,PL51,2,232.0
2005,NUTS,2010,PL51,2,268.0
2008,NUTS,2010,PL51,2,298.0
2009,NUTS,2010,PL51,2,410.0
2012,NUTS,2010,PL51,2,484.0
2000,NUTS,2010,PL52,2,34.0
2001,NUTS,2010,PL52,2,30.0
2003,NUTS,2010,PL52,2,92.0
2004,NUTS,2010,PL52,2,107.0
2008,NUTS,2010,PL52,2,101.0
2012,NUTS,2010,PL52,2,143.0
2000,NUTS,2010,PL6,1,558.0
2001,NUTS,2010,PL6,1,533.0
2002,NUTS,2010,PL6,1,483.0
2003,NUTS,2010,PL6,1,654.0
2004,NUTS,2010,PL6,1,608.0
2005,NUTS,2010,PL6,1,510.0
2006,NUTS,2010,PL6,1,639.0
2007,NUTS,2010,PL6,1,597.0
2008,NUTS,2010,PL6,1,668.0
2010,NUTS,2010,PL6,1,529.0
2011,NUTS,2010,PL6,1,524.0
2015,NUTS,2010,PL6,1,542.0
2016,NUTS,2010,PL6,1,135.0
2017,NUTS,2010,PL6,1,227.0
2018,NUTS,2010,PL6,1,299.0
2019,NUTS,2010,PL6,1,280.0
2003,NUTS,2010,PL61,2,3.0
2004,NUTS,2010,PL61,2,2.0
2005,NUTS,2010,PL61,2,0.0
2008,NUTS,2010,PL61,2,92.0
2013,NUTS,2010,PL61,2,72.0
2015,NUTS,2010,PL61,2,70.0
2018,NUTS,2010,PL61,2,79.0
2019,NUTS,2010,PL61,2,74.0
2003,NUTS,2010,PL62,2,191.0
2004,NUTS,2010,PL62,2,150.0
2005,NUTS,2010,PL62,2,159.0
2006,NUTS,2010,PL62,2,155.0
2008,NUTS,2010,PL62,2,139.0
2009,NUTS,2010,PL62,2,135.0
2010,NUTS,2010,PL62,2,141.0
2012,NUTS,2010,PL62,2,164.0
2014,NUTS,2010,PL62,2,193.0
2015,NUTS,2010,PL62,2,183.0
2016,NUTS,2010,PL62,2,53.0
2018,NUTS,2010,PL62,2,60.0
2019,NUTS,2010,PL62,2,19.0
2000,NUTS,2010,PL63,2,370.0
2001,NUTS,2010,PL63,2,349.0
2002,NUTS,2010,PL63,2,372.0
2003,NUTS,2010,PL63,2,460.0
2004,NUTS,2010,PL63,2,456.0
2005,NUTS,2010,PL63,2,351.0
2006,NUTS,2010,PL63,2,484.0
2007,NUTS,2010,PL63,2,422.0
2008,NUTS,2010,PL63,2,437.0
2009,NUTS,2010,PL63,2,334.0
2011,NUTS,2010,PL63,2,294.0
2013,NUTS,2010,PL63,2,351.0
2014,NUTS,2010,PL63,2,294.0
2015,NUTS,2010,PL63,2,289.0
2017,NUTS,2010,PL63,2,76.0
2018,NUTS,2010,PL63,2,160.0
2019,NUTS,2010,PL63,2,187.0
2016,NUTS,2010,PL7,1,327.0
2017,NUTS,2010,PL7,1,464.0
2018,NUTS,2010,PL7,1,478.0
2019,NUTS,2010,PL7,1,404.0
2018,NUTS,2010,PL71,2,384.0
2018,NUTS,2010,PL72,2,94.0
2016,NUTS,2010,PL8,1,168.0
2017,NUTS,2010,PL8,1,235.0
2018,NUTS,2010,PL8,1,214.0
2019,NUTS,2010,PL8,1,228.0
2016,NUTS,2010,PL81,2,92.0
2018,NUTS,2010,PL81,2,93.0
2019,NUTS,2010,PL81,2,131.0
2016,NUTS,2010,PL82,2,20.0
2019,NUTS,2010,PL82,2,40.0
2016,NUTS,2010,PL84,2,56.0
2019,NUTS,2010,PL84,2,57.0
2016,NUTS,2010,PL9,1,2413.0
2017,NUTS,2010,PL9,1,3179.0
2018,NUTS,2010,PL9,1,2319.0
2019,NUTS,2010,PL9,1,2110.0
2019,NUTS,2010,PL91,2,2066.0
2019,NUTS,2010,PL92,2,44.0
1982,NUTS,2010,PT,0,2301.0
1983,NUTS,2010,PT,0,2290.0
1984,NUTS,2010,PT,0,2278.0
1985,NUTS,2010,PT,0,2405.0
1986,NUTS,2010,PT,0,2531.0
1987,NUTS,2010,PT,0,2608.0
1988,NUTS,2010,PT,0,2685.0
1989,NUTS,2010,PT,0,2794.0
1990,NUTS,2010,PT,0,2902.0
1991,NUTS,2010,PT,0,2838.0
1992,NUTS,2010,PT,0,2774.0
1993,NUTS,2010,PT,0,2889.0
1994,NUTS,2010,PT,0,3008.0
1995,NUTS,2010,PT,0,3138.0
1996,NUTS,2010,PT,0,3236.0
1997,NUTS,2010,PT,0,3334.0
1998,NUTS,2010,PT,0,4351.0
1999,NUTS,2010,PT,0,5368.0
2000,NUTS,2010,PT,0,5290.0
2001,NUTS,2010,PT,0,5211.0
2002,NUTS,2010,PT,0,5119.0
2003,NUTS,2010,PT,0,5027.0
2004,NUTS,2010,PT,0,5315.0
2005,NUTS,2010,PT,0,5602.0
2006,NUTS,2010,PT,0,5105.0
2007,NUTS,2010,PT,0,4607.0
2008,NUTS,2010,PT,0,4421.0
2009,NUTS,2010,PT,0,4425.0
2010,NUTS,2010,PT,0,5101.0
2011,NUTS,2010,PT,0,6059.0
2012,NUTS,2010,PT,0,4784.0
2013,NUTS,2010,PT,0,4101.0
2014,NUTS,2010,PT,0,4510.0
2015,NUTS,2010,PT,0,4620.0
2016,NUTS,2010,PT,0,4614.0
2017,NUTS,2010,PT,0,5327.0
2018,NUTS,2010,PT,0,5501.0
2019,NUTS,2010,PT,0,5839.0
2020,NUTS,2010,PT,0,5972.0
2000,NUTS,2010,PT1,1,5090.0
2001,NUTS,2010,PT1,1,4989.0
2002,NUTS,2010,PT1,1,4931.0
2003,NUTS,2010,PT1,1,4872.0
2004,NUTS,2010,PT1,1,5161.0
2005,NUTS,2010,PT1,1,5449.0
2006,NUTS,2010,PT1,1,4969.0
2007,NUTS,2010,PT1,1,4488.0
2008,NUTS,2010,PT1,1,4324.0
2009,NUTS,2010,PT1,1,4305.0
2010,NUTS,2010,PT1,1,4947.0
2011,NUTS,2010,PT1,1,5774.0
2012,NUTS,2010,PT1,1,4533.0
2013,NUTS,2010,PT1,1,3954.0
2014,NUTS,2010,PT1,1,4334.0
2015,NUTS,2010,PT1,1,4432.0
2016,NUTS,2010,PT1,1,4422.0
2017,NUTS,2010,PT1,1,5111.0
2018,NUTS,2010,PT1,1,5319.0
2019,NUTS,2010,PT1,1,5619.0
2020,NUTS,2010,PT1,1,5710.0
2000,NUTS,2010,PT11,2,856.0
2001,NUTS,2010,PT11,2,834.0
2002,NUTS,2010,PT11,2,739.0
2003,NUTS,2010,PT11,2,644.0
2004,NUTS,2010,PT11,2,709.0
2005,NUTS,2010,PT11,2,774.0
2006,NUTS,2010,PT11,2,709.0
2007,NUTS,2010,PT11,2,643.0
2008,NUTS,2010,PT11,2,625.0
2009,NUTS,2010,PT11,2,758.0
2010,NUTS,2010,PT11,2,1086.0
2011,NUTS,2010,PT11,2,1407.0
2012,NUTS,2010,PT11,2,975.0
2013,NUTS,2010,PT11,2,960.0
2014,NUTS,2010,PT11,2,1156.0
2015,NUTS,2010,PT11,2,1386.0
2016,NUTS,2010,PT11,2,1468.0
2017,NUTS,2010,PT11,2,1789.0
2018,NUTS,2010,PT11,2,1925.0
2019,NUTS,2010,PT11,2,2167.0
2020,NUTS,2010,PT11,2,2127.0
2000,NUTS,2010,PT15,2,93.0
2001,NUTS,2010,PT15,2,97.0
2002,NUTS,2010,PT15,2,73.0
2003,NUTS,2010,PT15,2,49.0
2004,NUTS,2010,PT15,2,38.0
2005,NUTS,2010,PT15,2,27.0
2006,NUTS,2010,PT15,2,35.0
2007,NUTS,2010,PT15,2,42.0
2008,NUTS,2010,PT15,2,28.0
2009,NUTS,2010,PT15,2,58.0
2010,NUTS,2010,PT15,2,127.0
2011,NUTS,2010,PT15,2,124.0
2012,NUTS,2010,PT15,2,181.0
2013,NUTS,2010,PT15,2,123.0
2014,NUTS,2010,PT15,2,54.0
2015,NUTS,2010,PT15,2,38.0
2016,NUTS,2010,PT15,2,53.0
2017,NUTS,2010,PT15,2,73.0
2018,NUTS,2010,PT15,2,77.0
2019,NUTS,2010,PT15,2,79.0
2020,NUTS,2010,PT15,2,120.0
2000,NUTS,2010,PT16,2,514.0
2001,NUTS,2010,PT16,2,413.0
2002,NUTS,2010,PT16,2,474.0
2003,NUTS,2010,PT16,2,534.0
2004,NUTS,2010,PT16,2,737.0
2005,NUTS,2010,PT16,2,939.0
2006,NUTS,2010,PT16,2,694.0
2007,NUTS,2010,PT16,2,449.0
2008,NUTS,2010,PT16,2,437.0
2009,NUTS,2010,PT16,2,514.0
2010,NUTS,2010,PT16,2,695.0
2011,NUTS,2010,PT16,2,817.0
2012,NUTS,2010,PT16,2,610.0
2013,NUTS,2010,PT16,2,515.0
2014,NUTS,2010,PT16,2,624.0
2015,NUTS,2010,PT16,2,694.0
2016,NUTS,2010,PT16,2,708.0
2017,NUTS,2010,PT16,2,772.0
2018,NUTS,2010,PT16,2,756.0
2019,NUTS,2010,PT16,2,849.0
2020,NUTS,2010,PT16,2,785.0
2000,NUTS,2010,PT17,2,3474.0
2001,NUTS,2010,PT17,2,3503.0
2002,NUTS,2010,PT17,2,3488.0
2003,NUTS,2010,PT17,2,3472.0
2004,NUTS,2010,PT17,2,3526.0
2005,NUTS,2010,PT17,2,3580.0
2006,NUTS,2010,PT17,2,3409.0
2007,NUTS,2010,PT17,2,3238.0
2008,NUTS,2010,PT17,2,3095.0
2009,NUTS,2010,PT17,2,2897.0
2010,NUTS,2010,PT17,2,2968.0
2011,NUTS,2010,PT17,2,3384.0
2012,NUTS,2010,PT17,2,2745.0
2013,NUTS,2010,PT17,2,2339.0
2014,NUTS,2010,PT17,2,2483.0
2015,NUTS,2010,PT17,2,2295.0
2016,NUTS,2010,PT17,2,2176.0
2017,NUTS,2010,PT17,2,2473.0
2018,NUTS,2010,PT17,2,2557.0
2019,NUTS,2010,PT17,2,2522.0
2020,NUTS,2010,PT17,2,2675.0
2000,NUTS,2010,PT18,2,153.0
2001,NUTS,2010,PT18,2,142.0
2002,NUTS,2010,PT18,2,158.0
2003,NUTS,2010,PT18,2,173.0
2004,NUTS,2010,PT18,2,151.0
2005,NUTS,2010,PT18,2,129.0
2006,NUTS,2010,PT18,2,123.0
2007,NUTS,2010,PT18,2,116.0
2008,NUTS,2010,PT18,2,139.0
2009,NUTS,2010,PT18,2,78.0
2010,NUTS,2010,PT18,2,71.0
2011,NUTS,2010,PT18,2,42.0
2012,NUTS,2010,PT18,2,22.0
2013,NUTS,2010,PT18,2,17.0
2014,NUTS,2010,PT18,2,17.0
2015,NUTS,2010,PT18,2,19.0
2016,NUTS,2010,PT18,2,17.0
2017,NUTS,2010,PT18,2,4.0
2018,NUTS,2010,PT18,2,4.0
2019,NUTS,2010,PT18,2,2.0
2020,NUTS,2010,PT18,2,3.0
2000,NUTS,2010,PT2,1,67.0
2001,NUTS,2010,PT2,1,67.0
2002,NUTS,2010,PT2,1,67.0
2003,NUTS,2010,PT2,1,66.0
2004,NUTS,2010,PT2,1,59.0
2005,NUTS,2010,PT2,1,52.0
2006,NUTS,2010,PT2,1,56.0
2007,NUTS,2010,PT2,1,60.0
2008,NUTS,2010,PT2,1,42.0
2009,NUTS,2010,PT2,1,47.0
2010,NUTS,2010,PT2,1,44.0
2011,NUTS,2010,PT2,1,75.0
2012,NUTS,2010,PT2,1,157.0
2013,NUTS,2010,PT2,1,83.0
2014,NUTS,2010,PT2,1,110.0
2015,NUTS,2010,PT2,1,105.0
2016,NUTS,2010,PT2,1,93.0
2017,NUTS,2010,PT2,1,93.0
2018,NUTS,2010,PT2,1,63.0
2019,NUTS,2010,PT2,1,76.0
2020,NUTS,2010,PT2,1,113.0
2000,NUTS,2010,PT20,2,67.0
2001,NUTS,2010,PT20,2,67.0
2002,NUTS,2010,PT20,2,67.0
2003,NUTS,2010,PT20,2,66.0
2004,NUTS,2010,PT20,2,59.0
2005,NUTS,2010,PT20,2,52.0
2006,NUTS,2010,PT20,2,56.0
2007,NUTS,2010,PT20,2,60.0
2008,NUTS,2010,PT20,2,42.0
2009,NUTS,2010,PT20,2,47.0
2010,NUTS,2010,PT20,2,44.0
2011,NUTS,2010,PT20,2,75.0
2012,NUTS,2010,PT20,2,157.0
2013,NUTS,2010,PT20,2,83.0
2014,NUTS,2010,PT20,2,110.0
2015,NUTS,2010,PT20,2,105.0
2016,NUTS,2010,PT20,2,93.0
2017,NUTS,2010,PT20,2,93.0
2018,NUTS,2010,PT20,2,63.0
2019,NUTS,2010,PT20,2,76.0
2020,NUTS,2010,PT20,2,113.0
2000,NUTS,2010,PT3,1,134.0
2001,NUTS,2010,PT3,1,155.0
2002,NUTS,2010,PT3,1,122.0
2003,NUTS,2010,PT3,1,89.0
2004,NUTS,2010,PT3,1,95.0
2005,NUTS,2010,PT3,1,101.0
2006,NUTS,2010,PT3,1,80.0
2007,NUTS,2010,PT3,1,59.0
2008,NUTS,2010,PT3,1,55.0
2009,NUTS,2010,PT3,1,73.0
2010,NUTS,2010,PT3,1,110.0
2011,NUTS,2010,PT3,1,210.0
2012,NUTS,2010,PT3,1,94.0
2013,NUTS,2010,PT3,1,64.0
2014,NUTS,2010,PT3,1,66.0
2015,NUTS,2010,PT3,1,83.0
2016,NUTS,2010,PT3,1,99.0
2017,NUTS,2010,PT3,1,123.0
2018,NUTS,2010,PT3,1,119.0
2019,NUTS,2010,PT3,1,144.0
2020,NUTS,2010,PT3,1,149.0
2000,NUTS,2010,PT30,2,134.0
2001,NUTS,2010,PT30,2,155.0
2002,NUTS,2010,PT30,2,122.0
2003,NUTS,2010,PT30,2,89.0
2004,NUTS,2010,PT30,2,95.0
2005,NUTS,2010,PT30,2,101.0
2006,NUTS,2010,PT30,2,80.0
2007,NUTS,2010,PT30,2,59.0
2008,NUTS,2010,PT30,2,55.0
2009,NUTS,2010,PT30,2,73.0
2010,NUTS,2010,PT30,2,110.0
2011,NUTS,2010,PT30,2,210.0
2012,NUTS,2010,PT30,2,94.0
2013,NUTS,2010,PT30,2,64.0
2014,NUTS,2010,PT30,2,66.0
2015,NUTS,2010,PT30,2,83.0
2016,NUTS,2010,PT30,2,99.0
2017,NUTS,2010,PT30,2,123.0
2018,NUTS,2010,PT30,2,119.0
2019,NUTS,2010,PT30,2,144.0
2020,NUTS,2010,PT30,2,149.0
1993,NUTS,2010,RO,0,9968.0
1994,NUTS,2010,RO,0,8922.0
1995,NUTS,2010,RO,0,8623.0
1996,NUTS,2010,RO,0,7599.0
1997,NUTS,2010,RO,0,6472.0
1998,NUTS,2010,RO,0,6741.0
1999,NUTS,2010,RO,0,5855.0
2000,NUTS,2010,RO,0,5390.0
2001,NUTS,2010,RO,0,5764.0
2002,NUTS,2010,RO,0,6082.0
2003,NUTS,2010,RO,0,6270.0
2004,NUTS,2010,RO,0,6586.0
2005,NUTS,2010,RO,0,7267.0
2006,NUTS,2010,RO,0,5864.0
2007,NUTS,2010,RO,0,6100.0
2008,NUTS,2010,RO,0,6541.0
2009,NUTS,2010,RO,0,6010.0
2010,NUTS,2010,RO,0,5831.0
2011,NUTS,2010,RO,0,6117.0
2012,NUTS,2010,RO,0,6664.0
2013,NUTS,2010,RO,0,6859.0
2014,NUTS,2010,RO,0,6799.0
2015,NUTS,2010,RO,0,7032.0
2016,NUTS,2010,RO,0,7043.0
2017,NUTS,2010,RO,0,6856.0
2018,NUTS,2010,RO,0,7064.0
2019,NUTS,2010,RO,0,7267.0
2002,NUTS,2010,RO1,1,255.0
2003,NUTS,2010,RO1,1,336.0
2004,NUTS,2010,RO1,1,167.0
2005,NUTS,2010,RO1,1,150.0
2006,NUTS,2010,RO1,1,342.0
2007,NUTS,2010,RO1,1,369.0
2008,NUTS,2010,RO1,1,335.0
2009,NUTS,2010,RO1,1,382.0
2010,NUTS,2010,RO1,1,202.0
2011,NUTS,2010,RO1,1,320.0
2012,NUTS,2010,RO1,1,587.0
2013,NUTS,2010,RO1,1,599.0
2014,NUTS,2010,RO1,1,576.0
2015,NUTS,2010,RO1,1,621.0
2016,NUTS,2010,RO1,1,579.0
2017,NUTS,2010,RO1,1,565.0
2018,NUTS,2010,RO1,1,601.0
2019,NUTS,2010,RO1,1,638.0
2002,NUTS,2010,RO11,2,204.0
2003,NUTS,2010,RO11,2,286.0
2004,NUTS,2010,RO11,2,125.0
2005,NUTS,2010,RO11,2,123.0
2006,NUTS,2010,RO11,2,318.0
2007,NUTS,2010,RO11,2,325.0
2008,NUTS,2010,RO11,2,294.0
2009,NUTS,2010,RO11,2,337.0
2010,NUTS,2010,RO11,2,148.0
2011,NUTS,2010,RO11,2,225.0
2012,NUTS,2010,RO11,2,490.0
2013,NUTS,2010,RO11,2,493.0
2014,NUTS,2010,RO11,2,454.0
2015,NUTS,2010,RO11,2,507.0
2016,NUTS,2010,RO11,2,464.0
2017,NUTS,2010,RO11,2,461.0
2018,NUTS,2010,RO11,2,494.0
2019,NUTS,2010,RO11,2,501.0
2002,NUTS,2010,RO12,2,51.0
2003,NUTS,2010,RO12,2,50.0
2004,NUTS,2010,RO12,2,42.0
2005,NUTS,2010,RO12,2,27.0
2006,NUTS,2010,RO12,2,24.0
2007,NUTS,2010,RO12,2,44.0
2008,NUTS,2010,RO12,2,41.0
2009,NUTS,2010,RO12,2,45.0
2010,NUTS,2010,RO12,2,54.0
2011,NUTS,2010,RO12,2,95.0
2012,NUTS,2010,RO12,2,97.0
2013,NUTS,2010,RO12,2,106.0
2014,NUTS,2010,RO12,2,122.0
2015,NUTS,2010,RO12,2,114.0
2016,NUTS,2010,RO12,2,115.0
2017,NUTS,2010,RO12,2,104.0
2018,NUTS,2010,RO12,2,107.0
2019,NUTS,2010,RO12,2,137.0
2002,NUTS,2010,RO2,1,480.0
2003,NUTS,2010,RO2,1,466.0
2004,NUTS,2010,RO2,1,583.0
2005,NUTS,2010,RO2,1,550.0
2006,NUTS,2010,RO2,1,596.0
2007,NUTS,2010,RO2,1,595.0
2008,NUTS,2010,RO2,1,613.0
2009,NUTS,2010,RO2,1,553.0
2010,NUTS,2010,RO2,1,603.0
2011,NUTS,2010,RO2,1,746.0
2012,NUTS,2010,RO2,1,695.0
2013,NUTS,2010,RO2,1,672.0
2014,NUTS,2010,RO2,1,699.0
2015,NUTS,2010,RO2,1,752.0
2016,NUTS,2010,RO2,1,745.0
2017,NUTS,2010,RO2,1,711.0
2018,NUTS,2010,RO2,1,735.0
2019,NUTS,2010,RO2,1,782.0
2002,NUTS,2010,RO21,2,389.0
2003,NUTS,2010,RO21,2,383.0
2004,NUTS,2010,RO21,2,481.0
2005,NUTS,2010,RO21,2,452.0
2006,NUTS,2010,RO21,2,500.0
2007,NUTS,2010,RO21,2,481.0
2008,NUTS,2010,RO21,2,497.0
2009,NUTS,2010,RO21,2,440.0
2010,NUTS,2010,RO21,2,440.0
2011,NUTS,2010,RO21,2,501.0
2012,NUTS,2010,RO21,2,494.0
2013,NUTS,2010,RO21,2,481.0
2014,NUTS,2010,RO21,2,510.0
2015,NUTS,2010,RO21,2,537.0
2016,NUTS,2010,RO21,2,550.0
2017,NUTS,2010,RO21,2,510.0
2018,NUTS,2010,RO21,2,526.0
2019,NUTS,2010,RO21,2,561.0
2002,NUTS,2010,RO22,2,91.0
2003,NUTS,2010,RO22,2,83.0
2004,NUTS,2010,RO22,2,102.0
2005,NUTS,2010,RO22,2,98.0
2006,NUTS,2010,RO22,2,96.0
2007,NUTS,2010,RO22,2,114.0
2008,NUTS,2010,RO22,2,116.0
2009,NUTS,2010,RO22,2,113.0
2010,NUTS,2010,RO22,2,163.0
2011,NUTS,2010,RO22,2,245.0
2012,NUTS,2010,RO22,2,201.0
2013,NUTS,2010,RO22,2,191.0
2014,NUTS,2010,RO22,2,189.0
2015,NUTS,2010,RO22,2,215.0
2016,NUTS,2010,RO22,2,195.0
2017,NUTS,2010,RO22,2,201.0
2018,NUTS,2010,RO22,2,209.0
2019,NUTS,2010,RO22,2,221.0
2002,NUTS,2010,RO3,1,4937.0
