year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_p_mhab_smc
1995,NUTS,2010,FR521,3,0.615
1996,NUTS,2010,FR521,3,0.317
2002,NUTS,2010,FR521,3,0.452
2006,NUTS,2010,FR521,3,1.664
2010,NUTS,2010,FR521,3,0.845
2012,NUTS,2010,FR521,3,0.554
1992,NUTS,2010,FR522,3,0.394
1993,NUTS,2010,FR522,3,0.595
2003,NUTS,2010,FR522,3,0.667
2004,NUTS,2010,FR522,3,0.286
2007,NUTS,2010,FR522,3,0.226
2008,NUTS,2010,FR522,3,0.371
2009,NUTS,2010,FR522,3,4.922
2010,NUTS,2010,FR522,3,3.899
2011,NUTS,2010,FR522,3,4.478
2012,NUTS,2010,FR522,3,0.222
1994,NUTS,2010,FR523,3,2.215
1998,NUTS,2010,FR523,3,0.782
1999,NUTS,2010,FR523,3,0.289
2000,NUTS,2010,FR523,3,0.765
2001,NUTS,2010,FR523,3,3.606
2002,NUTS,2010,FR523,3,3.704
2003,NUTS,2010,FR523,3,2.384
2004,NUTS,2010,FR523,3,4.426
2005,NUTS,2010,FR523,3,2.859
2006,NUTS,2010,FR523,3,3.151
2008,NUTS,2010,FR523,3,2.067
2009,NUTS,2010,FR523,3,1.535
2010,NUTS,2010,FR523,3,0.142
1993,NUTS,2010,FR524,3,0.527
1994,NUTS,2010,FR524,3,1.595
1996,NUTS,2010,FR524,3,1.582
2001,NUTS,2010,FR524,3,1.522
2005,NUTS,2010,FR524,3,0.48
2007,NUTS,2010,FR524,3,2.178
2010,NUTS,2010,FR524,3,0.277
2011,NUTS,2010,FR524,3,0.454
2012,NUTS,2010,FR524,3,2.389
1996,NUTS,2010,FR53,2,0.616
1997,NUTS,2010,FR53,2,1.228
1998,NUTS,2010,FR53,2,0.355
1999,NUTS,2010,FR53,2,0.915
2000,NUTS,2010,FR53,2,0.606
2003,NUTS,2010,FR53,2,0.593
2008,NUTS,2010,FR53,2,0.571
2009,NUTS,2010,FR53,2,0.852
2010,NUTS,2010,FR53,2,1.977
2011,NUTS,2010,FR53,2,1.592
2012,NUTS,2010,FR53,2,0.504
1996,NUTS,2010,FR531,3,2.934
1997,NUTS,2010,FR531,3,5.875
1999,NUTS,2010,FR531,3,2.943
2000,NUTS,2010,FR531,3,1.467
2011,NUTS,2010,FR531,3,2.835
2010,NUTS,2010,FR532,3,3.214
2011,NUTS,2010,FR532,3,0.527
2010,NUTS,2010,FR533,3,2.708
2011,NUTS,2010,FR533,3,1.348
2012,NUTS,2010,FR533,3,1.346
1998,NUTS,2010,FR534,3,1.458
1999,NUTS,2010,FR534,3,1.253
2000,NUTS,2010,FR534,3,1.246
2003,NUTS,2010,FR534,3,2.441
2008,NUTS,2010,FR534,3,2.357
2009,NUTS,2010,FR534,3,3.521
2010,NUTS,2010,FR534,3,1.17
2011,NUTS,2010,FR534,3,2.334
2012,NUTS,2010,FR534,3,0.93
1990,NUTS,2010,FR6,1,0.434
1991,NUTS,2010,FR6,1,0.44
1992,NUTS,2010,FR6,1,0.333
1993,NUTS,2010,FR6,1,0.953
1994,NUTS,2010,FR6,1,0.496
1995,NUTS,2010,FR6,1,0.483
1996,NUTS,2010,FR6,1,1.712
1997,NUTS,2010,FR6,1,1.091
1998,NUTS,2010,FR6,1,1.475
1999,NUTS,2010,FR6,1,1.568
2000,NUTS,2010,FR6,1,1.872
2001,NUTS,2010,FR6,1,1.31
2002,NUTS,2010,FR6,1,1.604
2003,NUTS,2010,FR6,1,1.48
2004,NUTS,2010,FR6,1,0.399
2005,NUTS,2010,FR6,1,1.296
2006,NUTS,2010,FR6,1,1.018
2007,NUTS,2010,FR6,1,1.211
2008,NUTS,2010,FR6,1,1.776
2009,NUTS,2010,FR6,1,2.63
2010,NUTS,2010,FR6,1,1.811
2011,NUTS,2010,FR6,1,1.149
2012,NUTS,2010,FR6,1,0.911
1990,NUTS,2010,FR61,2,0.089
1991,NUTS,2010,FR61,2,0.285
1993,NUTS,2010,FR61,2,0.352
1995,NUTS,2010,FR61,2,0.21
1997,NUTS,2010,FR61,2,0.462
1999,NUTS,2010,FR61,2,0.172
2000,NUTS,2010,FR61,2,0.658
2001,NUTS,2010,FR61,2,0.29
2002,NUTS,2010,FR61,2,0.458
2003,NUTS,2010,FR61,2,0.109
2004,NUTS,2010,FR61,2,0.111
2005,NUTS,2010,FR61,2,0.324
2006,NUTS,2010,FR61,2,0.401
2008,NUTS,2010,FR61,2,0.576
2009,NUTS,2010,FR61,2,0.951
2010,NUTS,2010,FR61,2,1.881
2011,NUTS,2010,FR61,2,1.017
2012,NUTS,2010,FR61,2,0.965
1993,NUTS,2010,FR611,3,2.582
2010,NUTS,2010,FR611,3,3.622
2012,NUTS,2010,FR611,3,0.6
1990,NUTS,2010,FR612,3,0.206
1991,NUTS,2010,FR612,3,0.654
1997,NUTS,2010,FR612,3,1.047
2000,NUTS,2010,FR612,3,0.154
2001,NUTS,2010,FR612,3,0.251
2002,NUTS,2010,FR612,3,0.782
2004,NUTS,2010,FR612,3,0.184
2005,NUTS,2010,FR612,3,0.726
2006,NUTS,2010,FR612,3,0.897
2008,NUTS,2010,FR612,3,1.055
2009,NUTS,2010,FR612,3,1.199
2010,NUTS,2010,FR612,3,1.953
2011,NUTS,2010,FR612,3,1.155
2012,NUTS,2010,FR612,3,1.57
1999,NUTS,2010,FR614,3,1.637
1995,NUTS,2010,FR615,3,1.02
2000,NUTS,2010,FR615,3,2.863
2001,NUTS,2010,FR615,3,0.869
2002,NUTS,2010,FR615,3,0.537
2003,NUTS,2010,FR615,3,0.532
2004,NUTS,2010,FR615,3,0.144
2008,NUTS,2010,FR615,3,0.51
2009,NUTS,2010,FR615,3,2.045
2010,NUTS,2010,FR615,3,2.678
2011,NUTS,2010,FR615,3,2.467
2012,NUTS,2010,FR615,3,0.878
1990,NUTS,2010,FR62,2,0.958
1991,NUTS,2010,FR62,2,0.748
1992,NUTS,2010,FR62,2,0.812
1993,NUTS,2010,FR62,2,1.716
1994,NUTS,2010,FR62,2,1.208
1995,NUTS,2010,FR62,2,0.934
1996,NUTS,2010,FR62,2,4.156
1997,NUTS,2010,FR62,2,2.115
1998,NUTS,2010,FR62,2,3.572
1999,NUTS,2010,FR62,2,3.596
2000,NUTS,2010,FR62,2,3.77
2001,NUTS,2010,FR62,2,2.51
2002,NUTS,2010,FR62,2,3.21
2003,NUTS,2010,FR62,2,3.115
2004,NUTS,2010,FR62,2,0.554
2005,NUTS,2010,FR62,2,2.734
2006,NUTS,2010,FR62,2,1.981
2007,NUTS,2010,FR62,2,2.886
2008,NUTS,2010,FR62,2,3.407
2009,NUTS,2010,FR62,2,4.492
2010,NUTS,2010,FR62,2,2.197
2011,NUTS,2010,FR62,2,1.595
2012,NUTS,2010,FR62,2,0.967
1998,NUTS,2010,FR622,3,0.643
2000,NUTS,2010,FR622,3,0.641
2001,NUTS,2010,FR622,3,0.488
2007,NUTS,2010,FR622,3,1.822
2008,NUTS,2010,FR622,3,3.335
2009,NUTS,2010,FR622,3,2.418
2011,NUTS,2010,FR622,3,0.906
1990,NUTS,2010,FR623,3,2.519
1991,NUTS,2010,FR623,3,1.949
1992,NUTS,2010,FR623,3,2.094
1993,NUTS,2010,FR623,3,4.378
1994,NUTS,2010,FR623,3,2.553
1995,NUTS,2010,FR623,3,2.018
1996,NUTS,2010,FR623,3,9.381
1997,NUTS,2010,FR623,3,3.767
1998,NUTS,2010,FR623,3,5.411
1999,NUTS,2010,FR623,3,7.345
2000,NUTS,2010,FR623,3,7.106
2001,NUTS,2010,FR623,3,2.92
2002,NUTS,2010,FR623,3,6.713
2003,NUTS,2010,FR623,3,5.567
2004,NUTS,2010,FR623,3,1.312
2005,NUTS,2010,FR623,3,6.437
2006,NUTS,2010,FR623,3,2.95
2007,NUTS,2010,FR623,3,5.354
2008,NUTS,2010,FR623,3,6.637
2009,NUTS,2010,FR623,3,8.962
2010,NUTS,2010,FR623,3,5.09
2011,NUTS,2010,FR623,3,2.333
2012,NUTS,2010,FR623,3,1.563
2006,NUTS,2010,FR624,3,11.027
1994,NUTS,2010,FR625,3,3.171
1999,NUTS,2010,FR625,3,3.121
2000,NUTS,2010,FR625,3,1.239
1996,NUTS,2010,FR626,3,3.355
1998,NUTS,2010,FR626,3,8.978
2000,NUTS,2010,FR626,3,6.583
2001,NUTS,2010,FR626,3,14.603
2002,NUTS,2010,FR626,3,4.807
2003,NUTS,2010,FR626,3,6.3
2008,NUTS,2010,FR626,3,1.441
2009,NUTS,2010,FR626,3,2.917
2011,NUTS,2010,FR626,3,4.799
2012,NUTS,2010,FR626,3,2.185
1995,NUTS,2010,FR627,3,0.965
1996,NUTS,2010,FR627,3,0.731
1997,NUTS,2010,FR627,3,1.461
1998,NUTS,2010,FR627,3,0.905
2000,NUTS,2010,FR627,3,0.954
2007,NUTS,2010,FR627,3,1.815
2008,NUTS,2010,FR627,3,0.888
2009,NUTS,2010,FR627,3,1.337
2011,NUTS,2010,FR627,3,0.874
2012,NUTS,2010,FR627,3,0.871
1997,NUTS,2010,FR628,3,4.873
1998,NUTS,2010,FR628,3,4.866
1999,NUTS,2010,FR628,3,4.854
2003,NUTS,2010,FR628,3,3.083
2007,NUTS,2010,FR628,3,2.157
1993,NUTS,2010,FR63,2,0.695
2001,NUTS,2010,FR63,2,1.16
2002,NUTS,2010,FR63,2,0.459
2003,NUTS,2010,FR63,2,1.151
2004,NUTS,2010,FR63,2,1.036
2008,NUTS,2010,FR63,2,0.675
2009,NUTS,2010,FR63,2,2.696
2012,NUTS,2010,FR63,2,0.447
2009,NUTS,2010,FR631,3,2.055
2003,NUTS,2010,FR632,3,2.666
1993,NUTS,2010,FR633,3,1.411
2001,NUTS,2010,FR633,3,2.324
2002,NUTS,2010,FR633,3,0.919
2003,NUTS,2010,FR633,3,1.386
2004,NUTS,2010,FR633,3,2.069
2008,NUTS,2010,FR633,3,1.337
2009,NUTS,2010,FR633,3,4.002
2012,NUTS,2010,FR633,3,0.878
1990,NUTS,2010,FR7,1,5.436
1991,NUTS,2010,FR7,1,3.056
1992,NUTS,2010,FR7,1,3.523
1993,NUTS,2010,FR7,1,4.075
1994,NUTS,2010,FR7,1,4.844
1995,NUTS,2010,FR7,1,5.104
1996,NUTS,2010,FR7,1,8.814
1997,NUTS,2010,FR7,1,9.643
1998,NUTS,2010,FR7,1,10.429
1999,NUTS,2010,FR7,1,12.268
2000,NUTS,2010,FR7,1,7.916
2001,NUTS,2010,FR7,1,11.722
2002,NUTS,2010,FR7,1,16.383
2003,NUTS,2010,FR7,1,16.96
2004,NUTS,2010,FR7,1,14.555
2005,NUTS,2010,FR7,1,15.881
2006,NUTS,2010,FR7,1,15.315
2007,NUTS,2010,FR7,1,18.041
2008,NUTS,2010,FR7,1,19.492
2009,NUTS,2010,FR7,1,21.359
2010,NUTS,2010,FR7,1,19.079
2011,NUTS,2010,FR7,1,19.492
2012,NUTS,2010,FR7,1,16.595
1990,NUTS,2010,FR71,2,6.78
1991,NUTS,2010,FR71,2,3.804
1992,NUTS,2010,FR71,2,4.377
1993,NUTS,2010,FR71,2,5.054
1994,NUTS,2010,FR71,2,6.002
1995,NUTS,2010,FR71,2,6.136
1996,NUTS,2010,FR71,2,10.896
1997,NUTS,2010,FR71,2,11.907
1998,NUTS,2010,FR71,2,12.864
1999,NUTS,2010,FR71,2,15.116
2000,NUTS,2010,FR71,2,9.742
2001,NUTS,2010,FR71,2,14.147
2002,NUTS,2010,FR71,2,19.941
2003,NUTS,2010,FR71,2,20.796
2004,NUTS,2010,FR71,2,17.635
2005,NUTS,2010,FR71,2,19.427
2006,NUTS,2010,FR71,2,18.713
2007,NUTS,2010,FR71,2,22.025
2008,NUTS,2010,FR71,2,23.767
2009,NUTS,2010,FR71,2,25.977
2010,NUTS,2010,FR71,2,23.204
2011,NUTS,2010,FR71,2,23.603
2012,NUTS,2010,FR71,2,20.138
1994,NUTS,2010,FR711,3,0.672
1998,NUTS,2010,FR711,3,1.315
1999,NUTS,2010,FR711,3,4.025
2002,NUTS,2010,FR711,3,2.651
2005,NUTS,2010,FR711,3,1.038
2007,NUTS,2010,FR711,3,0.627
2008,NUTS,2010,FR711,3,0.568
2009,NUTS,2010,FR711,3,1.41
2010,NUTS,2010,FR711,3,2.227
2011,NUTS,2010,FR711,3,4.273
1994,NUTS,2010,FR712,3,1.78
1999,NUTS,2010,FR712,3,0.874
2007,NUTS,2010,FR712,3,0.355
2010,NUTS,2010,FR712,3,1.047
1990,NUTS,2010,FR713,3,2.416
1992,NUTS,2010,FR713,3,2.384
1997,NUTS,2010,FR713,3,0.578
2004,NUTS,2010,FR713,3,0.436
2006,NUTS,2010,FR713,3,1.43
2007,NUTS,2010,FR713,3,1.479
2008,NUTS,2010,FR713,3,4.999
2009,NUTS,2010,FR713,3,2.07
2010,NUTS,2010,FR713,3,1.197
2011,NUTS,2010,FR713,3,1.701
2012,NUTS,2010,FR713,3,0.814
1990,NUTS,2010,FR714,3,29.796
1991,NUTS,2010,FR714,3,18.954
1992,NUTS,2010,FR714,3,22.008
1993,NUTS,2010,FR714,3,21.854
1994,NUTS,2010,FR714,3,29.308
1995,NUTS,2010,FR714,3,29.393
1996,NUTS,2010,FR714,3,50.794
1997,NUTS,2010,FR714,3,58.066
1998,NUTS,2010,FR714,3,61.187
1999,NUTS,2010,FR714,3,70.755
2000,NUTS,2010,FR714,3,44.687
2001,NUTS,2010,FR714,3,67.609
2002,NUTS,2010,FR714,3,91.053
2003,NUTS,2010,FR714,3,100.513
2004,NUTS,2010,FR714,3,82.503
2005,NUTS,2010,FR714,3,91.493
2006,NUTS,2010,FR714,3,88.303
2007,NUTS,2010,FR714,3,104.275
2008,NUTS,2010,FR714,3,110.292
2009,NUTS,2010,FR714,3,117.365
2010,NUTS,2010,FR714,3,103.144
2011,NUTS,2010,FR714,3,107.389
2012,NUTS,2010,FR714,3,95.445
1990,NUTS,2010,FR715,3,0.335
1997,NUTS,2010,FR715,3,1.36
2001,NUTS,2010,FR715,3,0.683
2002,NUTS,2010,FR715,3,1.757
2003,NUTS,2010,FR715,3,0.449
2004,NUTS,2010,FR715,3,0.231
2006,NUTS,2010,FR715,3,0.54
2007,NUTS,2010,FR715,3,0.675
2009,NUTS,2010,FR715,3,0.268
2010,NUTS,2010,FR715,3,0.895
2011,NUTS,2010,FR715,3,0.935
2012,NUTS,2010,FR715,3,1.221
1990,NUTS,2010,FR716,3,1.546
1991,NUTS,2010,FR716,3,0.547
1993,NUTS,2010,FR716,3,0.973
1994,NUTS,2010,FR716,3,0.647
1995,NUTS,2010,FR716,3,1.772
1996,NUTS,2010,FR716,3,2.57
1997,NUTS,2010,FR716,3,0.211
1998,NUTS,2010,FR716,3,1.915
1999,NUTS,2010,FR716,3,0.089
2000,NUTS,2010,FR716,3,1.781
2001,NUTS,2010,FR716,3,1.442
2002,NUTS,2010,FR716,3,1.152
2003,NUTS,2010,FR716,3,0.94
2004,NUTS,2010,FR716,3,1.371
2005,NUTS,2010,FR716,3,1.915
2006,NUTS,2010,FR716,3,0.898
2007,NUTS,2010,FR716,3,2.248
2008,NUTS,2010,FR716,3,1.704
2009,NUTS,2010,FR716,3,3.248
2010,NUTS,2010,FR716,3,5.814
2011,NUTS,2010,FR716,3,2.322
2012,NUTS,2010,FR716,3,1.861
1990,NUTS,2010,FR717,3,1.436
1994,NUTS,2010,FR717,3,0.916
1996,NUTS,2010,FR717,3,0.687
1997,NUTS,2010,FR717,3,1.363
1998,NUTS,2010,FR717,3,1.568
2001,NUTS,2010,FR717,3,1.523
2002,NUTS,2010,FR717,3,4.544
2003,NUTS,2010,FR717,3,4.287
2004,NUTS,2010,FR717,3,4.646
2005,NUTS,2010,FR717,3,2.083
2006,NUTS,2010,FR717,3,5.408
2007,NUTS,2010,FR717,3,4.315
2008,NUTS,2010,FR717,3,7.778
2009,NUTS,2010,FR717,3,15.547
2010,NUTS,2010,FR717,3,12.893
2011,NUTS,2010,FR717,3,16.708
2012,NUTS,2010,FR717,3,11.042
1990,NUTS,2010,FR718,3,3.382
1991,NUTS,2010,FR718,3,0.433
1993,NUTS,2010,FR718,3,5.591
1996,NUTS,2010,FR718,3,3.26
1997,NUTS,2010,FR718,3,2.952
1998,NUTS,2010,FR718,3,2.397
1999,NUTS,2010,FR718,3,8.689
2000,NUTS,2010,FR718,3,5.21
2001,NUTS,2010,FR718,3,3.978
2002,NUTS,2010,FR718,3,10.521
2003,NUTS,2010,FR718,3,6.056
2004,NUTS,2010,FR718,3,7.61
2005,NUTS,2010,FR718,3,7.777
2006,NUTS,2010,FR718,3,6.707
2007,NUTS,2010,FR718,3,4.953
2008,NUTS,2010,FR718,3,7.679
2009,NUTS,2010,FR718,3,8.157
2010,NUTS,2010,FR718,3,2.493
2011,NUTS,2010,FR718,3,3.534
2012,NUTS,2010,FR718,3,2.022
1995,NUTS,2010,FR72,2,0.762
2001,NUTS,2010,FR72,2,1.14
2002,NUTS,2010,FR72,2,0.758
2004,NUTS,2010,FR72,2,0.851
2009,NUTS,2010,FR72,2,0.149
2011,NUTS,2010,FR72,2,0.37
2004,NUTS,2010,FR722,3,0.867
1995,NUTS,2010,FR723,3,4.842
2011,NUTS,2010,FR723,3,2.223
2001,NUTS,2010,FR724,3,2.462
2002,NUTS,2010,FR724,3,1.634
2004,NUTS,2010,FR724,3,1.62
2009,NUTS,2010,FR724,3,0.318
1990,NUTS,2010,FR8,1,0.151
1991,NUTS,2010,FR8,1,0.948
1992,NUTS,2010,FR8,1,0.817
1993,NUTS,2010,FR8,1,0.589
1994,NUTS,2010,FR8,1,0.915
1995,NUTS,2010,FR8,1,0.404
1996,NUTS,2010,FR8,1,0.836
1997,NUTS,2010,FR8,1,2.084
1998,NUTS,2010,FR8,1,3.177
1999,NUTS,2010,FR8,1,2.004
2000,NUTS,2010,FR8,1,1.263
2001,NUTS,2010,FR8,1,2.264
2002,NUTS,2010,FR8,1,2.726
2003,NUTS,2010,FR8,1,2.03
2004,NUTS,2010,FR8,1,2.144
2005,NUTS,2010,FR8,1,1.985
2006,NUTS,2010,FR8,1,1.45
2007,NUTS,2010,FR8,1,1.015
2008,NUTS,2010,FR8,1,2.984
2009,NUTS,2010,FR8,1,2.466
2010,NUTS,2010,FR8,1,2.586
2011,NUTS,2010,FR8,1,3.824
2012,NUTS,2010,FR8,1,2.093
1991,NUTS,2010,FR81,2,0.234
1992,NUTS,2010,FR81,2,1.161
1993,NUTS,2010,FR81,2,0.23
1994,NUTS,2010,FR81,2,0.228
1995,NUTS,2010,FR81,2,0.149
1996,NUTS,2010,FR81,2,0.897
1998,NUTS,2010,FR81,2,0.611
1999,NUTS,2010,FR81,2,0.362
2000,NUTS,2010,FR81,2,1.077
2001,NUTS,2010,FR81,2,1.224
2002,NUTS,2010,FR81,2,0.837
2003,NUTS,2010,FR81,2,1.786
2004,NUTS,2010,FR81,2,1.626
2005,NUTS,2010,FR81,2,0.4
2006,NUTS,2010,FR81,2,0.987
2007,NUTS,2010,FR81,2,1.183
2008,NUTS,2010,FR81,2,1.983
2009,NUTS,2010,FR81,2,1.149
2010,NUTS,2010,FR81,2,1.589
2011,NUTS,2010,FR81,2,2.007
2012,NUTS,2010,FR81,2,0.755
2001,NUTS,2010,FR811,3,0.409
2002,NUTS,2010,FR811,3,3.106
2007,NUTS,2010,FR811,3,2.892
2008,NUTS,2010,FR811,3,2.863
2010,NUTS,2010,FR811,3,2.805
2011,NUTS,2010,FR811,3,5.556
1993,NUTS,2010,FR812,3,0.835
1995,NUTS,2010,FR812,3,0.545
2003,NUTS,2010,FR812,3,0.503
2006,NUTS,2010,FR812,3,2.196
2007,NUTS,2010,FR812,3,0.319
2008,NUTS,2010,FR812,3,1.8
2011,NUTS,2010,FR812,3,1.392
2012,NUTS,2010,FR812,3,1.378
1991,NUTS,2010,FR813,3,0.62
1992,NUTS,2010,FR813,3,3.059
1994,NUTS,2010,FR813,3,0.596
1996,NUTS,2010,FR813,3,2.321
1998,NUTS,2010,FR813,3,1.571
1999,NUTS,2010,FR813,3,0.928
2000,NUTS,2010,FR813,3,2.754
2001,NUTS,2010,FR813,3,2.442
2002,NUTS,2010,FR813,3,1.067
2003,NUTS,2010,FR813,3,4.198
2004,NUTS,2010,FR813,3,4.13
2005,NUTS,2010,FR813,3,1.015
2006,NUTS,2010,FR813,3,0.999
2007,NUTS,2010,FR813,3,0.307
2008,NUTS,2010,FR813,3,1.177
2009,NUTS,2010,FR813,3,2.907
2010,NUTS,2010,FR813,3,0.9
2011,NUTS,2010,FR813,3,1.281
2012,NUTS,2010,FR813,3,0.965
2001,NUTS,2010,FR815,3,1.244
2007,NUTS,2010,FR815,3,3.431
2008,NUTS,2010,FR815,3,3.784
2010,NUTS,2010,FR815,3,5.016
2011,NUTS,2010,FR815,3,2.21
1990,NUTS,2010,FR82,2,0.235
1991,NUTS,2010,FR82,2,1.358
1992,NUTS,2010,FR82,2,0.693
1993,NUTS,2010,FR82,2,0.803
1994,NUTS,2010,FR82,2,1.312
1995,NUTS,2010,FR82,2,0.556
1996,NUTS,2010,FR82,2,0.854
1997,NUTS,2010,FR82,2,3.258
1998,NUTS,2010,FR82,2,4.663
1999,NUTS,2010,FR82,2,2.956
2000,NUTS,2010,FR82,2,1.431
2001,NUTS,2010,FR82,2,2.932
2002,NUTS,2010,FR82,2,3.862
2003,NUTS,2010,FR82,2,2.278
2004,NUTS,2010,FR82,2,2.543
2005,NUTS,2010,FR82,2,2.936
2006,NUTS,2010,FR82,2,1.782
2007,NUTS,2010,FR82,2,0.989
2008,NUTS,2010,FR82,2,3.647
2009,NUTS,2010,FR82,2,3.324
2010,NUTS,2010,FR82,2,3.284
2011,NUTS,2010,FR82,2,5.057
2012,NUTS,2010,FR82,2,2.958
2008,NUTS,2010,FR821,3,6.331
2012,NUTS,2010,FR821,3,3.101
2006,NUTS,2010,FR822,3,7.648
2011,NUTS,2010,FR822,3,2.381
2012,NUTS,2010,FR822,3,1.791
1990,NUTS,2010,FR823,3,0.689
1991,NUTS,2010,FR823,3,1.355
1993,NUTS,2010,FR823,3,2.345
1994,NUTS,2010,FR823,3,1.752
1995,NUTS,2010,FR823,3,1.001
1996,NUTS,2010,FR823,3,0.58
1997,NUTS,2010,FR823,3,3.991
1998,NUTS,2010,FR823,3,5.853
1999,NUTS,2010,FR823,3,1.811
2000,NUTS,2010,FR823,3,3.929
2001,NUTS,2010,FR823,3,2.436
2002,NUTS,2010,FR823,3,6.877
2003,NUTS,2010,FR823,3,4.213
2004,NUTS,2010,FR823,3,3.959
2005,NUTS,2010,FR823,3,4.861
2006,NUTS,2010,FR823,3,1.398
2007,NUTS,2010,FR823,3,0.462
2008,NUTS,2010,FR823,3,6.298
2009,NUTS,2010,FR823,3,0.927
2010,NUTS,2010,FR823,3,1.112
2011,NUTS,2010,FR823,3,6.474
2012,NUTS,2010,FR823,3,4.002
1991,NUTS,2010,FR824,3,1.793
1992,NUTS,2010,FR824,3,1.407
1993,NUTS,2010,FR824,3,0.185
1994,NUTS,2010,FR824,3,1.115
1995,NUTS,2010,FR824,3,0.555
1996,NUTS,2010,FR824,3,1.216
1997,NUTS,2010,FR824,3,5.233
1998,NUTS,2010,FR824,3,4.385
1999,NUTS,2010,FR824,3,5.529
2000,NUTS,2010,FR824,3,0.812
2001,NUTS,2010,FR824,3,4.132
2002,NUTS,2010,FR824,3,3.011
2003,NUTS,2010,FR824,3,2.644
2004,NUTS,2010,FR824,3,4.109
2005,NUTS,2010,FR824,3,2.773
2006,NUTS,2010,FR824,3,2.622
2007,NUTS,2010,FR824,3,0.98
2008,NUTS,2010,FR824,3,2.67
2009,NUTS,2010,FR824,3,4.702
2010,NUTS,2010,FR824,3,6.831
2011,NUTS,2010,FR824,3,6.336
2012,NUTS,2010,FR824,3,2.821
1990,NUTS,2010,FR825,3,0.405
1992,NUTS,2010,FR825,3,0.597
1993,NUTS,2010,FR825,3,0.39
1994,NUTS,2010,FR825,3,2.336
1995,NUTS,2010,FR825,3,0.521
1996,NUTS,2010,FR825,3,1.147
1997,NUTS,2010,FR825,3,0.567
1998,NUTS,2010,FR825,3,6.729
1999,NUTS,2010,FR825,3,1.482
2000,NUTS,2010,FR825,3,1.1
2001,NUTS,2010,FR825,3,3.529
2002,NUTS,2010,FR825,3,5.216
2003,NUTS,2010,FR825,3,1.057
2005,NUTS,2010,FR825,3,3.085
2006,NUTS,2010,FR825,3,1.015
2007,NUTS,2010,FR825,3,2.179
2008,NUTS,2010,FR825,3,3.974
2009,NUTS,2010,FR825,3,3.802
2010,NUTS,2010,FR825,3,1.408
2011,NUTS,2010,FR825,3,4.937
2012,NUTS,2010,FR825,3,3.592
1991,NUTS,2010,FR826,3,2.816
1993,NUTS,2010,FR826,3,1.044
1997,NUTS,2010,FR826,3,1.014
1998,NUTS,2010,FR826,3,2.012
2002,NUTS,2010,FR826,3,0.487
2003,NUTS,2010,FR826,3,0.482
2005,NUTS,2010,FR826,3,0.945
2007,NUTS,2010,FR826,3,0.409
2008,NUTS,2010,FR826,3,1.392
2009,NUTS,2010,FR826,3,4.018
2012,NUTS,2010,FR826,3,0.458
2008,NUTS,2010,FR83,2,0.825
2008,NUTS,2010,FR831,3,1.774
2008,NUTS,2010,FR9,1,0.534
2009,NUTS,2010,FR9,1,0.531
2009,NUTS,2010,FR91,2,2.236
2009,NUTS,2010,FR910,3,2.236
2008,NUTS,2010,FR94,2,1.237
2008,NUTS,2010,FR940,3,1.237
1994,NUTS,2010,HR,0,0.071
2007,NUTS,2010,HR,0,0.348
2007,NUTS,2010,HR0,1,0.348
2007,NUTS,2010,HR04,2,0.516
2007,NUTS,2010,HR041,3,1.924
1990,NUTS,2010,HU,0,0.193
1991,NUTS,2010,HU,0,0.083
1992,NUTS,2010,HU,0,0.096
1999,NUTS,2010,HU,0,0.098
2002,NUTS,2010,HU,0,0.098
2007,NUTS,2010,HU,0,0.099
2008,NUTS,2010,HU,0,0.083
2009,NUTS,2010,HU,0,0.182
2010,NUTS,2010,HU,0,0.25
2011,NUTS,2010,HU,0,0.1
2002,NUTS,2010,HU1,1,0.353
2008,NUTS,2010,HU1,1,0.173
2009,NUTS,2010,HU1,1,0.513
2010,NUTS,2010,HU1,1,0.847
2011,NUTS,2010,HU1,1,0.225
2002,NUTS,2010,HU10,2,0.353
2008,NUTS,2010,HU10,2,0.173
2009,NUTS,2010,HU10,2,0.513
2010,NUTS,2010,HU10,2,0.847
2011,NUTS,2010,HU10,2,0.225
2008,NUTS,2010,HU101,3,0.294
2009,NUTS,2010,HU101,3,0.193
2011,NUTS,2010,HU101,3,0.19
2009,NUTS,2010,HU102,3,0.964
2010,NUTS,2010,HU102,3,2.033
2011,NUTS,2010,HU102,3,0.267
2008,NUTS,2010,HU2,1,0.108
2009,NUTS,2010,HU2,1,0.108
2011,NUTS,2010,HU2,1,0.109
2008,NUTS,2010,HU22,2,0.331
2009,NUTS,2010,HU22,2,0.331
2011,NUTS,2010,HU22,2,0.332
2008,NUTS,2010,HU222,3,1.26
2009,NUTS,2010,HU222,3,1.265
2011,NUTS,2010,HU222,3,1.281
2007,NUTS,2010,HU3,1,0.243
2007,NUTS,2010,HU31,2,0.799
2007,NUTS,2010,HU311,3,1.391
1990,NUTS,2010,IE,0,0.205
1991,NUTS,2010,IE,0,0.312
1992,NUTS,2010,IE,0,0.093
1993,NUTS,2010,IE,0,0.28
1994,NUTS,2010,IE,0,1.116
1995,NUTS,2010,IE,0,0.036
1996,NUTS,2010,IE,0,0.039
1997,NUTS,2010,IE,0,0.525
1998,NUTS,2010,IE,0,0.812
1999,NUTS,2010,IE,0,1.219
2000,NUTS,2010,IE,0,1.104
2001,NUTS,2010,IE,0,2.053
