year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_f_gov_rse_hc
1994,NUTS,2010,RU,0,67848.0
1995,NUTS,2010,RU,0,69311.0
1996,NUTS,2010,RU,0,66136.0
1997,NUTS,2010,RU,0,63427.0
1998,NUTS,2010,RU,0,59710.0
1999,NUTS,2010,RU,0,59733.0
2000,NUTS,2010,RU,0,58711.0
2001,NUTS,2010,RU,0,59891.0
2002,NUTS,2010,RU,0,59971.0
2003,NUTS,2010,RU,0,60533.0
2004,NUTS,2010,RU,0,60621.0
2005,NUTS,2010,RU,0,63154.0
2006,NUTS,2010,RU,0,62967.0
2007,NUTS,2010,RU,0,62916.0
2008,NUTS,2010,RU,0,59608.0
2009,NUTS,2010,RU,0,60122.0
2010,NUTS,2010,RU,0,59138.0
2011,NUTS,2010,RU,0,58029.0
2012,NUTS,2010,RU,0,60566.0
2013,NUTS,2010,RU,0,58483.0
2014,NUTS,2010,RU,0,58910.0
2015,NUTS,2010,RU,0,59294.0
2017,NUTS,2010,RU,0,56141.0
2018,NUTS,2010,RU,0,56159.0
2019,NUTS,2010,RU,0,49992.0
2003,NUTS,2010,SE,0,1237.0
2005,NUTS,2010,SE,0,1758.0
2007,NUTS,2010,SE,0,1149.0
2009,NUTS,2010,SE,0,862.0
2011,NUTS,2010,SE,0,3199.0
2013,NUTS,2010,SE,0,3287.0
2015,NUTS,2010,SE,0,5574.0
2017,NUTS,2010,SE,0,7017.0
2019,NUTS,2010,SE,0,5680.0
2003,NUTS,2010,SE1,1,1016.0
2017,NUTS,2010,SE1,1,3019.0
2019,NUTS,2010,SE1,1,2889.0
2003,NUTS,2010,SE11,2,719.0
2017,NUTS,2010,SE11,2,1276.0
2019,NUTS,2010,SE11,2,1219.0
2003,NUTS,2010,SE12,2,297.0
2017,NUTS,2010,SE12,2,1742.0
2019,NUTS,2010,SE12,2,1669.0
2003,NUTS,2010,SE2,1,51.0
2017,NUTS,2010,SE2,1,3351.0
2019,NUTS,2010,SE2,1,2243.0
2003,NUTS,2010,SE21,2,5.0
2017,NUTS,2010,SE21,2,126.0
2019,NUTS,2010,SE21,2,138.0
2003,NUTS,2010,SE22,2,15.0
2017,NUTS,2010,SE22,2,1505.0
2019,NUTS,2010,SE22,2,433.0
2003,NUTS,2010,SE23,2,31.0
2017,NUTS,2010,SE23,2,1721.0
2019,NUTS,2010,SE23,2,1672.0
2003,NUTS,2010,SE3,1,170.0
2017,NUTS,2010,SE3,1,646.0
2019,NUTS,2010,SE3,1,549.0
2003,NUTS,2010,SE31,2,79.0
2017,NUTS,2010,SE31,2,230.0
2019,NUTS,2010,SE31,2,254.0
2003,NUTS,2010,SE32,2,2.0
2017,NUTS,2010,SE32,2,63.0
2019,NUTS,2010,SE32,2,32.0
2003,NUTS,2010,SE33,2,89.0
2017,NUTS,2010,SE33,2,353.0
2019,NUTS,2010,SE33,2,262.0
1993,NUTS,2010,SI,0,643.0
1994,NUTS,2010,SI,0,710.0
1995,NUTS,2010,SI,0,714.0
1996,NUTS,2010,SI,0,696.0
1997,NUTS,2010,SI,0,770.0
1998,NUTS,2010,SI,0,824.0
1999,NUTS,2010,SI,0,849.0
2000,NUTS,2010,SI,0,862.0
2001,NUTS,2010,SI,0,832.0
2002,NUTS,2010,SI,0,839.0
2003,NUTS,2010,SI,0,507.0
2004,NUTS,2010,SI,0,539.0
2005,NUTS,2010,SI,0,795.0
2006,NUTS,2010,SI,0,858.0
2007,NUTS,2010,SI,0,945.0
2008,NUTS,2010,SI,0,1090.0
2009,NUTS,2010,SI,0,1124.0
2010,NUTS,2010,SI,0,1118.0
2011,NUTS,2010,SI,0,1031.0
2012,NUTS,2010,SI,0,1042.0
2013,NUTS,2010,SI,0,1048.0
2014,NUTS,2010,SI,0,1041.0
2015,NUTS,2010,SI,0,964.0
2016,NUTS,2010,SI,0,970.0
2017,NUTS,2010,SI,0,1004.0
2018,NUTS,2010,SI,0,1069.0
2019,NUTS,2010,SI,0,1123.0
1993,NUTS,2010,SI0,1,643.0
1994,NUTS,2010,SI0,1,710.0
1995,NUTS,2010,SI0,1,714.0
1996,NUTS,2010,SI0,1,696.0
1997,NUTS,2010,SI0,1,770.0
1998,NUTS,2010,SI0,1,824.0
1999,NUTS,2010,SI0,1,849.0
2000,NUTS,2010,SI0,1,862.0
2001,NUTS,2010,SI0,1,832.0
2002,NUTS,2010,SI0,1,839.0
2003,NUTS,2010,SI0,1,507.0
2004,NUTS,2010,SI0,1,539.0
2005,NUTS,2010,SI0,1,795.0
2006,NUTS,2010,SI0,1,858.0
2007,NUTS,2010,SI0,1,945.0
2008,NUTS,2010,SI0,1,1090.0
2009,NUTS,2010,SI0,1,1124.0
2010,NUTS,2010,SI0,1,1118.0
2011,NUTS,2010,SI0,1,1031.0
2012,NUTS,2010,SI0,1,1042.0
2013,NUTS,2010,SI0,1,1048.0
2014,NUTS,2010,SI0,1,1041.0
2015,NUTS,2010,SI0,1,964.0
2016,NUTS,2010,SI0,1,970.0
2017,NUTS,2010,SI0,1,1004.0
2018,NUTS,2010,SI0,1,1069.0
2019,NUTS,2010,SI0,1,1123.0
2013,NUTS,2010,SI03,2,82.0
2014,NUTS,2010,SI03,2,45.0
2015,NUTS,2010,SI03,2,26.0
2016,NUTS,2010,SI03,2,17.0
2017,NUTS,2010,SI03,2,
2018,NUTS,2010,SI03,2,
2019,NUTS,2010,SI03,2,
2013,NUTS,2010,SI04,2,966.0
2014,NUTS,2010,SI04,2,996.0
2015,NUTS,2010,SI04,2,938.0
2016,NUTS,2010,SI04,2,953.0
2017,NUTS,2010,SI04,2,
2018,NUTS,2010,SI04,2,
2019,NUTS,2010,SI04,2,
2002,NUTS,2010,SK,0,1201.0
2003,NUTS,2010,SK,0,1286.0
2004,NUTS,2010,SK,0,1154.0
2005,NUTS,2010,SK,0,1215.0
2006,NUTS,2010,SK,0,1262.0
2007,NUTS,2010,SK,0,1460.0
2008,NUTS,2010,SK,0,1486.0
2009,NUTS,2010,SK,0,1461.0
2010,NUTS,2010,SK,0,1578.0
2011,NUTS,2010,SK,0,1598.0
2012,NUTS,2010,SK,0,1725.0
2013,NUTS,2010,SK,0,1569.0
2014,NUTS,2010,SK,0,1937.0
2015,NUTS,2010,SK,0,1958.0
2016,NUTS,2010,SK,0,2160.0
2017,NUTS,2010,SK,0,2167.0
2018,NUTS,2010,SK,0,2327.0
2019,NUTS,2010,SK,0,2400.0
2020,NUTS,2010,SK,0,2525.0
2002,NUTS,2010,SK01,2,950.0
2003,NUTS,2010,SK01,2,994.0
2004,NUTS,2010,SK01,2,875.0
2005,NUTS,2010,SK01,2,912.0
2006,NUTS,2010,SK01,2,926.0
2007,NUTS,2010,SK01,2,1078.0
2008,NUTS,2010,SK01,2,1128.0
2009,NUTS,2010,SK01,2,1147.0
2010,NUTS,2010,SK01,2,1173.0
2011,NUTS,2010,SK01,2,1207.0
2012,NUTS,2010,SK01,2,1238.0
2013,NUTS,2010,SK01,2,1255.0
2014,NUTS,2010,SK01,2,1371.0
2015,NUTS,2010,SK01,2,1392.0
2016,NUTS,2010,SK01,2,1564.0
2017,NUTS,2010,SK01,2,1650.0
2018,NUTS,2010,SK01,2,1788.0
2019,NUTS,2010,SK01,2,1966.0
2020,NUTS,2010,SK01,2,2105.0
2002,NUTS,2010,SK02,2,98.0
2003,NUTS,2010,SK02,2,101.0
2004,NUTS,2010,SK02,2,82.0
2005,NUTS,2010,SK02,2,89.0
2006,NUTS,2010,SK02,2,97.0
2007,NUTS,2010,SK02,2,120.0
2008,NUTS,2010,SK02,2,116.0
2009,NUTS,2010,SK02,2,65.0
2010,NUTS,2010,SK02,2,125.0
2011,NUTS,2010,SK02,2,111.0
2012,NUTS,2010,SK02,2,130.0
2013,NUTS,2010,SK02,2,45.0
2014,NUTS,2010,SK02,2,245.0
2015,NUTS,2010,SK02,2,199.0
2016,NUTS,2010,SK02,2,192.0
2017,NUTS,2010,SK02,2,171.0
2018,NUTS,2010,SK02,2,178.0
2019,NUTS,2010,SK02,2,130.0
2020,NUTS,2010,SK02,2,113.0
2002,NUTS,2010,SK03,2,49.0
2003,NUTS,2010,SK03,2,52.0
2004,NUTS,2010,SK03,2,54.0
2005,NUTS,2010,SK03,2,67.0
2006,NUTS,2010,SK03,2,87.0
2007,NUTS,2010,SK03,2,101.0
2008,NUTS,2010,SK03,2,94.0
2009,NUTS,2010,SK03,2,80.0
2010,NUTS,2010,SK03,2,88.0
2011,NUTS,2010,SK03,2,80.0
2012,NUTS,2010,SK03,2,149.0
2013,NUTS,2010,SK03,2,49.0
2014,NUTS,2010,SK03,2,74.0
2015,NUTS,2010,SK03,2,131.0
2016,NUTS,2010,SK03,2,171.0
2017,NUTS,2010,SK03,2,120.0
2018,NUTS,2010,SK03,2,151.0
2019,NUTS,2010,SK03,2,115.0
2020,NUTS,2010,SK03,2,129.0
2002,NUTS,2010,SK04,2,104.0
2003,NUTS,2010,SK04,2,139.0
2004,NUTS,2010,SK04,2,143.0
2005,NUTS,2010,SK04,2,147.0
2006,NUTS,2010,SK04,2,152.0
2007,NUTS,2010,SK04,2,161.0
2008,NUTS,2010,SK04,2,148.0
2009,NUTS,2010,SK04,2,169.0
2010,NUTS,2010,SK04,2,192.0
2011,NUTS,2010,SK04,2,200.0
2012,NUTS,2010,SK04,2,208.0
2013,NUTS,2010,SK04,2,220.0
2014,NUTS,2010,SK04,2,247.0
2015,NUTS,2010,SK04,2,236.0
2016,NUTS,2010,SK04,2,233.0
2017,NUTS,2010,SK04,2,226.0
2018,NUTS,2010,SK04,2,210.0
2019,NUTS,2010,SK04,2,189.0
2020,NUTS,2010,SK04,2,178.0
1997,NUTS,2010,TR,0,1003.0
1998,NUTS,2010,TR,0,861.0
1999,NUTS,2010,TR,0,884.0
2000,NUTS,2010,TR,0,976.0
2001,NUTS,2010,TR,0,989.0
2002,NUTS,2010,TR,0,1047.0
2003,NUTS,2010,TR,0,1284.0
2004,NUTS,2010,TR,0,1355.0
2005,NUTS,2010,TR,0,1481.0
2006,NUTS,2010,TR,0,1606.0
2007,NUTS,2010,TR,0,1656.0
2008,NUTS,2010,TR,0,1688.0
2009,NUTS,2010,TR,0,1939.0
2010,NUTS,2010,TR,0,2063.0
2011,NUTS,2010,TR,0,2166.0
2012,NUTS,2010,TR,0,2222.0
2013,NUTS,2010,TR,0,2147.0
2014,NUTS,2010,TR,0,2206.0
2015,NUTS,2010,TR,0,2188.0
2016,NUTS,2010,TR,0,2416.0
2017,NUTS,2010,TR,0,2451.0
2018,NUTS,2010,TR,0,2497.0
2019,NUTS,2010,TR,0,2185.0
2020,NUTS,2010,TR,0,2325.0
1999,NUTS,2010,UK,0,3387.0
2001,NUTS,2010,UK,0,3146.0
2002,NUTS,2010,UK,0,3128.0
2003,NUTS,2010,UK,0,3227.0
2004,NUTS,2010,UK,0,3289.0
2005,NUTS,2010,UK,0,3456.0
2006,NUTS,2010,UK,0,3149.0
2007,NUTS,2010,UK,0,3451.0
2008,NUTS,2010,UK,0,3444.0
2009,NUTS,2010,UK,0,3471.0
2010,NUTS,2010,UK,0,3339.0
2011,NUTS,2010,UK,0,2874.0
2012,NUTS,2010,UK,0,3118.0
2013,NUTS,2010,UK,0,3218.0
2014,NUTS,2010,UK,0,3171.0
2015,NUTS,2010,UK,0,3172.0
2016,NUTS,2010,UK,0,3145.0
2017,NUTS,2010,UK,0,3220.0
2018,NUTS,2010,UK,0,3225.0
2004,NUTS,2010,UKC,1,3.0
2005,NUTS,2010,UKC,1,3.0
2009,NUTS,2010,UKC,1,0.0
2011,NUTS,2010,UKC,1,0.0
2013,NUTS,2010,UKC,1,0.0
2015,NUTS,2010,UKC,1,0.0
2017,NUTS,2010,UKC,1,2.0
2004,NUTS,2010,UKC1,2,1.0
2009,NUTS,2010,UKC1,2,0.0
2011,NUTS,2010,UKC1,2,0.0
2013,NUTS,2010,UKC1,2,0.0
2015,NUTS,2010,UKC1,2,0.0
2017,NUTS,2010,UKC1,2,1.0
2004,NUTS,2010,UKC2,2,2.0
2005,NUTS,2010,UKC2,2,3.0
2009,NUTS,2010,UKC2,2,0.0
2011,NUTS,2010,UKC2,2,0.0
2013,NUTS,2010,UKC2,2,0.0
2015,NUTS,2010,UKC2,2,0.0
2017,NUTS,2010,UKC2,2,1.0
2004,NUTS,2010,UKD,1,115.0
2005,NUTS,2010,UKD,1,112.0
2009,NUTS,2010,UKD,1,129.0
2011,NUTS,2010,UKD,1,102.0
2013,NUTS,2010,UKD,1,119.0
2015,NUTS,2010,UKD,1,134.0
2017,NUTS,2010,UKD,1,151.0
2004,NUTS,2010,UKD1,2,1.0
2005,NUTS,2010,UKD1,2,1.0
2009,NUTS,2010,UKD1,2,1.0
2011,NUTS,2010,UKD1,2,1.0
2013,NUTS,2010,UKD1,2,1.0
2015,NUTS,2010,UKD1,2,1.0
2017,NUTS,2010,UKD1,2,1.0
2004,NUTS,2010,UKD3,2,4.0
2005,NUTS,2010,UKD3,2,4.0
2009,NUTS,2010,UKD3,2,5.0
2011,NUTS,2010,UKD3,2,5.0
2013,NUTS,2010,UKD3,2,16.0
2015,NUTS,2010,UKD3,2,16.0
2017,NUTS,2010,UKD3,2,19.0
2004,NUTS,2010,UKD4,2,14.0
2005,NUTS,2010,UKD4,2,14.0
2009,NUTS,2010,UKD4,2,27.0
2011,NUTS,2010,UKD4,2,21.0
2013,NUTS,2010,UKD4,2,20.0
2015,NUTS,2010,UKD4,2,22.0
2017,NUTS,2010,UKD4,2,22.0
2011,NUTS,2010,UKD6,2,47.0
2013,NUTS,2010,UKD6,2,50.0
2015,NUTS,2010,UKD6,2,62.0
2017,NUTS,2010,UKD6,2,77.0
2011,NUTS,2010,UKD7,2,28.0
2013,NUTS,2010,UKD7,2,32.0
2015,NUTS,2010,UKD7,2,33.0
2017,NUTS,2010,UKD7,2,32.0
2004,NUTS,2010,UKE,1,65.0
2005,NUTS,2010,UKE,1,66.0
2009,NUTS,2010,UKE,1,90.0
2011,NUTS,2010,UKE,1,70.0
2013,NUTS,2010,UKE,1,104.0
2015,NUTS,2010,UKE,1,35.0
2017,NUTS,2010,UKE,1,37.0
2005,NUTS,2010,UKE1,2,3.0
2009,NUTS,2010,UKE1,2,0.0
2011,NUTS,2010,UKE1,2,0.0
2013,NUTS,2010,UKE1,2,0.0
2015,NUTS,2010,UKE1,2,0.0
2017,NUTS,2010,UKE1,2,0.0
2004,NUTS,2010,UKE2,2,44.0
2005,NUTS,2010,UKE2,2,48.0
2009,NUTS,2010,UKE2,2,69.0
2011,NUTS,2010,UKE2,2,58.0
2013,NUTS,2010,UKE2,2,88.0
2015,NUTS,2010,UKE2,2,17.0
2017,NUTS,2010,UKE2,2,14.0
2004,NUTS,2010,UKE3,2,21.0
2005,NUTS,2010,UKE3,2,15.0
2009,NUTS,2010,UKE3,2,16.0
2011,NUTS,2010,UKE3,2,10.0
2013,NUTS,2010,UKE3,2,13.0
2015,NUTS,2010,UKE3,2,15.0
2017,NUTS,2010,UKE3,2,19.0
2009,NUTS,2010,UKE4,2,5.0
2011,NUTS,2010,UKE4,2,2.0
2013,NUTS,2010,UKE4,2,3.0
2015,NUTS,2010,UKE4,2,3.0
2017,NUTS,2010,UKE4,2,4.0
2004,NUTS,2010,UKF,1,107.0
2005,NUTS,2010,UKF,1,115.0
2009,NUTS,2010,UKF,1,130.0
2011,NUTS,2010,UKF,1,119.0
2013,NUTS,2010,UKF,1,121.0
2015,NUTS,2010,UKF,1,134.0
2017,NUTS,2010,UKF,1,114.0
2004,NUTS,2010,UKF1,2,87.0
2005,NUTS,2010,UKF1,2,95.0
2009,NUTS,2010,UKF1,2,112.0
2011,NUTS,2010,UKF1,2,102.0
2013,NUTS,2010,UKF1,2,100.0
2015,NUTS,2010,UKF1,2,108.0
2017,NUTS,2010,UKF1,2,95.0
2004,NUTS,2010,UKF2,2,20.0
2005,NUTS,2010,UKF2,2,20.0
2009,NUTS,2010,UKF2,2,18.0
2011,NUTS,2010,UKF2,2,17.0
2013,NUTS,2010,UKF2,2,21.0
2015,NUTS,2010,UKF2,2,25.0
2017,NUTS,2010,UKF2,2,19.0
2009,NUTS,2010,UKF3,2,0.0
2011,NUTS,2010,UKF3,2,0.0
2013,NUTS,2010,UKF3,2,0.0
2015,NUTS,2010,UKF3,2,0.0
2017,NUTS,2010,UKF3,2,0.0
2004,NUTS,2010,UKG,1,61.0
2005,NUTS,2010,UKG,1,63.0
2009,NUTS,2010,UKG,1,5.0
2011,NUTS,2010,UKG,1,2.0
2013,NUTS,2010,UKG,1,5.0
2015,NUTS,2010,UKG,1,9.0
2017,NUTS,2010,UKG,1,4.0
2004,NUTS,2010,UKG1,2,2.0
2005,NUTS,2010,UKG1,2,37.0
2009,NUTS,2010,UKG1,2,2.0
2011,NUTS,2010,UKG1,2,1.0
2013,NUTS,2010,UKG1,2,1.0
2015,NUTS,2010,UKG1,2,1.0
2017,NUTS,2010,UKG1,2,1.0
2004,NUTS,2010,UKG2,2,2.0
2005,NUTS,2010,UKG2,2,19.0
2009,NUTS,2010,UKG2,2,0.0
2011,NUTS,2010,UKG2,2,0.0
2013,NUTS,2010,UKG2,2,0.0
2015,NUTS,2010,UKG2,2,0.0
2017,NUTS,2010,UKG2,2,1.0
2004,NUTS,2010,UKG3,2,57.0
2005,NUTS,2010,UKG3,2,7.0
2009,NUTS,2010,UKG3,2,3.0
2011,NUTS,2010,UKG3,2,1.0
2013,NUTS,2010,UKG3,2,4.0
2015,NUTS,2010,UKG3,2,8.0
2017,NUTS,2010,UKG3,2,3.0
2004,NUTS,2010,UKH,1,511.0
2005,NUTS,2010,UKH,1,500.0
2009,NUTS,2010,UKH,1,563.0
2011,NUTS,2010,UKH,1,254.0
2013,NUTS,2010,UKH,1,300.0
2015,NUTS,2010,UKH,1,332.0
2017,NUTS,2010,UKH,1,303.0
2004,NUTS,2010,UKH1,2,376.0
2005,NUTS,2010,UKH1,2,391.0
2009,NUTS,2010,UKH1,2,456.0
2011,NUTS,2010,UKH1,2,239.0
2013,NUTS,2010,UKH1,2,290.0
2015,NUTS,2010,UKH1,2,321.0
2017,NUTS,2010,UKH1,2,273.0
2004,NUTS,2010,UKH2,2,131.0
2005,NUTS,2010,UKH2,2,105.0
2009,NUTS,2010,UKH2,2,104.0
2011,NUTS,2010,UKH2,2,15.0
2013,NUTS,2010,UKH2,2,10.0
2015,NUTS,2010,UKH2,2,11.0
2017,NUTS,2010,UKH2,2,30.0
2004,NUTS,2010,UKH3,2,4.0
2005,NUTS,2010,UKH3,2,4.0
2009,NUTS,2010,UKH3,2,3.0
2011,NUTS,2010,UKH3,2,0.0
2013,NUTS,2010,UKH3,2,0.0
2015,NUTS,2010,UKH3,2,0.0
2017,NUTS,2010,UKH3,2,0.0
2004,NUTS,2010,UKI,1,399.0
2005,NUTS,2010,UKI,1,433.0
2009,NUTS,2010,UKI,1,464.0
2011,NUTS,2010,UKI,1,389.0
2013,NUTS,2010,UKI,1,473.0
2015,NUTS,2010,UKI,1,400.0
2017,NUTS,2010,UKI,1,390.0
2011,NUTS,2010,UKI3,2,267.0
2013,NUTS,2010,UKI3,2,327.0
2015,NUTS,2010,UKI3,2,356.0
2017,NUTS,2010,UKI3,2,358.0
2011,NUTS,2010,UKI4,2,11.0
2013,NUTS,2010,UKI4,2,13.0
2015,NUTS,2010,UKI4,2,14.0
2017,NUTS,2010,UKI4,2,10.0
2011,NUTS,2010,UKI5,2,1.0
2013,NUTS,2010,UKI5,2,1.0
2015,NUTS,2010,UKI5,2,0.0
2017,NUTS,2010,UKI5,2,0.0
2011,NUTS,2010,UKI6,2,18.0
2013,NUTS,2010,UKI6,2,22.0
2015,NUTS,2010,UKI6,2,5.0
2017,NUTS,2010,UKI6,2,5.0
2011,NUTS,2010,UKI7,2,92.0
2013,NUTS,2010,UKI7,2,109.0
2015,NUTS,2010,UKI7,2,25.0
2017,NUTS,2010,UKI7,2,17.0
2004,NUTS,2010,UKJ,1,824.0
2005,NUTS,2010,UKJ,1,736.0
2009,NUTS,2010,UKJ,1,1039.0
2011,NUTS,2010,UKJ,1,1022.0
2013,NUTS,2010,UKJ,1,1196.0
2015,NUTS,2010,UKJ,1,1202.0
2017,NUTS,2010,UKJ,1,1183.0
2004,NUTS,2010,UKJ1,2,370.0
2005,NUTS,2010,UKJ1,2,330.0
2009,NUTS,2010,UKJ1,2,426.0
2011,NUTS,2010,UKJ1,2,432.0
2013,NUTS,2010,UKJ1,2,474.0
2015,NUTS,2010,UKJ1,2,568.0
2017,NUTS,2010,UKJ1,2,611.0
2004,NUTS,2010,UKJ2,2,208.0
2005,NUTS,2010,UKJ2,2,65.0
2009,NUTS,2010,UKJ2,2,145.0
2011,NUTS,2010,UKJ2,2,147.0
2013,NUTS,2010,UKJ2,2,206.0
2015,NUTS,2010,UKJ2,2,110.0
2017,NUTS,2010,UKJ2,2,109.0
2004,NUTS,2010,UKJ3,2,242.0
2005,NUTS,2010,UKJ3,2,239.0
2009,NUTS,2010,UKJ3,2,293.0
2011,NUTS,2010,UKJ3,2,286.0
2013,NUTS,2010,UKJ3,2,377.0
2015,NUTS,2010,UKJ3,2,396.0
2017,NUTS,2010,UKJ3,2,349.0
2004,NUTS,2010,UKJ4,2,4.0
2005,NUTS,2010,UKJ4,2,102.0
2009,NUTS,2010,UKJ4,2,175.0
2011,NUTS,2010,UKJ4,2,158.0
2013,NUTS,2010,UKJ4,2,140.0
2015,NUTS,2010,UKJ4,2,129.0
2017,NUTS,2010,UKJ4,2,114.0
2004,NUTS,2010,UKK,1,357.0
2005,NUTS,2010,UKK,1,477.0
2009,NUTS,2010,UKK,1,563.0
2011,NUTS,2010,UKK,1,504.0
2013,NUTS,2010,UKK,1,506.0
2015,NUTS,2010,UKK,1,491.0
2017,NUTS,2010,UKK,1,560.0
2004,NUTS,2010,UKK1,2,303.0
2005,NUTS,2010,UKK1,2,371.0
2009,NUTS,2010,UKK1,2,468.0
2011,NUTS,2010,UKK1,2,422.0
2013,NUTS,2010,UKK1,2,498.0
2015,NUTS,2010,UKK1,2,484.0
2017,NUTS,2010,UKK1,2,554.0
2004,NUTS,2010,UKK2,2,29.0
2005,NUTS,2010,UKK2,2,31.0
2009,NUTS,2010,UKK2,2,6.0
2011,NUTS,2010,UKK2,2,6.0
2013,NUTS,2010,UKK2,2,7.0
2015,NUTS,2010,UKK2,2,6.0
2017,NUTS,2010,UKK2,2,4.0
2009,NUTS,2010,UKK3,2,0.0
2011,NUTS,2010,UKK3,2,0.0
2013,NUTS,2010,UKK3,2,0.0
2015,NUTS,2010,UKK3,2,0.0
2017,NUTS,2010,UKK3,2,0.0
2004,NUTS,2010,UKK4,2,25.0
2005,NUTS,2010,UKK4,2,75.0
2009,NUTS,2010,UKK4,2,89.0
2011,NUTS,2010,UKK4,2,77.0
2013,NUTS,2010,UKK4,2,1.0
2015,NUTS,2010,UKK4,2,1.0
2017,NUTS,2010,UKK4,2,1.0
2004,NUTS,2010,UKL,1,70.0
2005,NUTS,2010,UKL,1,73.0
2009,NUTS,2010,UKL,1,33.0
2011,NUTS,2010,UKL,1,40.0
2013,NUTS,2010,UKL,1,47.0
2015,NUTS,2010,UKL,1,25.0
2017,NUTS,2010,UKL,1,28.0
2004,NUTS,2010,UKL1,2,39.0
2005,NUTS,2010,UKL1,2,41.0
2009,NUTS,2010,UKL1,2,8.0
2011,NUTS,2010,UKL1,2,9.0
2013,NUTS,2010,UKL1,2,14.0
2015,NUTS,2010,UKL1,2,13.0
2017,NUTS,2010,UKL1,2,15.0
2004,NUTS,2010,UKL2,2,31.0
2005,NUTS,2010,UKL2,2,32.0
2009,NUTS,2010,UKL2,2,25.0
2011,NUTS,2010,UKL2,2,31.0
2013,NUTS,2010,UKL2,2,33.0
2015,NUTS,2010,UKL2,2,13.0
2017,NUTS,2010,UKL2,2,13.0
2004,NUTS,2010,UKM,1,389.0
2005,NUTS,2010,UKM,1,404.0
2009,NUTS,2010,UKM,1,427.0
2011,NUTS,2010,UKM,1,347.0
2013,NUTS,2010,UKM,1,315.0
2015,NUTS,2010,UKM,1,389.0
2017,NUTS,2010,UKM,1,420.0
2013,NUTS,2010,UKM2,2,178.0
2015,NUTS,2010,UKM2,2,189.0
2017,NUTS,2010,UKM2,2,213.0
2013,NUTS,2010,UKM3,2,20.0
2015,NUTS,2010,UKM3,2,22.0
2017,NUTS,2010,UKM3,2,24.0
2013,NUTS,2010,UKM5,2,113.0
2015,NUTS,2010,UKM5,2,173.0
2017,NUTS,2010,UKM5,2,177.0
2013,NUTS,2010,UKM6,2,4.0
2015,NUTS,2010,UKM6,2,5.0
2017,NUTS,2010,UKM6,2,6.0
2004,NUTS,2010,UKN,1,29.0
2005,NUTS,2010,UKN,1,27.0
2009,NUTS,2010,UKN,1,26.0
2011,NUTS,2010,UKN,1,26.0
2013,NUTS,2010,UKN,1,33.0
2015,NUTS,2010,UKN,1,21.0
2017,NUTS,2010,UKN,1,28.0
2004,NUTS,2010,UKN0,2,29.0
2005,NUTS,2010,UKN0,2,27.0
2009,NUTS,2010,UKN0,2,26.0
2011,NUTS,2010,UKN0,2,26.0
2013,NUTS,2010,UKN0,2,33.0
2015,NUTS,2010,UKN0,2,21.0
2017,NUTS,2010,UKN0,2,28.0
