year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_nr_avi
1990,NUTS,2010,FR625,3,1.0
1993,NUTS,2010,FR625,3,0.5
2002,NUTS,2010,FR625,3,3.0
2007,NUTS,2010,FR625,3,0.83
2011,NUTS,2010,FR625,3,1.67
2012,NUTS,2010,FR625,3,4.33
1982,NUTS,2010,FR626,3,1.0
1999,NUTS,2010,FR626,3,1.0
2000,NUTS,2010,FR626,3,1.0
2004,NUTS,2010,FR626,3,0.17
2006,NUTS,2010,FR626,3,0.17
2008,NUTS,2010,FR626,3,1.0
2009,NUTS,2010,FR626,3,2.0
2010,NUTS,2010,FR626,3,0.33
2012,NUTS,2010,FR626,3,2.5
1998,NUTS,2010,FR627,3,0.25
2003,NUTS,2010,FR627,3,0.63
2004,NUTS,2010,FR627,3,0.17
2005,NUTS,2010,FR627,3,0.5
2006,NUTS,2010,FR627,3,0.83
2007,NUTS,2010,FR627,3,1.06
2008,NUTS,2010,FR627,3,0.83
2010,NUTS,2010,FR627,3,0.67
2011,NUTS,2010,FR627,3,1.17
2012,NUTS,2010,FR627,3,0.5
1986,NUTS,2010,FR628,3,0.33
1987,NUTS,2010,FR628,3,0.5
1996,NUTS,2010,FR628,3,0.33
2001,NUTS,2010,FR628,3,1.0
2002,NUTS,2010,FR628,3,0.5
2004,NUTS,2010,FR628,3,3.0
2005,NUTS,2010,FR628,3,1.0
2006,NUTS,2010,FR628,3,1.0
2007,NUTS,2010,FR628,3,1.67
2008,NUTS,2010,FR628,3,1.0
2009,NUTS,2010,FR628,3,2.2
2010,NUTS,2010,FR628,3,1.0
2011,NUTS,2010,FR628,3,2.28
2012,NUTS,2010,FR628,3,0.48
1994,NUTS,2010,FR63,2,0.33
1999,NUTS,2010,FR63,2,1.0
2012,NUTS,2010,FR63,2,0.25
1994,NUTS,2010,FR631,3,0.33
1999,NUTS,2010,FR633,3,1.0
2012,NUTS,2010,FR633,3,0.25
1983,NUTS,2010,FR7,1,1.0
1985,NUTS,2010,FR7,1,3.0
1987,NUTS,2010,FR7,1,2.5
1988,NUTS,2010,FR7,1,1.5
1989,NUTS,2010,FR7,1,4.0
1990,NUTS,2010,FR7,1,2.83
1992,NUTS,2010,FR7,1,0.8
1994,NUTS,2010,FR7,1,2.0
1997,NUTS,2010,FR7,1,2.0
1998,NUTS,2010,FR7,1,4.0
2001,NUTS,2010,FR7,1,6.0
2002,NUTS,2010,FR7,1,6.5
2003,NUTS,2010,FR7,1,5.1
2004,NUTS,2010,FR7,1,5.5
2005,NUTS,2010,FR7,1,5.83
2006,NUTS,2010,FR7,1,5.0
2007,NUTS,2010,FR7,1,6.0
2008,NUTS,2010,FR7,1,4.67
2009,NUTS,2010,FR7,1,10.5
2010,NUTS,2010,FR7,1,7.52
2011,NUTS,2010,FR7,1,6.0
2012,NUTS,2010,FR7,1,4.77
1983,NUTS,2010,FR71,2,1.0
1985,NUTS,2010,FR71,2,3.0
1987,NUTS,2010,FR71,2,2.5
1988,NUTS,2010,FR71,2,1.5
1989,NUTS,2010,FR71,2,4.0
1990,NUTS,2010,FR71,2,2.83
1992,NUTS,2010,FR71,2,0.8
1994,NUTS,2010,FR71,2,2.0
1997,NUTS,2010,FR71,2,1.0
1998,NUTS,2010,FR71,2,2.0
2001,NUTS,2010,FR71,2,6.0
2002,NUTS,2010,FR71,2,4.25
2003,NUTS,2010,FR71,2,5.1
2004,NUTS,2010,FR71,2,5.5
2005,NUTS,2010,FR71,2,5.83
2006,NUTS,2010,FR71,2,5.0
2007,NUTS,2010,FR71,2,6.0
2008,NUTS,2010,FR71,2,4.33
2009,NUTS,2010,FR71,2,10.5
2010,NUTS,2010,FR71,2,6.68
2011,NUTS,2010,FR71,2,4.0
2012,NUTS,2010,FR71,2,4.77
2005,NUTS,2010,FR711,3,1.0
2012,NUTS,2010,FR711,3,0.5
1990,NUTS,2010,FR712,3,1.0
1992,NUTS,2010,FR712,3,0.2
2007,NUTS,2010,FR712,3,1.0
2011,NUTS,2010,FR712,3,0.17
1985,NUTS,2010,FR713,3,1.0
1989,NUTS,2010,FR713,3,2.0
1992,NUTS,2010,FR713,3,0.2
2004,NUTS,2010,FR713,3,1.0
2006,NUTS,2010,FR713,3,1.0
2008,NUTS,2010,FR713,3,1.0
2009,NUTS,2010,FR713,3,2.0
2010,NUTS,2010,FR713,3,1.5
2011,NUTS,2010,FR713,3,1.5
2012,NUTS,2010,FR713,3,1.0
1985,NUTS,2010,FR714,3,0.5
1987,NUTS,2010,FR714,3,0.5
1990,NUTS,2010,FR714,3,0.5
1994,NUTS,2010,FR714,3,2.0
1998,NUTS,2010,FR714,3,1.0
2001,NUTS,2010,FR714,3,5.0
2002,NUTS,2010,FR714,3,3.75
2003,NUTS,2010,FR714,3,3.6
2004,NUTS,2010,FR714,3,2.5
2005,NUTS,2010,FR714,3,3.83
2006,NUTS,2010,FR714,3,2.0
2007,NUTS,2010,FR714,3,2.5
2008,NUTS,2010,FR714,3,2.67
2009,NUTS,2010,FR714,3,4.5
2010,NUTS,2010,FR714,3,2.75
2011,NUTS,2010,FR714,3,1.5
2012,NUTS,2010,FR714,3,3.13
1988,NUTS,2010,FR715,3,1.5
1990,NUTS,2010,FR715,3,1.0
1992,NUTS,2010,FR715,3,0.4
2004,NUTS,2010,FR715,3,1.0
2007,NUTS,2010,FR715,3,1.0
2010,NUTS,2010,FR715,3,0.5
1985,NUTS,2010,FR716,3,0.5
1987,NUTS,2010,FR716,3,1.0
1989,NUTS,2010,FR716,3,1.0
2001,NUTS,2010,FR716,3,1.0
2002,NUTS,2010,FR716,3,0.5
2003,NUTS,2010,FR716,3,0.5
2004,NUTS,2010,FR716,3,1.0
2005,NUTS,2010,FR716,3,1.0
2006,NUTS,2010,FR716,3,1.0
2007,NUTS,2010,FR716,3,1.0
2008,NUTS,2010,FR716,3,0.67
2009,NUTS,2010,FR716,3,2.0
2010,NUTS,2010,FR716,3,1.35
1985,NUTS,2010,FR717,3,1.0
2006,NUTS,2010,FR717,3,0.5
2007,NUTS,2010,FR717,3,0.5
2009,NUTS,2010,FR717,3,1.0
2010,NUTS,2010,FR717,3,0.25
2011,NUTS,2010,FR717,3,0.67
1983,NUTS,2010,FR718,3,1.0
1987,NUTS,2010,FR718,3,1.0
1989,NUTS,2010,FR718,3,1.0
1990,NUTS,2010,FR718,3,0.33
1997,NUTS,2010,FR718,3,1.0
1998,NUTS,2010,FR718,3,1.0
2003,NUTS,2010,FR718,3,1.0
2006,NUTS,2010,FR718,3,0.5
2009,NUTS,2010,FR718,3,1.0
2010,NUTS,2010,FR718,3,0.33
2011,NUTS,2010,FR718,3,0.17
2012,NUTS,2010,FR718,3,0.14
1997,NUTS,2010,FR72,2,1.0
1998,NUTS,2010,FR72,2,2.0
2002,NUTS,2010,FR72,2,2.25
2008,NUTS,2010,FR72,2,0.33
2010,NUTS,2010,FR72,2,0.83
2011,NUTS,2010,FR72,2,2.0
2008,NUTS,2010,FR721,3,0.33
2002,NUTS,2010,FR723,3,1.0
2010,NUTS,2010,FR723,3,0.5
1997,NUTS,2010,FR724,3,1.0
1998,NUTS,2010,FR724,3,2.0
2002,NUTS,2010,FR724,3,1.25
2010,NUTS,2010,FR724,3,0.33
2011,NUTS,2010,FR724,3,2.0
1979,NUTS,2010,FR8,1,4.5
1980,NUTS,2010,FR8,1,10.33
1981,NUTS,2010,FR8,1,9.5
1982,NUTS,2010,FR8,1,8.67
1983,NUTS,2010,FR8,1,6.67
1984,NUTS,2010,FR8,1,9.33
1985,NUTS,2010,FR8,1,7.0
1986,NUTS,2010,FR8,1,5.83
1987,NUTS,2010,FR8,1,5.33
1988,NUTS,2010,FR8,1,22.0
1989,NUTS,2010,FR8,1,13.0
1990,NUTS,2010,FR8,1,25.67
1991,NUTS,2010,FR8,1,18.0
1992,NUTS,2010,FR8,1,12.5
1993,NUTS,2010,FR8,1,4.0
1994,NUTS,2010,FR8,1,25.17
1995,NUTS,2010,FR8,1,9.0
1996,NUTS,2010,FR8,1,6.5
1997,NUTS,2010,FR8,1,10.25
1998,NUTS,2010,FR8,1,4.0
1999,NUTS,2010,FR8,1,7.0
2000,NUTS,2010,FR8,1,6.17
2001,NUTS,2010,FR8,1,12.67
2002,NUTS,2010,FR8,1,12.8
2003,NUTS,2010,FR8,1,14.7
2004,NUTS,2010,FR8,1,18.0
2005,NUTS,2010,FR8,1,13.2
2006,NUTS,2010,FR8,1,16.17
2007,NUTS,2010,FR8,1,25.42
2008,NUTS,2010,FR8,1,19.42
2009,NUTS,2010,FR8,1,26.83
2010,NUTS,2010,FR8,1,39.17
2011,NUTS,2010,FR8,1,44.85
2012,NUTS,2010,FR8,1,46.89
1984,NUTS,2010,FR81,2,1.0
1987,NUTS,2010,FR81,2,1.0
1999,NUTS,2010,FR81,2,1.0
2001,NUTS,2010,FR81,2,0.75
2002,NUTS,2010,FR81,2,0.2
2003,NUTS,2010,FR81,2,0.83
2005,NUTS,2010,FR81,2,0.5
2006,NUTS,2010,FR81,2,1.0
2007,NUTS,2010,FR81,2,0.5
2011,NUTS,2010,FR81,2,1.0
1984,NUTS,2010,FR812,3,1.0
1987,NUTS,2010,FR812,3,1.0
2003,NUTS,2010,FR812,3,0.5
2005,NUTS,2010,FR812,3,0.5
2006,NUTS,2010,FR812,3,1.0
2011,NUTS,2010,FR812,3,0.33
1999,NUTS,2010,FR813,3,1.0
2007,NUTS,2010,FR813,3,0.5
2011,NUTS,2010,FR813,3,0.67
2001,NUTS,2010,FR814,3,0.75
2002,NUTS,2010,FR815,3,0.2
2003,NUTS,2010,FR815,3,0.33
1979,NUTS,2010,FR82,2,4.5
1980,NUTS,2010,FR82,2,10.33
1981,NUTS,2010,FR82,2,9.5
1982,NUTS,2010,FR82,2,8.67
1983,NUTS,2010,FR82,2,6.67
1984,NUTS,2010,FR82,2,8.33
1985,NUTS,2010,FR82,2,7.0
1986,NUTS,2010,FR82,2,5.83
1987,NUTS,2010,FR82,2,4.33
1988,NUTS,2010,FR82,2,22.0
1989,NUTS,2010,FR82,2,13.0
1990,NUTS,2010,FR82,2,25.67
1991,NUTS,2010,FR82,2,18.0
1992,NUTS,2010,FR82,2,12.5
1993,NUTS,2010,FR82,2,4.0
1994,NUTS,2010,FR82,2,25.17
1995,NUTS,2010,FR82,2,9.0
1996,NUTS,2010,FR82,2,6.5
1997,NUTS,2010,FR82,2,10.25
1998,NUTS,2010,FR82,2,4.0
1999,NUTS,2010,FR82,2,6.0
2000,NUTS,2010,FR82,2,6.17
2001,NUTS,2010,FR82,2,11.92
2002,NUTS,2010,FR82,2,12.6
2003,NUTS,2010,FR82,2,12.87
2004,NUTS,2010,FR82,2,18.0
2005,NUTS,2010,FR82,2,12.7
2006,NUTS,2010,FR82,2,15.17
2007,NUTS,2010,FR82,2,24.92
2008,NUTS,2010,FR82,2,19.42
2009,NUTS,2010,FR82,2,26.83
2010,NUTS,2010,FR82,2,39.17
2011,NUTS,2010,FR82,2,43.85
2012,NUTS,2010,FR82,2,46.39
2010,NUTS,2010,FR821,3,0.33
2007,NUTS,2010,FR822,3,1.5
1979,NUTS,2010,FR823,3,3.0
1980,NUTS,2010,FR823,3,6.0
1981,NUTS,2010,FR823,3,4.0
1982,NUTS,2010,FR823,3,2.0
1983,NUTS,2010,FR823,3,2.67
1984,NUTS,2010,FR823,3,0.8
1985,NUTS,2010,FR823,3,1.0
1986,NUTS,2010,FR823,3,2.0
1988,NUTS,2010,FR823,3,10.32
1989,NUTS,2010,FR823,3,6.67
1990,NUTS,2010,FR823,3,10.25
1991,NUTS,2010,FR823,3,2.0
1992,NUTS,2010,FR823,3,3.5
1994,NUTS,2010,FR823,3,4.5
1995,NUTS,2010,FR823,3,2.5
1996,NUTS,2010,FR823,3,2.0
1997,NUTS,2010,FR823,3,4.0
1998,NUTS,2010,FR823,3,1.8
1999,NUTS,2010,FR823,3,4.0
2000,NUTS,2010,FR823,3,3.0
2001,NUTS,2010,FR823,3,3.75
2002,NUTS,2010,FR823,3,3.77
2003,NUTS,2010,FR823,3,3.17
2004,NUTS,2010,FR823,3,8.0
2005,NUTS,2010,FR823,3,1.5
2006,NUTS,2010,FR823,3,12.0
2007,NUTS,2010,FR823,3,8.5
2008,NUTS,2010,FR823,3,6.92
2009,NUTS,2010,FR823,3,5.42
2010,NUTS,2010,FR823,3,9.3
2011,NUTS,2010,FR823,3,6.5
2012,NUTS,2010,FR823,3,12.0
1979,NUTS,2010,FR824,3,1.5
1980,NUTS,2010,FR824,3,4.33
1981,NUTS,2010,FR824,3,3.5
1982,NUTS,2010,FR824,3,6.67
1983,NUTS,2010,FR824,3,4.0
1984,NUTS,2010,FR824,3,6.33
1985,NUTS,2010,FR824,3,6.0
1986,NUTS,2010,FR824,3,3.33
1987,NUTS,2010,FR824,3,3.33
1988,NUTS,2010,FR824,3,11.25
1989,NUTS,2010,FR824,3,4.0
1990,NUTS,2010,FR824,3,11.33
1991,NUTS,2010,FR824,3,16.0
1992,NUTS,2010,FR824,3,9.0
1993,NUTS,2010,FR824,3,3.0
1994,NUTS,2010,FR824,3,17.67
1995,NUTS,2010,FR824,3,5.0
1996,NUTS,2010,FR824,3,3.5
1997,NUTS,2010,FR824,3,6.25
1998,NUTS,2010,FR824,3,1.0
1999,NUTS,2010,FR824,3,1.0
2000,NUTS,2010,FR824,3,3.17
2001,NUTS,2010,FR824,3,5.67
2002,NUTS,2010,FR824,3,7.0
2003,NUTS,2010,FR824,3,8.2
2004,NUTS,2010,FR824,3,10.0
2005,NUTS,2010,FR824,3,11.0
2006,NUTS,2010,FR824,3,2.17
2007,NUTS,2010,FR824,3,13.25
2008,NUTS,2010,FR824,3,11.83
2009,NUTS,2010,FR824,3,19.75
2010,NUTS,2010,FR824,3,29.08
2011,NUTS,2010,FR824,3,34.85
2012,NUTS,2010,FR824,3,33.75
1981,NUTS,2010,FR825,3,2.0
1984,NUTS,2010,FR825,3,0.2
1986,NUTS,2010,FR825,3,0.5
1987,NUTS,2010,FR825,3,1.0
1988,NUTS,2010,FR825,3,0.43
1989,NUTS,2010,FR825,3,2.33
1990,NUTS,2010,FR825,3,4.08
1994,NUTS,2010,FR825,3,1.67
1995,NUTS,2010,FR825,3,1.5
1996,NUTS,2010,FR825,3,1.0
1998,NUTS,2010,FR825,3,1.2
1999,NUTS,2010,FR825,3,1.0
2001,NUTS,2010,FR825,3,1.5
2002,NUTS,2010,FR825,3,1.83
2003,NUTS,2010,FR825,3,1.5
2005,NUTS,2010,FR825,3,0.2
2006,NUTS,2010,FR825,3,1.0
2007,NUTS,2010,FR825,3,1.33
2008,NUTS,2010,FR825,3,0.33
2009,NUTS,2010,FR825,3,1.0
2010,NUTS,2010,FR825,3,0.2
2011,NUTS,2010,FR825,3,1.5
2012,NUTS,2010,FR825,3,0.14
1984,NUTS,2010,FR826,3,1.0
1993,NUTS,2010,FR826,3,1.0
1994,NUTS,2010,FR826,3,1.33
2001,NUTS,2010,FR826,3,1.0
2007,NUTS,2010,FR826,3,0.33
2008,NUTS,2010,FR826,3,0.33
2009,NUTS,2010,FR826,3,0.67
2010,NUTS,2010,FR826,3,0.25
2011,NUTS,2010,FR826,3,1.0
2012,NUTS,2010,FR826,3,0.5
2003,NUTS,2010,FR83,2,1.0
2012,NUTS,2010,FR83,2,0.5
2003,NUTS,2010,FR831,3,1.0
2012,NUTS,2010,FR831,3,0.5
1990,NUTS,2010,FR9,1,1.0
1991,NUTS,2010,FR9,1,0.14
1990,NUTS,2010,FR94,2,1.0
1991,NUTS,2010,FR94,2,0.14
1990,NUTS,2010,FR940,3,1.0
1991,NUTS,2010,FR940,3,0.14
1981,NUTS,2010,FRX,1,1.0
1997,NUTS,2010,FRX,1,0.67
1981,NUTS,2010,FRXX,2,1.0
1997,NUTS,2010,FRXX,2,0.67
1981,NUTS,2010,FRXXX,3,1.0
1997,NUTS,2010,FRXXX,3,0.67
2004,NUTS,2010,FRZ,1,0.83
2007,NUTS,2010,FRZ,1,1.0
2012,NUTS,2010,FRZ,1,0.33
2004,NUTS,2010,FRZZ,2,0.83
2007,NUTS,2010,FRZZ,2,1.0
2012,NUTS,2010,FRZZ,2,0.33
2004,NUTS,2010,FRZZZ,3,0.83
2007,NUTS,2010,FRZZZ,3,1.0
2012,NUTS,2010,FRZZZ,3,0.33
2006,NUTS,2010,HR,0,1.0
2006,NUTS,2010,HR0,1,1.0
2006,NUTS,2010,HR04,2,1.0
2006,NUTS,2010,HR041,3,1.0
1982,NUTS,2010,HU,0,1.0
1993,NUTS,2010,HU,0,1.0
1998,NUTS,2010,HU,0,1.0
2003,NUTS,2010,HU,0,1.0
2004,NUTS,2010,HU,0,1.0
2008,NUTS,2010,HU,0,1.0
2010,NUTS,2010,HU,0,1.0
2011,NUTS,2010,HU,0,0.25
1982,NUTS,2010,HU1,1,1.0
1993,NUTS,2010,HU1,1,1.0
1998,NUTS,2010,HU1,1,1.0
2003,NUTS,2010,HU1,1,1.0
2008,NUTS,2010,HU1,1,1.0
2011,NUTS,2010,HU1,1,0.25
1982,NUTS,2010,HU10,2,1.0
1993,NUTS,2010,HU10,2,1.0
1998,NUTS,2010,HU10,2,1.0
2003,NUTS,2010,HU10,2,1.0
2008,NUTS,2010,HU10,2,1.0
2011,NUTS,2010,HU10,2,0.25
1982,NUTS,2010,HU101,3,1.0
1993,NUTS,2010,HU101,3,1.0
1998,NUTS,2010,HU101,3,1.0
2003,NUTS,2010,HU101,3,1.0
2008,NUTS,2010,HU101,3,0.67
2011,NUTS,2010,HU101,3,0.25
2008,NUTS,2010,HU102,3,0.33
2004,NUTS,2010,HU2,1,1.0
2010,NUTS,2010,HU2,1,1.0
2004,NUTS,2010,HU21,2,1.0
2004,NUTS,2010,HU213,3,1.0
2010,NUTS,2010,HU22,2,1.0
2010,NUTS,2010,HU223,3,1.0
1996,NUTS,2010,IE,0,0.5
1997,NUTS,2010,IE,0,0.5
1998,NUTS,2010,IE,0,1.0
2000,NUTS,2010,IE,0,1.0
2004,NUTS,2010,IE,0,1.0
2006,NUTS,2010,IE,0,1.0
1998,NUTS,2010,IE0,1,1.0
2000,NUTS,2010,IE0,1,1.0
2004,NUTS,2010,IE0,1,1.0
1998,NUTS,2010,IE02,2,1.0
2000,NUTS,2010,IE02,2,1.0
2004,NUTS,2010,IE02,2,1.0
2000,NUTS,2010,IE021,3,0.5
2004,NUTS,2010,IE021,3,1.0
2000,NUTS,2010,IE022,3,0.5
1998,NUTS,2010,IE025,3,1.0
1996,NUTS,2010,IEZ,1,0.5
1997,NUTS,2010,IEZ,1,0.5
2006,NUTS,2010,IEZ,1,1.0
1996,NUTS,2010,IEZZ,2,0.5
1997,NUTS,2010,IEZZ,2,0.5
2006,NUTS,2010,IEZZ,2,1.0
1996,NUTS,2010,IEZZZ,3,0.5
1997,NUTS,2010,IEZZZ,3,0.5
2006,NUTS,2010,IEZZZ,3,1.0
1995,NUTS,2010,IS,0,1.67
1995,NUTS,2010,IS0,1,1.0
1995,NUTS,2010,IS00,2,1.0
1995,NUTS,2010,IS001,3,1.0
1995,NUTS,2010,ISZ,1,0.67
1995,NUTS,2010,ISZZ,2,0.67
1995,NUTS,2010,ISZZZ,3,0.67
1977,NUTS,2010,IT,0,1.0
1981,NUTS,2010,IT,0,2.0
1982,NUTS,2010,IT,0,1.0
1983,NUTS,2010,IT,0,6.0
1984,NUTS,2010,IT,0,2.0
1986,NUTS,2010,IT,0,4.0
1987,NUTS,2010,IT,0,3.5
1988,NUTS,2010,IT,0,7.0
1989,NUTS,2010,IT,0,3.0
1990,NUTS,2010,IT,0,5.0
1991,NUTS,2010,IT,0,8.0
1992,NUTS,2010,IT,0,3.0
1993,NUTS,2010,IT,0,6.0
1994,NUTS,2010,IT,0,7.0
1995,NUTS,2010,IT,0,3.0
1996,NUTS,2010,IT,0,3.0
1997,NUTS,2010,IT,0,14.33
1998,NUTS,2010,IT,0,8.0
1999,NUTS,2010,IT,0,7.0
2000,NUTS,2010,IT,0,5.0
2001,NUTS,2010,IT,0,9.67
2002,NUTS,2010,IT,0,13.0
2003,NUTS,2010,IT,0,12.5
2004,NUTS,2010,IT,0,7.0
2005,NUTS,2010,IT,0,13.33
2006,NUTS,2010,IT,0,14.17
2007,NUTS,2010,IT,0,9.58
2008,NUTS,2010,IT,0,24.0
2009,NUTS,2010,IT,0,29.75
2010,NUTS,2010,IT,0,17.0
2011,NUTS,2010,IT,0,29.5
2012,NUTS,2010,IT,0,19.0
1977,NUTS,2010,ITC,1,1.0
1981,NUTS,2010,ITC,1,1.0
1982,NUTS,2010,ITC,1,1.0
1983,NUTS,2010,ITC,1,3.0
1984,NUTS,2010,ITC,1,1.0
1986,NUTS,2010,ITC,1,3.0
1987,NUTS,2010,ITC,1,0.5
1988,NUTS,2010,ITC,1,3.0
1989,NUTS,2010,ITC,1,1.0
1990,NUTS,2010,ITC,1,1.0
1991,NUTS,2010,ITC,1,2.5
1992,NUTS,2010,ITC,1,1.0
1993,NUTS,2010,ITC,1,1.0
1994,NUTS,2010,ITC,1,2.0
1995,NUTS,2010,ITC,1,1.0
1997,NUTS,2010,ITC,1,7.0
1998,NUTS,2010,ITC,1,2.5
1999,NUTS,2010,ITC,1,3.0
2000,NUTS,2010,ITC,1,4.0
2001,NUTS,2010,ITC,1,5.67
2002,NUTS,2010,ITC,1,7.5
2003,NUTS,2010,ITC,1,6.5
2004,NUTS,2010,ITC,1,7.0
2005,NUTS,2010,ITC,1,9.0
2006,NUTS,2010,ITC,1,6.67
2007,NUTS,2010,ITC,1,4.42
2008,NUTS,2010,ITC,1,15.5
2009,NUTS,2010,ITC,1,14.0
2010,NUTS,2010,ITC,1,11.0
2011,NUTS,2010,ITC,1,20.67
2012,NUTS,2010,ITC,1,14.0
1981,NUTS,2010,ITC1,2,1.0
1983,NUTS,2010,ITC1,2,1.0
1984,NUTS,2010,ITC1,2,1.0
1988,NUTS,2010,ITC1,2,1.0
1991,NUTS,2010,ITC1,2,1.0
1994,NUTS,2010,ITC1,2,2.0
1997,NUTS,2010,ITC1,2,2.5
1998,NUTS,2010,ITC1,2,1.5
2000,NUTS,2010,ITC1,2,1.0
2001,NUTS,2010,ITC1,2,0.67
2002,NUTS,2010,ITC1,2,3.3
2003,NUTS,2010,ITC1,2,3.0
2004,NUTS,2010,ITC1,2,3.0
2005,NUTS,2010,ITC1,2,2.33
2006,NUTS,2010,ITC1,2,2.25
2007,NUTS,2010,ITC1,2,1.67
2008,NUTS,2010,ITC1,2,8.08
2009,NUTS,2010,ITC1,2,3.42
2010,NUTS,2010,ITC1,2,2.5
2011,NUTS,2010,ITC1,2,6.67
1981,NUTS,2010,ITC11,3,1.0
1983,NUTS,2010,ITC11,3,1.0
1984,NUTS,2010,ITC11,3,1.0
1988,NUTS,2010,ITC11,3,1.0
1991,NUTS,2010,ITC11,3,1.0
1994,NUTS,2010,ITC11,3,1.5
1998,NUTS,2010,ITC11,3,1.5
2000,NUTS,2010,ITC11,3,1.0
2002,NUTS,2010,ITC11,3,2.73
2003,NUTS,2010,ITC11,3,2.71
2004,NUTS,2010,ITC11,3,1.67
2005,NUTS,2010,ITC11,3,2.0
2006,NUTS,2010,ITC11,3,2.0
2007,NUTS,2010,ITC11,3,1.5
2008,NUTS,2010,ITC11,3,4.33
2009,NUTS,2010,ITC11,3,1.5
2010,NUTS,2010,ITC11,3,2.0
2011,NUTS,2010,ITC11,3,5.67
2006,NUTS,2010,ITC14,3,0.25
1997,NUTS,2010,ITC15,3,2.5
2005,NUTS,2010,ITC15,3,0.33
2008,NUTS,2010,ITC15,3,3.08
2009,NUTS,2010,ITC15,3,0.75
2010,NUTS,2010,ITC15,3,0.5
2011,NUTS,2010,ITC15,3,1.0
2002,NUTS,2010,ITC16,3,0.37
2003,NUTS,2010,ITC16,3,0.29
2004,NUTS,2010,ITC16,3,0.33
2008,NUTS,2010,ITC16,3,0.33
2004,NUTS,2010,ITC17,3,1.0
2007,NUTS,2010,ITC17,3,0.17
2008,NUTS,2010,ITC17,3,0.33
2009,NUTS,2010,ITC17,3,0.67
1994,NUTS,2010,ITC18,3,0.5
2001,NUTS,2010,ITC18,3,0.67
2002,NUTS,2010,ITC18,3,0.2
2009,NUTS,2010,ITC18,3,0.5
1977,NUTS,2010,ITC3,2,1.0
1982,NUTS,2010,ITC3,2,1.0
1991,NUTS,2010,ITC3,2,0.33
1992,NUTS,2010,ITC3,2,1.0
1993,NUTS,2010,ITC3,2,1.0
2005,NUTS,2010,ITC3,2,0.5
2011,NUTS,2010,ITC3,2,2.0
2012,NUTS,2010,ITC3,2,1.0
1992,NUTS,2010,ITC32,3,1.0
1993,NUTS,2010,ITC32,3,1.0
1977,NUTS,2010,ITC33,3,1.0
1982,NUTS,2010,ITC33,3,1.0
2005,NUTS,2010,ITC33,3,0.5
1991,NUTS,2010,ITC34,3,0.33
2011,NUTS,2010,ITC34,3,2.0
2012,NUTS,2010,ITC34,3,1.0
1983,NUTS,2010,ITC4,2,2.0
1986,NUTS,2010,ITC4,2,3.0
1987,NUTS,2010,ITC4,2,0.5
1988,NUTS,2010,ITC4,2,2.0
1989,NUTS,2010,ITC4,2,1.0
1990,NUTS,2010,ITC4,2,1.0
1991,NUTS,2010,ITC4,2,1.17
1995,NUTS,2010,ITC4,2,1.0
1997,NUTS,2010,ITC4,2,4.5
1998,NUTS,2010,ITC4,2,1.0
1999,NUTS,2010,ITC4,2,3.0
2000,NUTS,2010,ITC4,2,3.0
2001,NUTS,2010,ITC4,2,5.0
2002,NUTS,2010,ITC4,2,4.2
2003,NUTS,2010,ITC4,2,3.5
2004,NUTS,2010,ITC4,2,4.0
2005,NUTS,2010,ITC4,2,6.17
2006,NUTS,2010,ITC4,2,4.42
2007,NUTS,2010,ITC4,2,2.75
2008,NUTS,2010,ITC4,2,7.42
2009,NUTS,2010,ITC4,2,10.58
2010,NUTS,2010,ITC4,2,8.5
2011,NUTS,2010,ITC4,2,12.0
2012,NUTS,2010,ITC4,2,13.0
1986,NUTS,2010,ITC41,3,2.5
1987,NUTS,2010,ITC41,3,0.5
1988,NUTS,2010,ITC41,3,1.0
1991,NUTS,2010,ITC41,3,0.5
1997,NUTS,2010,ITC41,3,4.5
1999,NUTS,2010,ITC41,3,2.0
2000,NUTS,2010,ITC41,3,3.0
2001,NUTS,2010,ITC41,3,4.0
2002,NUTS,2010,ITC41,3,4.0
2003,NUTS,2010,ITC41,3,1.0
2004,NUTS,2010,ITC41,3,4.0
2005,NUTS,2010,ITC41,3,3.67
2006,NUTS,2010,ITC41,3,1.42
2007,NUTS,2010,ITC41,3,1.75
2008,NUTS,2010,ITC41,3,6.67
2009,NUTS,2010,ITC41,3,7.54
2010,NUTS,2010,ITC41,3,5.5
2011,NUTS,2010,ITC41,3,9.17
2012,NUTS,2010,ITC41,3,7.5
2005,NUTS,2010,ITC42,3,2.0
2009,NUTS,2010,ITC42,3,0.43
2010,NUTS,2010,ITC42,3,0.5
2011,NUTS,2010,ITC42,3,0.9
1995,NUTS,2010,ITC43,3,0.67
2009,NUTS,2010,ITC43,3,1.0
2012,NUTS,2010,ITC43,3,1.0
1989,NUTS,2010,ITC46,3,0.5
2003,NUTS,2010,ITC46,3,0.25
2010,NUTS,2010,ITC46,3,2.0
2011,NUTS,2010,ITC46,3,1.0
2002,NUTS,2010,ITC48,3,0.2
2009,NUTS,2010,ITC48,3,0.33
2011,NUTS,2010,ITC48,3,0.2
1998,NUTS,2010,ITC4A,3,1.0
1999,NUTS,2010,ITC4A,3,1.0
1983,NUTS,2010,ITC4C,3,2.0
1988,NUTS,2010,ITC4C,3,1.0
1989,NUTS,2010,ITC4C,3,0.5
1990,NUTS,2010,ITC4C,3,1.0
1991,NUTS,2010,ITC4C,3,0.33
