year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_eur_bes
2002,NUTS,2010,UKD3,2,275.127
2003,NUTS,2010,UKD3,2,212.428
2004,NUTS,2010,UKD3,2,253.426
2005,NUTS,2010,UKD3,2,219.995
2006,NUTS,2010,UKD3,2,219.274
2007,NUTS,2010,UKD3,2,253.68
2008,NUTS,2010,UKD3,2,214.442
2009,NUTS,2010,UKD3,2,218.094
2010,NUTS,2010,UKD3,2,260.084
2011,NUTS,2010,UKD3,2,266.16
2012,NUTS,2010,UKD3,2,296.584
2013,NUTS,2010,UKD3,2,243.259
2014,NUTS,2010,UKD3,2,303.56
2015,NUTS,2010,UKD3,2,395.977
2016,NUTS,2010,UKD3,2,405.125
2017,NUTS,2010,UKD3,2,393.521
2018,NUTS,2010,UKD3,2,427.716
2002,NUTS,2010,UKD4,2,733.143
2003,NUTS,2010,UKD4,2,728.324
2004,NUTS,2010,UKD4,2,987.181
2005,NUTS,2010,UKD4,2,843.566
2006,NUTS,2010,UKD4,2,797.689
2007,NUTS,2010,UKD4,2,1104.284
2008,NUTS,2010,UKD4,2,714.789
2009,NUTS,2010,UKD4,2,265.013
2010,NUTS,2010,UKD4,2,235.836
2011,NUTS,2010,UKD4,2,258.094
2012,NUTS,2010,UKD4,2,247.503
2013,NUTS,2010,UKD4,2,239.727
2014,NUTS,2010,UKD4,2,265.476
2015,NUTS,2010,UKD4,2,317.03
2016,NUTS,2010,UKD4,2,353.386
2017,NUTS,2010,UKD4,2,289.951
2018,NUTS,2010,UKD4,2,301.232
2009,NUTS,2010,UKD6,2,1546.077
2010,NUTS,2010,UKD6,2,1579.769
2011,NUTS,2010,UKD6,2,1732.919
2012,NUTS,2010,UKD6,2,1296.831
2013,NUTS,2010,UKD6,2,1245.967
2014,NUTS,2010,UKD6,2,1185.833
2015,NUTS,2010,UKD6,2,1605.125
2016,NUTS,2010,UKD6,2,1399.146
2017,NUTS,2010,UKD6,2,1075.967
2018,NUTS,2010,UKD6,2,873.743
2009,NUTS,2010,UKD7,2,319.565
2010,NUTS,2010,UKD7,2,224.411
2011,NUTS,2010,UKD7,2,224.68
2012,NUTS,2010,UKD7,2,268.097
2013,NUTS,2010,UKD7,2,295.184
2014,NUTS,2010,UKD7,2,341.645
2015,NUTS,2010,UKD7,2,409.755
2016,NUTS,2010,UKD7,2,541.184
2017,NUTS,2010,UKD7,2,559.599
2018,NUTS,2010,UKD7,2,511.134
1995,NUTS,2010,UKE,1,336.631
1996,NUTS,2010,UKE,1,341.607
1997,NUTS,2010,UKE,1,368.337
1998,NUTS,2010,UKE,1,424.305
1999,NUTS,2010,UKE,1,469.106
2000,NUTS,2010,UKE,1,498.77
2001,NUTS,2010,UKE,1,479.177
2002,NUTS,2010,UKE,1,534.351
2003,NUTS,2010,UKE,1,498.555
2004,NUTS,2010,UKE,1,512.745
2005,NUTS,2010,UKE,1,531.022
2006,NUTS,2010,UKE,1,583.509
2007,NUTS,2010,UKE,1,630.348
2008,NUTS,2010,UKE,1,555.433
2009,NUTS,2010,UKE,1,527.669
2010,NUTS,2010,UKE,1,572.395
2011,NUTS,2010,UKE,1,624.496
2012,NUTS,2010,UKE,1,743.125
2013,NUTS,2010,UKE,1,758.272
2014,NUTS,2010,UKE,1,841.831
2015,NUTS,2010,UKE,1,1073.436
2016,NUTS,2010,UKE,1,915.192
2017,NUTS,2010,UKE,1,1069.693
2018,NUTS,2010,UKE,1,1041.257
2002,NUTS,2010,UKE1,2,63.613
2003,NUTS,2010,UKE1,2,49.133
2004,NUTS,2010,UKE1,2,73.67
2005,NUTS,2010,UKE1,2,84.963
2006,NUTS,2010,UKE1,2,98.078
2007,NUTS,2010,UKE1,2,113.426
2008,NUTS,2010,UKE1,2,97.769
2009,NUTS,2010,UKE1,2,75.654
2010,NUTS,2010,UKE1,2,107.951
2011,NUTS,2010,UKE1,2,107.155
2012,NUTS,2010,UKE1,2,127.759
2013,NUTS,2010,UKE1,2,0.0
2014,NUTS,2010,UKE1,2,158.417
2015,NUTS,2010,UKE1,2,199.78
2016,NUTS,2010,UKE1,2,186.089
2017,NUTS,2010,UKE1,2,195.392
2018,NUTS,2010,UKE1,2,207.754
2002,NUTS,2010,UKE2,2,152.672
2003,NUTS,2010,UKE2,2,140.173
2004,NUTS,2010,UKE2,2,160.601
2005,NUTS,2010,UKE2,2,165.375
2006,NUTS,2010,UKE2,2,194.023
2007,NUTS,2010,UKE2,2,202.95
2008,NUTS,2010,UKE2,2,177.123
2009,NUTS,2010,UKE2,2,185.879
2010,NUTS,2010,UKE2,2,171.252
2011,NUTS,2010,UKE2,2,199.332
2012,NUTS,2010,UKE2,2,231.348
2013,NUTS,2010,UKE2,2,312.846
2014,NUTS,2010,UKE2,2,193.773
2015,NUTS,2010,UKE2,2,297.465
2016,NUTS,2010,UKE2,2,234.411
2017,NUTS,2010,UKE2,2,243.641
2018,NUTS,2010,UKE2,2,262.01
2002,NUTS,2010,UKE3,2,76.336
2003,NUTS,2010,UKE3,2,89.595
2004,NUTS,2010,UKE3,2,83.984
2005,NUTS,2010,UKE3,2,77.377
2006,NUTS,2010,UKE3,2,79.954
2007,NUTS,2010,UKE3,2,87.606
2008,NUTS,2010,UKE3,2,82.119
2009,NUTS,2010,UKE3,2,80.256
2010,NUTS,2010,UKE3,2,77.407
2011,NUTS,2010,UKE3,2,95.633
2012,NUTS,2010,UKE3,2,107.782
2013,NUTS,2010,UKE3,2,102.32
2014,NUTS,2010,UKE3,2,117.727
2015,NUTS,2010,UKE3,2,158.584
2016,NUTS,2010,UKE3,2,124.954
2017,NUTS,2010,UKE3,2,170.982
2018,NUTS,2010,UKE3,2,142.986
2002,NUTS,2010,UKE4,2,240.14
2003,NUTS,2010,UKE4,2,219.653
2004,NUTS,2010,UKE4,2,194.49
2005,NUTS,2010,UKE4,2,203.306
2006,NUTS,2010,UKE4,2,211.454
2007,NUTS,2010,UKE4,2,226.367
2008,NUTS,2010,UKE4,2,198.423
2009,NUTS,2010,UKE4,2,185.879
2010,NUTS,2010,UKE4,2,215.785
2011,NUTS,2010,UKE4,2,222.376
2012,NUTS,2010,UKE4,2,276.236
2013,NUTS,2010,UKE4,2,343.106
2014,NUTS,2010,UKE4,2,371.914
2015,NUTS,2010,UKE4,2,417.47
2016,NUTS,2010,UKE4,2,369.738
2017,NUTS,2010,UKE4,2,459.678
2018,NUTS,2010,UKE4,2,428.507
1995,NUTS,2010,UKF,1,742.037
1996,NUTS,2010,UKF,1,872.45
1997,NUTS,2010,UKF,1,1022.678
1998,NUTS,2010,UKF,1,1145.772
1999,NUTS,2010,UKF,1,1272.203
2000,NUTS,2010,UKF,1,1530.763
2001,NUTS,2010,UKF,1,1439.138
2002,NUTS,2010,UKF,1,1545.802
2003,NUTS,2010,UKF,1,1254.335
2004,NUTS,2010,UKF,1,1414.469
2005,NUTS,2010,UKF,1,1546.032
2006,NUTS,2010,UKF,1,1496.618
2007,NUTS,2010,UKF,1,1592.623
2008,NUTS,2010,UKF,1,1292.202
2009,NUTS,2010,UKF,1,1149.624
2010,NUTS,2010,UKF,1,1332.478
2011,NUTS,2010,UKF,1,1323.885
2012,NUTS,2010,UKF,1,1483.044
2013,NUTS,2010,UKF,1,1612.033
2014,NUTS,2010,UKF,1,1828.805
2015,NUTS,2010,UKF,1,2087.352
2016,NUTS,2010,UKF,1,2019.524
2017,NUTS,2010,UKF,1,1734.459
2018,NUTS,2010,UKF,1,2000.0
2002,NUTS,2010,UKF1,2,838.104
2003,NUTS,2010,UKF1,2,687.861
2004,NUTS,2010,UKF1,2,785.325
2005,NUTS,2010,UKF1,2,931.564
2006,NUTS,2010,UKF1,2,879.482
2007,NUTS,2010,UKF1,2,989.241
2008,NUTS,2010,UKF1,2,768.168
2009,NUTS,2010,UKF1,2,712.762
2010,NUTS,2010,UKF1,2,853.113
2011,NUTS,2010,UKF1,2,882.59
2012,NUTS,2010,UKF1,2,1066.839
2013,NUTS,2010,UKF1,2,1139.527
2014,NUTS,2010,UKF1,2,1314.353
2015,NUTS,2010,UKF1,2,1536.925
2016,NUTS,2010,UKF1,2,1468.334
2017,NUTS,2010,UKF1,2,1217.862
2018,NUTS,2010,UKF1,2,1465.016
2002,NUTS,2010,UKF2,2,645.674
2003,NUTS,2010,UKF2,2,524.567
2004,NUTS,2010,UKF2,2,574.628
2005,NUTS,2010,UKF2,2,565.917
2006,NUTS,2010,UKF2,2,557.713
2007,NUTS,2010,UKF2,2,544.141
2008,NUTS,2010,UKF2,2,456.662
2009,NUTS,2010,UKF2,2,411.382
2010,NUTS,2010,UKF2,2,405.456
2011,NUTS,2010,UKF2,2,387.141
2012,NUTS,2010,UKF2,2,372.672
2013,NUTS,2010,UKF2,2,424.35
2014,NUTS,2010,UKF2,2,460.365
2015,NUTS,2010,UKF2,2,491.458
2016,NUTS,2010,UKF2,2,485.296
2017,NUTS,2010,UKF2,2,446.219
2018,NUTS,2010,UKF2,2,468.973
2002,NUTS,2010,UKF3,2,62.023
2003,NUTS,2010,UKF3,2,43.353
2004,NUTS,2010,UKF3,2,55.989
2005,NUTS,2010,UKF3,2,50.068
2006,NUTS,2010,UKF3,2,59.424
2007,NUTS,2010,UKF3,2,59.24
2008,NUTS,2010,UKF3,2,67.373
2009,NUTS,2010,UKF3,2,25.48
2010,NUTS,2010,UKF3,2,73.793
2011,NUTS,2010,UKF3,2,54.154
2012,NUTS,2010,UKF3,2,43.532
2013,NUTS,2010,UKF3,2,48.157
2014,NUTS,2010,UKF3,2,54.088
2015,NUTS,2010,UKF3,2,59.107
2016,NUTS,2010,UKF3,2,66.016
2017,NUTS,2010,UKF3,2,70.378
2018,NUTS,2010,UKF3,2,66.011
1995,NUTS,2010,UKG,1,799.952
1996,NUTS,2010,UKG,1,771.688
1997,NUTS,2010,UKG,1,934.566
1998,NUTS,2010,UKG,1,1046.718
1999,NUTS,2010,UKG,1,1099.135
2000,NUTS,2010,UKG,1,945.037
2001,NUTS,2010,UKG,1,1181.862
2002,NUTS,2010,UKG,1,1229.326
2003,NUTS,2010,UKG,1,1169.075
2004,NUTS,2010,UKG,1,1137.469
2005,NUTS,2010,UKG,1,1115.146
2006,NUTS,2010,UKG,1,1414.283
2007,NUTS,2010,UKG,1,1474.544
2008,NUTS,2010,UKG,1,1163.002
2009,NUTS,2010,UKG,1,1020.429
2010,NUTS,2010,UKG,1,1039.869
2011,NUTS,2010,UKG,1,1425.279
2012,NUTS,2010,UKG,1,1801.455
2013,NUTS,2010,UKG,1,1998.352
2014,NUTS,2010,UKG,1,2440.516
2015,NUTS,2010,UKG,1,2984.844
2016,NUTS,2010,UKG,1,2809.884
2017,NUTS,2010,UKG,1,2814.418
2018,NUTS,2010,UKG,1,3101.39
2002,NUTS,2010,UKG1,2,319.657
2003,NUTS,2010,UKG1,2,469.653
2004,NUTS,2010,UKG1,2,509.798
2005,NUTS,2010,UKG1,2,443.024
2006,NUTS,2010,UKG1,2,697.836
2007,NUTS,2010,UKG1,2,740.041
2008,NUTS,2010,UKG1,2,515.739
2009,NUTS,2010,UKG1,2,488.383
2010,NUTS,2010,UKG1,2,481.231
2011,NUTS,2010,UKG1,2,806.545
2012,NUTS,2010,UKG1,2,1015.415
2013,NUTS,2010,UKG1,2,987.755
2014,NUTS,2010,UKG1,2,1283.588
2015,NUTS,2010,UKG1,2,1613.943
2016,NUTS,2010,UKG1,2,1384.747
2017,NUTS,2010,UKG1,2,1768.45
2018,NUTS,2010,UKG1,2,1866.169
2002,NUTS,2010,UKG2,2,157.443
2003,NUTS,2010,UKG2,2,122.832
2004,NUTS,2010,UKG2,2,109.032
2005,NUTS,2010,UKG2,2,125.928
2006,NUTS,2010,UKG2,2,142.279
2007,NUTS,2010,UKG2,2,151.881
2008,NUTS,2010,UKG2,2,122.907
2009,NUTS,2010,UKG2,2,116.175
2010,NUTS,2010,UKG2,2,116.228
2011,NUTS,2010,UKG2,2,173.983
2012,NUTS,2010,UKG2,2,191.762
2013,NUTS,2010,UKG2,2,209.349
2014,NUTS,2010,UKG2,2,220.94
2015,NUTS,2010,UKG2,2,267.429
2016,NUTS,2010,UKG2,2,289.567
2017,NUTS,2010,UKG2,2,244.211
2018,NUTS,2010,UKG2,2,323.387
2002,NUTS,2010,UKG3,2,750.636
2003,NUTS,2010,UKG3,2,576.59
2004,NUTS,2010,UKG3,2,518.639
2005,NUTS,2010,UKG3,2,547.711
2006,NUTS,2010,UKG3,2,574.167
2007,NUTS,2010,UKG3,2,582.622
2008,NUTS,2010,UKG3,2,524.357
2009,NUTS,2010,UKG3,2,415.872
2010,NUTS,2010,UKG3,2,442.527
2011,NUTS,2010,UKG3,2,444.752
2012,NUTS,2010,UKG3,2,594.278
2013,NUTS,2010,UKG3,2,801.248
2014,NUTS,2010,UKG3,2,935.988
2015,NUTS,2010,UKG3,2,1103.472
2016,NUTS,2010,UKG3,2,1135.693
2017,NUTS,2010,UKG3,2,801.757
2018,NUTS,2010,UKG3,2,911.948
1995,NUTS,2010,UKH,1,2442.085
1996,NUTS,2010,UKH,1,2614.893
1997,NUTS,2010,UKH,1,3439.26
1998,NUTS,2010,UKH,1,3499.409
1999,NUTS,2010,UKH,1,3884.925
2000,NUTS,2010,UKH,1,4525.021
2001,NUTS,2010,UKH,1,4450.876
2002,NUTS,2010,UKH,1,4214.377
2003,NUTS,2010,UKH,1,4242.775
2004,NUTS,2010,UKH,1,3982.614
2005,NUTS,2010,UKH,1,5031.051
2006,NUTS,2010,UKH,1,5997.12
2007,NUTS,2010,UKH,1,6576.14
2008,NUTS,2010,UKH,1,5397.944
2009,NUTS,2010,UKH,1,4554.72
2010,NUTS,2010,UKH,1,4646.771
2011,NUTS,2010,UKH,1,4191.727
2012,NUTS,2010,UKH,1,4253.915
2013,NUTS,2010,UKH,1,4793.359
2014,NUTS,2010,UKH,1,5249.101
2015,NUTS,2010,UKH,1,5756.82
2016,NUTS,2010,UKH,1,5360.464
2017,NUTS,2010,UKH,1,5334.436
2018,NUTS,2010,UKH,1,5811.122
2002,NUTS,2010,UKH1,2,1606.234
2003,NUTS,2010,UKH1,2,1913.295
2004,NUTS,2010,UKH1,2,1386.474
2005,NUTS,2010,UKH1,2,1981.469
2006,NUTS,2010,UKH1,2,2767.288
2007,NUTS,2010,UKH1,2,3091.35
2008,NUTS,2010,UKH1,2,2742.774
2009,NUTS,2010,UKH1,2,2024.357
2010,NUTS,2010,UKH1,2,2083.819
2011,NUTS,2010,UKH1,2,1943.772
2012,NUTS,2010,UKH1,2,2197.558
2013,NUTS,2010,UKH1,2,2166.49
2014,NUTS,2010,UKH1,2,2630.815
2015,NUTS,2010,UKH1,2,2759.851
2016,NUTS,2010,UKH1,2,2441.367
2017,NUTS,2010,UKH1,2,2509.068
2018,NUTS,2010,UKH1,2,3075.619
2002,NUTS,2010,UKH2,2,1396.31
2003,NUTS,2010,UKH2,2,1323.699
2004,NUTS,2010,UKH2,2,1507.293
2005,NUTS,2010,UKH2,2,1590.031
2006,NUTS,2010,UKH2,2,1884.604
2007,NUTS,2010,UKH2,2,1318.05
2008,NUTS,2010,UKH2,2,1344.97
2009,NUTS,2010,UKH2,2,1366.147
2010,NUTS,2010,UKH2,2,1093.262
2011,NUTS,2010,UKH2,2,1357.299
2012,NUTS,2010,UKH2,2,1389.814
2013,NUTS,2010,UKH2,2,1972.33
2014,NUTS,2010,UKH2,2,1874.209
2015,NUTS,2010,UKH2,2,2144.53
2016,NUTS,2010,UKH2,2,2099.573
2017,NUTS,2010,UKH2,2,2019.277
2018,NUTS,2010,UKH2,2,1953.091
2002,NUTS,2010,UKH3,2,1210.242
2003,NUTS,2010,UKH3,2,1004.335
2004,NUTS,2010,UKH3,2,1088.846
2005,NUTS,2010,UKH3,2,1459.551
2006,NUTS,2010,UKH3,2,1345.229
2007,NUTS,2010,UKH3,2,2166.74
2008,NUTS,2010,UKH3,2,1310.2
2009,NUTS,2010,UKH3,2,1164.104
2010,NUTS,2010,UKH3,2,1469.69
2011,NUTS,2010,UKH3,2,890.656
2012,NUTS,2010,UKH3,2,666.543
2013,NUTS,2010,UKH3,2,654.539
2014,NUTS,2010,UKH3,2,744.076
2015,NUTS,2010,UKH3,2,852.577
2016,NUTS,2010,UKH3,2,819.402
2017,NUTS,2010,UKH3,2,806.091
2018,NUTS,2010,UKH3,2,782.299
1995,NUTS,2010,UKI,1,1062.983
1996,NUTS,2010,UKI,1,897.026
1997,NUTS,2010,UKI,1,963.455
1998,NUTS,2010,UKI,1,950.621
1999,NUTS,2010,UKI,1,1115.834
2000,NUTS,2010,UKI,1,1328.958
2001,NUTS,2010,UKI,1,1043.576
2002,NUTS,2010,UKI,1,1347.01
2003,NUTS,2010,UKI,1,1024.567
2004,NUTS,2010,UKI,1,1166.937
2005,NUTS,2010,UKI,1,955.839
2006,NUTS,2010,UKI,1,1461.847
2007,NUTS,2010,UKI,1,1652.669
2008,NUTS,2010,UKI,1,1379.57
2009,NUTS,2010,UKI,1,1082.276
2010,NUTS,2010,UKI,1,1051.527
2011,NUTS,2010,UKI,1,1316.972
2012,NUTS,2010,UKI,1,1821.803
2013,NUTS,2010,UKI,1,1550.218
2014,NUTS,2010,UKI,1,2265.476
2015,NUTS,2010,UKI,1,2634.886
2016,NUTS,2010,UKI,1,2801.342
2017,NUTS,2010,UKI,1,3188.89
2018,NUTS,2010,UKI,1,3284.616
2011,NUTS,2010,UKI3,2,744.671
2012,NUTS,2010,UKI3,2,914.169
2013,NUTS,2010,UKI3,2,878.017
2014,NUTS,2010,UKI3,2,1174.916
2015,NUTS,2010,UKI3,2,1240.011
2016,NUTS,2010,UKI3,2,1028.676
2017,NUTS,2010,UKI3,2,1438.691
2018,NUTS,2010,UKI3,2,1592.291
2011,NUTS,2010,UKI4,2,150.593
2012,NUTS,2010,UKI4,2,141.201
2013,NUTS,2010,UKI4,2,238.078
2014,NUTS,2010,UKI4,2,385.684
2015,NUTS,2010,UKI4,2,456.6
2016,NUTS,2010,UKI4,2,407.688
2017,NUTS,2010,UKI4,2,466.066
2018,NUTS,2010,UKI4,2,562.451
2011,NUTS,2010,UKI5,2,47.01
2012,NUTS,2010,UKI5,2,50.808
2013,NUTS,2010,UKI5,2,42.27
2014,NUTS,2010,UKI5,2,48.009
2015,NUTS,2010,UKI5,2,65.032
2016,NUTS,2010,UKI5,2,67.968
2017,NUTS,2010,UKI5,2,54.295
2018,NUTS,2010,UKI5,2,58.551
2011,NUTS,2010,UKI6,2,125.014
2012,NUTS,2010,UKI6,2,94.34
2013,NUTS,2010,UKI6,2,95.137
2014,NUTS,2010,UKI6,2,104.081
2015,NUTS,2010,UKI6,2,71.645
2016,NUTS,2010,UKI6,2,75.778
2017,NUTS,2010,UKI6,2,79.731
2018,NUTS,2010,UKI6,2,58.89
2011,NUTS,2010,UKI7,2,249.683
2012,NUTS,2010,UKI7,2,621.285
2013,NUTS,2010,UKI7,2,296.715
2014,NUTS,2010,UKI7,2,552.785
2015,NUTS,2010,UKI7,2,801.598
2016,NUTS,2010,UKI7,2,1221.355
2017,NUTS,2010,UKI7,2,1149.994
2018,NUTS,2010,UKI7,2,1012.547
1995,NUTS,2010,UKJ,1,2693.05
1996,NUTS,2010,UKJ,1,2852.052
1997,NUTS,2010,UKJ,1,3436.372
1998,NUTS,2010,UKJ,1,3758.131
1999,NUTS,2010,UKJ,1,4426.902
2000,NUTS,2010,UKJ,1,4863.003
2001,NUTS,2010,UKJ,1,5050.651
2002,NUTS,2010,UKJ,1,4968.193
2003,NUTS,2010,UKJ,1,4699.422
2004,NUTS,2010,UKJ,1,4735.524
2005,NUTS,2010,UKJ,1,4798.919
2006,NUTS,2010,UKJ,1,5117.761
2007,NUTS,2010,UKJ,1,5415.752
2008,NUTS,2010,UKJ,1,4481.841
2009,NUTS,2010,UKJ,1,4204.625
2010,NUTS,2010,UKJ,1,4380.975
2011,NUTS,2010,UKJ,1,5216.039
2012,NUTS,2010,UKJ,1,5039.216
2013,NUTS,2010,UKJ,1,4939.126
2014,NUTS,2010,UKJ,1,5464.831
2015,NUTS,2010,UKJ,1,6487.462
2016,NUTS,2010,UKJ,1,5726.053
2017,NUTS,2010,UKJ,1,5543.516
2018,NUTS,2010,UKJ,1,5686.334
2002,NUTS,2010,UKJ1,2,1911.578
2003,NUTS,2010,UKJ1,2,1708.093
2004,NUTS,2010,UKJ1,2,1634.006
2005,NUTS,2010,UKJ1,2,1626.443
2006,NUTS,2010,UKJ1,2,1806.48
2007,NUTS,2010,UKJ1,2,2083.814
2008,NUTS,2010,UKJ1,2,1761.511
2009,NUTS,2010,UKJ1,2,1555.057
2010,NUTS,2010,UKJ1,2,1573.327
2011,NUTS,2010,UKJ1,2,1775.55
2012,NUTS,2010,UKJ1,2,2084.967
2013,NUTS,2010,UKJ1,2,2174.026
2014,NUTS,2010,UKJ1,2,2594.715
2015,NUTS,2010,UKJ1,2,2984.844
2016,NUTS,2010,UKJ1,2,2794.143
2017,NUTS,2010,UKJ1,2,2761.72
2018,NUTS,2010,UKJ1,2,2809.879
2002,NUTS,2010,UKJ2,2,973.282
2003,NUTS,2010,UKJ2,2,742.775
2004,NUTS,2010,UKJ2,2,817.74
2005,NUTS,2010,UKJ2,2,883.013
2006,NUTS,2010,UKJ2,2,821.932
2007,NUTS,2010,UKJ2,2,811.223
2008,NUTS,2010,UKJ2,2,870.58
2009,NUTS,2010,UKJ2,2,853.294
2010,NUTS,2010,UKJ2,2,980.415
2011,NUTS,2010,UKJ2,2,1109.575
2012,NUTS,2010,UKJ2,2,1189.419
2013,NUTS,2010,UKJ2,2,1146.709
2014,NUTS,2010,UKJ2,2,1186.701
2015,NUTS,2010,UKJ2,2,1526.867
2016,NUTS,2010,UKJ2,2,1286.882
2017,NUTS,2010,UKJ2,2,1382.229
2018,NUTS,2010,UKJ2,2,1343.619
2002,NUTS,2010,UKJ3,2,1127.545
2003,NUTS,2010,UKJ3,2,1380.058
2004,NUTS,2010,UKJ3,2,1420.363
2005,NUTS,2010,UKJ3,2,1409.483
2006,NUTS,2010,UKJ3,2,1626.827
2007,NUTS,2010,UKJ3,2,1557.755
2008,NUTS,2010,UKJ3,2,1143.426
2009,NUTS,2010,UKJ3,2,999.888
2010,NUTS,2010,UKJ3,2,1016.204
2011,NUTS,2010,UKJ3,2,1141.837
2012,NUTS,2010,UKJ3,2,1087.31
2013,NUTS,2010,UKJ3,2,1172.731
2014,NUTS,2010,UKJ3,2,1173.8
2015,NUTS,2010,UKJ3,2,1362.91
2016,NUTS,2010,UKJ3,2,1064.552
2017,NUTS,2010,UKJ3,2,847.268
2018,NUTS,2010,UKJ3,2,906.748
2002,NUTS,2010,UKJ4,2,955.789
2003,NUTS,2010,UKJ4,2,867.052
2004,NUTS,2010,UKJ4,2,861.942
2005,NUTS,2010,UKJ4,2,881.496
2006,NUTS,2010,UKJ4,2,862.522
2007,NUTS,2010,UKJ4,2,962.961
2008,NUTS,2010,UKJ4,2,706.324
2009,NUTS,2010,UKJ4,2,796.386
2010,NUTS,2010,UKJ4,2,810.912
2011,NUTS,2010,UKJ4,2,1189.077
2012,NUTS,2010,UKJ4,2,677.519
2013,NUTS,2010,UKJ4,2,445.661
2014,NUTS,2010,UKJ4,2,509.614
2015,NUTS,2010,UKJ4,2,612.841
2016,NUTS,2010,UKJ4,2,580.476
2017,NUTS,2010,UKJ4,2,552.298
2018,NUTS,2010,UKJ4,2,626.088
1995,NUTS,2010,UKK,1,909.749
1996,NUTS,2010,UKK,1,889.654
1997,NUTS,2010,UKK,1,1107.901
1998,NUTS,2010,UKK,1,1340.923
1999,NUTS,2010,UKK,1,1346.592
2000,NUTS,2010,UKK,1,1422.477
2001,NUTS,2010,UKK,1,1588.68
2002,NUTS,2010,UKK,1,1840.013
2003,NUTS,2010,UKK,1,1776.012
2004,NUTS,2010,UKK,1,1911.006
2005,NUTS,2010,UKK,1,1822.163
2006,NUTS,2010,UKK,1,1872.239
2007,NUTS,2010,UKK,1,1908.441
2008,NUTS,2010,UKK,1,1791.237
2009,NUTS,2010,UKK,1,1480.076
2010,NUTS,2010,UKK,1,1587.783
2011,NUTS,2010,UKK,1,1564.696
2012,NUTS,2010,UKK,1,1681.835
2013,NUTS,2010,UKK,1,1710.232
2014,NUTS,2010,UKK,1,2005.21
2015,NUTS,2010,UKK,1,2027.969
2016,NUTS,2010,UKK,1,1830.873
2017,NUTS,2010,UKK,1,1884.909
2018,NUTS,2010,UKK,1,1980.219
2002,NUTS,2010,UKK1,2,1455.153
2003,NUTS,2010,UKK1,2,1430.636
2004,NUTS,2010,UKK1,2,1544.129
2005,NUTS,2010,UKK1,2,1491.412
2006,NUTS,2010,UKK1,2,1557.042
2007,NUTS,2010,UKK1,2,1631.002
2008,NUTS,2010,UKK1,2,1540.313
2009,NUTS,2010,UKK1,2,1199.012
2010,NUTS,2010,UKK1,2,1309.28
2011,NUTS,2010,UKK1,2,1277.797
2012,NUTS,2010,UKK1,2,1367.37
2013,NUTS,2010,UKK1,2,1332.274
2014,NUTS,2010,UKK1,2,1570.649
2015,NUTS,2010,UKK1,2,1511.022
2016,NUTS,2010,UKK1,2,1374.497
2017,NUTS,2010,UKK1,2,1428.653
2018,NUTS,2010,UKK1,2,1491.24
2002,NUTS,2010,UKK2,2,278.308
2003,NUTS,2010,UKK2,2,245.665
2004,NUTS,2010,UKK2,2,262.266
2005,NUTS,2010,UKK2,2,239.718
2006,NUTS,2010,UKK2,2,238.443
2007,NUTS,2010,UKK2,2,185.872
2008,NUTS,2010,UKK2,2,185.824
2009,NUTS,2010,UKK2,2,221.237
2010,NUTS,2010,UKK2,2,219.515
2011,NUTS,2010,UKK2,2,210.854
2012,NUTS,2010,UKK2,2,231.841
2013,NUTS,2010,UKK2,2,257.742
2014,NUTS,2010,UKK2,2,281.975
2015,NUTS,2010,UKK2,2,316.065
2016,NUTS,2010,UKK2,2,273.948
2017,NUTS,2010,UKK2,2,257.329
2018,NUTS,2010,UKK2,2,280.886
2002,NUTS,2010,UKK3,2,28.626
2003,NUTS,2010,UKK3,2,47.688
2004,NUTS,2010,UKK3,2,42.729
2005,NUTS,2010,UKK3,2,31.861
2006,NUTS,2010,UKK3,2,20.801
2007,NUTS,2010,UKK3,2,22.075
2008,NUTS,2010,UKK3,2,18.197
2009,NUTS,2010,UKK3,2,16.725
2010,NUTS,2010,UKK3,2,16.437
2011,NUTS,2010,UKK3,2,21.892
2012,NUTS,2010,UKK3,2,23.801
2013,NUTS,2010,UKK3,2,22.607
2014,NUTS,2010,UKK3,2,29.029
2015,NUTS,2010,UKK3,2,34.72
2016,NUTS,2010,UKK3,2,32.093
2017,NUTS,2010,UKK3,2,33.991
2018,NUTS,2010,UKK3,2,30.971
2002,NUTS,2010,UKK4,2,77.926
2003,NUTS,2010,UKK4,2,52.023
2004,NUTS,2010,UKK4,2,61.883
2005,NUTS,2010,UKK4,2,59.171
2006,NUTS,2010,UKK4,2,55.954
2007,NUTS,2010,UKK4,2,69.493
2008,NUTS,2010,UKK4,2,46.903
2009,NUTS,2010,UKK4,2,43.215
2010,NUTS,2010,UKK4,2,42.551
2011,NUTS,2010,UKK4,2,54.154
2012,NUTS,2010,UKK4,2,58.824
2013,NUTS,2010,UKK4,2,97.61
2014,NUTS,2010,UKK4,2,123.558
2015,NUTS,2010,UKK4,2,166.162
2016,NUTS,2010,UKK4,2,150.336
2017,NUTS,2010,UKK4,2,164.937
2018,NUTS,2010,UKK4,2,177.122
1995,NUTS,2010,UKL,1,115.83
1996,NUTS,2010,UKL,1,132.711
1997,NUTS,2010,UKL,1,163.224
1998,NUTS,2010,UKL,1,184.802
1999,NUTS,2010,UKL,1,308.183
2000,NUTS,2010,UKL,1,236.259
2001,NUTS,2010,UKL,1,241.196
