year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_total_t_fte_total
2016,NUTS,2010,RO42,2,2561.0
2017,NUTS,2010,RO42,2,2499.0
2018,NUTS,2010,RO42,2,2392.0
2019,NUTS,2010,RO42,2,2373.0
2008,NUTS,2010,RS,0,17374.0
2009,NUTS,2010,RS,0,18107.0
2010,NUTS,2010,RS,0,17274.0
2011,NUTS,2010,RS,0,17489.0
2012,NUTS,2010,RS,0,17730.0
2013,NUTS,2010,RS,0,18143.0
2014,NUTS,2010,RS,0,19446.0
2015,NUTS,2010,RS,0,21573.0
2016,NUTS,2010,RS,0,21603.0
2017,NUTS,2010,RS,0,20788.0
2018,NUTS,2010,RS,0,20868.0
2019,NUTS,2010,RS,0,20545.0
2020,NUTS,2010,RS,0,21063.0
2018,NUTS,2010,RS1,1,17485.0
2019,NUTS,2010,RS1,1,17273.0
2020,NUTS,2010,RS1,1,17709.0
2018,NUTS,2010,RS11,2,12358.0
2019,NUTS,2010,RS11,2,12267.0
2020,NUTS,2010,RS11,2,12703.0
2018,NUTS,2010,RS12,2,5127.0
2019,NUTS,2010,RS12,2,5006.0
2020,NUTS,2010,RS12,2,5005.0
2018,NUTS,2010,RS2,1,3384.0
2019,NUTS,2010,RS2,1,3272.0
2020,NUTS,2010,RS2,1,3354.0
2018,NUTS,2010,RS21,2,1338.0
2019,NUTS,2010,RS21,2,1147.0
2020,NUTS,2010,RS21,2,1281.0
2018,NUTS,2010,RS22,2,2046.0
2019,NUTS,2010,RS22,2,2124.0
2020,NUTS,2010,RS22,2,2073.0
1994,NUTS,2010,RU,0,1264138.0
1995,NUTS,2010,RU,0,1210589.0
1996,NUTS,2010,RU,0,1113244.0
1997,NUTS,2010,RU,0,1053013.0
1998,NUTS,2010,RU,0,967499.0
1999,NUTS,2010,RU,0,989291.0
2000,NUTS,2010,RU,0,1007257.0
2001,NUTS,2010,RU,0,1008091.0
2002,NUTS,2010,RU,0,986854.0
2003,NUTS,2010,RU,0,973382.0
2004,NUTS,2010,RU,0,951569.0
2005,NUTS,2010,RU,0,919716.0
2006,NUTS,2010,RU,0,916509.0
2007,NUTS,2010,RU,0,912291.0
2008,NUTS,2010,RU,0,869772.0
2009,NUTS,2010,RU,0,845942.0
2010,NUTS,2010,RU,0,839992.0
2011,NUTS,2010,RU,0,839183.0
2012,NUTS,2010,RU,0,828401.0
2013,NUTS,2010,RU,0,826733.0
2014,NUTS,2010,RU,0,829190.0
2015,NUTS,2010,RU,0,833654.0
2017,NUTS,2010,RU,0,778155.0
2018,NUTS,2010,RU,0,758462.0
2019,NUTS,2010,RU,0,753796.0
1981,NUTS,2010,SE,0,42214.0
1983,NUTS,2010,SE,0,45759.0
1985,NUTS,2010,SE,0,49599.0
1987,NUTS,2010,SE,0,51811.0
1989,NUTS,2010,SE,0,55129.0
1991,NUTS,2010,SE,0,53604.0
1993,NUTS,2010,SE,0,56627.0
1995,NUTS,2010,SE,0,62635.0
1997,NUTS,2010,SE,0,65495.0
1999,NUTS,2010,SE,0,66674.0
2001,NUTS,2010,SE,0,72190.0
2003,NUTS,2010,SE,0,72978.0
2004,NUTS,2010,SE,0,72459.0
2005,NUTS,2010,SE,0,77557.0
2006,NUTS,2010,SE,0,78715.0
2007,NUTS,2010,SE,0,75318.0
2008,NUTS,2010,SE,0,79549.0
2009,NUTS,2010,SE,0,77363.0
2010,NUTS,2010,SE,0,77418.0
2011,NUTS,2010,SE,0,78445.0
2012,NUTS,2010,SE,0,81272.0
2013,NUTS,2010,SE,0,80957.0
2014,NUTS,2010,SE,0,83473.0
2015,NUTS,2010,SE,0,83551.0
2016,NUTS,2010,SE,0,90690.0
2017,NUTS,2010,SE,0,88928.0
2018,NUTS,2010,SE,0,92011.0
2019,NUTS,2010,SE,0,92172.0
2020,NUTS,2010,SE,0,95463.0
1993,NUTS,2010,SE1,1,31023.0
1995,NUTS,2010,SE1,1,33251.0
1997,NUTS,2010,SE1,1,34033.0
1999,NUTS,2010,SE1,1,33733.0
2005,NUTS,2010,SE1,1,38646.0
2007,NUTS,2010,SE1,1,36318.0
2009,NUTS,2010,SE1,1,37702.0
2011,NUTS,2010,SE1,1,38837.0
2013,NUTS,2010,SE1,1,39170.0
2015,NUTS,2010,SE1,1,40961.0
2017,NUTS,2010,SE1,1,41481.0
2019,NUTS,2010,SE1,1,43471.0
1993,NUTS,2010,SE11,2,19032.0
1995,NUTS,2010,SE11,2,20842.0
1997,NUTS,2010,SE11,2,22052.0
1999,NUTS,2010,SE11,2,22059.0
2005,NUTS,2010,SE11,2,25883.0
2007,NUTS,2010,SE11,2,25233.0
2009,NUTS,2010,SE11,2,24208.0
2011,NUTS,2010,SE11,2,25451.0
2013,NUTS,2010,SE11,2,24664.0
2015,NUTS,2010,SE11,2,26454.0
2017,NUTS,2010,SE11,2,27984.0
2019,NUTS,2010,SE11,2,28020.0
1993,NUTS,2010,SE12,2,11991.0
1995,NUTS,2010,SE12,2,12409.0
1997,NUTS,2010,SE12,2,11981.0
1999,NUTS,2010,SE12,2,11674.0
2005,NUTS,2010,SE12,2,12763.0
2007,NUTS,2010,SE12,2,11085.0
2009,NUTS,2010,SE12,2,13493.0
2011,NUTS,2010,SE12,2,13385.0
2013,NUTS,2010,SE12,2,14506.0
2015,NUTS,2010,SE12,2,14508.0
2017,NUTS,2010,SE12,2,13496.0
2019,NUTS,2010,SE12,2,15451.0
1993,NUTS,2010,SE2,1,19523.0
1995,NUTS,2010,SE2,1,21637.0
1997,NUTS,2010,SE2,1,24099.0
1999,NUTS,2010,SE2,1,25427.0
2005,NUTS,2010,SE2,1,32065.0
2007,NUTS,2010,SE2,1,31792.0
2009,NUTS,2010,SE2,1,32696.0
2011,NUTS,2010,SE2,1,32573.0
2013,NUTS,2010,SE2,1,32531.0
2015,NUTS,2010,SE2,1,33977.0
2017,NUTS,2010,SE2,1,39617.0
1993,NUTS,2010,SE21,2,786.0
1995,NUTS,2010,SE21,2,1078.0
1997,NUTS,2010,SE21,2,1085.0
1999,NUTS,2010,SE21,2,1183.0
2005,NUTS,2010,SE21,2,2221.0
2007,NUTS,2010,SE21,2,3373.0
2009,NUTS,2010,SE21,2,3157.0
2011,NUTS,2010,SE21,2,2868.0
2013,NUTS,2010,SE21,2,3304.0
2015,NUTS,2010,SE21,2,3419.0
1993,NUTS,2010,SE22,2,6491.0
1995,NUTS,2010,SE22,2,7129.0
1997,NUTS,2010,SE22,2,7847.0
1999,NUTS,2010,SE22,2,8421.0
2005,NUTS,2010,SE22,2,12492.0
2007,NUTS,2010,SE22,2,12257.0
2009,NUTS,2010,SE22,2,12176.0
2011,NUTS,2010,SE22,2,11763.0
2013,NUTS,2010,SE22,2,12065.0
2015,NUTS,2010,SE22,2,11395.0
2017,NUTS,2010,SE22,2,10994.0
2019,NUTS,2010,SE22,2,13814.0
1993,NUTS,2010,SE23,2,12246.0
1995,NUTS,2010,SE23,2,13430.0
1997,NUTS,2010,SE23,2,15167.0
1999,NUTS,2010,SE23,2,15823.0
2005,NUTS,2010,SE23,2,17352.0
2007,NUTS,2010,SE23,2,16162.0
2009,NUTS,2010,SE23,2,17362.0
2011,NUTS,2010,SE23,2,17942.0
2013,NUTS,2010,SE23,2,17164.0
2015,NUTS,2010,SE23,2,19163.0
2017,NUTS,2010,SE23,2,24933.0
2019,NUTS,2010,SE23,2,24308.0
1993,NUTS,2010,SE3,1,5025.0
1995,NUTS,2010,SE3,1,6095.0
1997,NUTS,2010,SE3,1,5955.0
1999,NUTS,2010,SE3,1,6122.0
2005,NUTS,2010,SE3,1,6673.0
2007,NUTS,2010,SE3,1,7107.0
2009,NUTS,2010,SE3,1,6865.0
2011,NUTS,2010,SE3,1,6773.0
2013,NUTS,2010,SE3,1,7033.0
2015,NUTS,2010,SE3,1,7022.0
2017,NUTS,2010,SE3,1,6505.0
1993,NUTS,2010,SE31,2,1742.0
1995,NUTS,2010,SE31,2,2203.0
1997,NUTS,2010,SE31,2,2231.0
1999,NUTS,2010,SE31,2,2098.0
2005,NUTS,2010,SE31,2,2801.0
2007,NUTS,2010,SE31,2,3189.0
2009,NUTS,2010,SE31,2,2467.0
2011,NUTS,2010,SE31,2,2454.0
2013,NUTS,2010,SE31,2,2890.0
2015,NUTS,2010,SE31,2,2584.0
2017,NUTS,2010,SE31,2,2560.0
2019,NUTS,2010,SE31,2,2245.0
1993,NUTS,2010,SE32,2,709.0
1995,NUTS,2010,SE32,2,854.0
1997,NUTS,2010,SE32,2,818.0
1999,NUTS,2010,SE32,2,782.0
2005,NUTS,2010,SE32,2,805.0
2007,NUTS,2010,SE32,2,722.0
2009,NUTS,2010,SE32,2,1093.0
2011,NUTS,2010,SE32,2,979.0
2013,NUTS,2010,SE32,2,915.0
2015,NUTS,2010,SE32,2,854.0
1993,NUTS,2010,SE33,2,2574.0
1995,NUTS,2010,SE33,2,3038.0
1997,NUTS,2010,SE33,2,2906.0
1999,NUTS,2010,SE33,2,3242.0
2005,NUTS,2010,SE33,2,3067.0
2007,NUTS,2010,SE33,2,3196.0
2009,NUTS,2010,SE33,2,3305.0
2011,NUTS,2010,SE33,2,3340.0
2013,NUTS,2010,SE33,2,3227.0
2015,NUTS,2010,SE33,2,3587.0
2017,NUTS,2010,SE33,2,3116.0
2019,NUTS,2010,SE33,2,3394.0
2005,NUTS,2010,SEZ,1,0.0
1993,NUTS,2010,SI,0,8866.0
1994,NUTS,2010,SI,0,9924.0
1995,NUTS,2010,SI,0,9879.0
1996,NUTS,2010,SI,0,8882.0
1997,NUTS,2010,SI,0,7985.0
1998,NUTS,2010,SI,0,8290.0
1999,NUTS,2010,SI,0,8495.0
2000,NUTS,2010,SI,0,8568.0
2001,NUTS,2010,SI,0,8608.0
2002,NUTS,2010,SI,0,8615.0
2003,NUTS,2010,SI,0,6805.0
2004,NUTS,2010,SI,0,7132.0
2005,NUTS,2010,SI,0,8994.0
2006,NUTS,2010,SI,0,9793.0
2007,NUTS,2010,SI,0,10369.0
2008,NUTS,2010,SI,0,11594.0
2009,NUTS,2010,SI,0,12410.0
2010,NUTS,2010,SI,0,12940.0
2011,NUTS,2010,SI,0,15269.0
2012,NUTS,2010,SI,0,14974.0
2013,NUTS,2010,SI,0,15229.0
2014,NUTS,2010,SI,0,14866.0
2015,NUTS,2010,SI,0,14225.0
2016,NUTS,2010,SI,0,14403.0
2017,NUTS,2010,SI,0,14713.0
2018,NUTS,2010,SI,0,15686.0
2019,NUTS,2010,SI,0,16983.0
2020,NUTS,2010,SI,0,15802.0
1993,NUTS,2010,SI0,1,8866.0
1994,NUTS,2010,SI0,1,9924.0
1995,NUTS,2010,SI0,1,9879.0
1996,NUTS,2010,SI0,1,8882.0
1997,NUTS,2010,SI0,1,7985.0
1998,NUTS,2010,SI0,1,8290.0
1999,NUTS,2010,SI0,1,8495.0
2000,NUTS,2010,SI0,1,8568.0
2001,NUTS,2010,SI0,1,8608.0
2002,NUTS,2010,SI0,1,8615.0
2003,NUTS,2010,SI0,1,6805.0
2004,NUTS,2010,SI0,1,7132.0
2005,NUTS,2010,SI0,1,8994.0
2006,NUTS,2010,SI0,1,9793.0
2007,NUTS,2010,SI0,1,10369.0
2008,NUTS,2010,SI0,1,11594.0
2009,NUTS,2010,SI0,1,12410.0
2010,NUTS,2010,SI0,1,12940.0
2011,NUTS,2010,SI0,1,15269.0
2012,NUTS,2010,SI0,1,14974.0
2013,NUTS,2010,SI0,1,15229.0
2014,NUTS,2010,SI0,1,14866.0
2015,NUTS,2010,SI0,1,14225.0
2016,NUTS,2010,SI0,1,14403.0
2017,NUTS,2010,SI0,1,14713.0
2018,NUTS,2010,SI0,1,15686.0
2019,NUTS,2010,SI0,1,16983.0
2013,NUTS,2010,SI03,2,4366.0
2014,NUTS,2010,SI03,2,4299.0
2015,NUTS,2010,SI03,2,3979.0
2016,NUTS,2010,SI03,2,3866.0
2017,NUTS,2010,SI03,2,3983.0
2018,NUTS,2010,SI03,2,4447.0
2019,NUTS,2010,SI03,2,5004.0
2013,NUTS,2010,SI04,2,10862.0
2014,NUTS,2010,SI04,2,10567.0
2015,NUTS,2010,SI04,2,10247.0
2016,NUTS,2010,SI04,2,10538.0
2017,NUTS,2010,SI04,2,10730.0
2018,NUTS,2010,SI04,2,11239.0
2019,NUTS,2010,SI04,2,11980.0
1994,NUTS,2010,SK,0,17256.0
1995,NUTS,2010,SK,0,16182.0
1996,NUTS,2010,SK,0,16613.0
1997,NUTS,2010,SK,0,16365.0
1998,NUTS,2010,SK,0,16461.0
1999,NUTS,2010,SK,0,14849.0
2000,NUTS,2010,SK,0,15221.0
2001,NUTS,2010,SK,0,14422.0
2002,NUTS,2010,SK,0,13631.0
2003,NUTS,2010,SK,0,13354.0
2004,NUTS,2010,SK,0,14329.0
2005,NUTS,2010,SK,0,14404.0
2006,NUTS,2010,SK,0,15028.0
2007,NUTS,2010,SK,0,15421.0
2008,NUTS,2010,SK,0,15576.0
2009,NUTS,2010,SK,0,15952.0
2010,NUTS,2010,SK,0,18188.0
2011,NUTS,2010,SK,0,18112.0
2012,NUTS,2010,SK,0,18127.0
2013,NUTS,2010,SK,0,17166.0
2014,NUTS,2010,SK,0,17594.0
2015,NUTS,2010,SK,0,17591.0
2016,NUTS,2010,SK,0,17768.0
2017,NUTS,2010,SK,0,19011.0
2018,NUTS,2010,SK,0,20268.0
2019,NUTS,2010,SK,0,21196.0
2020,NUTS,2010,SK,0,22405.0
2000,NUTS,2010,SK01,2,7453.0
2001,NUTS,2010,SK01,2,7022.0
2002,NUTS,2010,SK01,2,6827.0
2003,NUTS,2010,SK01,2,6850.0
2004,NUTS,2010,SK01,2,7564.0
2005,NUTS,2010,SK01,2,7178.0
2006,NUTS,2010,SK01,2,7813.0
2007,NUTS,2010,SK01,2,7797.0
2008,NUTS,2010,SK01,2,7817.0
2009,NUTS,2010,SK01,2,8066.0
2010,NUTS,2010,SK01,2,9656.0
2011,NUTS,2010,SK01,2,9775.0
2012,NUTS,2010,SK01,2,9668.0
2013,NUTS,2010,SK01,2,8869.0
2014,NUTS,2010,SK01,2,8237.0
2015,NUTS,2010,SK01,2,8275.0
2016,NUTS,2010,SK01,2,8485.0
2017,NUTS,2010,SK01,2,8776.0
2018,NUTS,2010,SK01,2,9408.0
2019,NUTS,2010,SK01,2,9990.0
2020,NUTS,2010,SK01,2,10589.0
2000,NUTS,2010,SK02,2,3250.0
2001,NUTS,2010,SK02,2,2939.0
2002,NUTS,2010,SK02,2,2720.0
2003,NUTS,2010,SK02,2,2608.0
2004,NUTS,2010,SK02,2,2607.0
2005,NUTS,2010,SK02,2,2835.0
2006,NUTS,2010,SK02,2,2889.0
2007,NUTS,2010,SK02,2,3137.0
2008,NUTS,2010,SK02,2,3172.0
2009,NUTS,2010,SK02,2,3119.0
2010,NUTS,2010,SK02,2,3479.0
2011,NUTS,2010,SK02,2,3184.0
2012,NUTS,2010,SK02,2,3192.0
2013,NUTS,2010,SK02,2,3023.0
2014,NUTS,2010,SK02,2,3715.0
2015,NUTS,2010,SK02,2,3725.0
2016,NUTS,2010,SK02,2,3377.0
2017,NUTS,2010,SK02,2,4396.0
2018,NUTS,2010,SK02,2,4444.0
2019,NUTS,2010,SK02,2,4449.0
2020,NUTS,2010,SK02,2,4452.0
2000,NUTS,2010,SK03,2,2068.0
2001,NUTS,2010,SK03,2,1997.0
2002,NUTS,2010,SK03,2,1893.0
2003,NUTS,2010,SK03,2,1683.0
2004,NUTS,2010,SK03,2,1846.0
2005,NUTS,2010,SK03,2,1975.0
2006,NUTS,2010,SK03,2,1799.0
2007,NUTS,2010,SK03,2,1717.0
2008,NUTS,2010,SK03,2,1971.0
2009,NUTS,2010,SK03,2,2045.0
2010,NUTS,2010,SK03,2,2281.0
2011,NUTS,2010,SK03,2,2337.0
2012,NUTS,2010,SK03,2,2336.0
2013,NUTS,2010,SK03,2,2214.0
2014,NUTS,2010,SK03,2,2543.0
2015,NUTS,2010,SK03,2,2646.0
2016,NUTS,2010,SK03,2,2741.0
2017,NUTS,2010,SK03,2,2678.0
2018,NUTS,2010,SK03,2,3011.0
2019,NUTS,2010,SK03,2,3255.0
2020,NUTS,2010,SK03,2,3187.0
2000,NUTS,2010,SK04,2,2450.0
2001,NUTS,2010,SK04,2,2464.0
2002,NUTS,2010,SK04,2,2192.0
2003,NUTS,2010,SK04,2,2213.0
2004,NUTS,2010,SK04,2,2312.0
2005,NUTS,2010,SK04,2,2416.0
2006,NUTS,2010,SK04,2,2528.0
2007,NUTS,2010,SK04,2,2770.0
2008,NUTS,2010,SK04,2,2617.0
2009,NUTS,2010,SK04,2,2722.0
2010,NUTS,2010,SK04,2,2771.0
2011,NUTS,2010,SK04,2,2815.0
2012,NUTS,2010,SK04,2,2931.0
2013,NUTS,2010,SK04,2,3061.0
2014,NUTS,2010,SK04,2,3099.0
2015,NUTS,2010,SK04,2,2946.0
2016,NUTS,2010,SK04,2,3165.0
2017,NUTS,2010,SK04,2,3161.0
2018,NUTS,2010,SK04,2,3404.0
2019,NUTS,2010,SK04,2,3502.0
2020,NUTS,2010,SK04,2,4176.0
1990,NUTS,2010,TR,0,13951.0
1991,NUTS,2010,TR,0,14969.0
1992,NUTS,2010,TR,0,15701.0
1993,NUTS,2010,TR,0,16087.0
1994,NUTS,2010,TR,0,16899.0
1995,NUTS,2010,TR,0,18498.0
1996,NUTS,2010,TR,0,21983.0
1997,NUTS,2010,TR,0,23432.0
1998,NUTS,2010,TR,0,22892.0
1999,NUTS,2010,TR,0,24267.0
2000,NUTS,2010,TR,0,27003.0
2001,NUTS,2010,TR,0,27698.0
2002,NUTS,2010,TR,0,28964.0
2003,NUTS,2010,TR,0,38308.0
2004,NUTS,2010,TR,0,39960.0
2005,NUTS,2010,TR,0,49251.0
2006,NUTS,2010,TR,0,54444.0
2007,NUTS,2010,TR,0,63377.0
2008,NUTS,2010,TR,0,67244.0
2009,NUTS,2010,TR,0,73521.0
2010,NUTS,2010,TR,0,81792.0
2011,NUTS,2010,TR,0,92801.0
2012,NUTS,2010,TR,0,105122.0
2013,NUTS,2010,TR,0,112969.0
2014,NUTS,2010,TR,0,115444.0
2015,NUTS,2010,TR,0,122288.0
2016,NUTS,2010,TR,0,136953.0
2017,NUTS,2010,TR,0,153552.0
2018,NUTS,2010,TR,0,172119.0
2019,NUTS,2010,TR,0,182847.0
2020,NUTS,2010,TR,0,199371.0
1981,NUTS,2010,UK,0,312000.0
1982,NUTS,2010,UK,0,308000.0
1983,NUTS,2010,UK,0,303000.0
1984,NUTS,2010,UK,0,296000.0
1985,NUTS,2010,UK,0,289000.0
1986,NUTS,2010,UK,0,291000.0
1987,NUTS,2010,UK,0,288000.0
1988,NUTS,2010,UK,0,290000.0
1989,NUTS,2010,UK,0,281000.0
1990,NUTS,2010,UK,0,280000.0
1991,NUTS,2010,UK,0,261000.0
1992,NUTS,2010,UK,0,258000.0
1993,NUTS,2010,UK,0,257000.0
1994,NUTS,2010,UK,0,267783.0
1995,NUTS,2010,UK,0,276857.0
1996,NUTS,2010,UK,0,271580.0
1997,NUTS,2010,UK,0,266719.0
1998,NUTS,2010,UK,0,284489.0
1999,NUTS,2010,UK,0,289945.0
2000,NUTS,2010,UK,0,288599.0
2001,NUTS,2010,UK,0,299205.0
2005,NUTS,2010,UK,0,324917.0
2006,NUTS,2010,UK,0,334804.0
2007,NUTS,2010,UK,0,343855.0
2008,NUTS,2010,UK,0,342086.0
2009,NUTS,2010,UK,0,347486.0
2010,NUTS,2010,UK,0,350766.0
2011,NUTS,2010,UK,0,356258.0
2012,NUTS,2010,UK,0,356484.0
2013,NUTS,2010,UK,0,377343.0
2014,NUTS,2010,UK,0,396281.0
2015,NUTS,2010,UK,0,413860.0
2016,NUTS,2010,UK,0,417390.0
2017,NUTS,2010,UK,0,443597.0
2018,NUTS,2010,UK,0,463476.0
2019,NUTS,2010,UK,0,486088.0
2005,NUTS,2010,UKC,1,9259.0
2006,NUTS,2010,UKC,1,10247.0
2007,NUTS,2010,UKC,1,11053.0
2008,NUTS,2010,UKC,1,11021.0
2009,NUTS,2010,UKC,1,10966.0
2010,NUTS,2010,UKC,1,10589.0
2011,NUTS,2010,UKC,1,10774.0
2012,NUTS,2010,UKC,1,10694.0
2013,NUTS,2010,UKC,1,12274.0
2014,NUTS,2010,UKC,1,11890.0
2015,NUTS,2010,UKC,1,12398.0
2016,NUTS,2010,UKC,1,12087.0
2017,NUTS,2010,UKC,1,13547.0
2018,NUTS,2010,UKC,1,14266.0
2005,NUTS,2010,UKC1,2,3544.0
2006,NUTS,2010,UKC1,2,3472.0
2007,NUTS,2010,UKC1,2,4305.0
2008,NUTS,2010,UKC1,2,4338.0
2009,NUTS,2010,UKC1,2,4452.0
2010,NUTS,2010,UKC1,2,4198.0
2011,NUTS,2010,UKC1,2,4114.0
2012,NUTS,2010,UKC1,2,4074.0
2013,NUTS,2010,UKC1,2,5290.0
2014,NUTS,2010,UKC1,2,4516.0
2015,NUTS,2010,UKC1,2,4640.0
2016,NUTS,2010,UKC1,2,4336.0
2017,NUTS,2010,UKC1,2,4874.0
2018,NUTS,2010,UKC1,2,5396.0
2005,NUTS,2010,UKC2,2,5715.0
2006,NUTS,2010,UKC2,2,6775.0
2007,NUTS,2010,UKC2,2,6749.0
2008,NUTS,2010,UKC2,2,6683.0
2009,NUTS,2010,UKC2,2,6514.0
2010,NUTS,2010,UKC2,2,6391.0
2011,NUTS,2010,UKC2,2,6661.0
2012,NUTS,2010,UKC2,2,6619.0
2013,NUTS,2010,UKC2,2,6984.0
2014,NUTS,2010,UKC2,2,7374.0
2015,NUTS,2010,UKC2,2,7758.0
2016,NUTS,2010,UKC2,2,7751.0
2017,NUTS,2010,UKC2,2,8674.0
2018,NUTS,2010,UKC2,2,8870.0
2005,NUTS,2010,UKD,1,31407.0
2006,NUTS,2010,UKD,1,32170.0
2007,NUTS,2010,UKD,1,35836.0
2008,NUTS,2010,UKD,1,32845.0
2009,NUTS,2010,UKD,1,31648.0
2010,NUTS,2010,UKD,1,29223.0
2011,NUTS,2010,UKD,1,29342.0
2012,NUTS,2010,UKD,1,29262.0
2013,NUTS,2010,UKD,1,30004.0
2014,NUTS,2010,UKD,1,32745.0
2015,NUTS,2010,UKD,1,35202.0
2016,NUTS,2010,UKD,1,35780.0
2017,NUTS,2010,UKD,1,37903.0
2018,NUTS,2010,UKD,1,39071.0
2005,NUTS,2010,UKD1,2,1858.0
2006,NUTS,2010,UKD1,2,1131.0
2007,NUTS,2010,UKD1,2,1366.0
2008,NUTS,2010,UKD1,2,1341.0
2009,NUTS,2010,UKD1,2,1342.0
2010,NUTS,2010,UKD1,2,1571.0
2011,NUTS,2010,UKD1,2,1535.0
2012,NUTS,2010,UKD1,2,1292.0
2013,NUTS,2010,UKD1,2,1080.0
2014,NUTS,2010,UKD1,2,1599.0
2015,NUTS,2010,UKD1,2,1970.0
2016,NUTS,2010,UKD1,2,1930.0
2017,NUTS,2010,UKD1,2,2049.0
2018,NUTS,2010,UKD1,2,2355.0
2005,NUTS,2010,UKD3,2,10742.0
2006,NUTS,2010,UKD3,2,11171.0
2007,NUTS,2010,UKD3,2,11976.0
2008,NUTS,2010,UKD3,2,11437.0
2009,NUTS,2010,UKD3,2,11892.0
2010,NUTS,2010,UKD3,2,11826.0
2011,NUTS,2010,UKD3,2,5810.0
2012,NUTS,2010,UKD3,2,11993.0
2013,NUTS,2010,UKD3,2,12107.0
2014,NUTS,2010,UKD3,2,12934.0
2015,NUTS,2010,UKD3,2,13872.0
2016,NUTS,2010,UKD3,2,13999.0
2017,NUTS,2010,UKD3,2,15149.0
2018,NUTS,2010,UKD3,2,15760.0
2005,NUTS,2010,UKD4,2,6847.0
2006,NUTS,2010,UKD4,2,7302.0
2007,NUTS,2010,UKD4,2,8413.0
2008,NUTS,2010,UKD4,2,7263.0
2009,NUTS,2010,UKD4,2,5404.0
2010,NUTS,2010,UKD4,2,5243.0
2011,NUTS,2010,UKD4,2,2946.0
2012,NUTS,2010,UKD4,2,5375.0
2013,NUTS,2010,UKD4,2,5464.0
2014,NUTS,2010,UKD4,2,5658.0
2015,NUTS,2010,UKD4,2,6269.0
2016,NUTS,2010,UKD4,2,6637.0
2017,NUTS,2010,UKD4,2,6730.0
2018,NUTS,2010,UKD4,2,7001.0
2009,NUTS,2010,UKD6,2,1768.0
2010,NUTS,2010,UKD6,2,5102.0
2011,NUTS,2010,UKD6,2,13520.0
2012,NUTS,2010,UKD6,2,5049.0
2013,NUTS,2010,UKD6,2,5138.0
2014,NUTS,2010,UKD6,2,5657.0
2015,NUTS,2010,UKD6,2,5975.0
2016,NUTS,2010,UKD6,2,5298.0
2017,NUTS,2010,UKD6,2,5391.0
2018,NUTS,2010,UKD6,2,5386.0
2009,NUTS,2010,UKD7,2,11243.0
2010,NUTS,2010,UKD7,2,5480.0
2011,NUTS,2010,UKD7,2,5532.0
2012,NUTS,2010,UKD7,2,5554.0
2013,NUTS,2010,UKD7,2,6214.0
2014,NUTS,2010,UKD7,2,6898.0
2015,NUTS,2010,UKD7,2,7117.0
2016,NUTS,2010,UKD7,2,7916.0
2017,NUTS,2010,UKD7,2,8585.0
2018,NUTS,2010,UKD7,2,8571.0
2005,NUTS,2010,UKE,1,19424.0
2006,NUTS,2010,UKE,1,19854.0
2007,NUTS,2010,UKE,1,20762.0
2008,NUTS,2010,UKE,1,20045.0
2009,NUTS,2010,UKE,1,20906.0
2010,NUTS,2010,UKE,1,21367.0
2011,NUTS,2010,UKE,1,22220.0
2012,NUTS,2010,UKE,1,22346.0
2013,NUTS,2010,UKE,1,24544.0
2014,NUTS,2010,UKE,1,25826.0
2015,NUTS,2010,UKE,1,27365.0
2016,NUTS,2010,UKE,1,26574.0
2017,NUTS,2010,UKE,1,29262.0
2018,NUTS,2010,UKE,1,29989.0
2005,NUTS,2010,UKE1,2,1695.0
2006,NUTS,2010,UKE1,2,1795.0
2007,NUTS,2010,UKE1,2,2003.0
2008,NUTS,2010,UKE1,2,1955.0
2009,NUTS,2010,UKE1,2,2030.0
2010,NUTS,2010,UKE1,2,1045.0
2011,NUTS,2010,UKE1,2,1042.0
2012,NUTS,2010,UKE1,2,1104.0
2013,NUTS,2010,UKE1,2,2590.0
2014,NUTS,2010,UKE1,2,2816.0
2015,NUTS,2010,UKE1,2,2789.0
2016,NUTS,2010,UKE1,2,2733.0
2017,NUTS,2010,UKE1,2,2841.0
2018,NUTS,2010,UKE1,2,2908.0
2005,NUTS,2010,UKE2,2,4339.0
2006,NUTS,2010,UKE2,2,4445.0
2007,NUTS,2010,UKE2,2,4674.0
2008,NUTS,2010,UKE2,2,4407.0
2009,NUTS,2010,UKE2,2,4750.0
2010,NUTS,2010,UKE2,2,5670.0
2011,NUTS,2010,UKE2,2,5783.0
2012,NUTS,2010,UKE2,2,5538.0
2013,NUTS,2010,UKE2,2,4819.0
2014,NUTS,2010,UKE2,2,5089.0
2015,NUTS,2010,UKE2,2,5261.0
2016,NUTS,2010,UKE2,2,5318.0
2017,NUTS,2010,UKE2,2,5439.0
2018,NUTS,2010,UKE2,2,5920.0
2005,NUTS,2010,UKE3,2,5496.0
2006,NUTS,2010,UKE3,2,5512.0
2007,NUTS,2010,UKE3,2,5788.0
2008,NUTS,2010,UKE3,2,5245.0
2009,NUTS,2010,UKE3,2,5287.0
2010,NUTS,2010,UKE3,2,5991.0
2011,NUTS,2010,UKE3,2,6321.0
2012,NUTS,2010,UKE3,2,6422.0
2013,NUTS,2010,UKE3,2,6881.0
2014,NUTS,2010,UKE3,2,7236.0
2015,NUTS,2010,UKE3,2,7608.0
2016,NUTS,2010,UKE3,2,7374.0
2017,NUTS,2010,UKE3,2,8294.0
2018,NUTS,2010,UKE3,2,8193.0
