year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_nr_lsr
1988,NUTS,2010,FR71,2,2.67
1989,NUTS,2010,FR71,2,2.0
1990,NUTS,2010,FR71,2,3.0
1991,NUTS,2010,FR71,2,4.0
1992,NUTS,2010,FR71,2,3.0
1993,NUTS,2010,FR71,2,3.33
1994,NUTS,2010,FR71,2,3.0
1995,NUTS,2010,FR71,2,9.17
1996,NUTS,2010,FR71,2,12.0
1997,NUTS,2010,FR71,2,7.75
1998,NUTS,2010,FR71,2,4.83
1999,NUTS,2010,FR71,2,11.5
2000,NUTS,2010,FR71,2,6.29
2001,NUTS,2010,FR71,2,12.83
2002,NUTS,2010,FR71,2,1.25
2003,NUTS,2010,FR71,2,2.0
2004,NUTS,2010,FR71,2,2.92
2005,NUTS,2010,FR71,2,8.7
2006,NUTS,2010,FR71,2,3.83
2007,NUTS,2010,FR71,2,1.57
2008,NUTS,2010,FR71,2,5.12
2009,NUTS,2010,FR71,2,4.0
2010,NUTS,2010,FR71,2,1.33
2011,NUTS,2010,FR71,2,2.0
2012,NUTS,2010,FR71,2,2.4
1983,NUTS,2010,FR711,3,0.33
1986,NUTS,2010,FR711,3,0.14
1988,NUTS,2010,FR711,3,0.83
1990,NUTS,2010,FR711,3,0.25
1988,NUTS,2010,FR713,3,1.0
1989,NUTS,2010,FR713,3,1.0
1990,NUTS,2010,FR713,3,1.0
1991,NUTS,2010,FR713,3,0.67
1996,NUTS,2010,FR713,3,1.25
1997,NUTS,2010,FR713,3,0.92
2011,NUTS,2010,FR713,3,0.4
2012,NUTS,2010,FR713,3,0.6
1980,NUTS,2010,FR714,3,1.0
1983,NUTS,2010,FR714,3,1.0
1985,NUTS,2010,FR714,3,1.0
1986,NUTS,2010,FR714,3,1.66
1990,NUTS,2010,FR714,3,1.75
1991,NUTS,2010,FR714,3,3.0
1992,NUTS,2010,FR714,3,3.0
1993,NUTS,2010,FR714,3,2.75
1994,NUTS,2010,FR714,3,3.0
1995,NUTS,2010,FR714,3,9.17
1996,NUTS,2010,FR714,3,10.75
1997,NUTS,2010,FR714,3,5.83
1998,NUTS,2010,FR714,3,4.5
1999,NUTS,2010,FR714,3,8.75
2000,NUTS,2010,FR714,3,3.39
2001,NUTS,2010,FR714,3,12.5
2002,NUTS,2010,FR714,3,1.25
2003,NUTS,2010,FR714,3,2.0
2004,NUTS,2010,FR714,3,2.5
2005,NUTS,2010,FR714,3,8.0
2006,NUTS,2010,FR714,3,2.83
2007,NUTS,2010,FR714,3,1.57
2008,NUTS,2010,FR714,3,1.93
2009,NUTS,2010,FR714,3,2.0
2010,NUTS,2010,FR714,3,1.0
2011,NUTS,2010,FR714,3,1.6
2012,NUTS,2010,FR714,3,1.8
1997,NUTS,2010,FR715,3,1.0
1998,NUTS,2010,FR715,3,0.33
1999,NUTS,2010,FR715,3,2.0
2005,NUTS,2010,FR715,3,0.5
2008,NUTS,2010,FR715,3,2.0
1984,NUTS,2010,FR716,3,0.25
1987,NUTS,2010,FR716,3,1.17
1988,NUTS,2010,FR716,3,0.83
1989,NUTS,2010,FR716,3,1.0
1991,NUTS,2010,FR716,3,0.33
1999,NUTS,2010,FR716,3,0.75
2000,NUTS,2010,FR716,3,2.9
2001,NUTS,2010,FR716,3,0.33
2004,NUTS,2010,FR716,3,0.25
2005,NUTS,2010,FR716,3,0.2
2006,NUTS,2010,FR716,3,1.0
2008,NUTS,2010,FR716,3,1.18
2009,NUTS,2010,FR716,3,2.0
2010,NUTS,2010,FR716,3,0.33
1987,NUTS,2010,FR718,3,0.33
1993,NUTS,2010,FR718,3,0.58
2004,NUTS,2010,FR718,3,0.17
1988,NUTS,2010,FR72,2,1.0
1990,NUTS,2010,FR72,2,1.0
1991,NUTS,2010,FR72,2,1.0
2008,NUTS,2010,FR72,2,1.03
1988,NUTS,2010,FR724,3,1.0
1990,NUTS,2010,FR724,3,1.0
1991,NUTS,2010,FR724,3,1.0
2008,NUTS,2010,FR724,3,1.03
1986,NUTS,2010,FR8,1,0.67
1988,NUTS,2010,FR8,1,1.17
1991,NUTS,2010,FR8,1,1.0
1993,NUTS,2010,FR8,1,0.5
1994,NUTS,2010,FR8,1,1.0
1995,NUTS,2010,FR8,1,1.0
1996,NUTS,2010,FR8,1,0.25
1997,NUTS,2010,FR8,1,1.5
1998,NUTS,2010,FR8,1,0.5
1999,NUTS,2010,FR8,1,2.0
2000,NUTS,2010,FR8,1,1.32
2002,NUTS,2010,FR8,1,2.67
2003,NUTS,2010,FR8,1,3.5
2004,NUTS,2010,FR8,1,0.33
2006,NUTS,2010,FR8,1,0.5
2007,NUTS,2010,FR8,1,0.83
2008,NUTS,2010,FR8,1,0.17
2009,NUTS,2010,FR8,1,2.0
2011,NUTS,2010,FR8,1,1.0
2012,NUTS,2010,FR8,1,0.5
2000,NUTS,2010,FR81,2,0.11
2003,NUTS,2010,FR81,2,1.0
2004,NUTS,2010,FR81,2,0.33
2009,NUTS,2010,FR81,2,1.0
2011,NUTS,2010,FR81,2,0.5
2000,NUTS,2010,FR813,3,0.11
2003,NUTS,2010,FR813,3,1.0
2004,NUTS,2010,FR813,3,0.33
2009,NUTS,2010,FR813,3,1.0
2011,NUTS,2010,FR813,3,0.5
1986,NUTS,2010,FR82,2,0.67
1988,NUTS,2010,FR82,2,1.17
1991,NUTS,2010,FR82,2,1.0
1993,NUTS,2010,FR82,2,0.5
1994,NUTS,2010,FR82,2,1.0
1995,NUTS,2010,FR82,2,1.0
1996,NUTS,2010,FR82,2,0.25
1997,NUTS,2010,FR82,2,1.5
1998,NUTS,2010,FR82,2,0.5
1999,NUTS,2010,FR82,2,2.0
2000,NUTS,2010,FR82,2,1.21
2002,NUTS,2010,FR82,2,2.67
2003,NUTS,2010,FR82,2,2.5
2006,NUTS,2010,FR82,2,0.5
2007,NUTS,2010,FR82,2,0.83
2008,NUTS,2010,FR82,2,0.17
2009,NUTS,2010,FR82,2,1.0
2012,NUTS,2010,FR82,2,0.5
1995,NUTS,2010,FR821,3,1.0
1994,NUTS,2010,FR823,3,1.0
1997,NUTS,2010,FR823,3,1.5
1999,NUTS,2010,FR823,3,1.0
2002,NUTS,2010,FR823,3,2.67
2003,NUTS,2010,FR823,3,2.5
2006,NUTS,2010,FR823,3,0.5
2008,NUTS,2010,FR823,3,0.17
2009,NUTS,2010,FR823,3,1.0
2012,NUTS,2010,FR823,3,0.5
1986,NUTS,2010,FR824,3,0.33
1988,NUTS,2010,FR824,3,1.0
1991,NUTS,2010,FR824,3,1.0
1999,NUTS,2010,FR824,3,1.0
2000,NUTS,2010,FR824,3,1.21
2007,NUTS,2010,FR824,3,0.33
1986,NUTS,2010,FR825,3,0.33
1993,NUTS,2010,FR825,3,0.5
1996,NUTS,2010,FR825,3,0.25
2007,NUTS,2010,FR825,3,0.5
1988,NUTS,2010,FR826,3,0.17
1998,NUTS,2010,FR826,3,0.5
2011,NUTS,2010,FR83,2,0.5
2011,NUTS,2010,FR832,3,0.5
1992,NUTS,2010,FRZ,1,0.7
2008,NUTS,2010,FRZ,1,0.2
1992,NUTS,2010,FRZZ,2,0.7
2008,NUTS,2010,FRZZ,2,0.2
1992,NUTS,2010,FRZZZ,3,0.7
2008,NUTS,2010,FRZZZ,3,0.2
1978,NUTS,2010,HU,0,1.0
1983,NUTS,2010,HU,0,1.0
1988,NUTS,2010,HU,0,1.0
2000,NUTS,2010,HU,0,0.11
2005,NUTS,2010,HU,0,1.0
2008,NUTS,2010,HU,0,2.0
2010,NUTS,2010,HU,0,1.0
2011,NUTS,2010,HU,0,1.0
1978,NUTS,2010,HU1,1,1.0
1983,NUTS,2010,HU1,1,1.0
1988,NUTS,2010,HU1,1,1.0
1978,NUTS,2010,HU10,2,1.0
1983,NUTS,2010,HU10,2,1.0
1988,NUTS,2010,HU10,2,1.0
1978,NUTS,2010,HU101,3,1.0
1983,NUTS,2010,HU101,3,1.0
1988,NUTS,2010,HU101,3,1.0
2010,NUTS,2010,HU2,1,0.83
2011,NUTS,2010,HU2,1,1.0
2010,NUTS,2010,HU21,2,0.17
2010,NUTS,2010,HU211,3,0.17
2010,NUTS,2010,HU23,2,0.67
2011,NUTS,2010,HU23,2,1.0
2010,NUTS,2010,HU231,3,0.67
2011,NUTS,2010,HU231,3,1.0
2000,NUTS,2010,HU3,1,0.11
2005,NUTS,2010,HU3,1,1.0
2008,NUTS,2010,HU3,1,2.0
2010,NUTS,2010,HU3,1,0.17
2000,NUTS,2010,HU33,2,0.11
2005,NUTS,2010,HU33,2,1.0
2008,NUTS,2010,HU33,2,2.0
2010,NUTS,2010,HU33,2,0.17
2005,NUTS,2010,HU331,3,1.0
2008,NUTS,2010,HU331,3,1.0
2000,NUTS,2010,HU333,3,0.11
2008,NUTS,2010,HU333,3,1.0
2010,NUTS,2010,HU333,3,0.17
1988,NUTS,2010,IE,0,1.0
1989,NUTS,2010,IE,0,0.75
1990,NUTS,2010,IE,0,1.22
1991,NUTS,2010,IE,0,0.1
1999,NUTS,2010,IE,0,2.8
2000,NUTS,2010,IE,0,2.0
2001,NUTS,2010,IE,0,4.0
2002,NUTS,2010,IE,0,3.0
2003,NUTS,2010,IE,0,1.33
2004,NUTS,2010,IE,0,1.5
2005,NUTS,2010,IE,0,1.0
2006,NUTS,2010,IE,0,3.0
2007,NUTS,2010,IE,0,1.0
2008,NUTS,2010,IE,0,1.0
2009,NUTS,2010,IE,0,1.0
2011,NUTS,2010,IE,0,2.0
2012,NUTS,2010,IE,0,1.0
1988,NUTS,2010,IE0,1,1.0
1989,NUTS,2010,IE0,1,0.75
1990,NUTS,2010,IE0,1,1.11
1991,NUTS,2010,IE0,1,0.1
1999,NUTS,2010,IE0,1,2.8
2000,NUTS,2010,IE0,1,2.0
2001,NUTS,2010,IE0,1,4.0
2002,NUTS,2010,IE0,1,3.0
2003,NUTS,2010,IE0,1,1.33
2004,NUTS,2010,IE0,1,1.5
2005,NUTS,2010,IE0,1,1.0
2006,NUTS,2010,IE0,1,3.0
2007,NUTS,2010,IE0,1,1.0
2008,NUTS,2010,IE0,1,1.0
2009,NUTS,2010,IE0,1,1.0
2011,NUTS,2010,IE0,1,2.0
2012,NUTS,2010,IE0,1,1.0
1990,NUTS,2010,IE01,2,0.11
1991,NUTS,2010,IE01,2,0.1
1990,NUTS,2010,IE013,3,0.11
1991,NUTS,2010,IE013,3,0.1
1988,NUTS,2010,IE02,2,1.0
1989,NUTS,2010,IE02,2,0.75
1990,NUTS,2010,IE02,2,1.0
1999,NUTS,2010,IE02,2,2.8
2000,NUTS,2010,IE02,2,2.0
2001,NUTS,2010,IE02,2,4.0
2002,NUTS,2010,IE02,2,3.0
2003,NUTS,2010,IE02,2,1.33
2004,NUTS,2010,IE02,2,1.5
2005,NUTS,2010,IE02,2,1.0
2006,NUTS,2010,IE02,2,3.0
2007,NUTS,2010,IE02,2,1.0
2008,NUTS,2010,IE02,2,1.0
2009,NUTS,2010,IE02,2,1.0
2011,NUTS,2010,IE02,2,2.0
2012,NUTS,2010,IE02,2,1.0
1989,NUTS,2010,IE021,3,0.75
1999,NUTS,2010,IE021,3,1.6
2000,NUTS,2010,IE021,3,0.5
2001,NUTS,2010,IE021,3,4.0
2002,NUTS,2010,IE021,3,3.0
2003,NUTS,2010,IE021,3,1.0
2004,NUTS,2010,IE021,3,0.5
2006,NUTS,2010,IE021,3,0.79
2007,NUTS,2010,IE021,3,1.0
2009,NUTS,2010,IE021,3,1.0
2011,NUTS,2010,IE021,3,1.0
2012,NUTS,2010,IE021,3,1.0
1988,NUTS,2010,IE022,3,1.0
1990,NUTS,2010,IE022,3,1.0
1999,NUTS,2010,IE022,3,0.2
2000,NUTS,2010,IE022,3,0.5
2006,NUTS,2010,IE022,3,0.31
1999,NUTS,2010,IE023,3,1.0
2006,NUTS,2010,IE024,3,0.14
2000,NUTS,2010,IE025,3,1.0
2003,NUTS,2010,IE025,3,0.33
2004,NUTS,2010,IE025,3,1.0
2005,NUTS,2010,IE025,3,1.0
2006,NUTS,2010,IE025,3,1.76
2008,NUTS,2010,IE025,3,1.0
2011,NUTS,2010,IE025,3,1.0
1990,NUTS,2010,IEZ,1,0.11
1990,NUTS,2010,IEZZ,2,0.11
1990,NUTS,2010,IEZZZ,3,0.11
1998,NUTS,2010,IS,0,0.33
2000,NUTS,2010,IS,0,1.0
1998,NUTS,2010,ISZ,1,0.33
2000,NUTS,2010,ISZ,1,1.0
1998,NUTS,2010,ISZZ,2,0.33
2000,NUTS,2010,ISZZ,2,1.0
1998,NUTS,2010,ISZZZ,3,0.33
2000,NUTS,2010,ISZZZ,3,1.0
1979,NUTS,2010,IT,0,3.0
1980,NUTS,2010,IT,0,1.0
1981,NUTS,2010,IT,0,3.0
1982,NUTS,2010,IT,0,1.0
1983,NUTS,2010,IT,0,2.0
1984,NUTS,2010,IT,0,5.0
1985,NUTS,2010,IT,0,3.0
1986,NUTS,2010,IT,0,4.25
1987,NUTS,2010,IT,0,2.0
1988,NUTS,2010,IT,0,2.33
1989,NUTS,2010,IT,0,9.92
1990,NUTS,2010,IT,0,7.5
1991,NUTS,2010,IT,0,6.0
1992,NUTS,2010,IT,0,11.0
1993,NUTS,2010,IT,0,6.0
1994,NUTS,2010,IT,0,10.0
1995,NUTS,2010,IT,0,6.33
1996,NUTS,2010,IT,0,6.48
1997,NUTS,2010,IT,0,4.0
1998,NUTS,2010,IT,0,7.5
1999,NUTS,2010,IT,0,14.0
2000,NUTS,2010,IT,0,18.52
2001,NUTS,2010,IT,0,8.5
2002,NUTS,2010,IT,0,16.08
2003,NUTS,2010,IT,0,13.5
2004,NUTS,2010,IT,0,4.33
2005,NUTS,2010,IT,0,3.5
2006,NUTS,2010,IT,0,6.0
2007,NUTS,2010,IT,0,3.25
2008,NUTS,2010,IT,0,5.5
2009,NUTS,2010,IT,0,1.0
2010,NUTS,2010,IT,0,1.0
2011,NUTS,2010,IT,0,2.0
2012,NUTS,2010,IT,0,0.58
1979,NUTS,2010,ITC,1,1.0
1984,NUTS,2010,ITC,1,4.0
1986,NUTS,2010,ITC,1,1.0
1987,NUTS,2010,ITC,1,0.5
1988,NUTS,2010,ITC,1,2.33
1989,NUTS,2010,ITC,1,8.92
1990,NUTS,2010,ITC,1,3.5
1991,NUTS,2010,ITC,1,5.0
1992,NUTS,2010,ITC,1,10.0
1993,NUTS,2010,ITC,1,6.0
1994,NUTS,2010,ITC,1,8.5
1995,NUTS,2010,ITC,1,3.5
1996,NUTS,2010,ITC,1,6.0
1997,NUTS,2010,ITC,1,2.5
1998,NUTS,2010,ITC,1,3.42
1999,NUTS,2010,ITC,1,10.33
2000,NUTS,2010,ITC,1,11.94
2001,NUTS,2010,ITC,1,6.33
2002,NUTS,2010,ITC,1,12.08
2003,NUTS,2010,ITC,1,11.83
2004,NUTS,2010,ITC,1,3.0
2005,NUTS,2010,ITC,1,2.25
2006,NUTS,2010,ITC,1,3.0
2007,NUTS,2010,ITC,1,2.25
2008,NUTS,2010,ITC,1,3.0
2009,NUTS,2010,ITC,1,1.0
2010,NUTS,2010,ITC,1,1.0
2011,NUTS,2010,ITC,1,2.0
2012,NUTS,2010,ITC,1,0.33
1984,NUTS,2010,ITC1,2,0.5
1988,NUTS,2010,ITC1,2,2.0
1989,NUTS,2010,ITC1,2,0.5
1990,NUTS,2010,ITC1,2,0.33
1991,NUTS,2010,ITC1,2,2.5
1992,NUTS,2010,ITC1,2,2.67
1993,NUTS,2010,ITC1,2,2.83
1994,NUTS,2010,ITC1,2,5.25
1995,NUTS,2010,ITC1,2,1.5
1996,NUTS,2010,ITC1,2,3.5
1998,NUTS,2010,ITC1,2,1.0
1999,NUTS,2010,ITC1,2,3.87
2001,NUTS,2010,ITC1,2,3.33
2002,NUTS,2010,ITC1,2,5.75
2003,NUTS,2010,ITC1,2,5.5
2007,NUTS,2010,ITC1,2,0.33
2008,NUTS,2010,ITC1,2,0.33
2011,NUTS,2010,ITC1,2,0.44
1984,NUTS,2010,ITC11,3,0.5
1988,NUTS,2010,ITC11,3,2.0
1989,NUTS,2010,ITC11,3,0.5
1990,NUTS,2010,ITC11,3,0.33
1991,NUTS,2010,ITC11,3,2.0
1992,NUTS,2010,ITC11,3,1.0
1993,NUTS,2010,ITC11,3,2.33
1994,NUTS,2010,ITC11,3,5.25
1995,NUTS,2010,ITC11,3,1.17
1996,NUTS,2010,ITC11,3,3.0
1998,NUTS,2010,ITC11,3,0.75
1999,NUTS,2010,ITC11,3,2.87
2001,NUTS,2010,ITC11,3,3.33
2002,NUTS,2010,ITC11,3,5.75
2003,NUTS,2010,ITC11,3,5.5
2011,NUTS,2010,ITC11,3,0.11
1992,NUTS,2010,ITC12,3,1.0
1999,NUTS,2010,ITC12,3,1.0
2008,NUTS,2010,ITC12,3,0.33
1996,NUTS,2010,ITC14,3,0.5
2011,NUTS,2010,ITC14,3,0.33
1992,NUTS,2010,ITC15,3,0.67
2007,NUTS,2010,ITC15,3,0.33
1995,NUTS,2010,ITC16,3,0.33
1998,NUTS,2010,ITC16,3,0.25
1993,NUTS,2010,ITC17,3,0.5
1991,NUTS,2010,ITC18,3,0.5
1984,NUTS,2010,ITC3,2,0.5
1992,NUTS,2010,ITC3,2,1.0
1994,NUTS,2010,ITC3,2,0.5
1999,NUTS,2010,ITC3,2,0.25
2000,NUTS,2010,ITC3,2,1.85
2007,NUTS,2010,ITC3,2,0.25
2008,NUTS,2010,ITC3,2,0.75
2007,NUTS,2010,ITC31,3,0.25
1999,NUTS,2010,ITC32,3,0.25
2000,NUTS,2010,ITC32,3,0.83
1984,NUTS,2010,ITC33,3,0.5
1992,NUTS,2010,ITC33,3,1.0
1994,NUTS,2010,ITC33,3,0.5
2000,NUTS,2010,ITC33,3,1.02
2008,NUTS,2010,ITC33,3,0.5
2008,NUTS,2010,ITC34,3,0.25
1979,NUTS,2010,ITC4,2,1.0
1984,NUTS,2010,ITC4,2,3.0
1986,NUTS,2010,ITC4,2,1.0
1987,NUTS,2010,ITC4,2,0.5
1988,NUTS,2010,ITC4,2,0.33
1989,NUTS,2010,ITC4,2,8.42
1990,NUTS,2010,ITC4,2,3.17
1991,NUTS,2010,ITC4,2,2.5
1992,NUTS,2010,ITC4,2,6.33
1993,NUTS,2010,ITC4,2,3.17
1994,NUTS,2010,ITC4,2,2.75
1995,NUTS,2010,ITC4,2,2.0
1996,NUTS,2010,ITC4,2,2.5
1997,NUTS,2010,ITC4,2,2.5
1998,NUTS,2010,ITC4,2,2.42
1999,NUTS,2010,ITC4,2,6.22
2000,NUTS,2010,ITC4,2,10.08
2001,NUTS,2010,ITC4,2,3.0
2002,NUTS,2010,ITC4,2,6.33
2003,NUTS,2010,ITC4,2,6.33
2004,NUTS,2010,ITC4,2,3.0
2005,NUTS,2010,ITC4,2,2.25
2006,NUTS,2010,ITC4,2,3.0
2007,NUTS,2010,ITC4,2,1.67
2008,NUTS,2010,ITC4,2,1.92
2009,NUTS,2010,ITC4,2,1.0
2010,NUTS,2010,ITC4,2,1.0
2011,NUTS,2010,ITC4,2,1.56
2012,NUTS,2010,ITC4,2,0.33
1992,NUTS,2010,ITC41,3,1.0
1993,NUTS,2010,ITC41,3,1.0
1998,NUTS,2010,ITC41,3,0.33
2000,NUTS,2010,ITC41,3,0.5
2009,NUTS,2010,ITC41,3,0.33
2011,NUTS,2010,ITC41,3,0.33
1991,NUTS,2010,ITC42,3,0.5
1998,NUTS,2010,ITC42,3,0.33
1999,NUTS,2010,ITC42,3,0.25
2000,NUTS,2010,ITC42,3,0.58
1999,NUTS,2010,ITC43,3,0.25
2000,NUTS,2010,ITC43,3,0.58
1992,NUTS,2010,ITC46,3,1.33
1993,NUTS,2010,ITC46,3,0.33
1994,NUTS,2010,ITC46,3,0.25
1996,NUTS,2010,ITC46,3,2.0
1998,NUTS,2010,ITC46,3,0.25
2000,NUTS,2010,ITC46,3,1.0
2003,NUTS,2010,ITC46,3,0.67
2000,NUTS,2010,ITC47,3,0.25
2011,NUTS,2010,ITC47,3,0.11
1984,NUTS,2010,ITC48,3,1.0
1989,NUTS,2010,ITC48,3,0.25
1997,NUTS,2010,ITC48,3,1.0
1999,NUTS,2010,ITC48,3,2.0
2000,NUTS,2010,ITC48,3,1.25
2001,NUTS,2010,ITC48,3,1.25
2002,NUTS,2010,ITC48,3,2.5
2003,NUTS,2010,ITC48,3,2.0
2004,NUTS,2010,ITC48,3,1.0
2005,NUTS,2010,ITC48,3,1.0
2006,NUTS,2010,ITC48,3,1.0
2011,NUTS,2010,ITC48,3,0.11
2001,NUTS,2010,ITC49,3,0.5
2008,NUTS,2010,ITC4B,3,1.25
1979,NUTS,2010,ITC4C,3,1.0
1984,NUTS,2010,ITC4C,3,2.0
1986,NUTS,2010,ITC4C,3,1.0
1987,NUTS,2010,ITC4C,3,0.5
1989,NUTS,2010,ITC4C,3,5.0
1990,NUTS,2010,ITC4C,3,1.33
1991,NUTS,2010,ITC4C,3,0.83
1992,NUTS,2010,ITC4C,3,2.92
1993,NUTS,2010,ITC4C,3,1.83
1994,NUTS,2010,ITC4C,3,2.5
1995,NUTS,2010,ITC4C,3,2.0
1996,NUTS,2010,ITC4C,3,0.5
1997,NUTS,2010,ITC4C,3,1.5
1998,NUTS,2010,ITC4C,3,0.83
1999,NUTS,2010,ITC4C,3,1.47
2000,NUTS,2010,ITC4C,3,4.75
2001,NUTS,2010,ITC4C,3,1.25
2002,NUTS,2010,ITC4C,3,2.5
2003,NUTS,2010,ITC4C,3,3.67
2004,NUTS,2010,ITC4C,3,2.0
2005,NUTS,2010,ITC4C,3,1.25
2006,NUTS,2010,ITC4C,3,2.0
2007,NUTS,2010,ITC4C,3,1.67
2008,NUTS,2010,ITC4C,3,0.67
2009,NUTS,2010,ITC4C,3,0.67
2010,NUTS,2010,ITC4C,3,1.0
2011,NUTS,2010,ITC4C,3,0.67
2012,NUTS,2010,ITC4C,3,0.33
1988,NUTS,2010,ITC4D,3,0.33
1989,NUTS,2010,ITC4D,3,3.17
1990,NUTS,2010,ITC4D,3,1.83
1991,NUTS,2010,ITC4D,3,1.17
1992,NUTS,2010,ITC4D,3,1.08
1998,NUTS,2010,ITC4D,3,0.67
1999,NUTS,2010,ITC4D,3,2.25
2000,NUTS,2010,ITC4D,3,1.17
2002,NUTS,2010,ITC4D,3,1.33
2011,NUTS,2010,ITC4D,3,0.33
1986,NUTS,2010,ITF,1,0.25
1995,NUTS,2010,ITF,1,0.33
1996,NUTS,2010,ITF,1,0.14
1999,NUTS,2010,ITF,1,0.33
2000,NUTS,2010,ITF,1,0.83
2001,NUTS,2010,ITF,1,0.17
2003,NUTS,2010,ITF,1,0.5
1986,NUTS,2010,ITF3,2,0.25
2003,NUTS,2010,ITF3,2,0.5
1986,NUTS,2010,ITF33,3,0.25
2003,NUTS,2010,ITF33,3,0.25
2003,NUTS,2010,ITF35,3,0.25
1995,NUTS,2010,ITF4,2,0.33
1996,NUTS,2010,ITF4,2,0.14
1999,NUTS,2010,ITF4,2,0.33
2000,NUTS,2010,ITF4,2,0.33
2001,NUTS,2010,ITF4,2,0.17
1999,NUTS,2010,ITF45,3,0.33
2000,NUTS,2010,ITF45,3,0.33
1995,NUTS,2010,ITF47,3,0.33
1996,NUTS,2010,ITF47,3,0.14
2001,NUTS,2010,ITF47,3,0.17
2000,NUTS,2010,ITF6,2,0.5
2000,NUTS,2010,ITF61,3,0.5
1999,NUTS,2010,ITG,1,2.0
2003,NUTS,2010,ITG,1,0.5
2004,NUTS,2010,ITG,1,0.33
1999,NUTS,2010,ITG1,2,2.0
2003,NUTS,2010,ITG1,2,0.5
2004,NUTS,2010,ITG1,2,0.33
2004,NUTS,2010,ITG12,3,0.33
1999,NUTS,2010,ITG17,3,2.0
2003,NUTS,2010,ITG17,3,0.5
1990,NUTS,2010,ITH,1,0.33
1994,NUTS,2010,ITH,1,1.5
1995,NUTS,2010,ITH,1,2.0
1997,NUTS,2010,ITH,1,1.5
1998,NUTS,2010,ITH,1,3.08
1999,NUTS,2010,ITH,1,1.33
2000,NUTS,2010,ITH,1,4.75
2001,NUTS,2010,ITH,1,0.5
2002,NUTS,2010,ITH,1,0.17
2003,NUTS,2010,ITH,1,0.33
2006,NUTS,2010,ITH,1,1.33
2008,NUTS,2010,ITH,1,0.33
1997,NUTS,2010,ITH2,2,1.0
1997,NUTS,2010,ITH20,3,1.0
1994,NUTS,2010,ITH3,2,0.5
1997,NUTS,2010,ITH3,2,0.5
1998,NUTS,2010,ITH3,2,1.0
1999,NUTS,2010,ITH3,2,1.33
2000,NUTS,2010,ITH3,2,2.67
2001,NUTS,2010,ITH3,2,0.5
2006,NUTS,2010,ITH3,2,0.33
1999,NUTS,2010,ITH33,3,0.33
2001,NUTS,2010,ITH33,3,0.5
1994,NUTS,2010,ITH36,3,0.5
1997,NUTS,2010,ITH37,3,0.5
1998,NUTS,2010,ITH37,3,1.0
1999,NUTS,2010,ITH37,3,1.0
2000,NUTS,2010,ITH37,3,2.67
2006,NUTS,2010,ITH37,3,0.33
2002,NUTS,2010,ITH4,2,0.17
2008,NUTS,2010,ITH4,2,0.33
2002,NUTS,2010,ITH43,3,0.17
2008,NUTS,2010,ITH43,3,0.33
1990,NUTS,2010,ITH5,2,0.33
1994,NUTS,2010,ITH5,2,1.0
1995,NUTS,2010,ITH5,2,2.0
1998,NUTS,2010,ITH5,2,2.08
2000,NUTS,2010,ITH5,2,2.08
2003,NUTS,2010,ITH5,2,0.33
2006,NUTS,2010,ITH5,2,1.0
1990,NUTS,2010,ITH51,3,0.33
1994,NUTS,2010,ITH51,3,1.0
1995,NUTS,2010,ITH51,3,2.0
1998,NUTS,2010,ITH51,3,1.25
2000,NUTS,2010,ITH51,3,0.25
2003,NUTS,2010,ITH51,3,0.33
1998,NUTS,2010,ITH52,3,0.83
2000,NUTS,2010,ITH53,3,0.5
2006,NUTS,2010,ITH54,3,1.0
2000,NUTS,2010,ITH55,3,1.33
1979,NUTS,2010,ITI,1,2.0
1980,NUTS,2010,ITI,1,1.0
1981,NUTS,2010,ITI,1,3.0
1982,NUTS,2010,ITI,1,1.0
1983,NUTS,2010,ITI,1,2.0
1984,NUTS,2010,ITI,1,1.0
1985,NUTS,2010,ITI,1,3.0
1986,NUTS,2010,ITI,1,3.0
1987,NUTS,2010,ITI,1,1.5
1989,NUTS,2010,ITI,1,1.0
1990,NUTS,2010,ITI,1,3.67
1991,NUTS,2010,ITI,1,1.0
1992,NUTS,2010,ITI,1,1.0
1995,NUTS,2010,ITI,1,0.5
1996,NUTS,2010,ITI,1,0.33
1998,NUTS,2010,ITI,1,1.0
2000,NUTS,2010,ITI,1,1.0
2001,NUTS,2010,ITI,1,1.5
2002,NUTS,2010,ITI,1,3.83
2003,NUTS,2010,ITI,1,0.33
2005,NUTS,2010,ITI,1,1.25
2006,NUTS,2010,ITI,1,1.33
2007,NUTS,2010,ITI,1,1.0
2008,NUTS,2010,ITI,1,2.17
2012,NUTS,2010,ITI,1,0.25
1981,NUTS,2010,ITI1,2,0.33
1987,NUTS,2010,ITI1,2,0.75
1990,NUTS,2010,ITI1,2,0.67
1998,NUTS,2010,ITI1,2,1.0
2000,NUTS,2010,ITI1,2,1.0
2001,NUTS,2010,ITI1,2,0.5
2002,NUTS,2010,ITI1,2,0.5
2003,NUTS,2010,ITI1,2,0.33
2005,NUTS,2010,ITI1,2,1.25
2006,NUTS,2010,ITI1,2,0.33
2007,NUTS,2010,ITI1,2,1.0
2008,NUTS,2010,ITI1,2,1.67
1981,NUTS,2010,ITI14,3,0.33
1987,NUTS,2010,ITI14,3,0.75
1990,NUTS,2010,ITI14,3,0.67
1998,NUTS,2010,ITI14,3,1.0
2000,NUTS,2010,ITI14,3,1.0
