year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_pps_pnp
1995,NUTS,2010,US,0,4882.514
1996,NUTS,2010,US,0,5262.968
1997,NUTS,2010,US,0,5544.123
1998,NUTS,2010,US,0,6107.829
1999,NUTS,2010,US,0,6895.054
2000,NUTS,2010,US,0,8126.09
2001,NUTS,2010,US,0,9267.384
2002,NUTS,2010,US,0,9990.984
2003,NUTS,2010,US,0,10865.282
2004,NUTS,2010,US,0,11384.691
2005,NUTS,2010,US,0,11943.171
2006,NUTS,2010,US,0,11486.25
2007,NUTS,2010,US,0,11999.053
2008,NUTS,2010,US,0,12740.534
2009,NUTS,2010,US,0,13725.179
2010,NUTS,2010,US,0,14092.939
2011,NUTS,2010,US,0,13634.737
2012,NUTS,2010,US,0,13193.47
2013,NUTS,2010,US,0,13476.41
2014,NUTS,2010,US,0,14198.61
2015,NUTS,2010,US,0,14941.413
2016,NUTS,2010,US,0,15866.546
2017,NUTS,2010,US,0,17386.528
2018,NUTS,2010,US,0,18118.684
2019,NUTS,2010,US,0,19016.327
