region_id,region_level,region_type,region_year_spec,sdg_03_project_count,year
DEA5A,3,NUTS,2016,1,2017
DEA5B,3,NUTS,2016,0,2017
DEA5C,3,NUTS,2016,0,2017
DEB1B,3,NUTS,2016,0,2017
DEB21,3,NUTS,2016,0,2017
DEB25,3,NUTS,2016,0,2017
DEB32,3,NUTS,2016,0,2017
DEB34,3,NUTS,2016,0,2017
DEB35,3,NUTS,2016,6,2017
DEB38,3,NUTS,2016,0,2017
DEB3B,3,NUTS,2016,0,2017
DEB3J,3,NUTS,2016,4,2017
DEB3K,3,NUTS,2016,0,2017
DEC01,3,NUTS,2016,4,2017
DEC04,3,NUTS,2016,2,2017
DEC05,3,NUTS,2016,3,2017
DEC06,3,NUTS,2016,0,2017
DED21,3,NUTS,2016,12,2017
DED2C,3,NUTS,2016,0,2017
DED2E,3,NUTS,2016,0,2017
DED2F,3,NUTS,2016,0,2017
DED41,3,NUTS,2016,0,2017
DED43,3,NUTS,2016,0,2017
DED45,3,NUTS,2016,0,2017
DED51,3,NUTS,2016,6,2017
DED53,3,NUTS,2016,0,2017
DEE02,3,NUTS,2016,1,2017
DEE03,3,NUTS,2016,2,2017
DEE09,3,NUTS,2016,0,2017
DEE0B,3,NUTS,2016,0,2017
DEE0C,3,NUTS,2016,0,2017
DEF01,3,NUTS,2016,0,2017
DEF02,3,NUTS,2016,4,2017
DEF03,3,NUTS,2016,1,2017
DEF06,3,NUTS,2016,0,2017
DEF07,3,NUTS,2016,0,2017
DEF09,3,NUTS,2016,0,2017
DEF0D,3,NUTS,2016,1,2017
DEF0E,3,NUTS,2016,0,2017
DEG01,3,NUTS,2016,0,2017
DEG02,3,NUTS,2016,0,2017
DEG03,3,NUTS,2016,3,2017
DEG05,3,NUTS,2016,0,2017
DEG06,3,NUTS,2016,0,2017
DEG09,3,NUTS,2016,0,2017
DEG0F,3,NUTS,2016,0,2017
DEG0I,3,NUTS,2016,0,2017
DEG0J,3,NUTS,2016,1,2017
DK011,3,NUTS,2016,25,2017
DK012,3,NUTS,2016,9,2017
DK013,3,NUTS,2016,16,2017
DK021,3,NUTS,2016,0,2017
DK022,3,NUTS,2016,0,2017
DK031,3,NUTS,2016,7,2017
DK032,3,NUTS,2016,4,2017
DK041,3,NUTS,2016,2,2017
DK042,3,NUTS,2016,16,2017
DK050,3,NUTS,2016,5,2017
EE001,3,NUTS,2016,4,2017
EE004,3,NUTS,2016,0,2017
EE008,3,NUTS,2016,6,2017
ES111,3,NUTS,2016,1,2017
ES114,3,NUTS,2016,1,2017
ES120,3,NUTS,2016,4,2017
ES130,3,NUTS,2016,0,2017
ES211,3,NUTS,2016,3,2017
ES212,3,NUTS,2016,3,2017
ES213,3,NUTS,2016,5,2017
ES220,3,NUTS,2016,1,2017
ES230,3,NUTS,2016,0,2017
ES241,3,NUTS,2016,0,2017
ES243,3,NUTS,2016,8,2017
ES300,3,NUTS,2016,61,2017
ES412,3,NUTS,2016,0,2017
ES414,3,NUTS,2016,1,2017
ES415,3,NUTS,2016,1,2017
ES416,3,NUTS,2016,0,2017
ES417,3,NUTS,2016,1,2017
ES418,3,NUTS,2016,1,2017
ES421,3,NUTS,2016,0,2017
ES422,3,NUTS,2016,0,2017
ES424,3,NUTS,2016,0,2017
ES425,3,NUTS,2016,1,2017
ES431,3,NUTS,2016,1,2017
ES432,3,NUTS,2016,0,2017
ES511,3,NUTS,2016,48,2017
ES512,3,NUTS,2016,0,2017
ES513,3,NUTS,2016,2,2017
ES514,3,NUTS,2016,5,2017
ES521,3,NUTS,2016,2,2017
ES522,3,NUTS,2016,1,2017
ES523,3,NUTS,2016,9,2017
ES532,3,NUTS,2016,1,2017
ES611,3,NUTS,2016,0,2017
ES614,3,NUTS,2016,1,2017
ES615,3,NUTS,2016,0,2017
ES616,3,NUTS,2016,0,2017
ES617,3,NUTS,2016,0,2017
ES618,3,NUTS,2016,3,2017
ES620,3,NUTS,2016,0,2017
ES703,3,NUTS,2016,0,2017
ES705,3,NUTS,2016,1,2017
ES709,3,NUTS,2016,0,2017
FI193,3,NUTS,2016,0,2017
FI194,3,NUTS,2016,0,2017
FI195,3,NUTS,2016,0,2017
FI196,3,NUTS,2016,0,2017
FI197,3,NUTS,2016,5,2017
FI1B1,3,NUTS,2016,19,2017
FI1C1,3,NUTS,2016,2,2017
FI1C2,3,NUTS,2016,0,2017
FI1C3,3,NUTS,2016,0,2017
FI1C4,3,NUTS,2016,0,2017
FI1D1,3,NUTS,2016,0,2017
FI1D2,3,NUTS,2016,3,2017
FI1D3,3,NUTS,2016,0,2017
FI1D5,3,NUTS,2016,0,2017
FI1D7,3,NUTS,2016,0,2017
FI1D8,3,NUTS,2016,0,2017
FI1D9,3,NUTS,2016,3,2017
FR101,3,NUTS,2016,117,2017
FR102,3,NUTS,2016,0,2017
FR103,3,NUTS,2016,1,2017
FR104,3,NUTS,2016,9,2017
FR105,3,NUTS,2016,65,2017
FR106,3,NUTS,2016,3,2017
FR107,3,NUTS,2016,9,2017
FR108,3,NUTS,2016,0,2017
FRB02,3,NUTS,2016,0,2017
FRB03,3,NUTS,2016,0,2017
FRB04,3,NUTS,2016,1,2017
FRB06,3,NUTS,2016,0,2017
FRC11,3,NUTS,2016,0,2017
FRC21,3,NUTS,2016,2,2017
FRC22,3,NUTS,2016,0,2017
FRC23,3,NUTS,2016,1,2017
FRC24,3,NUTS,2016,0,2017
FRD11,3,NUTS,2016,0,2017
FRD12,3,NUTS,2016,0,2017
FRD22,3,NUTS,2016,1,2017
FRE11,3,NUTS,2016,7,2017
FRE12,3,NUTS,2016,1,2017
FRE21,3,NUTS,2016,0,2017
FRE23,3,NUTS,2016,2,2017
FRF11,3,NUTS,2016,8,2017
FRF12,3,NUTS,2016,0,2017
FRF23,3,NUTS,2016,1,2017
FRF33,3,NUTS,2016,0,2017
FRG01,3,NUTS,2016,1,2017
FRG02,3,NUTS,2016,0,2017
FRG04,3,NUTS,2016,0,2017
FRH01,3,NUTS,2016,0,2017
FRH02,3,NUTS,2016,2,2017
FRH03,3,NUTS,2016,0,2017
FRH04,3,NUTS,2016,0,2017
FRI12,3,NUTS,2016,9,2017
FRI15,3,NUTS,2016,0,2017
FRI23,3,NUTS,2016,1,2017
FRI32,3,NUTS,2016,1,2017
FRI33,3,NUTS,2016,0,2017
FRJ11,3,NUTS,2016,1,2017
FRJ13,3,NUTS,2016,2,2017
FRJ15,3,NUTS,2016,0,2017
FRJ23,3,NUTS,2016,1,2017
FRJ26,3,NUTS,2016,0,2017
FRK14,3,NUTS,2016,0,2017
FRK21,3,NUTS,2016,0,2017
FRK22,3,NUTS,2016,0,2017
FRK23,3,NUTS,2016,0,2017
FRK24,3,NUTS,2016,3,2017
FRK25,3,NUTS,2016,0,2017
FRK26,3,NUTS,2016,10,2017
FRK28,3,NUTS,2016,1,2017
FRL03,3,NUTS,2016,5,2017
FRL04,3,NUTS,2016,6,2017
FRL05,3,NUTS,2016,0,2017
FRY10,3,NUTS,2016,0,2017
HR031,3,NUTS,2016,0,2017
HR035,3,NUTS,2016,0,2017
HR036,3,NUTS,2016,0,2017
HR041,3,NUTS,2016,3,2017
HR042,3,NUTS,2016,0,2017
HR044,3,NUTS,2016,0,2017
HR046,3,NUTS,2016,0,2017
HR04B,3,NUTS,2016,1,2017
HU110,3,NUTS,2016,8,2017
HU120,3,NUTS,2016,3,2017
HU211,3,NUTS,2016,0,2017
HU212,3,NUTS,2016,0,2017
HU213,3,NUTS,2016,0,2017
HU221,3,NUTS,2016,0,2017
HU231,3,NUTS,2016,1,2017
HU321,3,NUTS,2016,1,2017
HU322,3,NUTS,2016,0,2017
HU331,3,NUTS,2016,0,2017
HU333,3,NUTS,2016,3,2017
IE042,3,NUTS,2016,10,2017
IE052,3,NUTS,2016,1,2017
IE053,3,NUTS,2016,3,2017
IE061,3,NUTS,2016,16,2017
IE062,3,NUTS,2016,0,2017
ITC11,3,NUTS,2016,8,2017
ITC12,3,NUTS,2016,1,2017
ITC13,3,NUTS,2016,0,2017
ITC15,3,NUTS,2016,0,2017
ITC16,3,NUTS,2016,0,2017
ITC18,3,NUTS,2016,0,2017
ITC32,3,NUTS,2016,0,2017
ITC33,3,NUTS,2016,4,2017
ITC34,3,NUTS,2016,0,2017
ITC41,3,NUTS,2016,2,2017
ITC42,3,NUTS,2016,0,2017
ITC43,3,NUTS,2016,0,2017
ITC44,3,NUTS,2016,0,2017
ITC46,3,NUTS,2016,0,2017
ITC47,3,NUTS,2016,0,2017
ITC48,3,NUTS,2016,3,2017
ITC49,3,NUTS,2016,0,2017
ITC4A,3,NUTS,2016,0,2017
ITC4B,3,NUTS,2016,0,2017
ITC4C,3,NUTS,2016,65,2017
ITC4D,3,NUTS,2016,0,2017
ITF11,3,NUTS,2016,1,2017
ITF12,3,NUTS,2016,1,2017
ITF13,3,NUTS,2016,0,2017
ITF14,3,NUTS,2016,0,2017
ITF22,3,NUTS,2016,0,2017
ITF31,3,NUTS,2016,0,2017
ITF32,3,NUTS,2016,0,2017
ITF33,3,NUTS,2016,3,2017
ITF34,3,NUTS,2016,0,2017
ITF35,3,NUTS,2016,1,2017
ITF43,3,NUTS,2016,0,2017
ITF44,3,NUTS,2016,0,2017
ITF45,3,NUTS,2016,0,2017
ITF46,3,NUTS,2016,0,2017
ITF47,3,NUTS,2016,3,2017
ITF51,3,NUTS,2016,0,2017
ITF52,3,NUTS,2016,0,2017
ITF61,3,NUTS,2016,0,2017
ITF63,3,NUTS,2016,0,2017
ITG12,3,NUTS,2016,2,2017
ITG17,3,NUTS,2016,0,2017
ITG25,3,NUTS,2016,1,2017
ITG27,3,NUTS,2016,1,2017
ITG2B,3,NUTS,2016,0,2017
ITH10,3,NUTS,2016,0,2017
ITH20,3,NUTS,2016,12,2017
ITH31,3,NUTS,2016,2,2017
ITH32,3,NUTS,2016,0,2017
ITH34,3,NUTS,2016,0,2017
ITH35,3,NUTS,2016,1,2017
ITH36,3,NUTS,2016,9,2017
ITH41,3,NUTS,2016,0,2017
ITH42,3,NUTS,2016,3,2017
ITH44,3,NUTS,2016,4,2017
ITH51,3,NUTS,2016,0,2017
ITH52,3,NUTS,2016,1,2017
ITH53,3,NUTS,2016,0,2017
ITH54,3,NUTS,2016,5,2017
ITH55,3,NUTS,2016,20,2017
ITH56,3,NUTS,2016,1,2017
ITH57,3,NUTS,2016,1,2017
ITH58,3,NUTS,2016,2,2017
ITH59,3,NUTS,2016,0,2017
ITI11,3,NUTS,2016,1,2017
ITI12,3,NUTS,2016,0,2017
ITI13,3,NUTS,2016,1,2017
ITI14,3,NUTS,2016,10,2017
ITI15,3,NUTS,2016,0,2017
ITI16,3,NUTS,2016,0,2017
ITI17,3,NUTS,2016,7,2017
ITI18,3,NUTS,2016,0,2017
ITI19,3,NUTS,2016,5,2017
ITI21,3,NUTS,2016,4,2017
ITI22,3,NUTS,2016,0,2017
ITI31,3,NUTS,2016,0,2017
ITI32,3,NUTS,2016,0,2017
ITI33,3,NUTS,2016,0,2017
ITI41,3,NUTS,2016,0,2017
ITI43,3,NUTS,2016,46,2017
ITI44,3,NUTS,2016,0,2017
ITI45,3,NUTS,2016,0,2017
LT011,3,NUTS,2016,3,2017
LT022,3,NUTS,2016,1,2017
LT023,3,NUTS,2016,0,2017
LU000,3,NUTS,2016,14,2017
LV003,3,NUTS,2016,0,2017
LV006,3,NUTS,2016,0,2017
LV007,3,NUTS,2016,0,2017
LV009,3,NUTS,2016,0,2017
MT001,3,NUTS,2016,0,2017
NL111,3,NUTS,2016,0,2017
NL113,3,NUTS,2016,20,2017
NL124,3,NUTS,2016,0,2017
NL125,3,NUTS,2016,0,2017
NL131,3,NUTS,2016,0,2017
NL132,3,NUTS,2016,0,2017
NL133,3,NUTS,2016,0,2017
NL211,3,NUTS,2016,1,2017
NL212,3,NUTS,2016,0,2017
NL213,3,NUTS,2016,12,2017
NL221,3,NUTS,2016,8,2017
NL224,3,NUTS,2016,1,2017
NL225,3,NUTS,2016,0,2017
NL226,3,NUTS,2016,26,2017
NL230,3,NUTS,2016,1,2017
NL310,3,NUTS,2016,50,2017
NL321,3,NUTS,2016,0,2017
NL323,3,NUTS,2016,0,2017
NL324,3,NUTS,2016,1,2017
NL325,3,NUTS,2016,0,2017
NL327,3,NUTS,2016,1,2017
NL328,3,NUTS,2016,0,2017
NL329,3,NUTS,2016,57,2017
NL332,3,NUTS,2016,10,2017
NL333,3,NUTS,2016,0,2017
NL337,3,NUTS,2016,27,2017
NL33A,3,NUTS,2016,0,2017
NL33B,3,NUTS,2016,0,2017
NL33C,3,NUTS,2016,23,2017
NL341,3,NUTS,2016,0,2017
NL342,3,NUTS,2016,0,2017
NL411,3,NUTS,2016,0,2017
NL412,3,NUTS,2016,0,2017
NL413,3,NUTS,2016,3,2017
NL414,3,NUTS,2016,14,2017
NL421,3,NUTS,2016,0,2017
NL423,3,NUTS,2016,22,2017
PL213,3,NUTS,2016,0,2017
PL229,3,NUTS,2016,0,2017
PL22A,3,NUTS,2016,0,2017
PL22B,3,NUTS,2016,0,2017
PL414,3,NUTS,2016,0,2017
PL415,3,NUTS,2016,0,2017
PL416,3,NUTS,2016,0,2017
PL424,3,NUTS,2016,0,2017
PL428,3,NUTS,2016,0,2017
PL514,3,NUTS,2016,1,2017
PL613,3,NUTS,2016,0,2017
PL622,3,NUTS,2016,0,2017
PL633,3,NUTS,2016,0,2017
PL636,3,NUTS,2016,0,2017
PL711,3,NUTS,2016,2,2017
PL812,3,NUTS,2016,0,2017
PL814,3,NUTS,2016,1,2017
PL815,3,NUTS,2016,1,2017
PL823,3,NUTS,2016,0,2017
PL841,3,NUTS,2016,0,2017
PL911,3,NUTS,2016,3,2017
PL913,3,NUTS,2016,0,2017
PL921,3,NUTS,2016,0,2017
PT112,3,NUTS,2016,4,2017
PT119,3,NUTS,2016,0,2017
PT11A,3,NUTS,2016,7,2017
PT11C,3,NUTS,2016,0,2017
PT150,3,NUTS,2016,0,2017
PT16D,3,NUTS,2016,0,2017
PT16E,3,NUTS,2016,0,2017
PT16F,3,NUTS,2016,0,2017
PT16H,3,NUTS,2016,0,2017
PT16J,3,NUTS,2016,0,2017
PT170,3,NUTS,2016,20,2017
PT184,3,NUTS,2016,1,2017
PT185,3,NUTS,2016,0,2017
PT187,3,NUTS,2016,0,2017
PT300,3,NUTS,2016,0,2017
RO113,3,NUTS,2016,1,2017
RO114,3,NUTS,2016,0,2017
RO121,3,NUTS,2016,0,2017
RO122,3,NUTS,2016,0,2017
RO126,3,NUTS,2016,0,2017
RO211,3,NUTS,2016,0,2017
RO213,3,NUTS,2016,0,2017
RO215,3,NUTS,2016,0,2017
RO223,3,NUTS,2016,0,2017
RO224,3,NUTS,2016,0,2017
RO312,3,NUTS,2016,0,2017
RO316,3,NUTS,2016,0,2017
RO321,3,NUTS,2016,2,2017
RO322,3,NUTS,2016,0,2017
RO414,3,NUTS,2016,0,2017
RO415,3,NUTS,2016,0,2017
RO421,3,NUTS,2016,0,2017
RO424,3,NUTS,2016,0,2017
SE110,3,NUTS,2016,50,2017
SE121,3,NUTS,2016,9,2017
SE122,3,NUTS,2016,0,2017
SE123,3,NUTS,2016,5,2017
SE124,3,NUTS,2016,3,2017
SE125,3,NUTS,2016,0,2017
SE211,3,NUTS,2016,0,2017
SE212,3,NUTS,2016,0,2017
SE213,3,NUTS,2016,0,2017
SE221,3,NUTS,2016,0,2017
SE224,3,NUTS,2016,18,2017
SE231,3,NUTS,2016,0,2017
SE232,3,NUTS,2016,11,2017
SE311,3,NUTS,2016,0,2017
SE312,3,NUTS,2016,0,2017
SE313,3,NUTS,2016,0,2017
SE321,3,NUTS,2016,0,2017
SE322,3,NUTS,2016,0,2017
SE331,3,NUTS,2016,2,2017
SE332,3,NUTS,2016,0,2017
SI031,3,NUTS,2016,0,2017
SI032,3,NUTS,2016,1,2017
SI033,3,NUTS,2016,0,2017
SI034,3,NUTS,2016,0,2017
SI035,3,NUTS,2016,0,2017
SI036,3,NUTS,2016,0,2017
SI037,3,NUTS,2016,0,2017
SI038,3,NUTS,2016,0,2017
SI041,3,NUTS,2016,8,2017
SI042,3,NUTS,2016,0,2017
SI043,3,NUTS,2016,0,2017
SI044,3,NUTS,2016,0,2017
SK010,3,NUTS,2016,0,2017
SK021,3,NUTS,2016,0,2017
SK022,3,NUTS,2016,0,2017
SK023,3,NUTS,2016,0,2017
SK031,3,NUTS,2016,0,2017
SK032,3,NUTS,2016,0,2017
SK041,3,NUTS,2016,0,2017
SK042,3,NUTS,2016,1,2017
UKC12,3,NUTS,2016,0,2017
UKC21,3,NUTS,2016,0,2017
UKC22,3,NUTS,2016,0,2017
UKD33,3,NUTS,2016,6,2017
UKD34,3,NUTS,2016,0,2017
UKD37,3,NUTS,2016,0,2017
UKD44,3,NUTS,2016,1,2017
UKD45,3,NUTS,2016,0,2017
UKD47,3,NUTS,2016,0,2017
UKD61,3,NUTS,2016,0,2017
UKD63,3,NUTS,2016,0,2017
UKD72,3,NUTS,2016,2,2017
UKE11,3,NUTS,2016,1,2017
UKE13,3,NUTS,2016,0,2017
UKE21,3,NUTS,2016,0,2017
UKE22,3,NUTS,2016,1,2017
UKE32,3,NUTS,2016,1,2017
UKE41,3,NUTS,2016,1,2017
UKE42,3,NUTS,2016,11,2017
UKE44,3,NUTS,2016,1,2017
UKF11,3,NUTS,2016,0,2017
UKF14,3,NUTS,2016,8,2017
UKF21,3,NUTS,2016,2,2017
UKF22,3,NUTS,2016,0,2017
UKF24,3,NUTS,2016,0,2017
UKF30,3,NUTS,2016,0,2017
UKG11,3,NUTS,2016,1,2017
UKG12,3,NUTS,2016,0,2017
UKG13,3,NUTS,2016,0,2017
UKG22,3,NUTS,2016,1,2017
UKG23,3,NUTS,2016,0,2017
UKG31,3,NUTS,2016,16,2017
UKG33,3,NUTS,2016,0,2017
UKG36,3,NUTS,2016,0,2017
UKG39,3,NUTS,2016,0,2017
UKH12,3,NUTS,2016,3,2017
UKH14,3,NUTS,2016,1,2017
UKH17,3,NUTS,2016,1,2017
UKH23,3,NUTS,2016,0,2017
UKH24,3,NUTS,2016,0,2017
UKH25,3,NUTS,2016,0,2017
UKH31,3,NUTS,2016,0,2017
UKH34,3,NUTS,2016,0,2017
UKH36,3,NUTS,2016,1,2017
UKI31,3,NUTS,2016,51,2017
UKI32,3,NUTS,2016,36,2017
UKI33,3,NUTS,2016,4,2017
UKI34,3,NUTS,2016,2,2017
UKI41,3,NUTS,2016,1,2017
UKI42,3,NUTS,2016,11,2017
UKI43,3,NUTS,2016,2,2017
UKI44,3,NUTS,2016,4,2017
UKI53,3,NUTS,2016,0,2017
UKI54,3,NUTS,2016,0,2017
UKI71,3,NUTS,2016,0,2017
UKI73,3,NUTS,2016,0,2017
UKI74,3,NUTS,2016,2,2017
UKI75,3,NUTS,2016,6,2017
UKJ11,3,NUTS,2016,0,2017
UKJ12,3,NUTS,2016,0,2017
UKJ13,3,NUTS,2016,1,2017
UKJ14,3,NUTS,2016,3,2017
UKJ22,3,NUTS,2016,6,2017
UKJ25,3,NUTS,2016,3,2017
UKJ26,3,NUTS,2016,0,2017
UKJ27,3,NUTS,2016,1,2017
UKJ32,3,NUTS,2016,4,2017
UKJ36,3,NUTS,2016,0,2017
UKJ44,3,NUTS,2016,9,2017
UKK11,3,NUTS,2016,1,2017
UKK12,3,NUTS,2016,2,2017
UKK13,3,NUTS,2016,0,2017
UKK15,3,NUTS,2016,0,2017
UKK21,3,NUTS,2016,0,2017
UKK23,3,NUTS,2016,0,2017
UKK30,3,NUTS,2016,0,2017
UKK41,3,NUTS,2016,1,2017
UKK43,3,NUTS,2016,0,2017
UKL12,3,NUTS,2016,2,2017
UKL17,3,NUTS,2016,0,2017
UKL18,3,NUTS,2016,3,2017
UKL21,3,NUTS,2016,0,2017
UKL22,3,NUTS,2016,3,2017
UKM50,3,NUTS,2016,0,2017
UKM62,3,NUTS,2016,0,2017
UKM75,3,NUTS,2016,3,2017
UKM82,3,NUTS,2016,13,2017
UKM83,3,NUTS,2016,0,2017
UKM94,3,NUTS,2016,0,2017
UKN06,3,NUTS,2016,1,2017
UKN09,3,NUTS,2016,0,2017
UKN12,3,NUTS,2016,1,2017
UKN13,3,NUTS,2016,0,2017
UKN15,3,NUTS,2016,0,2017
AT112,3,NUTS,2016,0,2018
AT121,3,NUTS,2016,0,2018
AT122,3,NUTS,2016,1,2018
AT123,3,NUTS,2016,0,2018
AT124,3,NUTS,2016,3,2018
AT126,3,NUTS,2016,2,2018
AT127,3,NUTS,2016,0,2018
AT130,3,NUTS,2016,39,2018
AT211,3,NUTS,2016,1,2018
AT221,3,NUTS,2016,14,2018
AT222,3,NUTS,2016,0,2018
AT223,3,NUTS,2016,1,2018
AT224,3,NUTS,2016,0,2018
AT225,3,NUTS,2016,0,2018
AT226,3,NUTS,2016,0,2018
AT311,3,NUTS,2016,0,2018
AT312,3,NUTS,2016,4,2018
AT313,3,NUTS,2016,0,2018
AT314,3,NUTS,2016,2,2018
AT315,3,NUTS,2016,1,2018
AT323,3,NUTS,2016,0,2018
AT332,3,NUTS,2016,13,2018
AT335,3,NUTS,2016,0,2018
AT342,3,NUTS,2016,0,2018
BE100,3,NUTS,2016,41,2018
BE211,3,NUTS,2016,11,2018
BE212,3,NUTS,2016,1,2018
BE213,3,NUTS,2016,9,2018
BE221,3,NUTS,2016,3,2018
BE222,3,NUTS,2016,0,2018
BE223,3,NUTS,2016,1,2018
BE231,3,NUTS,2016,0,2018
BE234,3,NUTS,2016,26,2018
BE235,3,NUTS,2016,0,2018
BE236,3,NUTS,2016,0,2018
BE241,3,NUTS,2016,6,2018
BE242,3,NUTS,2016,38,2018
BE251,3,NUTS,2016,0,2018
BE254,3,NUTS,2016,0,2018
BE255,3,NUTS,2016,0,2018
BE256,3,NUTS,2016,0,2018
BE257,3,NUTS,2016,0,2018
BE310,3,NUTS,2016,9,2018
BE322,3,NUTS,2016,0,2018
BE323,3,NUTS,2016,1,2018
BE327,3,NUTS,2016,0,2018
BE332,3,NUTS,2016,13,2018
BE335,3,NUTS,2016,0,2018
BE352,3,NUTS,2016,4,2018
BG331,3,NUTS,2016,0,2018
BG411,3,NUTS,2016,2,2018
BG412,3,NUTS,2016,0,2018
BG421,3,NUTS,2016,0,2018
CY000,3,NUTS,2016,0,2018
CZ010,3,NUTS,2016,6,2018
CZ020,3,NUTS,2016,1,2018
CZ031,3,NUTS,2016,0,2018
CZ032,3,NUTS,2016,0,2018
CZ042,3,NUTS,2016,0,2018
CZ052,3,NUTS,2016,1,2018
CZ053,3,NUTS,2016,2,2018
CZ064,3,NUTS,2016,0,2018
CZ071,3,NUTS,2016,0,2018
CZ072,3,NUTS,2016,0,2018
CZ080,3,NUTS,2016,0,2018
DE111,3,NUTS,2016,6,2018
DE113,3,NUTS,2016,0,2018
DE115,3,NUTS,2016,0,2018
DE116,3,NUTS,2016,0,2018
DE118,3,NUTS,2016,0,2018
DE11A,3,NUTS,2016,0,2018
DE11D,3,NUTS,2016,0,2018
DE122,3,NUTS,2016,5,2018
DE123,3,NUTS,2016,2,2018
DE124,3,NUTS,2016,0,2018
DE125,3,NUTS,2016,43,2018
DE126,3,NUTS,2016,2,2018
DE128,3,NUTS,2016,2,2018
DE129,3,NUTS,2016,0,2018
DE12B,3,NUTS,2016,0,2018
DE12C,3,NUTS,2016,0,2018
DE131,3,NUTS,2016,11,2018
DE132,3,NUTS,2016,0,2018
DE133,3,NUTS,2016,0,2018
DE134,3,NUTS,2016,0,2018
DE136,3,NUTS,2016,0,2018
DE137,3,NUTS,2016,1,2018
DE138,3,NUTS,2016,4,2018
DE139,3,NUTS,2016,1,2018
DE141,3,NUTS,2016,0,2018
DE142,3,NUTS,2016,1,2018
DE144,3,NUTS,2016,11,2018
DE145,3,NUTS,2016,0,2018
DE146,3,NUTS,2016,0,2018
DE147,3,NUTS,2016,0,2018
DE148,3,NUTS,2016,0,2018
DE211,3,NUTS,2016,0,2018
DE212,3,NUTS,2016,31,2018
DE214,3,NUTS,2016,0,2018
DE215,3,NUTS,2016,0,2018
DE217,3,NUTS,2016,0,2018
DE218,3,NUTS,2016,0,2018
DE219,3,NUTS,2016,0,2018
DE21A,3,NUTS,2016,0,2018
DE21B,3,NUTS,2016,0,2018
DE21C,3,NUTS,2016,2,2018
DE21E,3,NUTS,2016,0,2018
DE21H,3,NUTS,2016,3,2018
DE21K,3,NUTS,2016,1,2018
DE21L,3,NUTS,2016,2,2018
DE21M,3,NUTS,2016,0,2018
DE221,3,NUTS,2016,1,2018
DE222,3,NUTS,2016,0,2018
DE224,3,NUTS,2016,0,2018
DE225,3,NUTS,2016,0,2018
DE231,3,NUTS,2016,0,2018
DE232,3,NUTS,2016,0,2018
DE234,3,NUTS,2016,0,2018
DE241,3,NUTS,2016,1,2018
DE242,3,NUTS,2016,0,2018
DE247,3,NUTS,2016,0,2018
DE248,3,NUTS,2016,0,2018
DE24C,3,NUTS,2016,0,2018
DE251,3,NUTS,2016,0,2018
DE252,3,NUTS,2016,1,2018
DE254,3,NUTS,2016,0,2018
DE257,3,NUTS,2016,0,2018
DE263,3,NUTS,2016,5,2018
DE267,3,NUTS,2016,0,2018
DE268,3,NUTS,2016,0,2018
DE26C,3,NUTS,2016,0,2018
DE271,3,NUTS,2016,1,2018
DE272,3,NUTS,2016,0,2018
DE273,3,NUTS,2016,0,2018
DE276,3,NUTS,2016,0,2018
DE278,3,NUTS,2016,1,2018
DE27A,3,NUTS,2016,0,2018
DE27B,3,NUTS,2016,0,2018
DE27E,3,NUTS,2016,0,2018
DE300,3,NUTS,2016,38,2018
DE403,3,NUTS,2016,0,2018
DE404,3,NUTS,2016,1,2018
DE405,3,NUTS,2016,0,2018
DE406,3,NUTS,2016,1,2018
DE40A,3,NUTS,2016,0,2018
DE40E,3,NUTS,2016,0,2018
DE40H,3,NUTS,2016,0,2018
DE40I,3,NUTS,2016,0,2018
DE501,3,NUTS,2016,2,2018
DE502,3,NUTS,2016,1,2018
DE600,3,NUTS,2016,16,2018
DE711,3,NUTS,2016,6,2018
DE712,3,NUTS,2016,8,2018
DE713,3,NUTS,2016,0,2018
DE714,3,NUTS,2016,1,2018
DE715,3,NUTS,2016,0,2018
DE716,3,NUTS,2016,0,2018
DE717,3,NUTS,2016,0,2018
DE718,3,NUTS,2016,1,2018
DE719,3,NUTS,2016,0,2018
DE71A,3,NUTS,2016,0,2018
DE71B,3,NUTS,2016,0,2018
DE71C,3,NUTS,2016,1,2018
DE71D,3,NUTS,2016,0,2018
DE71E,3,NUTS,2016,0,2018
DE721,3,NUTS,2016,0,2018
DE722,3,NUTS,2016,1,2018
DE724,3,NUTS,2016,0,2018
DE731,3,NUTS,2016,0,2018
DE735,3,NUTS,2016,2,2018
DE803,3,NUTS,2016,1,2018
DE804,3,NUTS,2016,0,2018
DE80K,3,NUTS,2016,0,2018
DE80L,3,NUTS,2016,0,2018
DE80N,3,NUTS,2016,1,2018
DE911,3,NUTS,2016,5,2018
DE912,3,NUTS,2016,0,2018
DE913,3,NUTS,2016,0,2018
DE916,3,NUTS,2016,0,2018
DE91A,3,NUTS,2016,0,2018
DE91B,3,NUTS,2016,1,2018
DE91C,3,NUTS,2016,4,2018
DE923,3,NUTS,2016,0,2018
DE929,3,NUTS,2016,12,2018
DE934,3,NUTS,2016,0,2018
DE935,3,NUTS,2016,0,2018
DE937,3,NUTS,2016,0,2018
DE939,3,NUTS,2016,1,2018
DE93A,3,NUTS,2016,0,2018
DE93B,3,NUTS,2016,0,2018
DE942,3,NUTS,2016,0,2018
DE943,3,NUTS,2016,0,2018
DE944,3,NUTS,2016,0,2018
DE946,3,NUTS,2016,0,2018
DE949,3,NUTS,2016,0,2018
